id,T1_I1,T1_I2a,RT2_I2,RT2_I1,mean_confidence_interval_inf,baseline,technique,U1_I2,U1_I1,T2_I2a,runs,T1_I1a,U2_I2,U2_I1,RT1_I2,RT1_I1,cost_std,cost_mean,correct_result,T2_I2,T2_I1,T1_I2,mean_confidence_interval_sup,T2_I1a
17,1,512,32,1,1.4683670594594276,False,DLMT,1,10,1,35,1,2,1,1,1,7.873178441741045e-05,1.4683931428571426,True,512,512,1,1.4684192262548577,1024
18,64,128,32,1,1.583019322599802,False,DLMT,16,1,64,35,1,1,14,32,1,0.0006247106105540263,1.5832262857142858,True,32,32,32,1.5834332488287697,1
19,512,2048,8,1,1.5077947049438676,False,DLMT,24,1,1,35,1024,1,24,32,1,0.00013240938372320788,1.5078385714285716,True,512,256,256,1.5078824379132756,1
20,512,128,8,8,1.501058909262029,False,DLMT,22,1,256,35,2048,23,1,8,1,5.072535090553597e-05,1.501075714285714,True,1,512,1,1.5010925193093991,512
21,128,2048,1,8,1.4973481533118704,False,DLMT,1,18,1,35,128,1,27,1,32,5.9044085915793576e-05,1.4973677142857142,True,32,1,128,1.497387275259558,64
22,1,256,1,8,1.4733966143241377,False,DLMT,1,6,512,35,2048,23,1,1,8,5.851495535332156e-05,1.4734159999999998,True,512,256,256,1.473435385675862,1
23,128,128,1,1,1.5838425640272682,False,DLMT,1,10,2048,35,2048,1,27,1,1,8.022722831599137e-05,1.5838691428571428,True,512,1,16,1.5838957216870173,2048
24,32,1,32,1,1.0946387604750407,False,DLMT,19,1,1024,35,128,30,1,1,8,6.756040381217333e-05,1.0946611428571429,True,1,1,512,1.094683525239245,256
25,64,512,8,8,1.464587708244865,False,DLMT,19,1,2048,35,1,1,1,1,8,4.917606851187876e-05,1.464604,True,128,256,128,1.464620291755135,1024
26,64,1,32,1,1.5720547355957029,False,DLMT,29,1,256,35,512,1,30,8,8,8.91959548821976e-05,1.5720842857142856,True,16,32,64,1.5721138358328683,2048
27,1,2048,8,8,1.49991082649196,False,DLMT,1,25,1024,35,1,28,1,8,1,8.029740636774304e-05,1.4999374285714286,True,1,32,64,1.4999640306508972,2048
28,32,2048,1,32,1.4947517026163917,False,DLMT,5,1,1,35,2048,30,1,1,1,4.401854896589463e-05,1.4947662857142856,True,256,16,256,1.4947808688121795,512
29,32,1,1,32,1.5856071016367197,False,DLMT,29,1,1,35,2048,9,1,32,1,0.00019503092376465026,1.5856717142857144,True,1,64,256,1.5857363269347091,256
30,128,2048,1,1,1.5003926451950118,False,DLMT,27,1,256,35,1,29,1,1,32,0.0002636772919417077,1.50048,True,32,512,32,1.5005673548049883,2048
31,256,2048,1,32,1.5380232845856416,False,DLMT,1,28,256,35,256,3,1,1,8,5.994146804872467e-05,1.5380431428571428,True,16,64,16,1.538063001128644,1
32,64,1024,1,1,1.4923641223830175,False,DLMT,1,29,128,35,128,1,28,1,1,0.0002204096371832986,1.4924371428571428,True,32,16,512,1.492510163331268,1024
33,256,1,1,8,1.50333723026989,False,DLMT,3,1,2048,35,2048,8,1,8,8,3.8544964466376306e-05,1.50335,True,512,256,256,1.50336276973011,1
34,512,256,1,8,1.5027030494680624,False,DLMT,1,13,128,35,1,1,19,8,8,5.97887437361853e-05,1.5027228571428572,True,32,128,1,1.502742664817652,1024
35,64,512,8,8,1.4841262543356664,False,DLMT,1,1,1024,35,64,1,29,32,1,5.097738594269734e-05,1.4841431428571428,True,256,16,512,1.4841600313786192,2048
36,512,256,32,1,1.580222317401275,False,DLMT,3,1,128,35,512,17,1,1,32,8.183407802701392e-05,1.5802494285714286,True,64,32,128,1.580276539741582,128
37,512,1,1,1,1.4726605482829644,False,DLMT,15,1,64,35,1,1,1,1,1,3.715384452871427e-05,1.4726728571428571,True,1,16,128,1.4726851660027498,128
38,128,128,1,32,1.5600833855065066,False,DLMT,10,1,1,35,256,30,1,8,8,0.00018210021909905805,1.5601437142857144,True,128,512,128,1.5602040430649222,1
39,1,128,8,1,1.4825221884855535,False,DLMT,1,1,2048,35,128,1,29,8,1,7.359902395095148e-05,1.4825465714285715,True,1,32,16,1.4825709543715895,64
40,128,256,1,1,1.5751115776672377,False,DLMT,1,29,512,35,1,1,29,1,32,0.00011080190081622508,1.5751482857142858,True,512,1,16,1.5751849937613338,128
41,64,1024,1,1,1.5082718902309726,False,DLMT,1,1,2048,35,512,1,11,1,8,9.174765747996467e-05,1.5083022857142858,True,1,1,64,1.508332681197599,512
42,1,512,8,8,1.4633785103666868,False,DLMT,28,1,1,35,1,1,21,1,8,3.6405875282742784e-05,1.4633905714285715,True,256,64,1,1.4634026324904563,1
43,1,1,1,1,1.101163908977834,True,DLMT,1,1,1,35,1,1,1,1,1,5.37446722561011e-05,1.1011817142857143,True,1,1,1,1.1011995195935946,1
44,32,1024,1,8,1.477827739067449,False,DLMT,6,1,256,35,128,30,1,1,8,5.770721314514855e-05,1.477846857142857,True,16,64,512,1.4778659752182648,128
45,32,2048,8,8,1.4812336961885335,False,DLMT,1,2,256,35,2048,13,1,1,32,7.336016825030934e-05,1.4812580000000002,True,128,512,16,1.4812823038114669,512
46,32,1,1,32,1.5787981003249736,False,DLMT,1,3,2048,35,2048,1,13,8,1,0.00016700629341679648,1.5788534285714289,True,512,32,512,1.5789087568178841,1
47,32,2048,32,1,1.112015666221698,False,DLMT,16,1,1,35,256,4,1,1,1,4.757807761340604e-05,1.1120314285714288,True,32,128,512,1.1120471909211596,512
48,32,1,8,1,1.4881145738991706,False,DLMT,19,1,256,35,512,16,1,1,32,0.00012159350143752122,1.4881548571428571,True,256,512,512,1.4881951403865437,2048
49,32,512,1,1,1.557550972900023,False,DLMT,2,1,1024,35,512,14,1,1,1,0.00021180545559643996,1.557621142857143,True,256,64,128,1.5576913128142629,2048
50,32,1024,1,8,1.5036044316944042,False,DLMT,26,1,2048,35,2048,1,30,1,32,0.00012633483207699842,1.5036462857142858,True,1,64,64,1.5036881397341675,64
51,32,128,8,1,1.5744419933605678,False,DLMT,1,7,1,35,1,21,1,1,32,5.6939638644620096e-05,1.5744608571428573,True,32,1,128,1.5744797209251469,128
52,32,512,1,8,1.5011085103666868,False,DLMT,1,24,512,35,512,11,1,8,8,3.640587528275239e-05,1.5011205714285716,True,64,64,128,1.5011326324904564,512
53,32,1,8,1,1.4793157193577384,False,DLMT,30,1,256,35,256,28,1,1,8,4.569285211817171e-05,1.4793308571428572,True,1,32,512,1.479345994927976,256
54,32,1,1,1,1.493643474994432,False,DLMT,1,25,64,35,1,5,1,8,1,5.936672606152004e-05,1.493663142857143,True,1,64,16,1.4936828107198539,2048
55,32,256,32,1,1.4600973878986345,False,DLMT,1,30,512,35,1,1,5,1,8,4.7555767477870774e-05,1.4601131428571428,True,16,1,256,1.460128897815651,64
56,32,128,8,1,1.4623603852986078,False,DLMT,1,14,2048,35,512,13,1,1,8,0.000315344450480686,1.4624648571428571,True,512,64,1,1.4625693289871065,2048
57,32,2048,32,1,1.5009980218620798,False,DLMT,1,18,1,35,1024,27,1,8,8,0.00012325980525636795,1.501038857142857,True,512,32,128,1.5010796924236343,1
58,32,2048,8,1,1.554663115646126,False,DLMT,13,1,1024,35,1,1,30,8,8,8.546153210296796e-05,1.5546914285714288,True,128,64,32,1.5547197414967318,128
59,32,1,1,32,1.6510270147843396,False,DLMT,1,18,128,35,2048,1,20,1,1,0.0002823973174411256,1.6511205714285715,True,64,64,128,1.6512141280728034,1
60,32,512,8,1,1.4872830598983693,False,DLMT,23,1,2048,35,2048,1,4,32,1,5.285791505227943e-05,1.4873005714285714,True,32,512,256,1.4873180829587735,2048
61,32,512,1,32,1.538738483036408,False,DLMT,15,1,256,35,2048,11,1,1,8,0.0001356664577377437,1.5387834285714286,True,16,512,1,1.5388283741064492,1
62,32,1024,1,32,1.799004686493538,False,DLMT,30,1,1024,35,128,14,1,32,1,0.00015143827462173298,1.7990548571428568,True,512,16,16,1.7991050277921756,128
63,32,2048,8,8,1.5356333727073155,False,DLMT,1,27,2048,35,1024,1,30,8,1,0.00028735386703150124,1.5357285714285716,True,32,512,256,1.5358237701498276,1
64,32,2048,1,8,1.4754518463253483,False,DLMT,30,1,1024,35,1,1,19,1,1,7.290698575187804e-05,1.475476,True,128,128,1,1.4755001536746517,256
65,32,1,1,32,1.5754267846862655,False,DLMT,10,1,1,35,128,1,30,1,1,0.00012958142976050258,1.5754697142857144,True,32,512,1,1.5755126438851632,512
66,32,128,8,8,1.4953320518714521,False,DLMT,9,1,64,35,512,1,18,8,1,4.2101917160307115e-05,1.495346,True,1,128,1,1.495359948128548,2048
67,32,1024,1,32,1.4850488230814491,False,DLMT,1,29,1,35,64,1,9,1,32,0.00027521420229133285,1.4851400000000001,True,128,16,512,1.485231176918551,2048
68,32,2048,1,1,1.5945263005402732,False,DLMT,1,1,64,35,128,1,14,8,8,6.204935494411426e-05,1.594546857142857,True,16,256,32,1.5945674137454406,1
69,32,512,8,8,1.5201038103735662,False,DLMT,1,16,256,35,64,28,1,32,1,9.112628599915315e-05,1.5201339999999999,True,128,32,512,1.5201641896264335,1
70,32,1024,1,32,1.5803106422820739,False,DLMT,1,17,2048,35,1,28,1,8,1,0.0001006890545903038,1.5803440000000002,True,16,512,64,1.5803773577179265,512
71,32,128,1,1,1.576713336922081,False,DLMT,1,30,1,35,512,1,23,32,1,0.0002469282305051602,1.5767951428571427,True,128,64,128,1.5768769487922045,128
72,32,1,1,8,1.4794962794656987,False,DLMT,10,1,1,35,1,1,13,1,8,6.814989481477931e-05,1.4795188571428572,True,512,512,128,1.4795414348200158,2048
73,32,128,1,8,1.4981758927042181,False,DLMT,1,14,128,35,128,1,1,1,32,6.328039319775764e-05,1.498196857142857,True,32,512,16,1.4982178215814959,1
74,32,512,8,1,1.5227644187887202,False,DLMT,27,1,1,35,1024,1,4,8,1,6.772935335673373e-05,1.522786857142857,True,512,16,64,1.522809295496994,1
75,32,1,8,8,1.4973212397563187,False,DLMT,1,30,512,35,2048,30,1,1,1,8.077481927291674e-05,1.497348,True,32,16,16,1.497374760243681,64
76,32,512,32,1,1.4541060874926375,False,DLMT,1,1,1,35,256,1,28,32,1,7.994079441839157e-05,1.4541325714285713,True,1,64,512,1.4541590553645052,512
77,32,1,32,1,1.5046239107551267,False,DLMT,28,1,64,35,2048,1,30,8,8,7.012525237322929e-05,1.504647142857143,True,32,1,256,1.5046703749591595,1024
78,32,2048,1,1,1.5992463538819597,False,DLMT,1,20,128,35,2048,1,23,1,1,0.00010069716166481675,1.5992797142857142,True,1,1,512,1.5993130746894688,64
79,32,2048,8,8,1.4803071859607182,False,DLMT,1,6,2048,35,256,1,8,32,1,0.00023875972039191489,1.4803862857142853,True,64,1,128,1.4804653854678524,256
80,32,64,32,1,1.4985076999082285,False,DLMT,1,25,1024,35,512,1,14,1,32,0.00033724889373655574,1.4986194285714285,True,512,16,1,1.4987311572346285,512
81,32,64,1,32,1.5366029566537973,False,DLMT,1,4,1024,35,256,29,1,1,1,7.731726316723375e-05,1.5366285714285717,True,1,1,64,1.536654186203346,2048
82,32,64,1,1,1.5248290169827676,False,DLMT,29,1,2048,35,2048,30,1,8,1,9.265868903163498e-05,1.524859714285714,True,64,512,1,1.5248904115886606,512
83,32,1,32,1,1.870736374010313,False,DLMT,26,1,1024,35,128,17,1,32,1,9.459947792926358e-05,1.870767714285714,True,64,32,16,1.870799054561115,1
84,32,1024,1,1,1.44000490816484,False,DLMT,12,1,512,35,1,30,1,8,1,8.263813420261804e-05,1.4400322857142858,True,128,1,1,1.4400596632637315,128
85,32,512,8,1,1.4736742567997403,False,DLMT,1,15,64,35,1,4,1,1,1,6.735589303490729e-05,1.4736965714285715,True,64,1,512,1.4737188860574026,512
86,32,2048,1,1,1.4571521734722253,False,DLMT,1,30,64,35,1,4,1,1,8,4.6909378549709145e-05,1.4571677142857142,True,1,512,512,1.4571832550992032,512
87,32,2048,8,1,1.4701086311619145,False,DLMT,4,1,1,35,128,4,1,1,32,9.209843890632803e-05,1.4701391428571429,True,128,512,512,1.4701696545523713,512
88,32,1,32,1,1.4742935981967096,False,DLMT,1,30,1024,35,1,4,1,1,1,8.917947965667086e-05,1.4743231428571428,True,512,1,512,1.474352687517576,512
89,32,512,1,1,1.457699663857592,False,DLMT,18,1,1,35,256,4,1,1,8,4.499795913741479e-05,1.4577145714285715,True,256,1,512,1.457729478999551,512
90,32,1,32,1,1.516607840141952,False,DLMT,12,1,256,35,2048,4,1,1,1,5.0502778262640306e-05,1.5166245714285713,True,128,512,512,1.5166413027151906,512
91,32,2048,1,1,1.4586693515952356,False,DLMT,1,10,2048,35,512,4,1,1,8,4.594051166721997e-05,1.4586845714285712,True,64,64,512,1.4586997912619069,512
92,32,2048,8,1,1.4585157816326684,False,DLMT,19,1,256,35,2048,4,1,1,8,4.550487751386446e-05,1.4585308571428572,True,1,128,512,1.458545932653046,512
93,32,512,1,1,1.4753687250402918,False,DLMT,1,1,256,35,128,4,1,1,32,7.111703490066259e-05,1.4753922857142858,True,1,256,512,1.4754158463882798,512
94,32,1,1,1,1.4805158310100526,False,DLMT,28,1,1,35,256,4,1,1,32,9.882575884982604e-05,1.4805485714285715,True,512,64,512,1.4805813118470905,512
95,32,512,32,1,1.7615688409889985,False,DLMT,3,1,1,35,1,4,1,1,8,0.0006227146626027121,1.761775142857143,True,16,64,512,1.7619814447252877,512
96,32,1024,8,1,1.477691423075523,False,DLMT,15,1,2048,35,2048,4,1,1,32,8.884565842183614e-05,1.477720857142857,True,32,1,512,1.4777502912101912,512
97,32,1024,32,1,1.7655927183427804,False,DLMT,30,1,2048,35,64,4,1,1,1,6.854999665072023e-05,1.7656154285714287,True,16,512,512,1.765638138800077,512
98,32,2048,32,1,1.4842005587280123,False,DLMT,1,20,1,35,1,4,1,1,32,6.903178800453583e-05,1.4842234285714284,True,512,32,512,1.4842462984148446,512
99,32,1,1,1,1.483155637417855,False,DLMT,30,1,1024,35,1,4,1,1,32,0.0012265906291133034,1.483562,True,64,256,512,1.4839683625821452,512
100,32,1,8,1,1.4596370991141032,False,DLMT,6,1,2048,35,256,4,1,1,8,6.050130712031863e-05,1.4596571428571428,True,512,1,512,1.4596771866001823,512
101,32,2048,1,1,1.4736915134059885,False,DLMT,1,10,256,35,2048,4,1,1,32,8.943541735551802e-05,1.4737211428571428,True,1,1,512,1.4737507723082972,512
102,32,1,8,1,1.1109926374717223,False,DLMT,19,1,2048,35,1,4,1,1,1,4.982090373507562e-05,1.1110091428571427,True,1,512,512,1.1110256482425631,512
103,32,1,1,1,1.4588576691639068,False,DLMT,1,28,1,35,2048,4,1,1,8,7.602899554291916e-05,1.4588828571428571,True,16,512,512,1.4589080451218075,512
104,32,1024,8,1,1.4583897667636103,False,DLMT,30,1,512,35,2048,4,1,1,8,4.98618499619847e-05,1.4584062857142857,True,512,512,512,1.458422804664961,512
105,32,512,32,1,1.4847974474052905,False,DLMT,1,18,2048,35,512,4,1,1,32,0.00027936663058733075,1.4848899999999998,True,512,512,512,1.4849825525947091,512
106,32,2048,1,1,1.4737007953594194,False,DLMT,19,1,128,35,256,4,1,1,1,7.176719732749445e-05,1.4737245714285716,True,1,1,512,1.4737483474977238,512
107,32,1,8,1,1.1064169559299946,False,DLMT,1,10,1,35,2048,4,1,1,1,4.885964905853637e-05,1.1064331428571428,True,1,1,512,1.106449329784291,512
108,32,1024,1,1,1.4807449133842203,False,DLMT,9,1,2048,35,2048,4,1,1,1,6.623643488385285e-05,1.4807668571428572,True,512,128,512,1.480788800901494,512
109,32,1,32,1,1.099508135239628,False,DLMT,1,14,256,35,256,4,1,1,8,4.4437527806472215e-05,1.0995228571428572,True,32,64,512,1.0995375790460864,512
110,32,2048,32,1,1.1003476497656879,False,DLMT,1,2,1,35,1024,4,1,1,1,9.247349316845874e-05,1.1003782857142856,True,32,16,512,1.1004089216628834,512
111,32,512,8,1,1.4739126127631377,False,DLMT,1,30,512,35,512,4,1,1,1,0.00010336541086485879,1.4739468571428571,True,128,32,512,1.4739811015225766,512
112,32,512,32,1,1.1128791749410447,False,DLMT,25,1,2048,35,1024,4,1,1,32,8.700738884878938e-05,1.112908,True,1,32,512,1.1129368250589553,512
113,32,1,8,1,1.1119139141978578,False,DLMT,1,21,1,35,256,4,1,1,32,0.00023828639945086652,1.1119928571428572,True,1,32,512,1.1120718000878567,512
114,32,2048,8,1,1.4559776326007787,False,DLMT,1,2,512,35,128,4,1,1,1,4.5954724835357616e-05,1.455992857142857,True,512,512,512,1.4560080816849355,512
115,32,512,32,1,1.483249944116983,False,DLMT,1,29,512,35,256,4,1,1,32,8.813533193158834e-05,1.4832791428571428,True,512,1,512,1.4833083415973025,512
116,32,1,32,1,1.476292507852953,False,DLMT,1,30,2048,35,512,4,1,1,8,5.883633474064456e-05,1.476312,True,256,256,512,1.4763314921470472,512
117,32,1,32,1,1.5491272830739737,False,DLMT,1,14,512,35,1,4,1,1,32,7.891923021644935e-05,1.5491534285714286,True,64,512,512,1.5491795740688834,512
118,32,512,32,1,1.614307174820501,False,DLMT,1,17,1,35,2048,4,1,1,1,8.959500714952881e-05,1.6143368571428571,True,64,512,512,1.6143665394652134,512
119,32,1,1,1,1.4576836911139188,False,DLMT,1,3,512,35,2048,4,1,1,8,0.00010614737540854576,1.4577188571428572,True,512,128,512,1.4577540231717956,512
120,32,1,1,1,1.0961267123108467,False,DLMT,30,1,2048,35,2048,4,1,1,8,3.7521150498017405e-05,1.0961391428571428,True,1,16,512,1.0961515734034388,512
121,32,512,8,1,1.1194059276568233,False,DLMT,26,1,2048,35,2048,4,1,1,32,0.0001416549414915657,1.119452857142857,True,1,1,512,1.1194997866288907,512
122,32,2048,1,1,1.4763392387428254,False,DLMT,1,20,128,35,512,4,1,1,32,6.094226106466807e-05,1.4763594285714285,True,1,128,512,1.4763796184000317,512
123,32,1,1,1,1.1100212715396895,False,DLMT,18,1,1,35,64,4,1,1,1,6.77426101098036e-05,1.1100437142857142,True,1,1,512,1.110066157031739,512
124,32,2048,8,1,1.476173072341924,False,DLMT,1,30,128,35,2048,4,1,1,1,0.0001080151161001336,1.476208857142857,True,32,1,512,1.4762446419437902,512
125,32,2048,32,1,1.4670324070663416,False,DLMT,24,1,2048,35,1,4,1,1,8,3.240559286571843e-05,1.4670431428571429,True,512,1,512,1.4670538786479441,512
126,32,2048,32,1,1.7758731246062098,False,DLMT,1,10,2048,35,1,4,1,1,32,7.4223050493032e-05,1.7758977142857142,True,16,32,512,1.7759223039652186,512
127,32,1,8,1,1.4562254249411992,False,DLMT,1,15,1024,35,64,4,1,1,8,0.0003277298539084484,1.4563339999999998,True,16,1,512,1.4564425750588004,512
128,32,1,8,1,1.4696231224092473,False,DLMT,30,1,512,35,512,4,1,1,1,6.215582787456944e-05,1.4696437142857144,True,64,64,512,1.4696643061621815,512
129,32,2048,32,1,1.0948310180425933,False,DLMT,15,1,1024,35,256,4,1,1,8,4.867216444577832e-05,1.094847142857143,True,1,512,512,1.0948632676716925,512
130,32,512,8,1,1.4581972620672914,False,DLMT,1,30,512,35,1,4,1,1,8,6.604636590288174e-05,1.458219142857143,True,512,64,512,1.4582410236469945,512
131,32,1,1,1,1.4818394520166054,False,DLMT,15,1,2048,35,256,4,1,1,32,0.00022674520448092689,1.4819145714285713,True,128,1,512,1.4819896908405372,512
132,32,512,32,1,1.800784995688627,False,DLMT,14,1,256,35,1,4,1,1,1,0.0004411398963631092,1.800931142857143,True,16,64,512,1.801077290025659,512
133,32,512,32,1,1.542235793073077,False,DLMT,1,18,1,35,512,4,1,1,1,8.94536705992112e-05,1.5422654285714286,True,512,16,512,1.5422950640697801,512
134,32,1024,1,1,1.512563819502135,False,DLMT,3,1,2048,35,1,4,1,1,1,6.005167842479996e-05,1.5125837142857144,True,32,512,512,1.5126036090692938,512
135,32,512,8,1,1.458705901080546,False,DLMT,2,1,1,35,256,4,1,1,8,8.136589066227995e-05,1.4587328571428568,True,64,32,512,1.4587598132051676,512
136,32,1,8,1,1.4794805159927817,False,DLMT,21,1,1,35,2048,4,1,1,32,0.00021749670417396208,1.4795525714285713,True,512,512,512,1.479624626864361,512
137,32,1,32,1,1.1090332545551986,False,DLMT,1,1,1,35,1,4,1,1,32,5.1407932366567e-05,1.1090502857142859,True,1,1,512,1.1090673168733731,512
138,32,1024,32,1,1.5336477813259062,False,DLMT,14,1,128,35,2048,4,1,1,8,8.862671085824735e-05,1.533677142857143,True,64,1,512,1.5337065043883797,512
139,32,2048,1,1,1.4577389552871494,False,DLMT,30,1,64,35,64,4,1,1,8,5.662335279398505e-05,1.457757714285714,True,64,512,512,1.4577764732842788,512
140,32,1,8,1,1.0942424422701567,False,DLMT,2,1,1024,35,128,4,1,1,8,4.43731855047379e-05,1.0942571428571428,True,1,512,512,1.094271843444129,512
141,32,2048,8,1,1.0976302533429627,False,DLMT,8,1,1,35,128,4,1,1,8,6.305423645319079e-05,1.097651142857143,True,1,512,512,1.0976720323713232,512
142,32,2048,32,1,1.5637922414624152,False,DLMT,29,1,64,35,1,4,1,1,32,0.00010879825928979905,1.5638282857142858,True,1,512,512,1.5638643299661563,512
143,32,1,8,1,1.4567210341164532,False,DLMT,1,16,256,35,1,4,1,1,8,3.7412210164429215e-05,1.4567334285714288,True,1,512,512,1.4567458230264045,512
144,32,2048,8,1,1.4828607812648842,False,DLMT,30,1,512,35,2048,4,1,1,32,0.04537722230370653,1.4978939999999998,True,1,512,512,1.5129272187351155,512
145,32,1,32,1,1.110249608376277,False,DLMT,1,13,1,35,512,4,1,1,32,6.155137227205092e-05,1.1102699999999999,True,1,512,512,1.1102903916237228,512
146,32,512,32,1,1.0939214101584327,False,DLMT,29,1,2048,35,256,4,1,1,8,5.3525504124999564e-05,1.093939142857143,True,1,512,512,1.0939568755558533,512
147,32,1,8,1,1.1114770950508495,False,DLMT,1,30,2048,35,256,4,1,1,32,6.31008263473325e-05,1.1114979999999999,True,1,512,512,1.1115189049491503,512
148,32,2048,32,1,1.7372348665727337,False,DLMT,1,1,64,35,2048,4,1,1,1,0.00027853259802626746,1.7373271428571428,True,1,512,512,1.737419419141552,512
149,32,512,32,1,1.5307684398589851,False,DLMT,16,1,128,35,1,4,1,1,32,0.00012544776943868198,1.53081,True,1,512,512,1.5308515601410149,512
150,32,1,32,1,1.094572930973439,False,DLMT,15,1,2048,35,1,4,1,1,8,5.41094883979988e-05,1.094590857142857,True,1,512,512,1.094608783312275,512
151,32,1,1,1,1.1080794623814674,False,DLMT,2,1,2048,35,1,4,1,1,32,6.716656116531246e-05,1.1081017142857141,True,1,512,512,1.108123966189961,512
152,32,2048,1,1,1.1109597659821446,False,DLMT,1,15,2048,35,128,4,1,1,1,6.0213226562440874e-05,1.1109797142857143,True,1,512,512,1.110999662589284,512
153,32,1024,8,1,1.115207931895462,False,DLMT,10,1,2048,35,2048,4,1,1,1,3.901438771760095e-05,1.115220857142857,True,1,512,512,1.115233782390252,512
154,32,1,8,1,1.4697435137807235,False,DLMT,30,1,512,35,512,4,1,1,1,6.787383253402057e-05,1.469766,True,1,512,512,1.4697884862192763,512
155,32,1024,1,1,1.1128682429722283,False,DLMT,1,30,1,35,1,4,1,1,1,8.292115753745865e-05,1.1128957142857143,True,1,512,512,1.1129231855992003,512
156,32,1,32,1,1.5131540733244777,False,DLMT,17,1,128,35,512,4,1,1,1,5.669827049877698e-05,1.513172857142857,True,1,512,512,1.5131916409612365,512
157,32,2048,32,1,1.4658398892557236,False,DLMT,1,30,512,35,2048,4,1,1,8,6.587805679695068e-05,1.4658617142857142,True,1,512,512,1.4658835393157048,512
158,32,512,1,1,1.4591578676013905,False,DLMT,2,1,128,35,128,4,1,1,8,7.025551035111488e-05,1.459181142857143,True,1,512,512,1.4592044181128956,512
159,32,2048,1,1,1.4805070862183363,False,DLMT,14,1,512,35,512,4,1,1,32,0.00020801373581019132,1.480576,True,1,512,512,1.4806449137816635,512
160,32,512,8,1,1.1113761558839854,False,DLMT,1,21,1,35,2048,4,1,1,32,6.076115837726065e-05,1.111396285714286,True,1,512,512,1.1114164155445867,512
161,32,1,1,1,1.0958469955418015,False,DLMT,29,1,1,35,2048,4,1,1,8,4.3565573377084975e-05,1.0958614285714285,True,1,512,512,1.0958758616010555,512
162,32,512,1,1,1.0943007233520428,False,DLMT,1,20,2048,35,256,4,1,1,8,3.921265934696642e-05,1.0943137142857144,True,1,512,512,1.0943267052193861,512
163,32,512,1,1,1.0939131816527388,False,DLMT,1,20,2048,35,2048,4,1,1,8,5.0765567633415396e-05,1.0939299999999998,True,1,512,512,1.093946818347261,512
164,32,512,1,1,1.1631829763174446,False,DLMT,1,20,2048,35,1,4,1,1,1,6.949614583351502e-05,1.163206,True,1,512,512,1.1632290236825553,512
