id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,True,1,1,1,1,1,1,1,RSL,1,1,1,1,0.17641495701815593,0.17660950012470125,0.0002936106348515995,1,0.1765122285714286,1
2,True,35,False,8,128,1,128,1,8,1,RSL,17,128,2048,256,0.11334360293067046,0.11338999706932955,7.001950748592523e-05,8,0.1133668,1
3,True,35,False,1,32,16,512,1,12,27,RSL,6,2048,64,1,0.1221059569015005,0.12216187166992809,8.438834429624248e-05,8,0.1221339142857143,1
4,True,35,False,1,128,512,16,4,10,1,RSL,24,1024,512,512,0.12095304774710566,0.12100066653860861,7.18677924513962e-05,8,0.12097685714285714,1
5,True,35,False,1,64,512,256,2,1,30,RSL,29,512,1024,1,0.1181515658352881,0.11818437702185475,4.9519684809916705e-05,8,0.11816797142857142,8
6,True,35,False,8,32,64,512,13,1,17,RSL,25,512,128,1,0.12871300454602727,0.1287447668825442,4.793672700465081e-05,8,0.12872888571428573,1
7,True,35,False,8,32,16,64,1,20,27,RSL,8,512,1,64,0.1312196086308007,0.1312419342263421,3.369449782492016e-05,8,0.1312307714285714,1
8,True,35,False,1,512,512,1,7,1,21,RSL,13,2048,1,1,0.2586041969806943,0.2588582030193057,0.00038335398039633455,32,0.2587312,1
9,True,35,False,8,32,128,128,29,1,7,RSL,7,1,2048,2048,0.16609601697287768,0.16613112588426515,5.29874840824451e-05,1,0.16611357142857142,1
10,False,1,False,1,64,1,32,1,16,11,RSL,18,2048,1,64,inf,inf,inf,1,inf,32
11,True,35,False,8,16,64,128,21,7,1,RSL,28,1,1024,1024,0.11482494027032702,0.11484208830110157,2.588035264561255e-05,8,0.1148335142857143,1
12,True,35,False,1,32,64,128,20,1,15,RSL,23,2048,128,512,0.1306202998497046,0.13064610015029535,3.8938633037861096e-05,1,0.13063319999999998,8
13,True,35,False,1,256,128,128,1,28,17,RSL,25,2048,128,1024,0.13442246569115016,0.13445856288027838,5.447902423532217e-05,1,0.13444051428571427,8
14,True,35,False,8,1,1,16,3,1,13,RSL,13,512,256,2048,0.11497243083979687,0.11499882630306028,3.9836871445065485e-05,1,0.11498562857142858,8
15,True,35,False,1,64,64,128,6,28,1,RSL,18,512,2048,512,0.32065979847643133,0.32115711580928286,0.0007505671129355516,32,0.3209084571428571,1
16,True,35,False,1,16,64,32,6,1,19,RSL,16,256,128,1,0.12377510978980111,0.12380609021019892,4.6756634365006445e-05,8,0.12379060000000001,8
17,True,35,False,1,1,16,1,3,4,1,RSL,12,128,2048,64,0.2535186836073797,0.2536369163926203,0.00017844067441509382,1,0.2535778,32
18,True,35,False,1,128,16,256,6,20,1,RSL,24,1,2048,256,0.20764105819014633,0.20778505609556802,0.00021732621206145414,1,0.20771305714285718,32
19,True,35,False,1,1,1,32,20,3,1,RSL,9,1024,64,512,0.28189373445426286,0.2819250655457372,4.728587829060866e-05,1,0.28190940000000003,1
20,True,35,False,1,512,32,256,9,1,10,RSL,16,1,2048,1024,0.11734215597937815,0.11737601544919325,5.110178718069732e-05,8,0.1173590857142857,8
21,True,35,False,1,64,512,16,6,11,1,RSL,15,512,1,1024,0.2672245861044332,0.26725409960985247,4.45427196918971e-05,1,0.26723934285714285,8
22,True,35,False,1,32,16,128,7,1,10,RSL,16,1,1,256,0.14564425643967188,0.14572802927461387,0.0001264326230182129,1,0.14568614285714288,32
23,True,35,False,1,16,256,16,6,30,1,RSL,20,256,1,2048,0.24675561358523063,0.24690467212905504,0.00022496388825855743,1,0.24683014285714283,32
24,True,35,False,1,64,128,1,1,28,1,RSL,10,512,1024,512,0.12087113676729448,0.12090252037556266,4.736513830372116e-05,8,0.12088682857142857,8
25,True,35,False,8,64,64,1,21,2,1,RSL,11,64,128,1,0.1152941989851739,0.11535305815768324,8.883213244711719e-05,8,0.11532362857142857,1
26,True,35,False,8,64,1,512,1,17,18,RSL,2,512,64,1024,0.1344245176535583,0.13460548234644168,0.00027311766171900595,1,0.134515,8
27,True,35,False,1,512,256,32,21,11,1,RSL,23,1,2048,2048,0.322726169639784,0.3234108589316446,0.001033354824178537,32,0.3230685142857143,1
28,True,35,False,8,128,512,128,3,1,24,RSL,20,1,1,512,0.12551504007463798,0.12555204563964767,5.584997396451253e-05,8,0.12553354285714283,1
29,True,35,False,1,128,32,16,28,3,1,RSL,20,64,256,256,0.24189618854562273,0.24198175431152014,0.00012913857135745706,1,0.24193897142857143,8
30,True,35,False,1,512,32,128,9,4,1,RSL,15,256,2048,2048,0.29455575439455084,0.294887388462592,0.0005005126677839867,32,0.2947215714285714,1
31,True,35,False,32,16,64,32,1,19,6,RSL,26,2048,512,256,0.1545875106794366,0.15466483217770627,0.00011669606082573858,1,0.15462617142857144,1
32,True,35,False,1,1,1,16,1,3,27,RSL,2,128,2048,2048,0.12354766864893876,0.12360067420820406,7.999767343555802e-05,8,0.12357417142857141,8
33,True,35,False,1,16,64,256,15,1,18,RSL,3,512,256,1,0.4190725394402781,0.41909803198829343,3.847416307718209e-05,1,0.41908528571428577,1
34,True,35,False,32,512,64,512,8,1,9,RSL,6,512,512,1024,0.14809059693218266,0.14811426021067445,3.571337141686771e-05,1,0.14810242857142855,1
35,True,35,False,8,256,128,64,11,1,22,RSL,16,64,1024,1,0.12806655362325597,0.12809407494817265,4.153605760821177e-05,8,0.12808031428571431,1
36,True,35,False,1,256,32,256,1,1,13,RSL,28,256,1,1,0.1358095150154285,0.1358395706988572,4.53609919626655e-05,8,0.13582454285714285,1
37,True,35,False,8,64,64,1,1,8,25,RSL,6,512,1024,512,0.15490314311620115,0.15503262831237027,0.00019542317035143127,1,0.1549678857142857,8
38,True,35,False,1,1,1,128,6,12,1,RSL,22,128,1024,1,0.19981665355145845,0.199839117877113,3.3903873717633525e-05,1,0.19982788571428572,32
39,True,35,False,8,1,16,1,28,9,1,RSL,21,64,256,2048,0.22986151269671676,0.2298887158747118,4.105590017007981e-05,1,0.22987511428571428,1
40,True,35,False,8,128,32,1,1,10,16,RSL,29,64,1,1,0.11550062295295717,0.11558709133275712,0.0001305008249250652,1,0.11554385714285714,1
41,True,35,False,8,32,32,128,1,27,12,RSL,17,1024,512,128,0.12239013822515825,0.12245306177484173,9.49662195580255e-05,8,0.12242159999999999,1
42,True,35,False,32,16,1,256,1,28,6,RSL,30,1024,64,128,0.1563936235367542,0.1564425478918172,7.383819043927844e-05,1,0.1564180857142857,1
43,True,35,False,1,16,256,1,18,1,17,RSL,11,64,1,256,0.4220311832981797,0.4220703595589632,5.9126056965137735e-05,1,0.42205077142857145,1
44,True,35,False,1,16,64,512,1,12,23,RSL,24,512,256,1024,0.12121597112890296,0.1212682574425256,7.891216506926149e-05,8,0.12124211428571428,8
45,True,35,False,1,512,1,32,5,1,22,RSL,5,64,2048,2048,0.13745952471189857,0.13748710385953003,4.1623325485712944e-05,8,0.1374733142857143,1
46,True,35,False,1,1,512,32,26,28,1,RSL,19,64,2048,1024,0.2440738278299456,0.2441190293129116,6.821951363661626e-05,1,0.2440964285714286,8
47,True,35,False,32,16,1,1,7,7,1,RSL,19,512,64,2048,0.22566601633912525,0.22573632651801756,0.00010611435495035694,1,0.2257011714285714,1
48,True,35,False,1,256,256,32,19,1,22,RSL,8,1,1024,2048,0.13870055146176172,0.13894996282395253,0.00037641954882111775,1,0.13882525714285712,8
