id,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,technique,VEC2,VEC1,U2_J,SCREP,T1_Ia,OMP1,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,RT2_J,RT2_K,cost_mean,U2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
57,4,256,False,32,4,2,8,8,1,7.308048613149518,128,4,DLMT,False,True,6,True,512,True,1,2,16,8,10,2048,16,32,7.311064,20,False,0.0048651355582347905,True,7.314079386850482
58,4,256,False,2,32,1024,1,1024,7,0.9734863900860367,1,64,DLMT,False,True,1,True,4,False,14,1,1024,8,10,2,32,32,0.9735908000000002,2,False,0.0001684587783405616,True,0.9736952099139637
59,4,1,False,32,256,2,16,256,2,1.3823751176861305,1,1,DLMT,False,False,1,False,128,False,1,27,1024,1,10,2048,4,8,1.382477,21,False,0.0001643806557962104,True,1.3825788823138694
60,1,2048,False,4,2,4,4,8,11,0.6767046156164279,1,8,DLMT,False,True,8,False,64,False,4,1,2,2,10,4,2,4,0.6940305999999999,1,True,0.027954377625695758,True,0.711356584383572
61,1,1024,False,8,4,1,4,64,29,1.891203477680832,4,16,DLMT,True,True,1,False,2048,True,1,15,64,4,10,16,1,2,1.8933820000000001,2,False,0.003514907680153213,True,1.8955605223191683
62,16,8,False,4,4,1,2,4,1,1.2460927340239396,16,1,DLMT,False,False,1,True,2048,True,1,5,256,16,10,128,8,16,1.247884,6,True,0.0028900941161145665,True,1.2496752659760604
63,1,2048,False,16,512,1,64,1,13,1.1247474548760763,2,128,DLMT,False,True,1,True,512,False,1,14,1024,32,10,1024,32,1,1.1313229999999996,7,True,0.010609225278030482,True,1.137898545123923
64,4,64,False,4,128,2048,1,1,28,0.9006327541782082,1,2,DLMT,False,True,1,False,256,True,11,1,256,16,10,1024,16,2,0.9044902,2,True,0.006223744336008674,True,0.9083476458217918
65,32,8,False,16,32,16,1,128,7,0.7236539863104369,16,8,DLMT,True,True,1,True,128,True,28,1,2048,2,10,512,8,16,0.7251394,17,False,0.002396620837763047,True,0.7266248136895631
66,4,2048,False,8,2,1024,8,2048,16,inf,1,2,DLMT,True,False,1,True,1,True,8,1,4,16,1,16,16,1,inf,5,True,inf,False,inf
67,4,256,False,4,256,2,16,8,1,0.2531746921042903,128,16,DLMT,True,True,19,False,1,True,1,22,512,1,10,1,1,2,0.2679482,2,True,0.02383611859678501,True,0.2827217078957098
68,8,2,False,1,1,2,8,128,1,2.362623478249279,64,2,DLMT,True,False,21,False,2048,False,1,7,4,1,10,1,1,8,2.362778,4,False,0.00024931105069769555,True,2.362932521750721
69,8,2,False,1,1,32,1024,64,23,1.0193754797632637,1024,1,DLMT,False,False,1,True,1024,False,1,5,256,2,10,2048,32,16,1.019508,1,False,0.000213813002410961,True,1.0196405202367365
70,4,2048,False,1,16,1,32,4,27,0.3650574839022009,32,2048,DLMT,False,True,1,False,128,True,1,24,1,2,10,128,16,1,0.3671051,3,True,0.0033036987892360926,True,0.36915271609779915
71,8,32,False,8,32,16,256,1,2,0.6200872692335174,512,16,DLMT,False,False,4,False,1,True,11,1,32,32,10,1,4,8,0.6224548000000001,1,True,0.003819860829925596,True,0.6248223307664827
72,32,1,False,16,8,4,256,16,1,1.7816227880968665,2048,2,DLMT,True,False,6,False,2048,True,4,1,512,8,10,2048,1,1,1.7830989999999995,14,False,0.0023817743385971817,True,1.7845752119031326
73,1,32,False,16,256,4,256,1024,1,0.42603402658789313,1,2,DLMT,True,True,2,True,4,True,14,1,256,8,10,512,32,1,0.43619149999999995,2,True,0.016388439536758836,True,0.4463489734121068
74,16,2048,False,1,256,2048,2048,2048,1,0.5862198649511656,1,4,DLMT,True,True,30,True,16,True,10,1,2048,32,10,2048,4,16,0.6027432000000001,2,True,0.026659353798620104,True,0.6192665350488347
75,8,32,False,16,32,1,2,2048,3,inf,4,1,DLMT,True,False,1,False,128,False,1,5,2048,8,1,64,2,1,inf,22,False,inf,False,inf
76,32,1,False,4,8,1,1,32,1,1.0764208798818662,32,2,DLMT,False,True,1,True,128,False,1,21,64,32,10,64,32,4,1.0764809999999998,30,False,9.700000000000023e-05,True,1.0765411201181334
77,2,4,False,2,512,32,32,64,9,1.3578240058590645,256,1,DLMT,False,True,7,False,2048,True,1,18,1,8,10,2048,32,4,1.361677,1,True,0.006216561831108881,True,1.3655299941409356
78,32,1024,False,1,2048,4,32,1,7,1.3923125231205897,16,2,DLMT,False,False,1,True,512,False,1,1,1,2,10,64,32,32,1.3923729999999999,3,False,9.757561170699121e-05,True,1.39243347687941
79,32,512,False,8,2,2,2,1024,16,0.7785890388444083,16,8,DLMT,True,False,2,False,1,False,24,1,4,8,10,8,32,4,0.8008418,1,True,0.0359034196722262,True,0.8230945611555918
80,1,1,True,1,1,1,1,1,1,1.4182910632732202,1,1,DLMT,False,False,1,False,1,False,1,1,1,1,10,1,1,1,1.418324,1,False,5.3141321022336994e-05,True,1.4183569367267796
81,32,256,False,1,32,16,1,16,2,0.2683900456800967,4,4,DLMT,True,False,11,False,1,True,1,7,1,16,10,1,1,1,0.27937979999999996,1,True,0.017731272028819595,True,0.2903695543199032
82,2,1,False,1,32,256,1024,1,3,inf,2,1,DLMT,True,False,1,True,32,False,1,30,2048,16,1,1,16,1,inf,10,True,inf,False,inf
83,1,512,False,1,4,32,2048,1,1,1.7670479400591652,1024,1,DLMT,False,False,4,False,1024,False,28,1,8,2,10,1,4,1,1.773335,28,True,0.010143772720245685,True,1.779622059940835
84,8,2,False,1,1,8,1,2048,19,0.936019364194488,2048,2,DLMT,False,True,2,False,2048,True,15,1,32,8,10,1,1,1,0.9663389999999998,1,True,0.0489188106151407,True,0.9966586358055117
85,1,1,False,1,32,512,64,2048,6,0.5229022347931674,32,2048,DLMT,False,False,6,True,1024,True,25,1,32,1,10,1,1,1,0.5307965,1,True,0.01273689654704002,True,0.5386907652068326
86,32,256,False,1,4,2048,8,1,1,1.4828022320530168,2,8,DLMT,True,False,17,False,8,False,22,1,32,1,10,1,32,1,1.482859,7,False,9.15914843203239e-05,True,1.482915767946983
87,32,32,False,1,4,128,2,512,1,0.24353559098423988,16,8,DLMT,True,True,3,True,128,True,1,7,2048,32,10,1,4,1,0.2607805,19,True,0.027823567658551623,True,0.27802540901576017
88,16,8,False,1,32,1,8,128,1,1.2762577950095861,8,1,DLMT,False,False,3,False,128,False,23,1,256,32,10,1,8,1,1.2763110000000002,22,False,8.584287972802847e-05,True,1.2763642049904143
89,2,128,False,1,2,1,256,1,23,0.3111303926704988,32,1,DLMT,True,True,2,True,32,True,1,25,2048,32,10,1,8,1,0.319775,1,True,0.013947526002843656,True,0.32841960732950115
90,2,2048,False,1,256,64,64,1,2,inf,2,1024,DLMT,True,False,1,True,1024,False,20,1,256,16,1,1,32,1,inf,30,False,inf,False,inf
91,4,32,False,1,4,2048,1,2048,8,inf,32,16,DLMT,False,True,7,False,2048,False,1,2,256,1,1,1,8,1,inf,1,False,inf,False,inf
92,2,128,False,1,1024,8,1,1024,1,0.5611029091457036,4,64,DLMT,False,True,4,True,256,False,4,1,1,4,10,1,8,1,0.5679814999999999,11,True,0.01109817035596409,True,0.5748600908542962
93,4,1,False,1,256,1024,64,1,29,0.4345233182026306,512,1024,DLMT,True,False,3,True,2048,True,1,15,256,8,10,1,1,1,0.4471594,1,True,0.02038751706412529,True,0.45979548179736934
94,16,16,False,1,2048,64,8,1,1,0.6544790288998309,32,8,DLMT,False,False,18,True,32,True,1,15,1,1,10,1,32,1,0.6632811000000001,3,False,0.014201583816250911,True,0.6720831711001692
95,8,1024,False,1,2,128,1024,256,1,inf,4,256,DLMT,False,False,20,False,2048,False,29,1,64,8,1,1,4,1,inf,6,False,inf,False,inf
96,16,512,False,1,128,2048,32,1,1,0.7304961215868917,8,64,DLMT,False,True,5,False,1024,False,5,1,1,32,10,1,1,1,0.7358676,5,True,0.00866653995779169,True,0.7412390784131082
97,2,2048,False,1,1024,1,8,1024,13,0.1540707354376507,1,8,DLMT,False,True,1,True,2,True,1,30,1,4,10,1,4,1,0.1665701,1,True,0.020166932471003124,True,0.1790694645623493
98,1,2048,False,1,256,16,2048,2048,1,1.1141244212121915,16,64,DLMT,True,False,2,False,16,False,10,1,1024,32,10,1,32,1,1.1142179999999997,23,False,0.0001509834428008681,True,1.114311578787808
99,4,128,False,1,16,8,64,512,1,1.3650854721252275,256,2,DLMT,True,False,18,True,1,False,1,25,128,8,10,1,4,1,1.36514,1,False,8.797726979169199e-05,True,1.3651945278747726
100,8,2048,False,1,4,16,2048,64,30,inf,32,64,DLMT,True,False,1,True,1,False,8,1,512,1,1,1,8,1,inf,1,True,inf,False,inf
101,4,1,False,1,8,1,4,16,10,0.6743246977575633,1,32,DLMT,True,True,11,False,1024,False,1,1,32,8,10,1,4,1,0.6874680000000001,1,True,0.021205885102961394,True,0.7006113022424368
102,1,256,False,1,64,2,4,32,19,0.9586550276089995,512,128,DLMT,False,True,5,True,1,True,1,16,256,16,10,1,2,1,0.9603358999999999,1,False,0.002711981063724445,True,0.9620167723910004
103,8,8,False,1,32,8,1,1,1,0.9038149928949074,8,4,DLMT,True,False,17,True,256,True,29,1,1,4,10,1,16,1,0.9056295999999999,2,False,0.00292775354837118,True,0.9074442071050924
104,2,1024,False,1,4,256,256,2048,7,inf,1,512,DLMT,True,True,1,False,2048,False,1,10,8,1,1,1,4,1,inf,10,False,inf,False,inf
105,2,32,False,1,1,1,2,64,30,inf,2,1,DLMT,False,False,2,False,2048,False,20,1,1,1,1,1,2,1,inf,1,False,inf,False,inf
106,16,2048,False,1,1,1024,128,2048,3,inf,1,128,DLMT,True,True,12,True,512,False,1,30,2048,32,1,1,32,1,inf,1,False,inf,False,inf
107,16,256,False,1,8,2,1,2,15,1.0930245343852412,1,4,DLMT,False,True,4,False,64,False,30,1,1024,16,10,1,1,1,1.127335,1,True,0.05535776156059779,True,1.1616454656147588
108,4,1,False,1,4,4,512,256,4,inf,16,16,DLMT,False,True,1,False,2048,True,1,25,8,16,1,1,1,1,inf,25,False,inf,False,inf
109,2,16,False,1,32,1,16,2048,1,0.17945429681215377,4,8,DLMT,False,False,20,False,64,True,1,7,2048,1,10,1,16,1,0.19996220000000003,6,True,0.033088201936037565,True,0.2204701031878463
110,1,128,False,1,1,2,32,1,23,0.7781596292590532,4,128,DLMT,True,True,1,False,16,True,1,1,128,2,10,1,1,1,0.7855749000000001,3,False,0.011964069336559361,True,0.7929901707409469
111,8,16,False,1,64,128,1024,256,8,1.2481542240701289,64,1,DLMT,True,False,1,False,256,True,1,21,1,16,10,1,2,1,1.253365,14,True,0.008407256686934182,True,1.2585757759298712
112,4,256,False,1,8,2,1,32,1,3.3062541909890246,16,8,DLMT,False,True,1,False,1,True,5,1,256,16,10,1,32,1,3.312803,30,False,0.010566088254410907,True,3.3193518090109757
113,4,32,False,1,4,2,64,16,1,0.7248187979387215,1,8,DLMT,True,False,6,False,1024,True,1,9,1,16,10,1,16,1,0.7382923,20,True,0.02173864158152481,True,0.7517658020612785
114,1,1,False,1,16,2,1,32,23,2.4208394816065746,8,8,DLMT,False,False,5,False,512,False,1,24,2048,4,10,1,8,1,2.421142,1,False,0.0004880942531929628,True,2.4214445183934257
115,16,64,False,1,8,1,4,128,5,0.9749161955563984,2048,4,DLMT,False,True,24,True,2048,True,12,1,256,4,10,1,8,1,0.9774053,1,False,0.00401601225222233,True,0.9798944044436017
116,32,1,False,1,256,8,32,2048,9,inf,8,2048,DLMT,True,False,7,False,2048,False,1,30,1,1,1,1,2,1,inf,1,False,inf,False,inf
117,4,1,False,1,1,2048,16,1,4,0.8472626728676488,2,8,DLMT,True,True,19,False,512,True,5,1,1024,1,10,1,8,1,0.8480485,1,False,0.0012678822697711335,True,0.8488343271323512
118,8,64,False,1,2,1,128,8,1,0.5709656881558791,16,32,DLMT,True,False,2,True,2048,True,14,1,32,1,10,1,16,1,0.5791247,2,True,0.013164048465802604,True,0.587283711844121
119,32,64,False,1,1,2048,512,2048,2,1.2255052206840475,16,2,DLMT,True,False,1,True,16,False,3,1,64,2,10,1,8,1,1.225526,23,False,3.352610922849739e-05,True,1.2255467793159522
120,2,32,False,1,1,32,16,256,7,0.9654920152934392,2,8,DLMT,True,True,3,False,2,False,1,8,16,8,10,1,32,1,0.9722035,1,True,0.01082855517832367,True,0.9789149847065608
121,32,1024,False,1,16,16,2048,128,1,1.138578924671101,2,4,DLMT,False,False,15,True,2048,False,1,1,2048,2,10,1,2,1,1.138776,7,False,0.0003179685519040826,True,1.1389730753288991
122,1,1,False,1,1,8,2048,512,4,1.6041861612491986,128,2,DLMT,False,False,1,False,2048,True,24,1,2048,32,10,1,2,1,1.6092309999999999,8,True,0.008139527566142854,True,1.6142758387508012
123,32,2048,False,1,64,2,2,4,1,0.17126412790456266,4,256,DLMT,False,False,14,False,1,True,1,11,1,8,10,1,1,1,0.18368569999999998,3,True,0.020041419256380026,True,0.1961072720954373
124,1,2048,False,1,2048,64,1,128,5,0.20666298752073303,8,2,DLMT,False,False,8,False,1,True,4,1,1,32,10,1,16,1,0.2262598,1,True,0.031618214825634934,True,0.245856612479267
125,16,64,False,1,512,16,1,32,3,0.23213943488012767,2,32,DLMT,True,False,4,False,16,True,1,17,1024,2,10,1,1,1,0.2431549,1,True,0.017772754774935708,True,0.25417036511987234
126,32,512,False,1,2048,8,2048,2048,1,1.0211749545940154,512,32,DLMT,True,False,5,False,512,True,1,21,1,16,10,1,1,1,1.02643,4,False,0.008478682680699866,True,1.0316850454059845
127,32,128,False,1,1,32,4,2048,29,0.5306023193501904,1,32,DLMT,False,False,1,True,16,True,1,28,4,32,10,1,8,1,0.5345912,2,False,0.006435806100248816,True,0.5385800806498097
128,32,1,False,1,1,128,256,1,2,0.4459053479533602,2,8,DLMT,True,True,1,False,1,True,1,12,256,2,10,1,1,1,0.46116270000000004,9,True,0.024616770466696067,True,0.4764200520466399
129,16,128,False,1,2,4,4,2048,6,0.814003533799301,8,1,DLMT,True,False,1,False,512,False,1,14,64,8,10,1,32,1,0.8331201,10,True,0.0308433678947355,True,0.852236666200699
130,8,256,False,1,2,256,64,256,22,0.9265824826489197,1,128,DLMT,False,False,1,False,256,True,18,1,1,2,10,1,8,1,0.9331737000000002,3,False,0.010634511423191958,True,0.9397649173510807
131,1,1024,False,1,2,1,1,1,1,0.6207929724950251,8,8,DLMT,True,True,30,False,32,True,26,1,4,2,10,1,16,1,0.6381406,3,False,0.027989297430267894,True,0.6554882275049748
132,4,1,False,1,4,4,1024,8,7,inf,2048,256,DLMT,True,True,1,True,1,False,29,1,2048,32,1,1,32,1,inf,9,False,inf,False,inf
133,4,1,False,1,8,16,2048,1024,6,1.166619026614844,2,2048,DLMT,False,True,1,False,128,True,1,9,64,2,10,1,32,1,1.1719880000000003,6,False,0.008662498253968053,True,1.1773569733851565
134,2,1,False,1,8,16,1,1,1,0.34414032106080256,256,1024,DLMT,True,False,3,False,256,True,1,30,2048,1,10,1,2,1,0.3649224,20,True,0.03353056713269253,True,0.3857044789391974
135,32,256,False,1,64,2,1,256,2,inf,8,1,DLMT,True,True,1,False,1024,True,25,1,1,1,1,1,16,1,inf,21,False,inf,False,inf
136,4,128,False,1,128,32,2048,32,7,inf,64,4,DLMT,True,True,15,False,2048,False,1,29,1024,4,1,1,16,1,inf,1,True,inf,False,inf
137,32,1,False,1,32,64,16,128,1,0.7118160193033778,8,1,DLMT,True,False,30,False,2048,True,8,1,128,2,10,1,8,1,0.7198862,1,True,0.013020725039720338,True,0.7279563806966223
138,8,1,False,1,128,1,64,1024,28,0.6901072429967363,64,64,DLMT,True,True,1,False,64,False,5,1,1,1,10,1,16,1,0.6954854,1,True,0.008677315439696756,True,0.7008635570032637
139,16,512,False,1,8,16,2048,256,3,inf,1,1,DLMT,True,False,1,True,4,False,22,1,128,1,1,1,1,1,inf,30,False,inf,False,inf
140,32,2048,False,1,2,64,2,1024,3,0.6999542627756163,1024,2048,DLMT,True,True,1,False,1024,False,1,24,2048,16,10,1,16,1,0.7021753000000001,14,True,0.0035835027849856777,True,0.7043963372243838
141,1,8,False,1,16,128,64,1,14,0.701018283762502,1,2,DLMT,False,True,1,False,1,True,6,1,1024,2,10,1,16,1,0.7119191,9,False,0.01758777607004365,True,0.7228199162374981
142,2,1024,False,1,16,8,2,8,6,inf,64,64,DLMT,False,True,10,True,64,False,18,1,1024,8,1,1,4,1,inf,1,False,inf,False,inf
