id,RT1_K,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
1,4,2,32,False,8,128,4,8,16,6,1.8983982768988843,32,1,16,RS,4,True,False,False,1,1024,True,1,17,21,2048,1,10,1,1,19,2.342817,4,True,0.7170414410206707,True,2.7872357231011162
2,8,8,256,False,4,64,2,1024,1024,24,3.8132466196841692,32,256,32,RS,32,False,False,False,32,512,True,1,18,15,256,1,10,2048,1,11,3.832686,1,True,0.03136420800849275,True,3.8521253803158304
3,8,2,256,False,2,2,8,1,256,4,3.4375083369225834,2048,16,256,RS,4,True,False,False,2048,1024,False,1,5,18,256,1,10,1,1,10,3.49683,8,True,0.0957117433756172,True,3.556151663077417
4,2,1,64,False,16,4,2,4,2048,28,3.8446753011780745,1,16,4,RS,8,True,True,False,32,1,True,3,3,1,32,2,10,4,28,1,3.863422,1,True,0.03024661032248076,True,3.8821686988219253
5,2,2,128,False,32,4,64,16,1024,25,7.515929256682391,4,128,2,RS,4,True,True,False,128,32,False,18,28,1,4,16,10,64,1,4,7.522233,1,True,0.010170690291223965,True,7.528536743317609
6,8,1,16,False,8,8,8,16,2048,1,1.7724244665552473,4,16,1,RS,8,True,False,True,32,32,True,18,1,27,16,2,10,32,30,2,1.7880010000000002,2,True,0.025131749421797096,True,1.803577533444753
7,1,4,512,False,8,2,1,2,256,9,12.03931987757034,16,256,16,RS,4,True,True,False,1024,128,True,7,1,24,8,16,10,1024,21,1,12.04265,1,False,0.005372941466273466,True,12.04598012242966
8,2,8,16,False,2,1024,4,1,32,29,4.890766074989847,4,16,64,RS,8,False,False,False,256,256,False,11,1,8,1,8,10,16,25,1,4.917142999999999,1,True,0.04255749664865166,True,4.943519925010151
9,1,2,4,False,4,32,1024,4,1024,19,3.58040556163822,2,4,4,RS,32,True,False,True,512,512,False,30,30,1,256,1,10,8,1,10,3.592453,2,True,0.01943777819093526,True,3.6045004383617796
10,1,16,256,False,1,8,64,4,2048,1,2.955868534983312,4,1,64,RS,2,False,True,False,64,256,True,18,1,12,128,8,10,4,3,21,2.967509,2,True,0.01878115249392333,True,2.9791494650166883
11,8,8,1024,False,1,256,16,64,512,29,5.370101310117153,64,2,128,RS,4,False,False,True,512,1,False,1,11,14,1024,4,10,2048,20,1,5.3707139999999995,4,False,0.000988536291695892,True,5.371326689882846
12,8,1,1,False,1,64,512,1,512,4,17.82596691685652,1,1024,512,RS,2,False,True,False,1024,1024,True,27,8,1,512,4,10,512,1,7,17.83001,2,True,0.00652325838825974,True,17.834053083143484
13,2,4,1024,False,16,1,4,4,64,3,6.749371347796907,4,1,64,RS,8,True,False,False,256,512,True,26,1,24,256,4,10,1024,1,13,6.755277000000001,2,False,0.009528395510263032,True,6.761182652203096
14,1,2,64,False,8,1,1,4,32,20,3.8287452294411284,2,2,16,RS,1,False,False,True,16,512,False,23,26,1,16,2,10,1024,2,1,3.8290189999999997,4,False,0.0004417114442710223,True,3.829292770558871
15,8,2,256,False,8,512,1,16,1024,26,5.071420431902454,8,2,4,RS,1,True,True,False,16,16,False,22,1,27,1,8,10,32,26,1,5.071700000000001,4,False,0.00045106540545690205,True,5.0719795680975475
