id,RT1_J,T1_Ja,T1_I,T1_J,T1_Ia,cost_mean,points,technique,speedup,RT1_I,U1_T,T1_Ta,U1_J,U1_I,OMP,VEC,T1_T,SCR,RT1_T
1,1,32,16,4,16,0.06976396,196,DLMT,41.52480736471955,4,2,1,1,30,True,False,2,True,1
