id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1,1,1,0.17702942461783377,1,True,1,1,RSL,False,False,False,False,False,1,1,1,35,0.17726440395359483,0.00035463827618966505,0.1771469142857143,1,1,True,1,1
2,128,16,64,0.43504668179671274,1,False,16,128,RSL,False,False,False,False,False,16,1,4,35,0.43506566106043026,2.8644107560879083e-05,0.4350561714285715,30,1,True,1,64
3,64,1,128,inf,4,False,32,2,RSL,True,True,False,True,True,6,16,64,1,inf,inf,inf,30,1,False,2,4
4,1,32,2048,0.09252604441281594,4,False,2,128,RSL,True,True,True,True,True,3,2,512,35,0.09257265844432692,7.035137676154467e-05,0.09254935142857143,1,7,True,10,8
5,4,1,32,0.17202014076280814,2,False,128,4,RSL,False,True,False,True,False,26,4,4,35,0.17209145923719188,0.00010763610652829847,0.1720558,17,1,True,24,4
6,128,1,2048,0.6062047836163013,4,False,2,2,RSL,False,True,True,False,False,7,8,1,35,0.6063848163836988,0.00027171117017892044,0.6062948,9,1,True,23,2
7,256,64,512,inf,1,False,2,16,RSL,False,True,False,True,True,10,4,8,1,inf,inf,inf,5,1,False,7,4
8,1,1,64,0.13669697886930707,2,False,2048,64,RSL,True,True,True,True,False,12,4,32,35,0.13680233541640727,0.00015900744687990606,0.13674965714285717,1,27,True,2,2
9,1,1024,2048,0.1462506199361437,2,False,4,32,RSL,False,False,False,False,False,10,8,64,35,0.1462715514924277,3.159056950471882e-05,0.1462610857142857,1,11,True,21,8
10,4,1024,512,inf,32,False,4,1,RSL,True,False,True,False,True,2,1,16,1,inf,inf,inf,16,1,False,20,2
11,4,128,256,0.10857975975583871,2,False,1,4,RSL,True,False,True,False,False,20,2,256,35,0.10874429738701845,0.00024832541849232454,0.10866202857142858,16,1,True,18,16
12,1,1,256,0.2065398729287312,1,False,16,256,RSL,True,True,True,False,True,27,32,8,35,0.2066279556426974,0.00013293722931810936,0.2065839142857143,23,1,True,15,1
13,1,64,1,0.216327683466483,1,False,8,512,RSL,False,True,False,False,False,14,8,256,35,0.2164281451049455,0.00015161989530751354,0.21637791428571426,27,1,True,20,1
14,256,32,1,0.15067423395729224,2,False,16,2,RSL,True,True,True,True,True,11,16,2048,35,0.15070153747127918,4.12073304356471e-05,0.1506878857142857,1,24,True,9,4
15,64,256,64,0.10584514902584792,16,False,8,1,RSL,False,True,True,False,False,16,2,64,35,0.10590776525986638,9.450240899639754e-05,0.10587645714285715,22,3,True,1,1
16,1024,2048,256,0.0897888289911878,2,False,256,128,RSL,False,False,True,True,False,13,1,128,35,0.08995870815166933,0.0002563870241550889,0.08987376857142856,20,1,True,5,8
17,128,2048,256,0.22536894819222406,1,False,128,2,RSL,False,True,True,False,False,16,32,2,35,0.22550899466491883,0.0002113625842972587,0.22543897142857144,1,15,True,17,2
18,16,2048,256,inf,4,False,1,2,RSL,False,False,False,True,True,24,16,128,1,inf,inf,inf,1,29,False,16,1
19,1024,1,2048,0.20214135904398597,4,False,64,1,RSL,True,True,True,True,True,24,16,2,35,0.20232961238458544,0.0002841179203307355,0.2022354857142857,1,26,True,20,4
20,1,1024,2,0.14152209572256416,16,False,512,64,RSL,True,True,False,False,True,5,2,1,35,0.14153916142029296,2.5756092998174386e-05,0.14153062857142856,1,22,True,8,2
21,64,1,256,inf,16,False,1024,4,RSL,False,False,False,False,True,13,2,8,1,inf,inf,inf,23,1,False,24,1
22,1024,2048,1024,0.20302751275952144,16,False,32,256,RSL,True,True,False,True,False,29,1,256,35,0.2031959729547643,0.0002542454767522527,0.20311174285714287,3,1,True,8,1
23,16,256,512,0.12091169815179072,4,False,4,1,RSL,True,True,True,True,True,2,2,64,35,0.12107761613392361,0.00025040868798907167,0.12099465714285716,7,4,True,1,8
24,1,1024,128,0.238037784454267,2,False,32,32,RSL,False,False,False,False,False,18,8,2,35,0.23805730126001873,2.9455383070615625e-05,0.23804754285714286,21,1,True,21,8
25,8,2048,1024,inf,1,False,128,2,RSL,True,False,False,True,False,28,64,4,1,inf,inf,inf,1,7,False,23,1
26,2048,2048,512,0.1972378873654631,16,False,32,32,RSL,False,True,True,False,True,1,1,1,35,0.19726274120596549,3.7510205414047105e-05,0.1972503142857143,2,1,True,20,1
27,1024,512,32,0.12890990750193346,1,False,1,8,RSL,True,False,False,False,False,20,4,1,35,0.12908014964092365,0.000256934842848119,0.12899502857142855,11,1,True,17,16
