id,RT2_I,T2_J,T2_I,T2_Ja,mean_confidence_interval_inf,baseline,T2_Ia,technique,RT2_J,VEC2,VEC1,SCR,U1_K,U1_J,cost_std,runs,U2_I,U2_J,cost_mean,correct_result,OMP,mean_confidence_interval_sup
83,4,1024,128,1024,3.678613017816452,False,2048,RS,1,True,False,False,12,27,0.21893041265434107,10,16,1,3.814305,True,True,3.9499969821835483
84,32,64,128,128,2.8142380469523527,False,512,RS,2,False,False,False,12,6,0.05814495303979534,10,1,30,2.850276,True,True,2.8863139530476474
85,16,4,1,16,6.768691621347793,False,2,RS,2,False,True,False,7,28,0.0006363049583337079,10,4,1,6.769085999999999,True,False,6.769480378652204
86,1,2,256,32,6.596241664454023,False,512,RS,1,False,False,False,26,14,0.1980757010741096,10,11,1,6.719008,True,True,6.841774335545976
87,8,4,2,128,109.07567675718732,False,2048,RS,2,False,False,False,3,5,0.07764380207073894,10,1,22,109.1238,True,True,109.17192324281268
88,16,8,1024,128,4.754453531700132,False,2048,RS,8,True,False,False,22,6,0.0004250894023613326,10,6,1,4.754717,True,False,4.754980468299869
89,16,2,2,1,68.81499875193963,False,256,RS,2,False,False,False,6,13,0.0007603288762115516,10,1,23,68.81547000000002,True,False,68.81594124806041
90,8,1,1,256,2.16429851477901,False,2048,RS,2,True,False,True,9,23,0.0004541585626188572,10,23,1,2.16458,True,False,2.1648614852209898
91,1,16,2048,512,3.8730557310687908,False,2048,RS,8,False,False,False,10,24,0.00044251553645038725,10,13,1,3.87333,True,False,3.8736042689312096
92,2,8,8,1,0.30862075431436575,False,32,RS,4,True,False,False,30,17,0.06845964145253756,10,7,1,0.35105169999999997,True,True,0.3934826456856342
93,8,2,8,4,inf,False,64,RS,2,False,False,True,3,16,inf,1,22,1,inf,False,True,inf
94,4,8,512,1024,1.822869644478853,False,512,RS,2,False,True,False,1,5,0.008012899849617507,10,1,22,1.827836,True,True,1.832802355521147
95,4,8,16,2048,3.6591669872496735,False,128,RS,16,True,True,False,20,16,0.00012264175471673398,10,14,1,3.659243,True,False,3.6593190127503266
96,4,1,128,256,2.0315704823947454,False,512,RS,1,False,True,True,8,23,0.048113515034759205,10,24,1,2.061391,True,True,2.0912115176052546
97,8,128,32,128,3.478869563506499,False,128,RS,1,False,False,False,17,7,0.0009929677738980524,10,1,16,3.4794849999999995,True,False,3.4801004364935
98,1,128,1,256,0.35035029896536063,False,64,RS,2,True,False,False,8,2,0.04086625370400374,10,18,1,0.37567900000000004,True,True,0.40100770103463945
99,4,32,1,1024,3.5922692612682003,False,1,RS,1,True,True,False,29,12,0.00017705648816125389,10,15,1,3.5923789999999998,True,False,3.592488738731799
100,1,8,1,64,inf,False,1,RS,16,False,True,True,7,8,inf,1,1,30,inf,False,False,inf
101,16,4,32,4,3.7254642694662166,False,2048,RS,1,True,False,True,27,21,0.21313454230602785,10,28,1,3.857563999999999,True,True,3.9896637305337816
102,8,1,4,128,inf,False,64,RS,4,True,False,True,17,29,inf,1,1,23,inf,False,False,inf
103,4,256,4,256,0.2690792654858567,False,32,RS,16,True,True,False,27,5,0.03803843736288335,10,20,1,0.2926553,True,True,0.3162313345141433
104,16,64,2,1,inf,False,2048,RS,2,False,True,True,3,6,inf,1,1,27,inf,False,False,inf
105,4,4,64,1024,4.757041263481087,False,2048,RS,8,True,False,False,13,29,0.0003029009739171234,10,1,4,4.757229000000001,True,False,4.757416736518914
106,4,2,512,16,inf,False,1024,RS,8,False,True,True,17,18,inf,1,1,27,inf,False,False,inf
107,2,16,8,512,inf,False,64,RS,32,True,True,True,15,17,inf,1,19,1,inf,False,False,inf
108,2,2048,4,1,0.13124174541817907,False,1,RS,4,False,False,True,7,22,0.05122831408274139,10,1,5,0.1629928,True,True,0.19474385458182092
109,32,2,256,128,inf,False,1,RS,1,False,False,True,22,26,inf,1,1,10,inf,False,False,inf
110,8,32,1,64,3.3198071639857862,False,16,RS,1,True,False,False,25,7,0.000340170545462088,10,17,1,3.320018,True,False,3.320228836014214
111,32,4,4,64,inf,False,256,RS,1,True,True,True,16,23,inf,1,1,7,inf,False,True,inf
112,8,2,4,2,inf,False,32,RS,4,True,True,False,27,29,inf,1,1,29,inf,False,True,inf
113,8,16,8,128,inf,False,64,RS,16,True,True,True,11,26,inf,1,14,1,inf,False,True,inf
114,2,256,128,512,3.462528378728446,False,128,RS,1,True,True,False,15,25,0.0006141082966383355,10,29,1,3.462909,True,False,3.4632896212715534
115,8,32,512,1,5.592852264145833,False,1,RS,8,False,False,False,15,15,0.0005594363234542165,10,1,23,5.593199,True,False,5.593545735854168
116,2,2,4,128,inf,False,1024,RS,1,False,True,True,3,14,inf,1,1,12,inf,False,True,inf
117,2,1,64,16,4.6059919824702344,False,1024,RS,16,True,False,False,18,21,0.022923735733950575,10,30,1,4.6202,True,True,4.634408017529765
118,2,4,8,512,inf,False,2048,RS,8,False,True,True,28,22,inf,1,1,9,inf,False,False,inf
119,8,2048,8,2048,0.29574135353213116,False,64,RS,8,True,True,False,3,7,0.03842616546846692,10,11,1,0.31955770000000006,True,True,0.34337404646786895
120,4,128,128,2048,inf,False,128,RS,1,False,True,True,4,2,inf,1,1,26,inf,False,True,inf
121,1,2,16,1,6.6548121890007925,False,2048,RS,32,True,True,False,21,26,0.00041757514293837576,10,7,1,6.6550709999999995,True,False,6.6553298109992065
122,4,256,32,256,4.45170483143851,False,512,RS,32,True,True,False,6,8,1.034050186201811,10,1,22,5.092604,True,True,5.733503168561489
123,1,1,256,256,3.0336473208697763,False,1,RS,2,False,True,False,13,1,5.272570530583109e-05,10,19,1,3.0336799999999995,True,False,3.0337126791302227
124,32,16,1,1,8.442639456511145,False,256,RS,1,True,False,False,9,10,0.002643686063056503,10,11,1,8.444278,True,False,8.445916543488856
125,1,16,64,128,0.7059073764062265,False,128,RS,8,True,False,False,1,3,0.029299401652593506,10,10,1,0.724067,True,True,0.7422266235937736
126,8,64,64,1,inf,False,1,RS,16,True,True,True,13,29,inf,1,28,1,inf,False,False,inf
127,32,128,128,128,0.8201092024346981,False,128,RS,2,False,False,False,19,25,0.029049276981708158,10,9,1,0.8381138,True,True,0.856118397565302
128,32,2,8,4,inf,False,2048,RS,2,True,True,False,1,26,inf,1,1,29,inf,False,True,inf
129,4,4,2,64,inf,False,2,RS,16,False,False,True,16,26,inf,1,13,1,inf,False,True,inf
130,1,128,1024,512,3.4540284387179345,False,1024,RS,2,False,False,False,16,12,0.015081697649800574,10,1,24,3.4633760000000002,True,True,3.472723561282066
131,16,128,4,2048,0.2043552701035645,False,8,RS,8,True,True,False,12,20,0.055570032190111245,10,12,1,0.23879730000000002,True,True,0.2732393298964355
132,1,1,8,128,2.627451734738775,False,1024,RS,8,True,True,False,8,1,0.04144961466648399,10,1,3,2.653142,True,True,2.678832265261225
133,2,4,8,4,4.474222114542404,False,1024,RS,2,True,True,True,6,19,0.000375745924794921,10,4,1,4.474455000000001,True,False,4.474687885457597
134,2,1,2,2,inf,False,16,RS,8,False,False,True,1,18,inf,1,24,1,inf,False,True,inf
135,4,64,2,512,inf,False,2048,RS,32,False,False,False,30,18,inf,1,1,8,inf,False,False,inf
136,4,4,8,256,5.866633199072936,False,2048,RS,32,True,True,False,30,17,0.00036915579366986315,10,1,24,5.866861999999999,True,False,5.867090800927063
137,2,8,1,1,inf,False,8,RS,32,True,True,True,22,1,inf,1,1,12,inf,False,True,inf
138,4,1,16,32,inf,False,2048,RS,4,False,False,True,4,14,inf,1,14,1,inf,False,False,inf
139,4,256,32,256,2.167786660515713,False,64,RS,4,True,False,True,7,27,0.00013284953895285054,10,8,1,2.1678689999999996,True,False,2.1679513394842864
140,8,2,2,1024,15.039549992545581,False,128,RS,8,True,False,False,28,23,0.0004517742799229947,10,1,18,15.03983,True,False,15.04011000745442
141,32,128,128,1024,9.60577584292408,False,1,RS,2,True,True,False,12,26,0.0020493179353139757,10,5,1,9.607046,True,False,9.60831615707592
142,16,64,16,1024,inf,False,512,RS,4,False,True,True,9,14,inf,1,1,23,inf,False,False,inf
143,4,1,16,8,13.336661191814825,False,1,RS,4,False,False,False,22,23,0.0004337049688441116,10,1,11,13.33693,True,False,13.337198808185176
144,16,4,4,1024,6.23680857676778,False,32,RS,8,False,True,False,16,26,0.000991332941044697,10,3,1,6.237423,True,False,6.238037423232219
145,8,2,2,256,inf,False,32,RS,2,False,False,True,25,21,inf,1,1,23,inf,False,False,inf
146,16,64,32,128,3.1474747725613295,False,32,RS,4,False,True,False,13,6,0.00013266876045247243,10,18,1,3.147557,True,False,3.1476392274386704
147,2,2,2,128,inf,False,128,RS,8,True,True,True,3,4,inf,1,1,13,inf,False,True,inf
148,16,16,1,512,inf,False,32,RS,2,True,False,True,10,4,inf,1,3,1,inf,False,True,inf
149,2,32,128,32,inf,False,1024,RS,8,False,False,True,4,26,inf,1,1,20,inf,False,False,inf
150,16,1,8,64,inf,False,256,RS,4,True,False,False,21,16,inf,1,1,20,inf,False,True,inf
151,1,64,4,1,inf,False,64,RS,16,False,True,True,29,15,inf,1,30,1,inf,False,True,inf
152,2,2,8,16,inf,False,512,RS,16,False,True,True,24,25,inf,1,15,1,inf,False,False,inf
153,16,64,1024,512,inf,False,1024,RS,2,False,True,True,24,10,inf,1,17,1,inf,False,True,inf
154,2,2048,2,2048,0.3170605197392951,False,64,RS,16,True,False,False,2,22,0.014959591118743856,10,13,1,0.32633239999999997,True,True,0.3356042802607048
155,1,2,512,256,4.927399278465582,False,1024,RS,4,True,False,False,29,25,0.00042872485348996193,10,19,1,4.927665,True,False,4.927930721534419
156,2,2,1,2,inf,False,512,RS,32,False,False,True,28,25,inf,1,1,14,inf,False,False,inf
157,8,64,128,128,inf,False,2048,RS,4,False,True,True,21,6,inf,1,27,1,inf,False,True,inf
158,16,4,4,128,4.844222341984263,False,256,RS,4,False,False,False,1,1,0.0451095225977842,10,1,15,4.872181,True,True,4.900139658015737
159,1,32,4,256,5.84371932809491,False,2048,RS,1,False,True,False,13,14,0.1087547792283172,10,15,1,5.911125,True,True,5.978530671905091
160,1,128,4,2048,2.2486981476324166,False,256,RS,1,False,True,True,23,13,0.0010501090419571218,10,11,1,2.2493489999999996,True,False,2.2499998523675826
161,2,4,16,8,inf,False,512,RS,16,False,True,True,20,17,inf,1,25,1,inf,False,True,inf
162,2,128,1,1024,inf,False,32,RS,2,True,True,True,3,5,inf,1,15,1,inf,False,False,inf
163,1,1,8,8,inf,False,1,RS,2,True,True,True,24,4,inf,1,1,21,inf,False,True,inf
164,4,32,1,2048,3.228341561002223,False,2048,RS,2,True,True,False,25,16,0.03194029956027341,10,14,1,3.248138,True,True,3.267934438997777
165,1,2048,2,1,3.3866225585552314,False,8,RS,32,False,True,False,3,26,0.0003185592566540744,10,22,1,3.38682,True,False,3.387017441444769
166,2,32,128,1024,3.090483664962556,False,1024,RS,2,True,False,False,26,7,0.00011025425161869743,10,12,1,3.0905519999999997,True,False,3.0906203350374435
167,4,256,4,512,2.157694995139321,False,1024,RS,4,True,True,True,2,19,0.0002307292785928909,10,3,1,2.157838,True,False,2.157981004860679
168,16,8,256,32,1.3643978556254952,False,512,RS,2,False,False,False,18,19,0.012822213732425447,10,2,1,1.372345,True,True,1.3802921443745046
169,1,2,1,4,3.31838590991862,False,2,RS,4,False,False,False,2,21,0.01715420344988367,10,16,1,3.329018,True,True,3.33965009008138
170,32,8,2048,64,inf,False,2048,RS,4,False,True,True,28,1,inf,1,27,1,inf,False,True,inf
171,32,1024,256,2048,inf,False,1,RS,2,True,False,True,11,4,inf,1,1,30,inf,False,False,inf
172,2,4,64,32,inf,False,64,RS,16,True,False,True,3,30,inf,1,4,1,inf,False,True,inf
173,8,128,8,1024,inf,False,2048,RS,1,False,False,True,13,28,inf,1,1,28,inf,False,False,inf
174,8,512,4,1024,3.6608802015262496,False,16,RS,8,False,False,False,24,25,0.00012552290627610717,10,1,3,3.660958,True,False,3.6610357984737503
175,8,256,16,1024,2.963227505993438,False,16,RS,8,False,True,False,22,14,0.0004057696390811218,10,1,15,2.9634790000000004,True,False,2.9637304940065627
176,16,64,2,256,inf,False,1,RS,2,True,False,True,18,2,inf,1,22,1,inf,False,True,inf
177,8,1,1,1024,inf,False,8,RS,8,False,True,True,5,14,inf,1,1,10,inf,False,False,inf
178,8,8,2,16,4.3861312510445885,False,512,RS,1,True,True,False,27,12,0.01946086742671038,10,1,2,4.398193000000001,True,True,4.410254748955413
179,16,2,512,1,4.920227557888877,False,1024,RS,2,True,False,False,3,9,0.024165153527341797,10,1,2,4.935205000000001,True,True,4.9501824421111245
180,1,512,1,1024,inf,False,1,RS,4,False,True,True,10,4,inf,1,6,1,inf,False,True,inf
181,16,16,16,2048,0.6569433709389604,False,128,RS,2,True,False,False,16,28,0.05067470280337122,10,15,1,0.6883512999999999,True,True,0.7197592290610394
182,1,1,2,256,inf,False,16,RS,16,False,False,True,9,4,inf,1,17,1,inf,False,True,inf
183,4,1024,2,2048,0.5470679761115961,False,256,RS,1,True,False,True,14,8,0.05756777971539289,10,7,1,0.5827481999999999,True,True,0.6184284238884038
184,16,16,2048,512,inf,False,2048,RS,4,True,False,True,4,21,inf,1,1,7,inf,False,True,inf
185,1,4,4,1,13.035889144893515,False,128,RS,16,True,False,False,12,8,0.0016309506430301724,10,1,17,13.0369,True,False,13.037910855106484
186,8,2,8,16,inf,False,128,RS,4,True,False,True,22,30,inf,1,2,1,inf,False,False,inf
187,8,1,8,2,4.806615371142707,False,1024,RS,8,True,True,False,1,10,0.0007738507608059406,10,1,2,4.8070949999999995,True,False,4.807574628857292
188,4,2,512,1024,3.3009773392163093,False,512,RS,4,True,False,False,11,9,0.036384061840316874,10,1,6,3.3235279999999996,True,True,3.34607866078369
189,2,1,2,64,inf,False,1,RS,4,False,True,True,5,14,inf,1,1,6,inf,False,False,inf
190,2,2,8,2,inf,False,16,RS,32,False,False,True,9,28,inf,1,1,11,inf,False,True,inf
191,2,1,16,128,4.153362720481538,False,32,RS,32,True,True,False,16,29,0.00036508766070624665,10,1,14,4.153588999999999,True,False,4.153815279518461
192,1,1024,64,1024,3.2888655197953143,False,1024,RS,16,False,True,False,1,14,0.06662925330513621,10,16,1,3.330162,True,True,3.371458480204686
193,1,4,2,64,19.040872021062057,False,2048,RS,1,False,False,False,17,18,0.014017503344034234,10,25,1,19.049560000000003,True,True,19.05824797893795
194,4,2048,4,1,inf,False,1024,RS,4,False,False,True,24,17,inf,1,19,1,inf,False,False,inf
195,16,256,8,1024,inf,False,128,RS,4,False,False,True,15,28,inf,1,1,4,inf,False,True,inf
196,1,1,8,16,inf,False,1024,RS,8,False,False,True,8,12,inf,1,9,1,inf,False,False,inf
197,16,4,1,32,inf,False,16,RS,2,True,True,True,13,28,inf,1,1,24,inf,False,True,inf
198,2,2,16,4,inf,False,64,RS,8,True,False,True,5,8,inf,1,15,1,inf,False,False,inf
199,4,64,32,1,1.104319874929887,False,256,RS,16,False,True,False,26,15,0.021557328429098067,10,1,3,1.117681,True,True,1.1310421250701128
200,8,1,16,256,inf,False,64,RS,16,True,False,True,5,26,inf,1,1,22,inf,False,False,inf
201,8,256,32,1,inf,False,2048,RS,8,True,True,True,8,8,inf,1,1,23,inf,False,False,inf
202,8,4,128,16,inf,False,256,RS,2,True,False,True,15,12,inf,1,25,1,inf,False,False,inf
203,4,128,1024,1024,3.1005933563693255,False,2048,RS,1,False,False,False,16,15,0.010967567141349095,10,21,1,3.1073910000000002,True,True,3.114188643630675
204,1,64,8,1024,4.436108229195018,False,1024,RS,16,False,False,False,15,14,0.00010450358845500902,10,1,9,4.436173,True,False,4.436237770804983
205,16,8,16,1,0.18605166729398187,False,1,RS,1,False,True,True,30,26,0.05197352516079701,10,26,1,0.2182646,True,True,0.25047753270601814
206,2,1,1,1,3.2396369097529583,False,128,RS,1,True,True,False,10,21,0.00011469960767142007,10,14,1,3.2397080000000003,True,False,3.2397790902470422
207,8,1,1,128,inf,False,256,RS,2,False,True,True,24,11,inf,1,15,1,inf,False,True,inf
208,4,1,8,32,0.2809788040391211,False,64,RS,4,False,True,False,3,19,0.02406052837408189,10,14,1,0.2958914,True,True,0.31080399596087893
209,1,8,1,128,1.1392244900833022,False,2,RS,4,False,False,False,12,6,0.05857825252600148,10,1,4,1.175531,True,True,1.211837509916698
210,4,16,1024,1024,2.8128438842915235,False,1,RS,4,False,True,False,6,27,0.00010021975853096064,10,1,15,2.812906,True,False,2.8129681157084763
211,2,16,1,1,0.2217867512935068,False,32,RS,32,True,False,False,10,18,0.01733984324871479,10,27,1,0.23253390000000002,True,True,0.24328104870649322
212,32,4,64,16,inf,False,64,RS,1,False,False,True,11,8,inf,1,14,1,inf,False,True,inf
213,8,32,32,256,inf,False,512,RS,2,True,False,True,12,23,inf,1,1,28,inf,False,True,inf
214,16,128,1,128,2.7035751600879796,False,256,RS,2,False,False,False,16,30,0.00040794117222946874,10,7,1,2.703828,True,False,2.7040808399120206
215,4,1,64,1024,inf,False,1,RS,16,False,True,True,11,18,inf,1,16,1,inf,False,False,inf
216,2,16,1024,128,5.704993359576483,False,1024,RS,8,False,False,False,4,17,0.035961308596879626,10,2,1,5.727282000000001,True,True,5.749570640423518
217,1,256,1,512,inf,False,2048,RS,2,True,False,True,28,10,inf,1,11,1,inf,False,True,inf
218,1,8,16,16,22.218321135578368,False,1,RS,16,False,False,False,15,26,0.0009662297863343738,10,26,1,22.21892,True,False,22.219518864421634
219,8,8,1,128,0.4453706523477759,False,32,RS,2,False,False,False,11,13,0.09017133848978844,10,17,1,0.5012583999999999,True,True,0.5571461476522238
220,8,64,16,1,0.17935277262353844,False,16,RS,1,False,False,False,9,17,0.05305209894019274,10,1,17,0.2122342,True,True,0.2451156273764616
