id,RT1_J,T1_Ja,RT1_I,RT1_T,mean_confidence_interval_inf,T1_I,T1_J,technique,T1_T,SCR,T1_Ia,U1_T,T1_Ta,U1_J,U1_I,VEC,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
36,2,2,2,1,6.407297652619352,4,1,DLMT,4,False,8,1,256,21,12,False,False,10,0.004842483763524746,6.410299,True,True,6.413300347380648
37,1,2048,4,16,1.4442857004567797,8,512,DLMT,32,False,1024,1,1024,1,21,False,False,10,0.004376123398625777,1.4469979999999998,True,True,1.4497102995432198
38,32,8,2,2,1.5766559634239612,8,2,DLMT,1,True,1,9,512,1,30,True,False,10,0.006537704184191882,1.580708,True,True,1.5847600365760388
39,2,512,8,4,0.12216500978702545,32,1,DLMT,2,True,1,16,4,1,22,False,False,10,0.0072033333283973485,0.1266296,True,True,0.13109419021297458
40,1,1024,4,2,1.1651983806375186,2048,16,DLMT,16,True,1,21,512,1,27,False,False,10,0.003989414618712869,1.167671,True,True,1.1701436193624812
41,32,16,1,2,inf,4,4,DLMT,4,False,1,25,1,1,3,False,False,1,inf,inf,False,False,inf
42,2,1,1,32,1.7783074493069388,512,4,DLMT,8,False,2048,6,256,1,14,True,False,10,3.4770677301426594e-05,1.778329,True,False,1.7783505506930612
43,4,4,16,4,inf,2048,1,DLMT,8,False,1,4,256,28,1,True,False,1,inf,inf,False,False,inf
44,16,2048,4,4,inf,128,8,DLMT,64,False,1,3,128,1,1,False,False,1,inf,inf,False,True,inf
45,2,2048,32,2,1.073702610342024,16,256,DLMT,64,True,16,21,256,30,1,True,False,10,1.6763054614218894e-05,1.0737130000000001,True,False,1.0737233896579763
46,1,16,2,32,0.12970768749466827,1,4,DLMT,4,True,32,20,8,1,30,True,False,10,0.00705848268751861,0.13408250000000005,True,True,0.13845731250533183
47,2,1,8,2,5.025974749486814,8,64,DLMT,8,False,1024,1,16,28,13,True,False,10,0.7876156230198841,5.5141350000000005,True,True,6.002295250513187
48,8,256,1,8,0.9175655144935978,8,16,DLMT,4,True,512,29,256,1,5,True,False,10,0.0024293281293394733,0.9190712000000001,True,True,0.9205768855064024
49,1,1,1,1,2.8969742828691776,1,1,DLMT,1,False,1,1,1,1,1,False,True,10,2.051828452866827e-05,2.8969869999999998,True,False,2.896999717130822
50,16,128,4,2,1.6045124290332238,64,8,DLMT,128,True,1,16,2048,26,1,False,False,10,0.005263951462542158,1.6077749999999997,True,True,1.6110375709667757
51,4,32,2,16,1.0751734878182206,4,4,DLMT,512,True,1,30,2048,25,1,True,False,10,1.8574175621056667e-05,1.0751849999999998,True,False,1.075196512181779
52,1,1,2,1,0.6739993328187823,1,1,DLMT,32,True,2,1,128,3,30,True,False,10,1.9308288375721396e-05,0.6740112999999999,True,False,0.6740232671812174
53,2,1024,2,16,1.0920694585960784,2048,16,DLMT,16,True,2048,21,16,4,1,False,False,10,2.8301943396166934e-05,1.0920869999999998,True,False,1.0921045414039212
54,2,2048,2,32,inf,8,64,DLMT,32,False,1,1,256,23,29,True,False,1,inf,inf,False,False,inf
55,2,2048,8,1,0.586589113428766,128,2,DLMT,16,False,2048,30,1,19,1,False,False,10,0.06724398292814013,0.6282666,True,True,0.669944086571234
56,1,32,1,4,0.6717065380956833,4,32,DLMT,256,True,1024,1,256,8,11,True,False,10,2.0751867385848542e-05,0.6717194000000001,True,False,0.6717322619043169
57,1,512,8,4,0.7769499865942124,256,32,DLMT,64,True,256,11,1024,21,1,False,False,10,0.004027966143104992,0.7794464999999999,True,True,0.7819430134057874
58,2,1,8,8,2.0939849812592275,1,2048,DLMT,128,False,64,1,256,17,18,True,False,10,0.004259502905269601,2.0966250000000004,True,True,2.0992650187407733
59,4,256,1,1,1.231189407643154,256,4,DLMT,2048,True,256,1,2048,20,13,False,False,10,4.129164564410528e-05,1.231215,True,False,1.231240592356846
60,4,1024,1,1,1.6654741552069026,4,256,DLMT,32,False,256,21,1024,17,1,False,False,10,0.005011083715125909,1.66858,True,True,1.6716858447930973
61,2,2,32,1,inf,1,2,DLMT,16,False,64,5,512,11,1,True,False,1,inf,inf,False,False,inf
62,2,2048,4,2,1.073649257690873,1,16,DLMT,256,True,128,30,512,1,19,False,False,10,3.3466401061389856e-05,1.07367,True,False,1.0736907423091269
63,1,16,4,2,2.893805320923099,2,8,DLMT,32,False,8,1,2048,12,30,True,False,10,0.0019291524045549166,2.8950010000000006,True,True,2.896196679076902
64,8,2048,4,2,1.173160590055962,1,2048,DLMT,512,True,16,1,1,14,24,False,False,10,2.64764045897515e-05,1.1731770000000001,True,False,1.1731934099440382
65,1,512,2,32,inf,32,1,DLMT,256,False,128,1,512,30,25,False,False,1,inf,inf,False,True,inf
66,2,2048,8,8,2.720060352404391,2,1,DLMT,1,False,512,1,128,30,28,True,False,10,5.590169943754321e-05,2.7200949999999997,True,False,2.7201296475956083
67,2,1,1,32,0.09376218593124201,8,4,DLMT,4,True,128,1,1,2,28,True,False,10,0.008230517837147306,0.09886342,True,True,0.10396465406875798
68,32,1,2,1,2.447945743079858,16,8,DLMT,512,False,1024,12,1,28,1,False,False,10,0.003551588517832509,2.4501470000000003,True,True,2.4523482569201427
69,1,1,32,1,1.3442203408088673,2048,16,DLMT,16,True,2048,29,1024,27,1,True,False,10,0.00011884443613395663,1.344294,True,False,1.3443676591911329
70,2,128,16,2,2.9120633570595778,4,2,DLMT,16,False,2048,7,1024,1,9,False,False,10,0.006680664936965492,2.916204,True,True,2.9203446429404223
71,4,8,4,8,1.1269855509597269,2048,1,DLMT,16,True,1,1,2048,11,21,True,False,10,0.003785846800915199,1.1293320000000002,True,True,1.1316784490402736
72,1,1,4,4,1.1200118954591207,64,2,DLMT,1024,True,1024,17,2048,4,1,False,False,10,1.7916472867178468e-05,1.1200230000000002,True,False,1.1200341045408797
73,4,512,4,2,1.6163065588828982,32,512,DLMT,4,False,1,1,1,6,3,True,False,10,0.0001830300521772293,1.6164200000000002,True,False,1.6165334411171022
74,32,16,2,2,3.4728253060746828,128,4,DLMT,4,False,1024,26,512,1,29,False,False,10,0.001848504530694996,3.473971,True,True,3.4751166939253175
75,2,1024,2,32,1.074722141402176,2048,256,DLMT,1,True,2048,26,2048,25,1,True,False,10,0.0019036270643169495,1.0759020000000001,True,True,1.0770818585978243
76,1,8,8,2,7.6540015943886885,8,1,DLMT,8,True,16,16,16,24,1,True,False,10,9.423375191520751e-05,7.654060000000001,True,False,7.654118405611314
77,1,8,8,1,1.0025967563872853,128,1,DLMT,256,False,128,4,1,26,1,True,False,10,3.1048349392517486e-05,1.002616,True,False,1.0026352436127146
78,16,256,2,4,1.2238427291825162,1024,16,DLMT,2048,True,2048,20,1,1,7,True,False,10,2.9478805945992498e-05,1.2238609999999999,True,False,1.2238792708174835
79,2,64,16,4,1.2028438036703628,2048,16,DLMT,2048,True,1,1,1,5,1,False,False,10,0.008372439369741646,1.208033,True,True,1.213222196329637
80,8,2048,8,4,1.3788755723052628,128,2048,DLMT,64,False,1,22,2048,1,3,True,False,10,0.001906158702731746,1.380057,True,True,1.3812384276947374
81,2,1024,32,1,0.21235123041037626,32,256,DLMT,32,True,32,17,1,1,6,False,False,10,0.023187455272409695,0.2267227,True,True,0.24109416958962374
82,2,2048,2,1,1.0775167407576873,2048,2048,DLMT,4,True,1,5,256,1,14,False,False,10,0.0018026269719495518,1.0786339999999999,True,True,1.0797512592423124
83,4,1,4,8,1.6282382101328543,16,16,DLMT,1,False,16,1,128,22,22,True,False,10,0.2567619641535716,1.787378,True,True,1.9465177898671455
84,1,2,2,4,3.428644736806727,16,1,DLMT,64,False,256,1,128,24,1,False,False,10,1.1068792543276795,4.114683,True,True,4.800721263193274
85,32,1024,1,2,2.6461778055380116,2,1,DLMT,2,False,1,1,1024,14,23,True,False,10,2.4515301344227493e-05,2.6461930000000002,True,False,2.646208194461989
86,8,2048,4,8,0.1406549031292952,1,128,DLMT,1,False,1024,9,4,1,25,False,False,10,0.011203053443146649,0.14759850000000002,True,True,0.15454209687070483
87,16,128,4,1,0.21216596020127687,8,2,DLMT,1,True,32,7,32,12,1,False,False,10,0.018900506115974776,0.2238804,True,True,0.23559483979872314
88,1,256,4,4,1.072705680242581,4,128,DLMT,2048,False,8,30,1,13,1,True,False,10,0.0027885343820724206,1.074434,True,True,1.0761623197574188
89,32,1,2,1,0.12246919560976029,2,128,DLMT,8,True,512,1,8,25,10,False,False,10,0.01964246848667448,0.13464350000000003,True,True,0.14681780439023978
90,2,1,1,4,0.6214255518631027,2048,256,DLMT,512,True,1,29,2048,1,29,True,False,10,6.0420195299254654e-05,0.621463,True,False,0.6215004481368973
91,2,32,32,2,inf,1,4,DLMT,1,False,1,26,64,30,1,False,False,1,inf,inf,False,False,inf
92,4,1,1,1,0.7974853530508123,512,512,DLMT,4,True,2048,1,256,30,22,False,False,10,0.0075888748764227345,0.8021889,True,True,0.8068924469491877
93,32,2048,1,2,1.8582730267076022,8,256,DLMT,1024,False,8,3,2048,1,6,False,False,10,0.00220229789084037,1.859638,True,True,1.8610029732923976
94,1,1,16,4,2.356624773399583,32,2048,DLMT,16,False,32,30,1,1,8,False,False,10,3.2634337744205134e-05,2.3566449999999994,True,False,2.3566652266004158
95,1,64,8,1,3.359605226964036,2,64,DLMT,16,True,1024,21,1024,1,21,False,False,10,5.28772162655709e-05,3.3596379999999995,True,False,3.3596707730359627
96,1,64,32,1,3.411917124919225,512,2,DLMT,4,False,2048,1,32,1,24,True,False,10,2.4000000000020302e-05,3.411932,True,False,3.4119468750807753
97,1,2048,1,32,inf,128,4,DLMT,2,False,1,1,128,15,9,True,False,1,inf,inf,False,True,inf
98,2,128,2,16,7.776171718877246,1,2,DLMT,8,False,8,14,2048,29,1,False,False,10,0.00045382926304942794,7.776452999999999,True,False,7.776734281122752
99,1,1,2,32,1.3821892373649856,512,128,DLMT,32,True,512,11,256,1,8,False,False,10,0.0026472665147279717,1.3838300000000001,True,True,1.3854707626350147
100,2,128,1,16,0.8672231121974758,16,1,DLMT,64,True,1,1,1,7,2,True,False,10,0.006089574142745947,0.8709974,True,True,0.8747716878025242
101,4,2048,2,1,0.9898985292707213,32,2048,DLMT,2048,False,2048,24,2048,27,1,False,False,10,0.0033120154604107917,0.9919512999999999,True,True,0.9940040707292784
102,1,32,32,2,1.4032842516746493,256,4,DLMT,2,True,512,1,2,6,25,False,False,10,7.542545989255159e-05,1.403331,True,False,1.403377748325351
103,2,2048,1,16,0.24251262790730763,1,1,DLMT,8,True,512,1,32,23,2,True,False,10,0.03201634582147063,0.26235620000000004,True,True,0.2821997720926924
104,1,128,4,16,2.4841548053604683,8,4,DLMT,4,True,64,1,512,24,22,False,False,10,0.0012345930503611464,2.48492,True,True,2.4856851946395313
105,1,4,1,32,2.7309518041672125,128,1,DLMT,512,True,512,28,1,29,1,False,False,10,3.903844259197366e-05,2.730976,True,False,2.7310001958327876
106,2,32,1,2,1.1561465994519202,1,4,DLMT,2,True,4,24,1024,30,1,True,False,10,0.0062946625008812014,1.1600480000000002,True,True,1.1639494005480802
107,4,1,8,1,2.080426707295456,512,2,DLMT,1,False,1,23,16,24,1,True,False,10,0.00013438749941866343,2.0805099999999994,True,False,2.0805932927045427
108,2,1,32,1,0.6012661458593037,1,32,DLMT,32,True,256,30,128,1,10,False,False,10,0.0004386194250144505,0.6015379999999999,True,False,0.6018098541406961
109,16,256,1,4,0.06028101528911415,256,128,DLMT,1,True,512,4,4,1,30,True,False,10,0.004953209611040097,0.06335099000000001,True,True,0.06642096471088588
110,16,2048,4,2,2.4355211772283005,1,2048,DLMT,2,False,4,1,128,5,1,False,False,10,4.004996878903774e-05,2.435546,True,False,2.4355708227716995
111,8,2048,2,4,1.073420870604045,16,2048,DLMT,8,True,1,12,128,14,1,True,False,10,0.05068632008737663,1.104836,True,True,1.136251129395955
112,1,1,1,32,1.1957339269136986,1,4,DLMT,32,True,1024,26,2048,1,30,False,False,10,7.756287771866497e-05,1.195782,True,False,1.1958300730863012
113,2,1,32,1,0.8857860688131372,1,2048,DLMT,64,False,16,1,1,29,7,True,False,10,0.24628776164803642,1.038434,True,True,1.191081931186863
114,8,2,4,8,1.6497558421073037,4,1,DLMT,32,True,2048,12,128,30,1,False,False,10,0.07483951221781183,1.6961410000000001,True,True,1.7425261578926965
115,2,2048,2,32,0.1532820372062751,32,8,DLMT,1,True,1024,10,2,28,1,False,False,10,0.014031836882247458,0.16197889999999998,True,True,0.17067576279372487
116,32,16,2,2,1.5197841395910996,8,16,DLMT,32,True,1024,25,1024,1,20,True,False,10,3.527038417711003e-05,1.519806,True,False,1.5198278604089004
117,1,1024,32,1,2.0139670446892266,2,64,DLMT,8,False,1,1,512,30,1,False,False,10,8.544003745319449e-05,2.01402,True,False,2.0140729553107732
118,1,256,1,4,0.6535326634454489,1,4,DLMT,32,True,2048,29,1,1,17,False,False,10,0.38518255892899667,0.8922669000000001,True,True,1.1310011365545511
119,4,128,1,16,1.7122141171418181,128,64,DLMT,128,False,128,20,256,9,1,False,False,10,0.004702978736928344,1.7151290000000003,True,True,1.7180438828581825
120,2,2048,8,1,1.2843019551737316,256,256,DLMT,32,True,1,1,256,9,30,False,False,10,0.0076154931554036345,1.2890220000000001,True,True,1.2937420448262686
121,2,128,8,2,4.506819920120532,8,4,DLMT,8,False,512,30,1,18,1,True,False,10,0.46408742388584495,4.794459,True,True,5.082098079879468
122,1,512,2,4,1.4855457047444554,1,4,DLMT,2048,True,4,17,1,1,28,False,False,10,2.4677925358524738e-05,1.4855610000000001,True,False,1.485576295255545
123,8,1024,4,2,1.28687192540947,2048,128,DLMT,2048,True,1,1,2048,16,18,False,False,10,2.1095023109746136e-05,1.2868849999999998,True,False,1.2868980745905296
124,32,1024,2,1,2.6305887386847373,2048,1,DLMT,2,False,1,9,2048,8,1,True,False,10,0.0050165960570889715,2.633698,True,True,2.6368072613152624
125,2,2048,32,1,1.6667481745179922,2048,1024,DLMT,32,True,1,1,256,21,26,False,False,10,3.36005952328104e-05,1.666769,True,False,1.6667898254820077
126,8,128,8,1,2.2845376112429325,4,4,DLMT,64,True,256,21,256,1,7,False,False,10,0.005557302942975147,2.287982,True,True,2.2914263887570674
127,1,1,4,4,1.4802740733230226,512,16,DLMT,8,True,2048,1,1,23,2,False,False,10,0.1309560781330901,1.56144,True,True,1.6426059266769772
128,4,16,4,8,1.1486013426196875,1024,4,DLMT,256,True,2048,10,2048,1,4,True,False,10,3.494281041928703e-05,1.1486230000000002,True,False,1.1486446573803129
129,1,16,1,1,inf,2048,8,DLMT,8,False,1,28,32,1,15,True,False,1,inf,inf,False,False,inf
130,4,1024,4,8,inf,256,1024,DLMT,2,False,1,23,1,1,17,True,False,1,inf,inf,False,True,inf
131,2,1,1,8,1.583778104997588,2048,1,DLMT,1,False,2048,1,256,9,29,False,False,10,1.7578395831245894e-05,1.5837890000000001,True,False,1.5837998950024121
132,1,1,16,1,2.5502991975431795,16,2048,DLMT,2,False,256,5,256,1,23,False,False,10,0.003016807749923681,2.552169,True,True,2.554038802456821
133,2,8,2,4,3.230216516805409,2,2,DLMT,4,False,256,1,32,15,20,False,False,10,0.4648818854246742,3.5183480000000005,True,True,3.806479483194592
134,1,512,4,2,0.7195982322147292,1024,128,DLMT,16,True,1024,21,16,17,1,True,False,10,3.721840942330036e-05,0.7196213,True,False,0.7196443677852709
135,4,1,1,2,1.173802114218969,256,4,DLMT,1024,False,1024,6,1024,1,19,True,False,10,0.0030137153150223022,1.17567,True,True,1.177537885781031
136,1,8,16,4,3.0172460514878603,2,8,DLMT,2048,False,1,14,2048,18,1,False,False,10,7.413501197139223e-05,3.017292,True,False,3.0173379485121394
137,2,1,32,2,2.7981005623259474,4,1,DLMT,8,False,16,27,2048,1,25,False,False,10,0.0016415711985777112,2.799118,True,True,2.8001354376740526
138,1,2048,2,32,0.807852288503536,64,1,DLMT,512,True,2048,1,512,7,15,True,False,10,0.002323689964259427,0.8092925,True,True,0.810732711496464
139,8,2048,1,8,1.2617251204415016,4,8,DLMT,8,True,8,1,8,20,25,False,False,10,0.000143401534161899,1.261814,True,False,1.2619028795584983
140,32,32,1,2,1.666461154638243,128,2,DLMT,1,False,1,1,128,23,5,False,False,10,2.879236009778102e-05,1.666479,True,False,1.666496845361757
141,1,8,1,2,0.8380207489573308,16,1,DLMT,2,False,128,11,1,1,4,True,False,10,4.6549328674007476e-05,0.8380496000000001,True,False,0.8380784510426693
142,2,2048,16,2,2.5945470942454687,1,2048,DLMT,1,False,256,1,2048,27,16,False,False,10,2.72763633940169e-05,2.5945639999999996,True,False,2.5945809057545306
143,1,2048,2,4,inf,2,512,DLMT,1,True,1,30,128,20,1,False,False,1,inf,inf,False,True,inf
144,16,32,1,1,0.39288906038447413,1,32,DLMT,1,False,512,24,1,1,26,False,False,10,0.06045876082000028,0.4303611,True,True,0.46783313961552586
145,4,16,2,4,2.7794870836202907,128,2,DLMT,64,False,1,4,2048,1,1,False,False,10,3.858756276314102e-05,2.7795110000000003,True,False,2.77953491637971
146,2,64,2,32,1.1591958853291597,1,64,DLMT,4,True,2048,10,256,13,1,False,False,10,2.600000000000636e-05,1.1592119999999997,True,False,1.1592281146708396
147,16,256,1,1,1.0456302291316506,1,256,DLMT,64,True,32,1,2048,17,19,True,False,10,9.643650760993966e-05,1.04569,True,False,1.0457497708683494
148,1,64,1,8,2.7757547933167666,2,2,DLMT,32,True,8,17,2048,1,11,True,False,10,0.002820620676375947,2.777503,True,True,2.779251206683233
149,32,2048,1,1,0.7147673068047817,16,8,DLMT,64,True,2048,10,1,1,13,True,False,10,2.37065391822536e-05,0.714782,True,False,0.7147966931952183
150,1,1024,1,16,0.8387806058565324,128,2,DLMT,4,True,512,27,2048,1,13,False,False,10,4.4037370493712815e-05,0.8388079000000002,True,False,0.838835194143468
151,2,2048,1,4,0.7777356104015052,4,16,DLMT,1,True,4,1,2048,1,3,True,False,10,0.004673463721909062,0.7806322,True,True,0.7835287895984948
152,1,512,1,2,1.083442940657435,1,4,DLMT,2048,True,1,2,2048,1,3,True,False,10,2.9137604568716838e-05,1.083461,True,False,1.083479059342565
153,2,128,1,16,1.2498989061658405,8,8,DLMT,1,True,512,30,256,1,26,False,False,10,0.00018085629654508888,1.2500110000000002,True,False,1.2501230938341599
154,4,512,1,16,1.091393799744145,1,64,DLMT,2048,True,16,19,1,1,1,False,False,10,0.003654757037068251,1.093659,True,True,1.095924200255855
155,32,4,1,1,0.7632116876771872,128,4,DLMT,512,True,256,2,512,1,30,True,False,10,0.0033275715604626733,0.7652740999999998,True,True,0.7673365123228125
156,1,1,1,32,0.1301855706387042,4,1024,DLMT,4,True,256,7,1,1,25,True,False,10,0.02887669056453665,0.14808320000000003,True,True,0.16598082936129585
157,32,128,1,2,1.1225768152699471,1024,1,DLMT,2,True,2048,19,8,1,19,True,False,10,0.0570514168185156,1.157937,True,True,1.1932971847300529
158,16,1024,1,4,1.1214045778137918,16,256,DLMT,1024,True,1024,22,2048,1,1,False,False,10,0.0043553465992960914,1.124104,True,True,1.1268034221862082
159,1,128,1,1,0.12444899494960472,1,8,DLMT,4,True,32,8,8,1,29,False,False,10,0.013146451045434276,0.1325971,True,True,0.14074520505039528
160,8,1024,1,8,1.095792904250001,4,64,DLMT,128,True,512,30,1024,1,20,True,False,10,0.0036416809305593965,1.09805,True,True,1.100307095749999
161,32,512,1,2,1.278049259158411,16,512,DLMT,4,True,64,1,4,1,27,False,False,10,2.5396850198444567e-05,1.2780650000000002,True,False,1.2780807408415895
162,2,32,1,32,0.7082976974945444,2048,32,DLMT,4,True,2048,16,2048,1,13,False,False,10,2.2914842351636737e-05,0.7083119,True,False,0.7083261025054556
163,2,1,1,1,1.399635572168881,256,16,DLMT,4,True,512,24,32,1,2,True,False,10,2.9732137494639114e-05,1.399654,True,False,1.399672427831119
164,2,16,1,32,0.836425654778034,256,2,DLMT,256,True,2048,11,1,1,30,True,False,10,1.9111514853621058e-05,0.8364375000000001,True,False,0.8364493452219661
165,8,2048,1,1,0.44760505410904694,1024,1,DLMT,2048,True,1,17,2048,1,13,True,False,10,1.685378295813252e-05,0.44761549999999994,True,False,0.44762594589095295
166,32,1,1,2,0.8083601187158316,2048,64,DLMT,64,True,1,27,512,1,24,False,False,10,4.369393550598202e-05,0.8083872,True,False,0.8084142812841684
167,1,4,1,1,1.7130707987117457,8,2,DLMT,2048,True,8,30,1,1,12,False,False,10,2.2912878474798483e-05,1.7130850000000002,True,False,1.7130992012882547
168,16,1,1,1,1.0555455898434525,32,512,DLMT,8,True,2048,30,2048,1,20,False,False,10,0.004168168542657544,1.0581289999999999,True,True,1.0607124101565473
169,1,1024,1,4,1.5277855937721232,64,256,DLMT,2,True,1,12,1024,1,22,True,False,10,3.2924155266334165e-05,1.527806,True,False,1.5278264062278768
170,4,4,1,16,inf,32,1,DLMT,8,True,1,13,128,1,4,False,False,1,inf,inf,False,True,inf
171,2,2048,1,32,0.8548084248444191,256,4,DLMT,16,True,2048,1,256,1,23,False,False,10,0.003371397069465412,0.8568979999999999,True,True,0.8589875751555808
172,16,256,1,4,0.6895553583589826,1,2,DLMT,8,True,128,21,256,1,5,True,False,10,1.3942740046341534e-05,0.6895640000000001,True,False,0.6895726416410175
173,2,1,1,4,1.080740282869178,2,1,DLMT,512,True,64,12,1024,1,17,False,False,10,2.0518284528679093e-05,1.080753,True,False,1.0807657171308223
174,2,1,1,2,1.0735662976681657,8,2048,DLMT,1,True,1024,28,256,1,28,False,False,10,0.003955666315552916,1.076018,True,True,1.0784697023318341
175,1,32,1,32,2.70215938790338,8,1,DLMT,512,True,32,13,2048,1,1,True,False,10,5.4230987451796214e-05,2.702193,True,False,2.7022266120966196
176,8,2048,1,2,0.6671880463117194,1,256,DLMT,2,True,64,13,1,1,12,False,False,10,2.0738611332494735e-05,0.6672009000000001,True,False,0.6672137536882808
177,4,128,1,1,0.5647795374738453,32,128,DLMT,128,True,1,26,1024,1,25,True,False,10,0.004715692081762779,0.5677022999999999,True,True,0.5706250625261544
178,4,2048,1,8,1.077246059628015,16,2048,DLMT,4,True,16,25,1024,1,21,True,False,10,0.0030960886615211815,1.0791650000000002,True,True,1.0810839403719854
