id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,4,32,32,4.255079217576334,2,False,2,1,DLMT,False,False,True,True,True,20,2,16,10,4.259274782423665,0.0033846389763164107,4.2571769999999995,24,1,True,1,1
2,2,256,1,3.139372767956792,2,False,128,2,DLMT,True,False,False,True,True,1,1,256,10,3.139857232043208,0.0003908260482618161,3.139615,1,13,True,18,2
3,512,128,2048,2.7981015523236508,1,False,32,1,DLMT,False,False,False,False,True,3,32,2048,10,2.8052324476763504,0.0057526238361291435,2.8016670000000006,1,14,True,21,1
4,512,2048,512,1.5602007872734809,8,False,512,16,DLMT,False,False,True,True,False,18,2,64,10,1.5606452127265193,0.0003585261496738859,1.5604230000000001,1,19,True,23,8
5,2048,1,1,3.2630148261247927,4,False,512,512,DLMT,True,False,False,False,False,9,1,8,10,3.2635151738752066,0.00040363969081348884,3.2632649999999996,5,1,True,3,1
6,2048,128,2048,1.6058288515565358,2,False,4,128,DLMT,True,False,True,False,True,21,4,2048,10,1.6071971484434644,0.0011038301499778226,1.606513,29,23,True,1,16
7,1,512,256,2.5385031151407076,1,False,1,512,DLMT,False,True,True,True,True,22,1,8,10,2.5389608848592915,0.00036929121300135033,2.5387319999999995,1,7,True,24,64
8,128,1,16,3.3556500311258266,2,False,32,1,DLMT,True,False,False,True,False,27,4,2,10,3.3565999688741734,0.0007663321734078238,3.356125,1,10,True,5,16
9,512,1,1,5.064171062536189,2,False,2,4,DLMT,False,False,True,False,True,20,4,4,10,5.0689249374638115,0.0038350379398384557,5.066548,1,30,True,30,1
10,1,2,2048,4.700860493006711,4,False,2,2048,DLMT,True,True,True,False,False,2,8,256,10,4.701117506993289,0.00020733788848149637,4.700989,11,1,True,30,1
11,8,1,1024,1.76923123368696,1,False,256,8,DLMT,False,True,True,False,False,29,4,256,10,1.77080676631304,0.0012710110149011002,1.770019,25,16,True,1,1
12,2048,256,16,1.7599254823304638,1,False,16,128,DLMT,False,True,True,True,True,14,4,1,10,1.7637005176695355,0.003045390122792165,1.7618129999999996,4,1,True,27,16
13,2048,256,512,2.590900842735795,1,False,32,8,DLMT,True,False,False,True,False,2,1,8,10,2.591559157264205,0.0005310743827375116,2.59123,22,25,True,1,2
14,4,1,2048,3.1060290503841177,1,False,1,1,DLMT,False,False,False,False,False,12,16,128,10,3.106256949615883,0.0001838504827298442,3.1061430000000003,26,1,True,28,4
15,16,2048,2048,3.298445069362749,2,False,8,16,DLMT,True,False,True,True,False,22,1,1,10,3.30198293063725,0.0028540574626310716,3.3002139999999995,1,17,True,9,32
