id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,1,1,512,16,5,23,1,RS,28,512,2048,2048,0.13609460230615714,0.13612956912241428,5.2773029599040766e-05,8,0.1361120857142857,1
2,True,35,False,1,128,16,1,1,27,10,RS,23,512,256,1024,0.1239693543477628,0.12408504565223724,0.00017460499092850434,8,0.12402720000000002,8
3,True,35,False,1,64,256,64,16,1,7,RS,19,64,256,1024,0.13644208335409047,0.13646271664590953,3.114041930170123e-05,1,0.1364524,1
4,True,35,False,1,32,512,128,21,1,9,RS,5,512,512,2048,0.18064901582521914,0.18068521274620947,5.462954272896222e-05,1,0.1806671142857143,1
5,True,35,False,8,64,1,64,5,21,1,RS,20,512,1,1024,0.1150529287107024,0.11507518557501191,3.3590766466944236e-05,8,0.11506405714285715,1
6,True,35,False,1,32,64,32,8,22,1,RS,8,1024,512,256,0.23727346599937663,0.23743276257205195,0.00024041544654779482,1,0.2373531142857143,8
7,True,35,False,8,256,32,256,12,1,7,RS,17,256,2048,1024,0.1247445013352852,0.12486847009328625,0.00018709758667277243,8,0.12480648571428572,1
8,True,35,False,32,16,128,64,1,9,13,RS,27,1024,2048,1,0.14640795581209148,0.14657758704505136,0.0002560128440655474,1,0.14649277142857142,1
9,True,35,False,8,256,64,1,30,5,1,RS,29,512,128,1,0.11216595018637422,0.11220159267076864,5.379276941017573e-05,8,0.11218377142857143,1
10,True,35,False,1,256,128,32,1,7,12,RS,20,1,256,1024,0.14360359801358816,0.14363377341498332,4.5541674119787196e-05,1,0.14361868571428574,32
11,True,35,False,32,256,512,32,1,26,15,RS,25,64,2048,512,0.1473663229899865,0.14742219129572767,8.43182213342961e-05,1,0.1473942571428571,1
12,True,35,False,8,32,512,1,29,11,1,RS,9,256,512,512,0.11258315583811175,0.11261535844760255,4.8601200959377256e-05,8,0.11259925714285715,1
13,True,35,False,8,16,64,64,1,5,1,RS,8,2048,1,64,0.2252616008262932,0.22543297060227824,0.0002586367084131219,1,0.22534728571428572,8
14,True,35,False,1,64,32,1,1,4,16,RS,10,1024,1024,1,0.12074924301232762,0.1207774998448152,4.264610899302474e-05,8,0.12076337142857141,1
15,True,35,False,32,512,16,32,1,16,17,RS,23,1024,1,1,0.1391916847068408,0.13923842957887356,7.054884543234067e-05,1,0.13921505714285717,1
16,True,35,False,1,32,256,64,20,3,1,RS,3,128,1,512,0.2893831350853919,0.2897480649146081,0.0005507636879824231,32,0.2895656,1
17,True,35,False,1,1,32,256,1,21,18,RS,30,512,64,2048,0.15638981386035503,0.15641487185393058,3.7818319715748216e-05,1,0.1564023428571428,32
18,True,35,False,32,32,32,64,23,1,17,RS,23,1024,2048,1,0.2764968319989044,0.2765794537153813,0.00012469531847258673,1,0.27653814285714284,1
19,True,35,False,1,1,256,1,8,1,6,RS,30,512,2048,1,0.11594381906677642,0.11599560950465213,7.816377364357529e-05,8,0.11596971428571427,8
