id,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,speedup,T2_K,T2_J,T2_I,points,RT_I,cost_mean,RT_J
1,8,64,32,1,1,7,20,RSL,14,1.5869232140852327,256,512,1024,170,8,0.11248417142857142,1
