id,T_J,runs,T_I,RT_J,RT_I,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,correct_result,OMP,VEC,cost_std,SCREP,mean_confidence_interval_sup,baseline
99,128,10,128,16,4,0.432265,23,1,RS,0.4320581549801206,True,False,True,0.0003337313290657705,True,0.4324718450198794,False
100,2048,1,1,1,4,inf,8,1,RS,inf,False,True,True,inf,True,inf,False
101,512,1,4,32,32,inf,7,1,RS,inf,False,True,True,inf,True,inf,False
102,2,10,8,8,4,0.6423705999999999,18,1,RS,0.642323231112922,True,False,False,7.642669690624547e-05,False,0.6424179688870778,False
103,1024,10,16,2,2,0.4291005,1,14,RS,0.42881097328033413,True,False,False,0.00046713301103646677,True,0.42939002671966586,False
104,8,1,32,8,8,inf,16,1,RS,inf,False,True,True,inf,False,inf,False
105,1,1,1,1,32,inf,1,15,RS,inf,False,True,True,inf,False,inf,False
106,4,1,1024,32,4,inf,1,23,RS,inf,False,True,True,inf,False,inf,False
107,1024,1,256,2,32,inf,23,1,RS,inf,False,True,True,inf,False,inf,False
108,64,10,16,2,32,0.7870381,1,16,RS,0.7870040931280987,True,False,False,5.486793234669439e-05,False,0.7870721068719012,False
109,2,1,128,16,2,inf,7,1,RS,inf,False,True,True,inf,True,inf,False
110,32,10,64,4,16,0.9933406999999999,20,1,RS,0.9929781553950772,True,False,False,0.0005849427407875082,True,0.9937032446049225,False
111,512,10,4,16,8,0.23009130000000005,23,1,RS,0.2300567222689465,True,False,False,5.5788977405936184e-05,False,0.2301258777310536,False
112,2,1,2048,4,16,inf,1,18,RS,inf,False,True,False,inf,False,inf,False
113,4,10,8,8,1,0.2661382,1,20,RS,0.2661003612214017,True,False,True,6.105047092364809e-05,True,0.2661760387785983,False
114,64,10,8,4,16,0.2075812,1,21,RS,0.20754389801817333,True,False,True,6.0184383356483146e-05,False,0.20761850198182666,False
115,64,1,32,8,2,inf,1,18,RS,inf,False,True,True,inf,False,inf,False
116,8,10,2,1,8,0.32053129999999996,1,15,RS,0.32048505892896745,True,False,True,7.46070372015989e-05,False,0.3205775410710325,False
117,4,1,32,32,32,inf,1,23,RS,inf,False,True,True,inf,False,inf,False
118,64,1,16,16,8,inf,1,7,RS,inf,False,True,False,inf,False,inf,False
119,1,10,128,1,2,0.2254352,15,1,RS,0.22540012288645808,True,False,False,5.659469939844517e-05,False,0.22547027711354192,False
120,256,10,256,2,4,0.43816639999999996,1,24,RS,0.438121016611771,True,False,False,7.322322036075396e-05,True,0.4382117833882289,False
121,16,1,32,16,1,inf,1,6,RS,inf,False,True,False,inf,False,inf,False
122,1024,1,64,32,32,inf,1,9,RS,inf,False,True,True,inf,False,inf,False
123,2,1,128,8,8,inf,1,30,RS,inf,False,True,True,inf,False,inf,False
124,16,10,2,16,4,0.2291218,1,5,RS,0.22907063720586437,True,False,False,8.254792547362892e-05,False,0.2291729627941356,False
125,512,10,128,16,8,1.063365,1,30,RS,1.0626364613235613,True,False,True,0.0011754509772848917,True,1.0640935386764385,False
126,512,10,32,1,1,0.7145999999999999,1,13,RS,0.7145539654567413,True,False,False,7.427381772874019e-05,True,0.7146460345432585,False
127,1024,1,2048,1,8,inf,1,1,RS,inf,False,True,True,inf,False,inf,False
128,32,1,2,16,8,inf,1,8,RS,inf,False,True,False,inf,True,inf,False
129,4,1,16,8,2,inf,1,22,RS,inf,False,True,True,inf,True,inf,False
130,8,10,8,32,2,0.5043747000000002,1,20,RS,0.5042728825402867,True,False,False,0.00016427601772625467,True,0.5044765174597137,False
131,16,10,64,16,2,0.25124519999999995,26,1,RS,0.25120429747220824,True,False,False,6.599363605681905e-05,True,0.25128610252779165,False
132,4,10,256,4,32,0.8555819,16,1,RS,0.855519289994313,True,False,False,0.00010101727575023777,True,0.855644510005687,False
133,4,1,1,8,1,inf,1,16,RS,inf,False,True,False,inf,True,inf,False
134,32,1,1,2,2,inf,1,10,RS,inf,False,True,True,inf,False,inf,False
135,2,1,512,2,16,inf,1,7,RS,inf,False,True,False,inf,False,inf,False
136,8,1,128,8,1,inf,1,28,RS,inf,False,True,False,inf,True,inf,False
137,16,10,256,32,1,0.7766067999999999,7,1,RS,0.7764839905272479,True,False,False,0.00019814530022183288,True,0.7767296094727519,False
138,64,10,512,16,4,0.4042242,1,18,RS,0.4040155992735297,True,False,False,0.00033656405036783796,False,0.40443280072647025,False
139,512,1,512,32,8,inf,1,27,RS,inf,False,True,True,inf,True,inf,False
140,128,10,512,32,1,0.4369579,1,2,RS,0.4368428254252171,True,False,True,0.0001856655326117416,True,0.43707297457478295,False
141,4,1,256,2,8,inf,3,1,RS,inf,False,True,True,inf,False,inf,False
142,8,1,4,1,4,inf,16,1,RS,inf,False,True,True,inf,False,inf,False
143,256,1,1024,2,2,inf,28,1,RS,inf,False,True,True,inf,True,inf,False
144,256,10,256,16,4,0.40460830000000003,1,27,RS,0.40452610057323085,True,False,False,0.00013262356502522114,False,0.4046904994267692,False
145,2048,1,2,8,2,inf,7,1,RS,inf,False,True,False,inf,False,inf,False
146,2048,10,256,1,1,0.7642884000000001,1,11,RS,0.7642538087733768,True,False,False,5.5810751652355e-05,False,0.7643229912266234,False
147,2048,10,2048,8,16,1.014023,1,28,RS,1.0139161846600746,True,False,True,0.0001723397806659702,False,1.0141298153399252,False
148,256,1,32,1,1,inf,1,29,RS,inf,False,True,False,inf,True,inf,False
149,1024,1,128,1,32,inf,9,1,RS,inf,False,True,False,inf,True,inf,False
150,128,1,8,2,8,inf,1,7,RS,inf,False,True,False,inf,False,inf,False
151,512,1,16,4,32,inf,1,12,RS,inf,False,True,False,inf,False,inf,False
152,64,10,256,8,2,0.1999648,1,26,RS,0.19992354119856362,True,False,True,6.656846100068671e-05,True,0.20000605880143638,False
153,2048,10,128,16,4,0.4039771,7,1,RS,0.40384198626088535,True,False,False,0.00021799745411358088,False,0.4041122137391146,False
154,64,10,8,16,1,0.27520530000000004,19,1,RS,0.27517267021961156,True,False,False,5.2646082475330016e-05,False,0.2752379297803885,False
155,4,10,4,8,8,2.117832,27,1,RS,2.1177096379556417,True,False,False,0.00019742340286804585,True,2.117954362044358,False
156,2048,1,1024,2,16,inf,17,1,RS,inf,False,True,True,inf,False,inf,False
157,64,1,2048,32,32,inf,1,13,RS,inf,False,True,True,inf,True,inf,False
158,128,10,2,2,8,0.20718680000000003,1,13,RS,0.20717097203176496,True,False,True,2.5537423519218983e-05,False,0.2072026279682351,False
159,64,1,2,2,16,inf,1,2,RS,inf,False,True,True,inf,False,inf,False
160,2,10,64,8,8,0.8142821,1,28,RS,0.8142038243041362,True,False,True,0.0001262928739082501,False,0.8143603756958638,False
161,512,10,2,4,8,0.206173,1,8,RS,0.2061489107748266,True,False,True,3.886643796387932e-05,False,0.20619708922517338,False
162,1,1,2,32,2,inf,1,24,RS,inf,False,True,False,inf,True,inf,False
163,2048,1,64,4,1,inf,1,30,RS,inf,False,True,True,inf,False,inf,False
164,32,10,512,2,8,0.6940529,1,16,RS,0.6940034448225654,True,False,True,7.979279416086984e-05,True,0.6941023551774346,False
165,8,10,128,32,32,0.7915717,29,1,RS,0.791543213624261,True,False,True,4.5960961695760855e-05,True,0.7916001863757389,False
166,2048,1,8,2,16,inf,22,1,RS,inf,False,True,False,inf,False,inf,False
167,8,1,2048,2,1,inf,29,1,RS,inf,False,True,True,inf,True,inf,False
168,16,10,32,1,8,0.8872289999999999,10,1,RS,0.8871924909684926,True,False,True,5.890500827602543e-05,False,0.8872655090315072,False
169,8,1,256,8,32,inf,1,5,RS,inf,False,True,True,inf,True,inf,False
170,256,1,4,2,8,inf,1,16,RS,inf,False,True,True,inf,True,inf,False
171,512,10,128,8,8,1.008226,1,23,RS,1.0081023450660513,True,False,True,0.0001995093982748411,True,1.0083496549339488,False
172,32,10,2,2,16,0.44949279999999997,1,14,RS,0.44928236908040187,True,False,False,0.0003395169509759468,False,0.4497032309195981,False
173,512,1,1,16,2,inf,28,1,RS,inf,False,True,False,inf,True,inf,False
174,64,10,128,8,4,0.2220275,1,20,RS,0.22185504160068842,True,False,True,0.00027825069631538953,True,0.22219995839931156,False
175,1,10,1024,4,8,0.5731213000000001,4,1,RS,0.5730642565959105,True,False,True,9.203591690202713e-05,False,0.5731783434040896,False
176,256,10,1024,16,32,0.9799841,24,1,RS,0.9798962199488721,True,False,True,0.00014178889237171797,False,0.9800719800511279,False
177,512,10,8,8,32,0.21561619999999998,24,1,RS,0.21548675100369857,True,False,True,0.00020885775063425168,True,0.2157456489963014,False
178,128,1,2048,8,4,inf,1,25,RS,inf,False,True,False,inf,True,inf,False
179,512,1,2,1,2,inf,1,30,RS,inf,False,True,True,inf,True,inf,False
180,2,1,2,32,4,inf,1,8,RS,inf,False,True,False,inf,False,inf,False
181,1024,10,1024,1,1,0.48534390000000005,1,2,RS,0.4852933622231924,True,False,False,8.153949963054923e-05,False,0.4853944377768077,False
182,2,1,2048,1,16,inf,30,1,RS,inf,False,True,False,inf,False,inf,False
183,1,10,4,1,4,0.23588989999999996,17,1,RS,0.2355012775968184,True,False,False,0.0006270176153825336,False,0.2362785224031815,False
184,16,1,64,8,8,inf,1,14,RS,inf,False,True,True,inf,False,inf,False
185,4,1,16,4,1,inf,1,10,RS,inf,False,True,True,inf,True,inf,False
186,256,10,4,8,8,0.2130449,1,15,RS,0.21292177948356544,True,False,True,0.00019864714948873477,True,0.21316802051643458,False
187,2,1,8,8,32,inf,14,1,RS,inf,False,True,False,inf,False,inf,False
188,2,10,512,4,16,0.7831605999999999,1,11,RS,0.783105011468438,True,False,False,8.968857229324425e-05,False,0.7832161885315617,False
189,512,1,1,1,1,inf,20,1,RS,inf,False,True,False,inf,True,inf,False
190,256,1,128,4,4,inf,1,11,RS,inf,False,True,True,inf,False,inf,False
191,4,1,4,2,16,inf,6,1,RS,inf,False,True,True,inf,False,inf,False
192,8,10,128,8,16,1.05244,1,3,RS,1.0523124667233745,True,False,False,0.00020576685836156978,True,1.0525675332766256,False
193,128,10,1,2,8,0.6736492000000001,12,1,RS,0.6735689717046438,True,False,True,0.00012944326942717247,False,0.6737294282953563,False
194,128,1,32,32,8,inf,5,1,RS,inf,False,True,True,inf,False,inf,False
195,512,10,32,32,8,1.018239,1,22,RS,1.0181331093292507,True,False,False,0.00017084788555905421,False,1.018344890670749,False
196,2,1,256,1,32,inf,14,1,RS,inf,False,True,False,inf,False,inf,False
197,32,1,2,4,32,inf,1,17,RS,inf,False,True,True,inf,False,inf,False
198,32,10,64,1,16,0.8128306999999999,22,1,RS,0.8127746751571651,True,False,False,9.039253287745086e-05,True,0.8128867248428348,False
199,16,10,32,32,1,0.7029078999999999,25,1,RS,0.7028629749489889,True,False,False,7.248372231061429e-05,False,0.702952825051011,False
200,16,10,512,16,16,1.0769870000000001,6,1,RS,1.0768359161409733,True,False,True,0.0002437642303537969,False,1.077138083859027,False
201,16,10,1024,8,16,1.021359,1,30,RS,1.021215628935961,True,False,False,0.00023132012450282117,False,1.0215023710640387,False
202,8,1,2048,2,4,inf,1,27,RS,inf,False,True,False,inf,False,inf,False
203,1,1,1,16,16,inf,1,27,RS,inf,False,True,False,inf,True,inf,False
204,256,10,8,2,4,0.4381159,1,29,RS,0.4380655503219665,True,False,False,8.123601418090763e-05,True,0.4381662496780335,False
205,2,10,256,1,32,0.7522373,8,1,RS,0.7521899661190684,True,False,True,7.637021670784061e-05,False,0.7522846338809316,False
206,2048,10,2,1,1,0.469248,1,2,RS,0.4692221418422479,True,False,False,4.172049855886161e-05,True,0.4692738581577521,False
207,2,10,512,1,2,0.21217000000000003,1,7,RS,0.2121506270671611,True,False,True,3.125699921617867e-05,False,0.21218937293283896,False
208,2048,10,2,32,32,0.3839949,1,14,RS,0.38365651025129954,True,False,False,0.0005459704112861812,False,0.3843332897487004,False
209,64,1,64,32,2,inf,20,1,RS,inf,False,True,True,inf,True,inf,False
210,8,10,16,32,2,0.5057908,10,1,RS,0.5057716729204464,True,False,False,3.0860330523177735e-05,False,0.5058099270795535,False
211,1,1,2048,1,2,inf,1,23,RS,inf,False,True,False,inf,False,inf,False
212,16,1,1,2,32,inf,1,3,RS,inf,False,True,False,inf,True,inf,False
213,1024,10,4,8,32,0.2093582,6,1,RS,0.20928876148823078,True,False,True,0.00011203463750108681,True,0.2094276385117692,False
214,16,10,128,8,16,1.011799,1,11,RS,1.0117286348362184,True,False,False,0.00011352973178865539,False,1.0118693651637813,False
215,2,1,2,4,2,inf,1,3,RS,inf,False,True,True,inf,False,inf,False
216,4,10,4,8,2,0.37998560000000003,12,1,RS,0.3799186264504209,True,False,True,0.00010805757724472244,True,0.38005257354957916,False
217,1024,1,16,2,8,inf,11,1,RS,inf,False,True,False,inf,False,inf,False
218,512,10,128,8,4,0.209672,1,7,RS,0.20962152036753184,True,False,True,8.144568742419605e-05,True,0.20972247963246815,False
219,2048,1,8,8,8,inf,1,20,RS,inf,False,True,False,inf,True,inf,False
220,4,10,64,4,8,0.8028131999999999,1,7,RS,0.8027010956111685,True,False,True,0.0001808733258388255,True,0.8029253043888313,False
221,4,10,16,32,2,0.5348078,1,23,RS,0.5333067941185531,True,False,False,0.002421777851083777,False,0.536308805881447,False
222,2,1,128,4,8,inf,1,28,RS,inf,False,True,False,inf,False,inf,False
223,64,1,1024,8,2,inf,1,13,RS,inf,False,True,False,inf,True,inf,False
224,32,10,4,32,4,0.26645320000000006,23,1,RS,0.2662655341290957,True,False,True,0.0003027869878313871,False,0.2666408658709044,False
225,32,1,1024,32,2,inf,1,10,RS,inf,False,True,False,inf,True,inf,False
226,16,1,256,2,8,inf,1,27,RS,inf,False,True,False,inf,True,inf,False
227,64,1,1,4,1,inf,1,21,RS,inf,False,True,True,inf,False,inf,False
228,1024,10,64,2,8,0.7288502,1,10,RS,0.7286866906462633,True,False,True,0.00026381197849983517,True,0.7290137093537367,False
229,1,10,1024,32,4,0.2374641,11,1,RS,0.23728568891284524,True,False,False,0.000287854980849729,True,0.23764251108715478,False
230,64,1,1,32,8,inf,28,1,RS,inf,False,True,True,inf,True,inf,False
231,4,10,512,1,1,0.7512465999999999,1,27,RS,0.7512122293616239,True,False,True,5.545484649694263e-05,True,0.7512809706383758,False
232,2048,10,8,1,8,0.7547417999999999,10,1,RS,0.7546949820436449,True,False,False,7.553780510448177e-05,True,0.7547886179563549,False
233,1024,1,2,8,32,inf,1,1,RS,inf,False,True,False,inf,True,inf,False
234,1,1,4,1,8,inf,1,16,RS,inf,False,True,False,inf,False,inf,False
235,256,10,16,4,32,0.22731819999999997,1,4,RS,0.22712873730594582,True,False,True,0.00030568604809510385,False,0.22750766269405412,False
236,4,1,256,2,4,inf,1,4,RS,inf,False,True,False,inf,False,inf,False
237,16,1,8,32,4,inf,2,1,RS,inf,False,True,True,inf,True,inf,False
238,32,1,4,2,4,inf,25,1,RS,inf,False,True,False,inf,False,inf,False
239,4,10,1,16,16,0.7811055,5,1,RS,0.7804128885355764,True,False,True,0.0011174846978818194,True,0.7817981114644236,False
240,16,1,4,8,2,inf,15,1,RS,inf,False,True,True,inf,False,inf,False
241,512,10,256,4,32,0.798454,12,1,RS,0.7983137035382022,True,False,True,0.00022635944866515319,True,0.7985942964617978,False
242,1,10,32,16,16,1.004929,7,1,RS,1.0046226375035678,True,False,False,0.00049429646974259,True,1.005235362496432,False
243,1,1,2048,16,8,inf,1,26,RS,inf,False,True,False,inf,False,inf,False
244,64,1,128,32,2,inf,1,5,RS,inf,False,True,True,inf,True,inf,False
245,32,10,2,8,2,0.1993445,1,2,RS,0.19931796835622134,True,False,True,4.280712557506916e-05,True,0.19937103164377867,False
246,8,10,2,32,16,0.8667742,16,1,RS,0.8667151794993857,True,False,False,9.522583683013665e-05,False,0.8668332205006144,False
247,32,1,32,32,16,inf,21,1,RS,inf,False,True,False,inf,False,inf,False
248,1024,1,2048,1,16,inf,4,1,RS,inf,False,True,False,inf,False,inf,False
249,256,1,16,16,4,inf,1,8,RS,inf,False,True,True,inf,False,inf,False
250,4,1,4,32,4,inf,24,1,RS,inf,False,True,True,inf,True,inf,False
251,128,10,4,8,16,0.240321,1,21,RS,0.2402995278811558,True,False,False,3.4643902782450325e-05,False,0.2403424721188442,False
252,64,10,64,4,1,0.25795029999999997,30,1,RS,0.25790372204249823,True,False,False,7.515058216674845e-05,False,0.2579968779575017,False
253,8,1,64,8,1,inf,29,1,RS,inf,False,True,False,inf,False,inf,False
254,32,10,2,1,8,0.3920535,13,1,RS,0.39174051170113366,True,False,False,0.0005049867820052354,False,0.39236648829886633,False
255,2,1,2,16,16,inf,12,1,RS,inf,False,True,True,inf,False,inf,False
256,1,1,4,1,32,inf,2,1,RS,inf,False,True,True,inf,False,inf,False
257,128,1,4,8,2,inf,1,27,RS,inf,False,True,True,inf,False,inf,False
258,32,10,1,2,2,0.44162840000000003,1,10,RS,0.4415353984387865,True,False,False,0.00015005212427687218,True,0.4417214015612136,False
259,4,10,64,16,16,0.7508079000000001,1,2,RS,0.7507775041874677,True,False,True,4.904171693567884e-05,True,0.7508382958125325,False
260,1,1,1024,1,8,inf,4,1,RS,inf,False,True,True,inf,True,inf,False
