id,T2_J,T2_I,T4_I,T2_Ja,T3_I,T3_Ja,mean_confidence_interval_inf,T4_J,baseline,T2_Ia,technique,T4_Ia,VEC4,VEC2,VEC3,VEC1,RT4_J,T3_J,U2_J,SCR,RT4_I,U1_I,T3_Ia,RT2_I,runs,U2_I,RT2_J,cost_mean,RT3_I,cost_std,RT3_J,correct_result,U4_J,U4_I,T4_Ja,mean_confidence_interval_sup,U3_I,U3_J
11,512,16,32,512,1,16,2.317517872598109,32,False,128,RS,512,False,False,True,True,8,1,14,False,8,16,128,32,10,1,2,2.3176829999999997,4,0.0002664225966393429,32,True,1,5,1,2.3178481274018905,1,22
12,4,1,256,16,256,256,3.302888518338897,1024,False,128,RS,512,False,False,True,True,32,128,1,False,4,18,2048,4,10,27,8,3.3029619999999995,32,0.00011855800268233166,4,True,1,30,2048,3.303035481661102,4,1
13,128,4,8,1,4,1,1.9040188096832475,1024,False,2048,RS,8,True,False,False,False,4,512,1,True,16,13,16,32,10,1,1,1.904551,8,0.0008586553441282715,1,True,9,1,2048,1.9050831903167527,1,20
14,1,1,128,1024,2,1,3.541858492204711,1,False,8,RS,512,True,True,False,False,8,256,1,False,16,1,512,16,10,19,8,3.5444319999999996,32,0.0041521917104103915,1,True,2,1,1,3.547005507795288,29,1
15,32,32,256,1,2,512,inf,1,False,512,RS,256,True,False,True,True,4,1,11,True,1,19,128,16,1,1,1,inf,2,inf,16,False,1,26,64,inf,1,6
16,8,2,4,2048,128,2048,2.0103430661385873,256,False,256,RS,32,False,False,True,False,4,512,1,True,1,29,1,16,10,28,2,2.010525,2,0.0002935387538298525,8,True,1,22,256,2.0107069338614125,1,22
17,512,1024,4,2048,4,8,4.4369278474756175,2,False,1,RS,64,True,True,False,False,2,4,6,True,32,5,64,16,10,1,4,4.437161,8,0.00037617682012601765,4,True,17,1,2048,4.437394152524382,27,1
18,2,8,2,16,4,2048,2.0836111714585024,64,False,1024,RS,4,False,False,True,False,2,256,9,True,16,4,4,8,10,1,16,2.083691,8,0.00012879829191408276,2,True,10,1,64,2.0837708285414975,6,1
19,2,16,8,128,16,256,4.185135273237131,4,False,1024,RS,64,False,True,True,False,2,256,1,False,4,29,32,1,10,7,32,4.185261,8,0.00020285216291675257,8,True,12,1,1024,4.185386726762868,29,1
20,64,16,64,256,8,128,inf,8,False,64,RS,2048,True,True,True,False,32,128,25,False,1,21,16,1,1,1,16,inf,32,inf,4,False,7,1,256,inf,1,19
21,16,2,64,128,1,1024,2.734139604469722,128,False,256,RS,256,False,True,False,False,2,4,5,False,4,26,64,1,10,1,32,2.7344869999999997,16,0.0005605006690450936,2,True,9,1,2048,2.734834395530277,16,1
22,128,16,64,1,8,16,inf,1,False,512,RS,2048,True,True,False,True,1,8,1,False,2,27,1,1,1,30,16,inf,1,inf,32,False,23,1,512,inf,6,1
23,4,8,2,1024,4,64,2.4199541533010764,8,False,8,RS,2048,True,True,False,False,2,4,5,False,4,28,1024,16,10,1,2,2.420028,1,0.00011914696806882134,1,True,17,1,16,2.4201018466989233,1,1
24,2,64,4,16,32,1024,2.8453030224815876,4,False,1,RS,32,False,True,False,False,2,256,1,True,8,30,64,8,10,27,16,2.845396,1,0.00015001333274083537,16,True,6,1,256,2.8454889775184125,1,7
25,1024,512,2048,2048,8,128,4.234857160220528,4,False,1024,RS,2048,False,True,False,False,4,8,1,True,2,14,8,8,10,13,1,4.235029,4,0.00027725259241350564,1,True,4,1,128,4.235200839779472,1,25
26,16,4,512,512,1024,2048,6.776057479701935,1,False,256,RS,2048,False,False,True,True,2,128,19,True,16,4,1024,16,10,1,4,6.776265,32,0.00033482084761850283,4,True,1,14,1,6.776472520298066,18,1
27,128,2,16,1024,512,8,2.9746307880765106,4,False,64,RS,1024,True,False,False,True,2,8,2,False,2,2,1024,4,10,1,2,2.974976,16,0.0005569775578961329,2,True,1,1,8,2.975321211923489,1,25
28,128,8,128,1024,4,2048,2.5636415696412307,1,False,256,RS,256,True,False,False,False,16,2048,17,True,1,7,1024,2,10,1,32,2.563771,1,0.0002088276801576481,32,True,15,1,1024,2.5639004303587694,1,19
29,2,32,2,1024,8,1,3.0558004764317546,8,False,512,RS,128,True,False,True,False,8,16,1,False,1,19,8,16,10,12,1,3.0561719999999997,16,0.0005994297289924318,8,True,10,1,128,3.0565435235682448,20,1
30,32,1024,1,32,1,128,3.434694267202587,64,False,1,RS,8,True,True,False,True,2,8,1,False,16,11,2048,1,10,22,2,3.4368970000000005,1,0.003553969752263012,1,True,16,1,512,3.439099732797414,17,1
31,2,64,1,1,256,1024,5.81857445888956,16,False,128,RS,256,True,True,True,False,2,512,17,True,32,25,1,16,10,1,8,5.818865,8,0.0004687696662541581,8,True,16,1,16,5.819155541110439,1,4
32,4,4,16,16,2,256,2.2661143982234453,1024,False,512,RS,32,True,False,False,True,2,8,1,True,8,24,2048,16,10,28,1,2.266433,16,0.0005140437724552001,2,True,26,1,1024,2.266751601776555,13,1
33,4,8,16,64,2,1024,inf,256,False,1,RS,256,True,True,False,False,1,32,1,True,32,15,1024,1,1,1,8,inf,16,inf,2,False,2,1,1,inf,1,16
34,64,8,2,128,1,16,inf,1024,False,8,RS,32,False,False,True,True,1,1,1,True,1,24,2048,32,1,14,2,inf,8,inf,2,False,30,1,1024,inf,1,15
35,16,64,32,512,16,64,inf,64,False,128,RS,64,False,True,False,True,1,16,8,True,1,16,64,16,1,1,4,inf,1,inf,4,False,18,1,2048,inf,28,1
36,2,128,1,2048,1,64,inf,1,False,1,RS,64,True,False,True,False,16,32,12,True,1,29,256,2,1,1,2,inf,8,inf,2,False,1,8,8,inf,10,1
37,1,2,256,16,32,64,2.031159837117731,1,False,1,RS,1024,True,True,False,True,2,32,1,False,4,26,256,1,10,21,32,2.0312319999999997,4,0.00011643023662260163,32,True,19,1,1,2.0313041628822686,1,5
38,32,1,1024,2048,2,2048,5.831963966202559,512,False,4,RS,2048,True,True,True,False,8,512,1,True,16,10,2048,1,10,4,16,5.832295,2,0.000534102050173921,32,True,1,14,1024,5.832626033797442,28,1
39,32,1,2048,256,16,512,5.481393471609944,8,False,1024,RS,1,False,True,False,True,32,8,1,False,2,17,1024,2,10,25,8,5.481634000000001,1,0.0003880773118852063,4,True,1,17,128,5.481874528390057,11,1
40,2,4,2048,16,1,1,2.4159733464637516,8,False,512,RS,1,True,True,True,True,8,64,28,False,2,18,512,4,10,1,32,2.416181,4,0.0003350358189806103,4,True,7,1,128,2.416388653536248,3,1
41,2,128,4,1024,1,4,1.868898808821313,2,False,512,RS,16,True,False,False,True,1,1,1,False,2,6,256,8,10,20,16,1.8689820000000001,2,0.00013422369388445805,2,True,28,1,16,1.8690651911786873,19,1
42,256,512,64,1024,64,1024,3.5008834548140286,8,False,1,RS,512,True,True,False,False,2,512,1,False,16,5,2048,2,10,26,32,3.501341,4,0.0007382201568638049,16,True,1,5,8,3.5017985451859714,12,1
43,1,32,8,2,1,256,2.003763456695139,2,False,256,RS,256,True,True,False,True,4,32,16,False,2,23,128,8,10,1,4,2.003889,2,0.00020255616505061361,2,True,29,1,16,2.0040145433048613,1,18
44,32,32,2,512,16,64,3.234748465406851,1,False,2048,RS,2048,True,True,False,True,4,8,3,True,16,4,1,32,10,1,1,3.234979,2,0.00037195295401433833,32,True,1,19,1024,3.235209534593149,8,1
45,512,4,2,2048,512,512,3.0737718920004107,1024,False,128,RS,8,True,False,False,False,32,512,24,False,2,21,512,2,10,1,32,3.074089,32,0.0005116336580014144,4,True,24,1,2048,3.074406107999589,23,1
46,32,8,8,256,1,32,2.0968982059514407,64,False,64,RS,512,True,False,False,True,4,2,1,True,2,21,2,1,10,3,1,2.0970819999999994,1,0.0002965400478856887,1,True,1,15,2048,2.097265794048558,3,1
47,2048,4,2048,2048,32,2048,2.638161639744374,2,False,64,RS,2048,True,True,False,True,4,16,8,True,4,17,128,2,10,1,8,2.638354,8,0.00031036108003424794,16,True,19,1,1024,2.638546360255626,14,1
48,64,1,512,2048,256,512,inf,1024,False,512,RS,1024,True,False,True,True,32,2,13,True,4,26,1024,1,1,1,4,inf,4,inf,2,False,4,1,2048,inf,1,16
49,1,1,512,32,2,512,2.3209170527151253,8,False,1,RS,1,False,True,True,True,1,1,1,False,8,20,8,1,10,9,8,2.3211519999999997,4,0.00037907255242234565,1,True,21,1,1,2.321386947284874,1,9
50,4,64,128,32,1,2048,2.336894961822553,64,False,256,RS,128,False,True,True,False,2,2048,12,False,4,17,16,2,10,1,1,2.337074,8,0.0002888667512885159,16,True,1,28,1024,2.3372530381774466,10,1
51,8,2,16,1,2,2048,1.9263957272519017,1,False,4,RS,1,True,False,False,True,1,128,1,True,32,3,4,32,10,1,2,1.9264629999999996,4,0.00010854031509077594,1,True,1,27,128,1.9265302727480975,1,6
52,4,256,32,128,64,32,3.2403517356978533,1024,False,256,RS,32,False,True,True,False,2,1,16,False,16,1,64,2,10,1,4,3.2404539999999997,4,0.00016499696966911312,1,True,5,1,2048,3.240556264302146,1,3
53,8,1,256,1,8,64,3.910860352314028,256,False,128,RS,512,False,False,True,True,8,8,29,False,16,9,512,4,10,1,16,3.9109879999999997,32,0.00020595145058965487,1,True,29,1,512,3.911115647685971,6,1
54,16,1,1,32,64,256,5.625798944733578,32,False,128,RS,32,True,False,False,False,1,8,9,False,8,23,2048,8,10,1,2,5.6259380000000005,2,0.00022435685859797832,32,True,1,25,32,5.626077055266423,1,14
55,512,512,128,512,4,1024,2.59643783888061,64,False,1,RS,1,False,False,False,True,16,1024,20,True,4,8,64,1,10,1,32,2.596632,4,0.00031326665957291834,2,True,1,23,512,2.59682616111939,22,1
56,2,16,512,8,64,128,4.610404443793647,2,False,2048,RS,512,True,False,False,True,8,128,1,False,4,20,1024,4,10,22,2,4.610566,32,0.000260660698994022,2,True,21,1,4,4.610727556206354,1,23
57,1,1024,4,8,1,1024,1.9035826006176764,128,False,1,RS,128,True,False,True,True,4,64,1,False,4,24,32,8,10,14,16,1.9036549999999999,2,0.00011681181447095169,1,True,1,21,2048,1.9037273993823234,22,1
58,4,1024,256,8,2,256,2.343860412453801,4,False,2048,RS,2048,True,True,False,False,2,2,1,True,2,18,8,2,10,7,8,2.344225,2,0.000588238897047745,32,True,1,1,256,2.3445895875461984,29,1
59,128,16,16,2048,128,1,4.613993548932371,8,False,256,RS,1,True,True,False,False,8,4,2,False,4,7,512,1,10,1,2,4.614412999999999,32,0.0006767577114448021,2,True,3,1,8,4.614832451067627,25,1
60,16,32,256,256,8,2048,4.823788692994517,2048,False,1,RS,256,False,False,True,True,1,8,3,False,32,22,128,4,10,1,2,4.823921,8,0.00021346896729960242,16,True,1,25,1,4.824053307005483,24,1
61,8,64,32,1024,32,16,2.0442805246723657,2,False,1024,RS,32,True,False,False,True,1,16,1,True,1,14,512,1,10,11,2,2.044581,4,0.00048479789603505564,4,True,8,1,2,2.0448814753276343,4,1
62,2048,16,8,1,1,256,2.819310204675569,128,False,64,RS,1024,False,False,False,True,2,32,14,True,2,11,512,4,10,1,8,2.8193659999999996,4,9.002221947942679e-05,32,True,13,1,512,2.81942179532443,18,1
63,16,128,32,64,1,16,3.047980404422422,4,False,128,RS,1024,True,False,True,True,2,1,1,False,4,10,32,1,10,22,2,3.04826,8,0.000451109742745634,1,True,1,21,128,3.048539595577578,1,10
64,2048,64,2,2048,1,1,3.188507928246291,1,False,512,RS,2048,True,True,True,False,8,2,1,True,16,12,2,16,10,26,1,3.189115,2,0.0009794717964290594,32,True,2,1,64,3.1897220717537094,1,11
65,2,64,64,2048,64,256,3.4626145272368567,4,False,512,RS,512,True,False,True,False,16,1,26,False,8,2,512,8,10,1,4,3.464302,1,0.0027226303458237518,32,True,1,6,4,3.4659894727631433,27,1
66,2,16,1,32,4,1,inf,16,False,1024,RS,2048,True,False,True,True,16,4,1,False,1,19,256,32,1,11,1,inf,4,inf,8,False,1,2,32,inf,17,1
67,512,1,8,2048,1,8,3.558338920278206,1,False,8,RS,512,False,True,False,True,8,4,9,False,4,6,1,4,10,1,4,3.558633999999999,1,0.00047609242800116284,4,True,1,9,512,3.5589290797217923,20,1
68,2,16,32,16,2048,1,4.172478523722276,8,False,64,RS,256,False,True,False,False,4,512,20,True,4,15,2048,32,10,1,1,4.172555,8,0.00012338962679248782,1,True,17,1,8,4.172631476277724,12,1
69,64,4,256,2048,4,2048,inf,16,False,4,RS,1024,False,False,False,False,1,64,5,False,16,15,128,2,1,1,4,inf,1,inf,32,False,14,1,256,inf,21,1
70,4,256,1024,256,32,128,4.061713801404091,1,False,1024,RS,2048,True,False,True,False,4,128,1,False,32,28,2048,16,10,27,2,4.062037000000001,4,0.0005214604491233765,2,True,1,9,32,4.062360198595911,14,1
71,32,128,4,32,256,2048,4.666714747172612,512,False,128,RS,32,True,True,False,True,16,1024,1,True,1,15,256,1,10,5,16,4.6668210000000006,16,0.0001714322023424627,8,True,1,18,512,4.6669272528273895,1,14
72,32,1024,8,2048,128,2048,inf,128,False,1,RS,8,True,True,True,False,32,32,1,True,1,20,128,2,1,14,8,inf,16,inf,2,False,4,1,1024,inf,1,7
73,8,1024,2,8,2,1024,3.4122624613895107,1,False,2048,RS,8,False,True,False,False,8,1024,1,True,1,2,512,8,10,19,4,3.412561,2,0.0004816731256775972,2,True,6,1,4,3.4128595386104896,1,7
74,32,512,1,1,4,128,3.1456279305491526,4,False,512,RS,4,True,True,False,False,4,8,25,False,32,11,1024,1,10,1,8,3.1471810000000002,2,0.0025057791203534985,2,True,6,1,128,3.148734069450848,1,5
75,4,32,1,4,1,512,3.1361987059218492,4,False,1,RS,64,True,False,True,False,2,128,1,True,1,28,2048,32,10,13,1,3.136285,2,0.00013923002549738077,16,True,1,1,512,3.1363712940781507,1,30
76,1,8,32,128,8,1024,1.8801349021481468,1,False,512,RS,128,True,True,True,False,4,256,24,False,1,15,2048,8,10,1,4,1.8802489999999998,4,0.00018408965207200392,1,True,29,1,128,1.8803630978518528,30,1
77,128,2,2,1,2048,2048,2.387742586287522,16,False,256,RS,4,False,True,False,True,2,16,1,True,8,19,2048,2,10,15,1,2.3878310000000003,8,0.00014264992113561988,1,True,28,1,64,2.3879194137124786,12,1
78,1,4,16,64,8,512,inf,2,False,64,RS,32,False,True,True,False,2,16,13,False,32,11,128,2,1,1,4,inf,4,inf,32,False,1,13,2048,inf,1,25
79,128,256,128,256,4,256,inf,1,False,1024,RS,1024,False,False,False,False,1,64,1,True,2,17,2048,32,1,21,2,inf,8,inf,2,False,7,1,8,inf,13,1
80,32,2,512,32,4,256,2.1145855818372077,1,False,1,RS,2048,False,False,False,False,2,256,1,False,8,11,32,8,10,24,1,2.1147039999999997,8,0.00019106019993702817,4,True,1,8,8,2.1148224181627917,1,4
81,64,1024,8,1,2,4,3.1272913971107856,4,False,1024,RS,1024,False,False,True,False,8,2,1,False,4,8,2,1,10,6,1,3.1274980000000006,2,0.00033334066658595885,32,True,25,1,8,3.1277046028892155,30,1
82,512,1,512,1024,1,2048,4.540212113781774,128,False,1,RS,1,False,True,True,True,4,2048,1,True,32,8,512,2,10,2,8,4.5418579999999995,4,0.0026555330914902623,8,True,26,1,1024,4.543503886218225,1,14
83,16,32,8,2048,4,256,2.1901846121270805,1,False,1024,RS,256,True,True,True,True,8,128,1,True,1,5,1024,1,10,15,32,2.19027,32,0.00013776792079440452,2,True,10,1,128,2.1903553878729194,15,1
84,4,8,32,1024,2,1,3.4355197236573116,32,False,2048,RS,32,False,True,True,True,16,8,14,False,4,26,32,1,10,1,1,3.4361490000000003,16,0.0010152974933486615,4,True,1,5,512,3.436778276342689,1,22
85,4,8,256,256,512,32,inf,1,False,16,RS,1024,False,True,False,True,1,4,1,False,8,11,2048,1,1,17,1,inf,8,inf,1,False,8,1,512,inf,1,29
86,16,64,16,2048,16,1,2.3000109319601374,4,False,2048,RS,128,True,False,False,False,32,2,1,True,2,1,1024,2,10,2,32,2.300132,2,0.00019533560863288643,8,True,1,26,4,2.3002530680398627,21,1
87,2048,4,4,2048,8,4,2.4082577729633066,8,False,1024,RS,8,True,False,True,False,8,1,1,False,16,29,32,8,10,7,2,2.4083810000000003,16,0.0001988190131752741,2,True,1,20,1024,2.408504227036694,5,1
88,128,8,8,256,1,64,3.8107104584500955,2,False,8,RS,2048,True,True,True,True,1,2,3,True,1,2,2048,16,10,1,8,3.81087,32,0.0002574101785088392,4,True,1,14,8,3.8110295415499045,6,1
89,16,512,2,128,1,64,4.224171981596608,16,False,512,RS,4,False,True,True,True,8,16,1,True,2,16,4,16,10,6,2,4.227100999999999,4,0.004725785543166424,16,True,5,1,64,4.230030018403391,27,1
90,2,1,4,4,256,128,3.1825863279300863,16,False,64,RS,64,True,True,False,False,4,4,1,True,2,15,1,1,10,2,16,3.182685,1,0.00015920113064926778,16,True,1,15,2048,3.182783672069914,26,1
91,32,64,256,2048,128,1,2.6908214648949267,8,False,256,RS,1,True,False,True,False,8,16,10,False,4,23,256,8,10,1,2,2.6909710000000002,8,0.0002412654140153978,2,True,21,1,16,2.6911205351050738,14,1
92,64,128,32,64,4,16,2.674109709638379,256,False,2048,RS,256,False,True,False,False,16,4,12,True,4,19,256,2,10,1,4,2.6742039999999996,1,0.0001521315220458451,8,True,1,27,256,2.6742982903616204,9,1
93,1024,1,1,1,4,1024,2.309651837599529,16,False,256,RS,64,False,False,True,True,16,128,7,False,8,1,256,1,10,1,1,2.3098529999999995,1,0.0003245627828326077,2,True,1,12,128,2.31005416240047,18,1
94,64,512,8,128,64,4,3.514702996169219,2,False,512,RS,32,True,False,True,True,2,4,1,True,16,15,2048,1,10,10,2,3.5148210000000004,2,0.00019039170149989958,8,True,1,10,8,3.514939003830782,1,10
95,64,128,2,64,512,16,5.218636739699105,2,False,1,RS,128,False,False,False,False,2,16,1,True,16,22,512,32,10,26,4,5.219072,1,0.0007022649072821685,4,True,6,1,2048,5.219507260300895,1,6
96,2,1,128,512,512,128,inf,2,False,32,RS,2048,True,True,False,True,1,16,1,True,1,18,1,8,1,17,8,inf,2,inf,16,False,1,26,64,inf,20,1
97,4,64,1024,1024,8,2048,4.003602149945667,8,False,2048,RS,1,True,True,True,True,4,256,12,False,16,23,32,8,10,1,1,4.003698,16,0.00015464798737780715,2,True,28,1,1024,4.003793850054333,29,1
98,2,128,1024,16,8,512,3.482306406266102,1,False,1024,RS,1,False,True,False,False,4,1,1,False,16,30,2048,8,10,11,1,3.4824830000000007,4,0.00028492279656073557,2,True,1,4,512,3.4826595937338993,24,1
99,16,16,8,128,1,128,2.319552774255886,1,False,32,RS,128,False,False,True,True,4,1,9,True,16,13,256,4,10,1,32,2.319644,2,0.00014718695594379517,4,True,19,1,1024,2.3197352257441137,18,1
100,4,2,16,64,512,1,8.278246771424625,8,False,512,RS,1,False,False,True,True,32,1024,14,False,2,4,1024,8,10,1,8,8.278400000000001,8,0.00024722459424565116,4,True,1,28,2048,8.278553228575378,1,15
101,4,2,256,512,4,32,3.8889824615648743,128,False,2048,RS,512,True,False,False,True,8,8,17,True,1,25,1024,32,10,1,1,3.8891389999999992,16,0.00025256484315915967,4,True,23,1,256,3.889295538435124,1,30
102,64,1,32,1,2,2,2.6789781065210643,256,False,2048,RS,32,True,False,True,True,4,1,11,False,2,20,512,2,10,1,2,2.679058,4,0.00012890306435455934,1,True,1,13,1024,2.6791378934789356,29,1
103,128,4,32,2048,2,1024,2.4191977600837937,8,False,16,RS,256,False,False,False,True,4,512,1,True,8,14,256,2,10,25,16,2.419308,4,0.0001778651174344587,32,True,1,26,2048,2.4194182399162063,14,1
104,2,32,1,8,16,64,4.643862902432144,8,False,64,RS,512,False,True,True,True,4,8,1,True,16,29,1,2,10,19,1,4.643942999999999,1,0.0001292323488914941,8,True,16,1,512,4.644023097567855,1,2
105,16,64,16,32,8,1024,1.9821672520427023,2,False,1024,RS,16,True,False,True,True,1,16,1,True,32,21,128,2,10,10,32,1.9822659999999999,1,0.00015932357013321476,16,True,19,1,16,1.9823647479572974,1,22
106,8,32,16,32,16,2048,inf,64,False,1,RS,1024,True,False,True,True,1,2,10,True,32,9,1,2,1,1,1,inf,2,inf,4,False,1,5,1,inf,1,24
107,2,8,64,2,2,32,3.2035857788121462,1,False,128,RS,1024,False,False,True,False,16,2,1,True,4,15,256,32,10,14,4,3.203669,2,0.00013427211177300248,4,True,1,11,1,3.203752221187854,1,11
108,1,2,32,1024,16,32,2.535735771879938,1,False,8,RS,2048,True,True,True,False,16,8,17,False,2,30,64,2,10,1,16,2.5358899999999998,2,0.0002488372962399495,2,True,26,1,16,2.5360442281200615,1,11
109,2,2,512,256,2,128,3.738799669060153,64,False,4,RS,1,True,False,False,False,8,128,1,False,16,27,256,2,10,26,4,3.742429,4,0.005855695432653522,8,True,9,1,1024,3.746058330939847,10,1
110,32,32,8,512,32,64,2.5522259409072547,128,False,32,RS,64,True,True,True,False,2,1,30,True,4,13,1024,2,10,1,8,2.5524370000000003,4,0.0003405304685339888,1,True,1,7,2048,2.552648059092746,1,17
111,256,32,32,256,16,1,inf,1024,False,256,RS,512,False,False,True,True,2,16,1,False,1,1,2048,2,1,22,32,inf,4,inf,8,False,1,3,2048,inf,14,1
112,2048,32,8,1,1,8,3.7070160271195753,1,False,32,RS,128,True,True,False,True,1,2,1,True,1,7,512,16,10,29,4,3.707273,32,0.0004146094547885338,1,True,1,22,2,3.7075299728804243,11,1
113,2,128,16,128,4,256,2.186653962864652,1,False,1,RS,512,False,False,False,False,4,4,3,True,1,13,1,8,10,1,16,2.186954,1,0.0004840909005548245,1,True,9,1,1,2.187254037135348,26,1
114,1024,16,256,1024,2,2048,3.098324471317401,16,False,512,RS,1,False,True,True,True,2,8,1,False,2,16,256,32,10,9,2,3.0984740000000004,1,0.0002412550517606026,32,True,7,1,2048,3.0986235286826,1,7
115,2,64,1024,2,64,1,3.9408672184648808,2,False,2048,RS,1,False,False,True,False,32,8,8,True,4,21,1,1,10,1,8,3.9409949999999996,32,0.00020616740770550956,2,True,1,2,16,3.9411227815351184,1,12
116,128,2,8,1,32,64,4.110315757517463,4,False,128,RS,512,True,False,True,False,1,2,29,False,8,2,512,1,10,1,32,4.110498999999999,1,0.000295650131067322,2,True,1,16,4,4.110682242482535,24,1
117,16,512,512,128,256,1024,3.2941208210655257,128,False,1,RS,2048,False,False,False,True,8,128,15,True,4,18,1,16,10,1,4,3.294738,8,0.000995779091967649,1,True,1,19,256,3.2953551789344746,1,1
118,32,512,2,64,2,4,3.8786189224354772,1,False,1024,RS,64,True,True,True,True,1,1,14,True,16,25,4,32,10,1,4,3.878901,1,0.00045511427136486093,8,True,24,1,4,3.8791830775645226,25,1
119,256,32,256,1024,64,512,3.123457917644309,128,False,256,RS,1024,False,True,True,True,32,1,1,True,4,18,1,2,10,11,4,3.1276179999999996,2,0.006712029201366754,32,True,3,1,512,3.13177808235569,10,1
120,32,64,1,2048,1,256,2.173104703051997,8,False,2048,RS,512,True,False,True,True,2,16,18,False,2,23,32,1,10,1,32,2.17329,1,0.0002989648808807059,1,True,1,19,16,2.1734752969480033,9,1
121,1,1,128,8,128,8,5.370977687991621,64,False,2048,RS,1,True,True,False,False,1,4,18,False,2,13,1024,2,10,1,2,5.371273,1,0.0004764672076859591,32,True,1,11,2048,5.37156831200838,1,24
122,64,128,1,256,512,1024,3.4559761403972953,1,False,1024,RS,256,True,False,False,False,8,4,1,True,4,21,512,2,10,4,8,3.456102,2,0.00020306649157366075,2,True,1,7,64,3.4562278596027047,1,9
123,16,32,256,64,2,256,3.672412070208194,8,False,512,RS,256,False,False,True,False,8,4,25,False,8,19,16,16,10,1,1,3.67298,32,0.0009163187218430292,1,True,1,16,2048,3.673547929791806,17,1
124,512,2048,64,2048,1,1,6.094169675478893,16,False,2048,RS,1024,True,False,False,True,4,512,7,True,8,3,2048,16,10,1,1,6.094664000000001,16,0.0007975612829120069,8,True,1,7,1024,6.095158324521108,1,2
125,4,16,64,128,8,256,5.061956108101171,512,False,256,RS,1024,False,True,True,False,4,8,22,True,16,15,8,16,10,1,8,5.062312,8,0.0005742090211760979,1,True,1,25,2048,5.06266789189883,28,1
126,4,4,2,128,16,512,4.108642919740112,64,False,256,RS,8,False,True,True,True,1,2,1,False,2,4,512,8,10,28,16,4.108882,1,0.00038574084564623156,16,True,1,16,256,4.1091210802598885,1,9
127,32,8,4,512,2,32,2.5279503935214205,8,False,2048,RS,512,False,False,True,False,32,4,21,False,4,14,512,16,10,1,4,2.5282810000000007,4,0.0005334125982764067,1,True,1,27,1024,2.528611606478581,1,2
128,32,1,128,64,256,64,5.866447665777428,2,False,8,RS,1024,True,True,True,False,1,2,1,True,16,30,512,16,10,6,1,5.867668999999999,16,0.001970545355986567,1,True,9,1,32,5.868890334222571,1,20
129,2048,8,512,1,8,1,3.7163297411827885,128,False,64,RS,1024,True,False,False,True,8,256,1,False,16,28,8,2,10,27,8,3.7164650000000004,2,0.00021823152842800802,8,True,1,21,512,3.7166002588172122,1,1
130,32,128,2,128,8,1,2.886573956785786,32,False,1,RS,64,True,False,False,False,1,4,15,True,32,24,8,16,10,1,2,2.8868799999999997,32,0.0004937813281200646,1,True,1,8,512,2.8871860432142133,23,1
