id,RT1_J,T1_Ja,RT1_I,RT1_T,mean_confidence_interval_inf,T1_I,T1_J,technique,T1_T,SCR,T1_Ia,U1_T,T1_Ta,U1_J,U1_I,VEC,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
27,2,2048,4,8,1.2124464188016373,8,64,RS,8,True,1024,23,128,26,1,False,False,10,0.14999407280289442,1.305412,True,True,1.3983775811983628
28,8,512,4,8,1.817379013764506,1,8,RS,8,False,1,27,256,24,1,True,False,10,0.002825105307771736,1.8191300000000001,True,True,1.8208809862354942
29,2,512,2,32,0.7978396129689609,32,4,RS,4,True,32,4,128,1,9,True,False,10,5.741741895975144e-05,0.7978751999999999,True,False,0.7979107870310389
30,1,2048,32,2,2.790037990868212,8,1024,RS,8,True,512,4,2048,1,13,True,False,10,3.389690251337034e-05,2.7900590000000003,True,False,2.7900800091317888
31,2,32,2,32,1.0734784311645884,8,32,RS,32,True,1024,17,512,1,13,True,False,10,4.7707441767505094e-05,1.073508,True,False,1.0735375688354114
32,1,2048,16,2,2.9048215626750267,4,2,RS,2,True,512,12,1024,1,11,False,False,10,0.0003911572573786321,2.905064,True,False,2.905306437324973
33,2,256,4,8,1.8446432963312056,128,4,RS,1,False,128,23,1024,1,1,True,False,10,0.029539932904460026,1.862952,True,True,1.8812607036687943
34,1,128,4,16,0.6556364782064328,4,2,RS,8,True,256,2,16,19,1,True,False,10,7.021965536798023e-05,0.65568,True,False,0.6557235217935673
35,2,128,2,16,1.1106808956553167,2,128,RS,32,True,2048,13,128,18,1,True,False,10,0.04956171434686251,1.1413989999999998,True,True,1.172117104344683
36,4,2048,4,8,5.664027977698189,32,256,RS,8,False,1024,11,32,1,5,True,False,10,8.877499647984555e-05,5.664083,True,False,5.6641380223018105
37,1,1024,8,4,2.7406696938256596,4,32,RS,32,False,32,15,1024,1,18,True,False,10,4.4056781543856995e-05,2.740697,True,False,2.7407243061743403
38,2,512,32,2,1.0802572096966372,4,128,RS,4,True,16,5,256,1,10,False,False,10,0.04856410383194561,1.110357,True,False,1.1404567903033629
39,2,1024,2,1,0.3421903860377977,2,512,RS,8,False,2,6,32,1,22,False,False,10,0.05690899752947682,0.37746230000000003,True,True,0.41273421396220233
40,32,128,2,2,4.806323850726398,64,1,RS,8,True,512,1,32,13,29,True,False,10,0.0001051142235857299,4.806389,True,False,4.806454149273603
41,32,512,1,2,1.5988761877063349,4,32,RS,2048,True,32,1,2048,24,10,False,False,10,0.00030947697814216166,1.599068,True,False,1.599259812293665
42,4,256,16,4,1.3807588825355697,2048,2,RS,2,True,1,1,8,25,2,False,False,10,0.037672321085911294,1.404108,True,False,1.4274571174644302
43,1,128,2,1,0.16913678220354755,1,32,RS,8,False,128,9,16,15,1,True,False,10,0.018585527789115916,0.18065599999999998,True,True,0.1921752177964524
44,4,256,1,8,inf,1,16,RS,16,False,128,1,128,3,14,True,False,1,inf,inf,False,False,inf
45,32,1024,2,2,2.7310479482365575,2,64,RS,256,False,16,3,256,1,26,False,False,10,4.3646305685525295e-05,2.7310749999999997,True,False,2.731102051763442
46,8,8,8,4,1.898978722942716,8,8,RS,1,False,1,28,1024,1,2,False,False,10,0.00320795900846628,1.900967,True,True,1.9029552770572842
47,4,2048,1,8,2.775165244783715,8,2,RS,128,False,8,19,1024,1,20,True,False,10,3.832753579352192e-05,2.775189,True,False,2.7752127552162853
48,8,1,1,8,0.6112472230978196,64,8,RS,1024,True,128,21,1,1,25,False,False,10,2.997265420344664e-05,0.6112658,True,False,0.6112843769021803
49,8,128,1,4,0.728111653114841,16,128,RS,4,True,32,29,512,1,10,False,False,10,0.003939765177012473,0.7305534999999999,True,True,0.7329953468851587
50,2,16,1,8,inf,1,2,RS,64,False,2048,1,256,28,19,True,False,1,inf,inf,False,False,inf
51,2,128,32,1,1.9030709760877518,1,2,RS,128,True,128,1,2048,29,18,True,False,10,0.0025105459565600238,1.904627,True,True,1.9061830239122484
52,2,128,2,8,2.724307319959224,16,32,RS,1,False,1024,8,1024,28,1,True,False,10,0.009854354621181442,2.730415,True,True,2.7365226800407756
53,2,2048,4,1,1.6985064257777076,512,8,RS,4,False,1,5,32,1,25,True,False,10,2.8354893757530695e-05,1.6985240000000001,True,False,1.6985415742222927
54,1,256,1,4,1.747727423932794,16,1,RS,8,False,1,27,128,24,1,True,False,10,0.18410211460219575,1.861833,True,True,1.9759385760672061
55,2,256,4,16,2.7408246627333845,2,256,RS,128,False,512,1,2048,8,7,False,False,10,0.0044197470515856645,2.743564,True,True,2.7463033372666157
56,1,1,8,1,0.5137450827518951,8,64,RS,1,True,256,22,128,1,12,False,False,10,1.5839507568104736e-05,0.5137549,True,False,0.5137647172481049
57,2,1,4,8,2.72760366428182,2,8,RS,256,False,2,7,1,1,15,True,False,10,3.4423828956213526e-05,2.7276249999999997,True,False,2.7276463357181795
58,2,256,2,2,2.802520605573404,8,4,RS,2,False,64,3,1,1,13,True,False,10,8.292164976646672e-05,2.802572,True,False,2.802623394426596
59,1,128,32,1,0.8125011853772914,4,32,RS,32,True,8,1,512,6,14,True,False,10,0.004440201162109668,0.8152531999999999,True,True,0.8180052146227084
60,2,1024,4,16,inf,2,256,RS,16,False,64,1,256,23,1,False,False,1,inf,inf,False,False,inf
61,1,512,8,4,1.8496543440933775,256,8,RS,256,False,1,1,2048,26,16,True,False,10,0.05879468857813598,1.8860949999999999,True,True,1.9225356559066222
62,4,1024,8,4,1.0747138011125097,4,1,RS,1024,True,8,6,2048,1,29,False,False,10,3.7429934544442026e-05,1.0747369999999998,True,False,1.07476019888749
63,8,2048,8,1,0.5794184480685215,128,128,RS,64,True,2048,6,256,1,12,False,False,10,0.010054698096412455,0.5856503000000001,True,True,0.5918821519314786
64,8,128,2,4,3.0280840335734154,4,2,RS,2,False,8,7,64,1,23,True,False,10,4.5122056690735906e-05,3.0281119999999997,True,False,3.028139966426584
65,1,32,32,1,1.66229946223654,64,8,RS,256,True,512,1,256,26,2,False,False,10,5.249761899362807e-05,1.662332,True,False,1.66236453776346
66,4,1,4,1,1.0833178055380115,1024,2,RS,16,True,1024,1,2048,8,26,False,False,10,2.4515301344297234e-05,1.083333,True,False,1.0833481944619887
67,16,1024,2,4,2.4485739583066155,16,128,RS,128,False,128,1,256,11,22,False,False,10,0.005776170357598504,2.4521539999999997,True,True,2.455734041693384
68,1,16,8,4,1.0903455621674176,1,16,RS,2,True,2048,1,8,29,23,True,False,10,0.00013623509092739914,1.09043,True,False,1.0905144378325824
69,1,2048,1,32,inf,1024,2048,RS,1,False,1024,8,1,1,30,False,False,1,inf,inf,False,True,inf
70,1,2048,2,32,inf,4,128,RS,64,False,64,15,64,1,18,False,False,1,inf,inf,False,False,inf
71,2,1024,1,1,1.3992024459860595,128,2,RS,4,True,512,2,128,2,1,True,False,10,0.00020257344347172934,1.3993280000000001,True,False,1.3994535540139408
72,1,128,1,8,0.7200819433092013,256,1,RS,1,True,1,1,64,8,11,True,False,10,2.15501740132007e-05,0.7200953,True,False,0.7201086566907987
73,16,256,4,2,2.2420809666305397,64,4,RS,2048,False,2048,22,2048,10,1,False,False,10,0.005376024646520878,2.245413,True,True,2.2487450333694605
74,2,64,4,4,inf,2048,1,RS,4,False,2048,28,128,17,1,True,False,1,inf,inf,False,False,inf
75,32,512,1,2,5.6523302679708225,512,512,RS,2,False,1,1,32,11,18,False,False,10,4.635730794590892e-05,5.652358999999999,True,False,5.652387732029175
76,2,2048,8,4,7.841450123884864,1,16,RS,8,True,512,26,16,16,1,False,False,10,9.176600677813798e-05,7.841507,True,False,7.841563876115136
77,16,1024,1,2,0.3889296492867324,32,128,RS,1,True,32,15,64,1,1,False,False,10,0.01784920842642608,0.39999250000000003,True,True,0.41105535071326765
78,4,64,4,1,2.2632406099306994,256,4,RS,1,False,512,1,8,25,2,True,False,10,0.009434393250230733,2.269088,True,False,2.2749353900693006
79,1,32,2,32,3.0401628577214526,256,8,RS,2,False,512,1,8,10,6,False,False,10,9.219544457297893e-05,3.04022,True,False,3.0402771422785477
80,2,1,2,2,2.9749874594679655,16,16,RS,4,False,16,28,256,24,1,False,False,10,0.005526892526546953,2.9784130000000006,True,True,2.981838540532036
81,4,1,1,2,1.700940059061062,128,16,RS,1,False,256,1,32,27,26,False,False,10,0.00016770211686200476,1.701044,True,False,1.701147940938938
82,2,2,2,1,0.31559317919998237,2,2,RS,2,True,1024,24,1,18,1,False,False,10,0.019203317515731483,0.32749529999999993,True,True,0.3393974208000175
83,8,1,8,4,1.178233083645614,16,32,RS,256,True,1024,4,1024,1,30,True,False,10,0.002463582756880727,1.17976,True,True,1.1812869163543858
84,4,1,16,2,1.9054710570555193,1,4,RS,8,False,64,1,1,29,15,True,False,10,0.00018061284561184587,1.905583,True,False,1.9056949429444807
85,8,1,8,4,0.14483627128525267,8,4,RS,1,True,64,19,16,1,9,False,False,10,0.035402395261479126,0.1667785,True,True,0.18872072871474732
86,4,1024,2,16,0.10137373583776468,64,64,RS,8,True,64,26,1,27,1,True,False,10,0.006365256184074604,0.10531889000000001,True,True,0.10926404416223534
87,2,512,2,4,2.739170552403135,2,64,RS,16,False,2,23,64,28,1,True,False,10,0.611104361692829,3.1179300000000003,True,True,3.4966894475968657
88,2,1,4,16,2.103707859045418,8,8,RS,4,True,512,1,64,29,7,False,False,10,3.2496153618579075e-05,2.103728,True,False,2.1037481409545817
89,4,4,2,1,1.889802671725277,4,2,RS,16,True,16,23,2048,1,9,False,False,10,0.0038582566011088363,1.8921940000000004,True,True,1.8945853282747238
90,4,64,4,2,1.2746099487828213,2,64,RS,4,True,64,6,4,1,13,False,False,10,0.05151227349865271,1.306537,True,True,1.3384640512171788
91,8,128,1,8,1.8376165196687533,2,8,RS,1024,False,4,1,1024,14,25,False,False,10,0.00012984991336152207,1.837697,True,False,1.8377774803312465
92,1,2048,16,2,1.499686650684248,4,256,RS,2048,True,1024,15,2048,1,3,True,False,10,0.003120950015620278,1.501621,True,True,1.5035553493157523
93,1,2048,2,2,0.8876859665100848,32,128,RS,32,True,256,1,2048,27,10,True,False,10,0.04398814457828381,0.9149495999999999,True,True,0.942213233489915
94,8,2048,8,4,1.1923398573873893,2048,32,RS,1,True,2048,3,512,6,1,False,False,10,0.0046437006794150595,1.1952180000000001,True,True,1.1980961426126109
95,8,1,1,4,1.8986618566327544,4,512,RS,2,False,1,28,128,1,27,False,False,10,0.008332018002860991,1.9038259999999998,True,True,1.9089901433672452
96,1,512,32,1,2.3050401694917344,128,16,RS,512,False,1024,1,512,11,12,False,False,10,4.006245124809982e-05,2.305065,True,False,2.3050898305082654
97,8,128,2,2,2.277041183485866,32,4,RS,4,True,64,5,128,10,1,False,False,10,0.889572822912211,2.828394,True,True,3.3797468165141336
98,16,1024,2,4,2.2682129527010932,1024,256,RS,1,False,2048,1,2048,25,20,True,False,10,0.04562645039886403,2.2964919999999998,True,True,2.3247710472989063
99,1,64,8,8,0.12479023999587023,128,16,RS,2,True,512,1,4,27,23,True,False,10,0.006620511282370871,0.1288936,True,True,0.13299696000412978
100,2,256,2,16,0.17423487338666713,16,32,RS,2,False,32,1,1,28,15,False,False,10,0.03995776881471236,0.19900049999999997,True,True,0.2237661266133328
101,1,64,4,4,1.027316312183647,128,4,RS,4,False,128,1,256,3,12,True,False,10,0.007303523875500071,1.0318429999999998,True,True,1.0363696878163526
102,2,2048,2,32,0.10158844702644608,32,16,RS,4,True,128,20,8,1,27,True,False,10,0.021530574267327383,0.11493299000000001,True,True,0.12827753297355396
103,8,16,1,8,1.5997382085355627,512,2,RS,64,True,1024,1,1024,25,21,True,False,10,2.8705400188818604e-05,1.599756,True,False,1.5997737914644372
104,2,1024,2,8,1.0764435515534794,128,8,RS,1024,True,2048,30,1024,5,1,True,False,10,0.015128305258686452,1.0858200000000002,True,True,1.095196448446521
105,2,8,8,4,inf,1,4,RS,64,False,512,17,256,8,1,False,False,1,inf,inf,False,False,inf
106,8,512,2,8,1.3141960154859607,16,256,RS,16,True,64,21,1,11,1,False,False,10,0.10542031011622,1.3795350000000002,True,True,1.4448739845140397
107,4,512,2,2,inf,2,128,RS,8,False,1024,21,128,1,30,False,False,1,inf,inf,False,False,inf
108,4,2048,2,8,1.0759575549794473,32,512,RS,4,True,512,9,256,1,1,True,False,10,2.653299832279442e-05,1.075974,True,False,1.0759904450205526
109,32,2048,1,2,4.577968820324851,64,8,RS,1,True,128,29,512,28,1,False,False,10,6.321392251711467e-05,4.578008,True,False,4.578047179675148
110,8,2048,4,1,inf,4,512,RS,1024,False,16,29,1024,29,1,False,False,1,inf,inf,False,False,inf
111,1,2048,1,4,inf,4,8,RS,1,False,2048,30,4,10,1,False,False,1,inf,inf,False,False,inf
112,1,8,4,8,1.1036904158216096,16,2,RS,32,True,1,1,1,6,14,False,False,10,0.2176228868386779,1.238572,True,True,1.3734535841783904
113,16,4,4,1,0.3258151724732605,2,4,RS,32,False,256,25,32,24,1,True,False,10,0.014822686610732883,0.3350022,True,True,0.3441892275267396
114,1,2048,16,1,0.46986823364346425,4,256,RS,32,True,1,14,2048,11,1,False,False,10,0.0037669975311911148,0.47220300000000004,True,True,0.47453776635653583
115,4,32,2,8,inf,8,32,RS,1,False,64,7,128,30,1,False,False,1,inf,inf,False,False,inf
116,32,32,1,2,1.4889712943303932,16,16,RS,64,False,512,25,64,1,6,True,False,10,0.5664690540744481,1.8400660000000002,True,True,2.191160705669607
117,1,128,1,16,1.231441964565016,1,16,RS,1,True,128,23,64,1,26,True,False,10,3.555277766924794e-05,1.2314640000000001,True,False,1.2314860354349841
118,2,2048,2,32,0.3560492517308625,128,512,RS,1,True,2048,4,64,1,22,True,False,10,0.008147287419135282,0.3610989,True,True,0.3661485482691375
119,1,256,32,2,2.1072388828363793,32,128,RS,2,False,128,29,128,3,1,False,False,10,0.03138798497833214,2.126693,True,True,2.1461471171636206
120,8,512,4,2,1.080010359801764,4,4,RS,32,True,128,1,2048,5,1,True,False,10,3.3301651610679556e-05,1.080031,True,False,1.0800516401982359
121,16,128,2,4,1.4462645802547958,128,4,RS,256,True,128,26,1024,30,1,True,False,10,0.006178526037818421,1.450094,True,True,1.4539234197452042
122,2,512,4,2,1.9380699650404372,32,4,RS,64,True,512,1,256,24,7,False,False,10,0.04160735987779088,1.963858,True,False,1.989646034959563
123,1,32,8,4,2.0547331904967807,1,32,RS,64,False,1024,6,128,1,9,True,False,10,0.02500473333191139,2.0702309999999997,True,False,2.0857288095032187
124,8,256,2,8,1.742596379559147,1,8,RS,8,False,2048,12,2048,1,26,False,False,10,0.13186878916559447,1.8243280000000002,True,True,1.9060596204408533
125,8,2048,4,1,0.4948403682968584,64,32,RS,1,True,2048,1,64,11,13,False,False,10,0.3104876962107999,0.6872791,True,True,0.8797178317031417
126,8,128,1,4,inf,8,128,RS,64,False,256,1,1,16,19,True,False,1,inf,inf,False,False,inf
127,8,2048,4,4,1.128614588518002,1,64,RS,512,True,2,12,1,13,1,False,False,10,4.4226688774985485e-05,1.128642,True,False,1.128669411481998
128,16,256,4,4,1.1930715768679279,1,256,RS,64,True,512,25,128,1,21,True,False,10,0.03992194490502683,1.2178149999999999,True,True,1.2425584231320719
129,1,2048,8,2,1.1359142576926708,1,128,RS,16,True,8,26,1024,1,23,True,False,10,0.007164856244196374,1.140355,True,True,1.1447957423073292
130,1,128,8,4,2.024326322239326,2,16,RS,2,False,256,1,2048,7,3,True,False,10,0.0030875977717312445,2.02624,True,True,2.028153677760674
131,8,512,4,2,1.8285779117965357,32,32,RS,128,False,256,1,256,7,17,True,False,10,0.12148223893228176,1.9038719999999998,True,True,1.9791660882034638
132,4,32,16,2,11.005290313754063,2,2,RS,4,False,1,8,32,1,17,True,False,10,6.403124237417925e-05,11.005329999999999,True,False,11.005369686245935
133,1,1,8,2,7.250749986596558,16,1024,RS,4,True,1,18,16,1,2,True,False,10,0.11889900622376963,7.324443,True,False,7.398136013403441
134,1,64,4,2,1.0792910402390123,4,4,RS,1,True,32,16,512,9,1,False,False,10,0.003554335943604635,1.081494,True,False,1.0836969597609876
135,8,256,1,8,1.753593741551974,16,8,RS,2048,False,1,25,1,1,21,True,False,10,0.0031337108992375113,1.755536,True,True,1.757478258448026
136,2,2048,8,8,1.0835145886141504,64,4,RS,1,True,128,19,8,1,24,False,False,10,2.0024984394496693e-05,1.0835270000000001,True,False,1.0835394113858499
137,4,128,4,8,1.335235384986061,16,1,RS,4,True,2048,5,512,16,1,False,False,10,0.11142008472892129,1.4042929999999998,True,False,1.4733506150139386
138,16,64,1,2,6.287883410894842,4,8,RS,16,True,16,11,64,1,18,False,False,10,0.0013336491292688633,6.28871,True,False,6.2895365891051584
139,8,16,8,1,2.061523031873577,4,2,RS,1,True,64,24,1024,25,1,False,False,10,0.006873188561359296,2.0657829999999997,True,True,2.0700429681264225
140,4,32,1,1,1.8041389612311762,64,2,RS,256,True,1024,1,1,30,9,True,False,10,4.201190307520569e-05,1.8041649999999998,True,False,1.8041910387688234
141,1,1,8,4,1.5772491151456454,4,8,RS,4,True,8,1,1,5,26,True,False,10,0.08179782381579603,1.6279469999999996,True,True,1.6786448848543538
142,16,64,1,4,1.396540869248526,128,1,RS,128,False,2048,1,1024,30,14,False,False,10,0.0002196383390940326,1.396677,True,False,1.396813130751474
143,1,512,16,4,1.1213256662345856,1,512,RS,4,True,128,23,4,1,12,False,False,10,1.989974874211994e-05,1.1213380000000002,True,False,1.1213503337654147
144,2,16,8,2,inf,256,1,RS,8,False,2048,23,1024,15,1,True,False,1,inf,inf,False,False,inf
145,4,32,4,16,1.1152136017648069,64,1,RS,16,True,1024,1,512,28,21,True,False,10,2.6457513110609422e-05,1.11523,True,False,1.115246398235193
146,8,1,1,2,inf,32,256,RS,1,True,128,1,16,8,28,False,False,1,inf,inf,False,True,inf
147,1,1,2,4,0.6760881538366448,32,1,RS,2,True,32,25,128,15,1,True,False,10,1.8144971755277955e-05,0.6760994,True,False,0.6761106461633553
148,8,16,4,2,1.0824517016889845,512,2,RS,128,True,2048,9,256,26,1,True,False,10,0.004832723973081844,1.0854469999999998,True,True,1.0884422983110151
149,2,512,2,32,inf,8,4,RS,512,False,8,1,1,14,26,False,False,1,inf,inf,False,False,inf
150,1,1,1,1,0.6419680025426686,2,1,RS,64,True,16,22,1,1,30,True,False,10,0.011050745973010135,0.6488172,True,True,0.6556663974573314
151,1,2048,2,2,1.6476815600704637,8,2048,RS,1,False,64,23,512,2,1,True,False,10,6.040695324214575e-05,1.647719,True,False,1.6477564399295361
152,2,1024,1,32,2.3023915684636296,8,2,RS,8,True,1,1,32,5,3,False,False,10,0.0029468315187672887,2.304218,True,False,2.3060444315363706
153,4,512,4,16,1.514385225985083,4,64,RS,16,True,2048,1,128,13,17,True,False,10,0.012113317505951904,1.521893,True,False,1.529400774014917
154,8,16,2,4,1.1889376346748544,2,16,RS,8,True,256,1,256,13,1,True,False,10,2.801785145223319e-05,1.1889550000000002,True,False,1.188972365325146
155,1,4,2,8,1.399466868524468,32,2,RS,8,True,128,26,256,1,5,False,False,10,2.7640549922184493e-05,1.399484,True,False,1.399501131475532
156,4,1,8,1,0.11003531993905555,256,2048,RS,1,True,1,1,1,19,29,True,False,10,0.020043368232160984,0.12245809999999999,True,True,0.13488088006094442
157,8,2048,4,2,37.34461088868972,4,16,RS,2,True,1,26,4,17,1,False,False,10,0.00048259714048042994,37.34491,True,False,37.345209111310275
158,8,64,1,8,1.08937827056708,8,32,RS,32,True,64,6,2048,1,16,True,False,10,0.006525914571920189,1.093423,True,False,1.09746772943292
159,1,2048,16,4,2.87356927290229,8,32,RS,256,False,1,20,512,1,16,False,False,10,0.0014048629826428204,2.8744400000000003,True,True,2.8753107270977107
160,1,64,2,1,0.6536426066622399,32,8,RS,16,True,1,1,128,4,2,False,False,10,0.0011834450092843372,0.6543761,True,False,0.6551095933377601
161,4,128,16,4,1.1798372878421162,16,32,RS,128,True,32,1,512,11,25,True,False,10,4.148493702541293e-05,1.1798629999999999,True,False,1.1798887121578836
162,2,512,2,8,1.0736102713653468,1024,128,RS,1,True,1024,11,256,27,1,True,False,10,2.537715508086055e-05,1.073626,True,False,1.0736417286346531
163,4,512,4,16,1.5654607927722834,16,256,RS,2048,False,1024,1,2048,29,21,False,False,10,0.0070042627020978935,1.569802,True,True,1.5741432072277164
164,32,256,2,2,2.711907418184834,8,256,RS,4,False,256,6,128,16,1,True,False,10,0.3981261045246845,2.958664,True,True,3.2054205818151664
165,1,1024,4,2,3.024133775460296,2,4,RS,2,True,2,17,1,30,1,True,False,10,0.0015928242213126109,3.025121,True,False,3.026108224539704
166,8,16,8,4,1.1954301147394686,1024,16,RS,32,True,2048,7,256,1,17,True,False,10,0.0029185217148412815,1.1972390000000002,True,True,1.1990478852605317
167,16,512,1,1,2.9307911181964434,8,1,RS,4,False,128,1,128,20,25,True,False,10,3.207802986473767e-05,2.930811,True,False,2.930830881803556
168,2,1,8,4,3.564175210080797,1,8,RS,4,False,128,20,16,5,1,True,False,10,0.6691612037887432,3.978918,True,True,4.3936607899192035
169,2,512,8,4,1.0742741803511169,256,256,RS,16,True,1,29,256,1,16,False,False,10,5.779273310720933e-05,1.07431,True,False,1.0743458196488833
170,2,128,4,1,1.760468698064831,1,128,RS,256,False,128,1,2048,21,8,False,False,10,0.03133665312377822,1.779891,True,True,1.7993133019351688
171,4,256,8,4,7.101674752131261,2,64,RS,4,False,32,14,32,1,6,False,False,10,0.00022144073699296069,7.101812,True,False,7.101949247868738
172,4,1,16,1,1.8098048617065359,4,16,RS,2,True,16,10,512,23,1,False,False,10,0.012130039612466257,1.817323,True,True,1.8248411382934642
173,1,1024,16,4,1.2109639548589193,32,2,RS,64,True,64,30,256,20,1,True,False,10,0.005551908230509602,1.214405,True,True,1.2178460451410806
174,2,2048,1,4,0.12751662216891566,1,128,RS,2,True,16,1,32,3,8,True,False,10,0.03835393411059679,0.1512882,True,True,0.17505977783108437
175,1,1,1,4,1.1205949433233742,128,32,RS,8,True,128,22,256,25,1,True,False,10,0.003367333663300998,1.122682,True,True,1.1247690566766257
176,2,1,1,32,1.3013984675225487,2,256,RS,256,True,8,9,2048,2,1,True,False,10,0.0024210140437428656,1.302899,True,True,1.3043995324774513
177,4,512,16,1,1.7443287499161082,256,8,RS,1,True,512,1,1,19,15,True,False,10,0.01028928879952353,1.7507059999999999,True,False,1.7570832500838915
178,2,256,32,2,inf,1,8,RS,1,False,128,25,8,1,2,False,False,1,inf,inf,False,False,inf
179,1,32,4,8,1.6587655167159958,8,1,RS,4,False,32,1,16,1,16,False,False,10,0.0001621234097840299,1.6588660000000002,True,False,1.6589664832840045
180,2,128,8,4,inf,256,4,RS,1024,False,1024,1,1,20,12,True,False,1,inf,inf,False,False,inf
181,2,1,16,2,1.3105771547869107,128,8,RS,16,True,1024,4,1,6,1,True,False,10,0.00014979986648859956,1.3106700000000002,True,False,1.3107628452130897
182,8,1024,1,1,0.441807822464749,2,1024,RS,1024,True,256,27,2048,18,1,False,False,10,1.7550213673917013e-05,0.44181869999999995,True,False,0.44182957753525093
183,16,512,4,2,0.4134681967584832,16,128,RS,1,False,32,9,32,2,1,False,False,10,0.05785397005876087,0.4493258,True,True,0.4851834032415168
184,2,1,2,2,5.863141947664422,16,2048,RS,16,False,512,1,64,27,27,True,False,10,0.0006035097348012126,5.863516,True,False,5.863890052335577
185,16,8,1,4,inf,32,1,RS,1,True,64,1,16,11,6,True,False,1,inf,inf,False,True,inf
186,2,2048,4,2,1.5521430437982862,1,1,RS,1,False,8,20,16,1,5,True,False,10,0.0001548192494491358,1.552239,True,False,1.5523349562017137
187,1,32,2,16,1.7065601395355803,16,4,RS,2,False,2048,4,2,4,1,False,False,10,0.0017939163860113039,1.7076719999999999,True,False,1.7087838604644194
