id,T2_J,T2_I,T3_J,T3_I,mean_confidence_interval_inf,T2_Ja,baseline,T2_Ia,technique,T3_Ja,VEC2,VEC3,cost_std,U2_J,SCREP,RT2_I,runs,U2_I,RT2_J,OMP3,cost_mean,RT3_I,OMP2,RT3_J,correct_result,T3_Ia,mean_confidence_interval_sup,U3_I,U3_J
75,256,4,1,4,6.964243056020567,256,False,128,RS,4,True,True,0.0007727457537897095,1,False,32,10,27,1,False,6.964722,1,False,8,True,1024,6.965200943979434,1,24
76,8,8,16,4,6.974608473067454,256,False,1024,RS,1,False,True,0.0010915333251897933,1,True,8,10,11,1,False,6.975285000000001,32,False,1,True,1,6.975961526932549,5,1
77,128,16,8,16,6.984505263825396,512,False,64,RS,128,True,True,0.0011677024449748418,1,False,8,10,17,8,False,6.985229000000001,32,False,8,True,1024,6.985952736174607,1,10
78,32,64,512,8,6.982030511930844,64,False,2048,RS,512,False,False,0.001178596198873996,1,True,8,10,3,1,False,6.982760999999999,32,False,32,True,2048,6.983491488069154,1,9
79,8,4,1024,2,6.988744864840974,256,False,1,RS,2048,True,False,0.0077269660281380865,1,True,32,10,5,1,False,6.9935339999999995,1,True,1,True,512,6.998323135159025,6,1
80,64,8,1,16,6.989974548175513,2048,False,8,RS,32,False,True,0.0010155806221073687,1,False,32,10,21,1,False,6.990604,1,False,1,True,256,6.991233451824487,8,1
81,1,32,64,8,7.025586208865581,128,False,512,RS,64,True,False,0.0014194872313621207,1,False,8,10,12,32,False,7.026465999999999,8,False,8,True,16,7.027345791134417,1,25
82,2,8,64,256,6.983107452844998,128,False,1024,RS,1024,True,False,0.003668224229787406,6,False,8,10,1,32,False,6.985380999999999,32,True,1,True,1,6.9876545471550005,1,19
83,8,2,2,8,6.971180874021613,128,False,8,RS,64,True,False,0.001390985621780367,15,True,32,10,1,32,False,6.972042999999999,32,False,1,True,256,6.972905125978386,1,27
84,128,8,2,2,7.015694223488218,1024,False,1024,RS,16,False,False,0.0006659887386435233,1,True,32,10,5,1,False,7.016107,32,False,8,True,32,7.016519776511782,19,1
85,8,2,1,4,6.983201946775162,1024,False,1,RS,64,True,True,0.005534173470356729,1,True,8,10,25,1,False,6.986632,1,True,8,True,512,6.990062053224839,12,1
86,2,1,4,32,7.034271817869085,4,False,1,RS,4,False,False,0.0010022379956877063,15,False,32,10,1,1,False,7.034892999999999,1,False,32,True,128,7.035514182130914,28,1
87,8,64,16,256,6.974925234150512,32,False,64,RS,1024,True,False,0.003925113501543525,8,True,8,10,1,32,False,6.977358000000001,32,True,8,True,512,6.979790765849489,1,24
88,2,4,1,2,6.967208814303284,1024,False,16,RS,8,True,False,0.0030335604493730937,1,False,1,10,13,32,False,6.969089000000001,8,True,1,True,2048,6.970969185696719,1,25
89,4,128,1,1,6.967212757119051,8,False,1,RS,1,True,True,0.004548669695636217,12,True,1,10,1,1,False,6.970032000000001,1,True,8,True,8,6.97285124288095,1,14
90,512,1,32,16,6.977110198688824,512,False,32,RS,1,False,True,0.0006289197087070119,1,False,1,10,23,1,False,6.977499999999999,8,False,1,True,16,6.977889801311174,1,14
91,1,512,64,8,6.9640957422950285,4,False,512,RS,128,False,True,0.0012169469996676791,1,True,32,10,19,8,False,6.96485,8,False,1,True,2048,6.965604257704972,14,1
92,512,1024,16,2048,6.972995747065096,1024,False,1,RS,256,True,True,0.0004182881781739448,1,True,1,10,26,8,False,6.973255,8,False,8,True,1,6.973514252934904,1,14
93,128,1024,8,16,6.980142118632649,1024,False,2048,RS,2048,False,True,0.0006113010714861042,1,True,32,10,9,32,False,6.980520999999999,8,False,1,True,1024,6.980899881367348,1,10
94,1,1,1,64,6.993071411912426,64,False,1024,RS,32,False,False,0.0008705911784527878,1,True,8,10,18,32,False,6.993611,32,False,1,True,512,6.994150588087573,16,1
95,2,2,128,1,6.9706925165068245,512,False,8,RS,2048,True,False,0.0008026580841178952,12,True,8,10,1,32,False,6.97119,1,False,8,True,8,6.9716874834931755,1,12
96,256,8,16,1,6.971673656869994,512,False,8,RS,2048,True,False,0.0008701959549436027,1,True,8,10,16,32,False,6.972212999999999,1,False,32,True,512,6.972752343130004,1,24
97,8,4,4,16,6.990726131341124,256,False,4,RS,64,False,False,0.0010323875241401255,12,True,8,10,1,8,False,6.991365999999999,8,False,1,True,256,6.992005868658874,29,1
98,8,64,8,256,7.005710083524154,8,False,64,RS,16,False,False,0.0032525534584383784,1,True,1,10,6,1,False,7.007726,32,True,8,True,512,7.009741916475845,30,1
99,1,4,1024,1024,6.972019098231694,128,False,2048,RS,2048,True,False,0.0031153876163329676,29,True,8,10,1,1,False,6.97395,8,True,32,True,1024,6.975880901768306,17,1
100,1,512,32,512,7.000036923659291,16,False,1024,RS,2048,False,False,0.0014247877034842878,1,False,8,10,25,1,False,7.000919999999999,1,False,1,True,1,7.001803076340707,1,4
101,64,2,1,16,6.95965560073403,256,False,256,RS,256,False,False,0.0038035142960163274,19,True,1,10,1,1,False,6.962013000000001,32,True,8,True,512,6.964370399265971,14,1
102,4,8,4,16,7.009559214189712,512,False,2048,RS,8,False,False,0.0013258993174445832,1,False,32,10,1,1,False,7.010381,32,False,8,True,64,7.011202785810288,29,1
103,32,32,2,128,6.973373147644102,1,False,128,RS,256,False,True,0.003726800370290809,3,False,8,10,1,1,False,6.975682999999999,1,True,8,True,1,6.9779928523558965,11,1
104,4,16,8,16,6.979774627288225,2048,False,64,RS,1,False,False,0.0008831511761867956,1,False,32,10,22,1,False,6.980321999999999,8,False,8,True,64,6.980869372711774,20,1
105,4,64,4,8,6.964395562803058,512,False,512,RS,8,True,False,0.0007945162049950515,13,False,32,10,1,8,False,6.964887999999999,8,False,8,True,1,6.9653804371969406,20,1
106,16,32,4,16,6.990798219032243,2048,False,256,RS,4,False,True,0.005194912511294022,1,True,8,10,22,8,False,6.994018,32,True,1,True,256,6.997237780967756,1,10
107,1,16,64,4,6.963869182524028,4,False,128,RS,512,False,False,0.003208830939765989,1,False,1,10,22,32,False,6.965858,1,True,1,True,1024,6.967846817475972,15,1
108,8,16,8,256,7.010401551024288,64,False,512,RS,2048,True,False,0.000534771913997064,25,False,1,10,1,8,False,7.010733,8,False,32,True,1,7.011064448975712,1,20
109,4,8,8,2,6.985971394054969,64,False,256,RS,1024,True,True,0.0029261382400699093,1,False,8,10,19,1,False,6.987785000000001,8,True,8,True,8,6.989598605945032,1,4
110,8,128,2,64,7.00976075132295,2048,False,128,RS,64,True,True,0.0014637882360505512,29,False,1,10,1,8,False,7.010668,32,False,8,True,256,7.01157524867705,19,1
111,128,32,4,4,6.985139751914486,1,False,128,RS,256,True,True,0.0009039247756312545,1,False,1,10,15,32,False,6.9857,32,False,32,True,8,6.986260248085513,1,16
112,256,8,256,128,7.028979478274969,512,False,512,RS,1,True,False,0.0012205998525316127,1,False,1,10,25,32,False,7.029736,32,False,32,True,1024,7.030492521725031,13,1
113,2,8,256,16,7.001868533521891,128,False,1024,RS,1024,True,False,0.0029339804021158,1,True,8,10,2,32,False,7.003687000000001,8,True,1,True,64,7.005505466478112,1,14
114,8,4,4,1,6.974903904911431,2048,False,64,RS,16,True,True,0.0008843166853565931,1,False,32,10,6,8,False,6.975452,1,False,8,True,128,6.976000095088568,1,4
115,256,16,1,2,6.972592557869125,1024,False,32,RS,64,False,True,0.004900720355213255,8,True,8,10,1,32,False,6.97563,1,True,8,True,64,6.978667442130875,11,1
116,128,2,8,8,7.006094645607029,2048,False,256,RS,512,False,True,0.0014187825767185388,2,True,8,10,1,32,False,7.006974,1,False,1,True,256,7.00785335439297,1,14
117,8,32,8,8,6.955247273837281,1,False,1024,RS,8,True,True,0.000519084771496793,1,True,1,10,29,32,False,6.955569,32,False,32,True,1,6.9558907261627185,1,23
118,128,64,64,1,6.985853762766398,1024,False,1024,RS,1024,True,False,0.0008506638584069974,1,False,1,10,12,32,False,6.986381,8,False,32,True,1024,6.986908237233601,5,1
119,8,8,64,128,6.97269868163647,2048,False,1024,RS,1,True,False,0.0008959709816729947,1,False,32,10,22,32,False,6.973254,8,False,32,True,2048,6.9738093183635295,10,1
120,1,4,512,4,6.987978590921019,128,False,1,RS,2048,True,False,0.0004201535433624076,1,True,32,10,13,1,False,6.988239,32,False,32,True,64,6.988499409078981,1,20
121,2,16,128,16,6.991219707516154,2,False,2048,RS,512,False,True,0.0031611942363606676,13,False,32,10,1,1,False,6.9931790000000005,8,True,32,True,32,6.995138292483847,1,8
122,512,2,2,1,7.001985384933224,1024,False,2048,RS,64,False,False,0.003908735857025799,1,False,8,10,2,1,False,7.004408,32,True,8,True,64,7.006830615066775,2,1
123,1,1,4,1,7.0094723382239135,2,False,256,RS,128,False,False,0.0011917839569316907,1,True,32,10,12,8,False,7.010211,32,False,8,True,1024,7.0109496617760865,1,26
124,2,8,64,1,6.9735690848931675,512,False,32,RS,1024,True,False,0.003246097503156593,1,True,32,10,29,32,False,6.975581,32,True,1,True,4,6.9775929151068325,1,5
125,2,2048,128,2,6.958341760421864,64,False,1,RS,1024,True,True,0.0007877436131127349,17,False,32,10,1,8,False,6.958830000000001,1,False,8,True,16,6.959318239578137,1,7
126,128,512,32,512,6.958578814172563,1,False,1,RS,128,True,False,0.005066490797386416,1,True,1,10,17,1,False,6.961719,32,True,8,True,512,6.964859185827438,1,9
127,8,16,512,4,6.96583892354312,2048,False,2048,RS,512,False,True,0.0007342370189524082,1,False,32,10,19,8,False,6.966294,1,False,8,True,2048,6.966749076456881,1,12
128,256,64,2,32,6.9601398403223556,1024,False,1024,RS,2048,False,True,0.003609515341427433,6,True,1,10,1,8,False,6.962376999999999,8,True,1,True,64,6.964614159677643,1,1
129,8,2,64,512,6.956395966382618,2048,False,8,RS,64,False,False,0.003625446317351804,2,False,8,10,1,1,False,6.9586429999999995,32,True,32,True,1,6.960890033617381,30,1
130,8,128,512,1,6.962690014417517,32,False,512,RS,1024,False,True,0.005448552193014079,1,True,32,10,17,8,False,6.966067,8,True,8,True,1,6.969443985582482,10,1
131,8,2048,1,256,6.984757869139337,1024,False,1,RS,16,False,True,0.004348422817528145,1,True,32,10,7,8,False,6.987453,32,True,32,True,256,6.990148130860664,26,1
132,2,8,2048,2,6.958077459667263,128,False,64,RS,1,False,True,0.0038731196728218975,21,False,1,10,1,32,False,6.960477999999999,1,True,1,True,2,6.962878540332736,1,17
133,8,128,1,16,6.967011909974662,256,False,2048,RS,256,True,True,0.0009746609666956981,1,True,32,10,24,1,False,6.967616000000001,32,False,8,True,1,6.968220090025341,22,1
134,8,8,4,16,7.006871415284746,32,False,64,RS,16,False,False,0.0014965991447277464,1,False,8,10,1,1,False,7.007799,8,False,1,True,128,7.008726584715254,24,1
135,256,1,2,1,6.990783662738091,1024,False,32,RS,256,True,False,0.007795056446235663,1,False,8,10,18,8,False,6.995615000000001,1,True,1,True,256,7.000446337261911,1,18
136,2,128,512,2,6.987228452341338,8,False,128,RS,1,False,True,0.006172278671609072,1,False,32,10,8,32,False,6.991054,32,True,8,True,32,6.9948795476586625,17,1
137,4,2,4,2,6.988183497181508,128,False,16,RS,1024,True,True,0.001286720249316066,28,False,1,10,1,8,False,6.988981,32,False,32,True,64,6.989778502818492,15,1
138,16,8,2,2048,7.030904773535477,64,False,2048,RS,1024,False,False,0.0034289181967494626,1,False,8,10,21,32,False,7.033030000000001,8,True,8,True,1,7.035155226464525,19,1
139,16,8,8,64,6.990405693542614,128,False,2048,RS,1024,True,False,0.004253513371320079,20,False,8,10,1,8,False,6.993042,32,True,1,True,256,6.9956783064573855,1,27
140,128,64,4,32,6.9841270214505835,1024,False,2048,RS,4,True,False,0.001072900740982135,1,True,1,10,4,1,False,6.9847920000000006,1,False,8,True,2048,6.985456978549418,1,10
141,32,4,1024,1,6.950054722663406,1024,False,512,RS,1024,True,True,0.0012540877162304474,1,False,8,10,27,8,False,6.950832,32,False,32,True,2048,6.951609277336594,5,1
142,16,1,1,2,6.988135355940391,1024,False,4,RS,256,False,False,0.0008400261900679019,16,False,8,10,1,1,False,6.988656000000001,32,False,1,True,128,6.989176644059611,1,4
143,128,8,512,8,6.9690727995319754,1,False,8,RS,512,False,False,0.0030384245917908963,9,False,8,10,1,32,False,6.970955999999999,8,True,1,True,128,6.972839200468023,1,15
144,64,1024,128,64,6.979624528498062,512,False,2048,RS,2048,True,True,0.0030259543948975257,2,False,32,10,1,1,False,6.9815,8,True,32,True,512,6.983375471501938,12,1
145,4,2,1,1,7.0251341185331215,64,False,512,RS,16,False,False,0.0010404753721255432,17,True,1,10,1,8,False,7.025779,8,False,1,True,32,7.0264238814668785,7,1
146,8,8,8,512,6.979127429529692,128,False,512,RS,16,False,True,0.0027953926378953687,3,False,1,10,1,1,False,6.98086,8,True,1,True,1024,6.982592570470308,13,1
147,4,16,64,64,6.986089852565834,8,False,512,RS,512,True,True,0.003022204658854105,1,True,8,10,16,1,False,6.987962999999999,1,True,1,True,512,6.989836147434164,1,27
148,64,1,8,8,6.97229176180679,1,False,1,RS,512,False,False,0.0043969990902888,1,False,32,10,15,8,False,6.975016999999999,8,True,32,True,32,6.977742238193208,1,29
149,8,256,2,8,6.995169625214303,8,False,1,RS,2,True,True,0.0007944155084085384,1,True,1,10,23,32,False,6.995662,1,False,32,True,128,6.996154374785697,13,1
150,1,2,16,16,6.971849106449911,2,False,2,RS,1,True,True,0.0008839915157964574,1,False,1,10,11,32,False,6.972397000000001,32,False,1,True,1,6.972944893550091,3,1
151,16,1,32,8,7.028421389278039,512,False,1,RS,128,True,True,0.003958745382062203,22,True,32,10,1,8,False,7.030875,8,True,8,True,16,7.033328610721961,1,14
152,4,512,16,32,7.006131778344622,4,False,1024,RS,16,False,True,0.0027254520725928126,21,False,1,10,1,1,False,7.007821,32,True,32,True,128,7.009510221655377,21,1
153,32,4,256,8,7.044325307652742,512,False,16,RS,512,False,False,0.013442657512560595,4,False,8,10,1,32,False,7.052656999999999,32,True,8,True,64,7.060988692347256,1,11
154,8,16,64,32,7.025471278846241,32,False,2048,RS,256,True,True,0.000977292689013872,14,False,8,10,1,1,False,7.026076999999999,1,False,1,True,512,7.026682721153757,29,1
155,2,32,4,1024,6.9703332071987685,4,False,32,RS,16,True,True,0.0010258113861718538,30,True,32,10,1,1,False,6.970968999999999,8,False,1,True,1,6.97160479280123,3,1
156,8,2048,1,128,6.9892550851696775,128,False,2048,RS,512,True,True,0.0005903803858528891,1,False,1,10,19,32,False,6.989621,1,False,32,True,2048,6.989986914830322,1,21
157,4,2048,1024,64,6.976539103386468,64,False,1,RS,1024,True,True,0.0007581484023592346,15,False,8,10,1,8,False,6.977009,32,False,32,True,512,6.9774788966135315,8,1
