id,speedup,T2_J,T2_I,T3_J,T3_I,T2_Ja,T2_Ia,technique,T3_Ja,VEC2,VEC3,U2_J,SCREP,RT2_I,U2_I,RT2_J,OMP3,cost_mean,RT3_I,OMP2,RT3_J,points,T3_Ia,U3_I,U3_J
1,1.0023627487070723,8,4,16,2,16,512,RS,2048,False,False,1,True,32,25,1,False,6.940645000000001,32,False,8,301,64,1,22
