id,RT1_J,T1_Ja,runs,T1_I,T1_J,T1_Ia,cost_mean,baseline,technique,RT1_I,cost_std,correct_result,U1_J,U1_I,OMP,mean_confidence_interval_inf,VEC1,mean_confidence_interval_sup,SCR
83,8,64,10,256,64,1,2.6036340000000004,False,DLMT,1,0.0013815368254231496,True,4,1,False,2.6027777303386572,False,2.6044902696613437,False
84,8,2048,1,4,256,512,inf,False,DLMT,2,inf,False,1,1,True,inf,True,inf,False
85,32,4,10,1,1,128,1.478947,False,DLMT,1,0.04757404818806153,True,1,10,True,1.4494608412664216,False,1.5084331587335784,True
86,4,2,1,2048,1,2048,inf,False,DLMT,2,inf,False,7,1,False,inf,False,inf,False
87,32,2048,1,32,32,1024,inf,False,DLMT,2,inf,False,30,1,True,inf,False,inf,True
88,4,128,1,512,2,1,inf,False,DLMT,2,inf,False,1,5,True,inf,True,inf,True
89,8,256,1,1,1,2048,inf,False,DLMT,2,inf,False,28,1,True,inf,True,inf,False
90,1,8,1,32,8,1024,inf,False,DLMT,32,inf,False,1,8,False,inf,True,inf,False
91,8,1,1,128,2048,1,inf,False,DLMT,16,inf,False,29,1,True,inf,True,inf,False
92,2,128,10,1,128,8,1.360013,False,DLMT,32,0.03524290795323224,True,1,17,True,1.3381696207266196,False,1.3818563792733802,True
93,1,256,10,4,1,64,2.330255,False,DLMT,1,0.0002621926772432681,True,1,4,False,2.3300924942811383,False,2.330417505718862,False
94,1,4,10,8,1,1,3.10088,False,DLMT,32,0.00026746962444361975,True,10,1,False,3.1007142236554777,False,3.1010457763445225,True
95,16,2048,1,1,1,16,inf,False,DLMT,8,inf,False,1,24,True,inf,False,inf,True
96,32,2048,10,128,512,2048,0.9707746,False,DLMT,1,0.28535184593487384,True,19,1,True,0.7939149434306286,True,1.1476342565693713,True
97,2,1,1,1,32,16,inf,False,DLMT,16,inf,False,1,2,True,inf,True,inf,False
98,16,512,10,2048,32,1,1.0249736000000003,False,DLMT,1,0.20472804736879602,True,22,1,True,0.8980841732674075,False,1.151863026732593,False
99,4,2048,10,2,2048,8,3.348713,False,DLMT,4,0.37204320227763876,True,13,1,False,3.1181224714256386,False,3.5793035285743615,True
100,1,4,1,1,4,2,inf,False,DLMT,2,inf,False,1,30,True,inf,False,inf,False
101,4,1,1,2048,64,1,inf,False,DLMT,2,inf,False,1,9,True,inf,True,inf,False
102,32,2048,1,64,512,1,inf,False,DLMT,4,inf,False,3,1,True,inf,True,inf,False
103,8,1,1,128,16,1,inf,False,DLMT,8,inf,False,26,1,True,inf,True,inf,True
104,1,256,1,256,1,1,inf,False,DLMT,8,inf,False,1,13,True,inf,False,inf,True
105,4,2048,1,2048,2048,1,inf,False,DLMT,32,inf,False,18,1,True,inf,True,inf,True
106,2,1,10,256,2048,1024,2.3527899999999997,False,DLMT,1,0.0005363021536409564,True,30,1,False,2.3524576025893587,True,2.3531223974106408,False
107,32,32,1,1024,32,2048,inf,False,DLMT,4,inf,False,1,26,False,inf,False,inf,False
108,8,16,10,8,8,1,2.817296,False,DLMT,1,0.0007475586933478826,True,4,1,False,2.8168326668355066,False,2.817759333164493,True
109,8,2,10,4,1,2048,1.2119681999999998,False,DLMT,16,0.21061734454018738,True,13,1,True,1.0814286161368134,False,1.3425077838631863,False
110,1,16,1,1,4,256,inf,False,DLMT,8,inf,False,1,24,True,inf,False,inf,True
111,1,2048,10,256,4,512,5.1622509999999995,False,DLMT,1,0.00030177640729508624,True,1,30,False,5.162063960481891,True,5.162438039518108,True
112,16,1,10,8,4,1024,2.460292,False,DLMT,1,0.0002925337587356142,True,1,22,False,2.460110689029554,True,2.4604733109704457,True
113,16,32,1,32,1,64,inf,False,DLMT,2,inf,False,1,13,False,inf,True,inf,False
114,4,2048,10,4,2048,1,2.343254,False,DLMT,16,0.00026295246718755405,True,27,1,False,2.343091023367105,True,2.343416976632895,False
115,1,64,1,1,32,1,inf,False,DLMT,32,inf,False,1,30,False,inf,True,inf,False
116,8,512,10,1,256,2,2.5659090000000004,False,DLMT,1,0.00033649517084201856,True,1,25,False,2.5657004419647182,False,2.5661175580352826,False
117,1,2048,10,2,256,8,1.38186,False,DLMT,8,0.04584411390789444,True,13,1,True,1.3534460459394826,True,1.4102739540605176,True
118,4,1024,10,16,8,16,3.2084260000000002,False,DLMT,32,0.00018752066552779498,True,9,1,False,3.208309775623052,False,3.2085422243769486,False
119,4,128,1,2048,1,1,inf,False,DLMT,8,inf,False,29,1,False,inf,True,inf,True
120,2,128,1,16,1,2048,inf,False,DLMT,2,inf,False,1,27,True,inf,True,inf,False
121,8,2,10,2,1,512,1.323576,False,DLMT,1,0.1251678223985702,True,1,30,True,1.2459976054729867,False,1.4011543945270135,False
122,1,2048,10,4,512,512,1.3868179999999999,False,DLMT,32,0.07039871203367286,True,30,1,True,1.34318522800089,False,1.4304507719991097,True
123,2,4,1,1,1,128,inf,False,DLMT,2,inf,False,7,1,False,inf,False,inf,True
124,32,1,10,1,4,4,1.39146,False,DLMT,1,0.04538771750154441,True,1,9,True,1.3633289181649,True,1.4195910818350999,False
125,16,1,1,1,2048,8,inf,False,DLMT,4,inf,False,30,1,True,inf,False,inf,True
126,1,1,1,64,2048,64,inf,False,DLMT,16,inf,False,1,28,False,inf,False,inf,False
127,1,32,10,4,1,4,1.390614,False,DLMT,1,0.03420886323747111,True,1,1,True,1.3694115165046292,True,1.4118164834953708,False
128,1,1,1,4,32,1024,inf,False,DLMT,2,inf,False,22,1,False,inf,False,inf,False
129,32,128,10,1,128,256,1.362248,False,DLMT,1,0.0433524926157655,True,17,1,True,1.3353783404387283,True,1.3891176595612715,True
130,8,512,1,1024,16,1024,inf,False,DLMT,8,inf,False,5,1,True,inf,True,inf,False
131,32,512,1,8,4,1,inf,False,DLMT,4,inf,False,1,28,False,inf,False,inf,True
132,2,1,1,32,512,2048,inf,False,DLMT,16,inf,False,1,3,False,inf,False,inf,True
133,16,512,1,1,4,2048,inf,False,DLMT,4,inf,False,1,1,False,inf,False,inf,True
