id,SCREP,runs,T1_I,T1_J,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,cost_std,correct_result,T2_J,T2_I,OMP,VEC,PAR1j,ACOPY_A,PAR1i,mean_confidence_interval_sup,baseline
1,True,10,32,16,0.0695511,22,1,DLMT,0.058626362351149514,0.017626371751043948,True,512,1,True,True,False,True,True,0.0804758376488505,False
2,False,10,1024,2048,0.11258490000000002,12,4,DLMT,0.11245696390076619,0.00020641678710802623,True,1,1,False,False,False,False,False,0.11271283609923384,False
3,False,10,8,2,0.23334870000000002,1,30,DLMT,0.23330526651707353,7.007717174658158e-05,True,512,1024,False,False,False,True,False,0.2333921334829265,False
4,True,10,1,32,0.1630796,10,5,DLMT,0.16286342544379886,0.0003487839445846103,True,1,1024,False,True,False,True,False,0.16329577455620112,False
5,True,10,128,8,0.06297829,2,21,DLMT,0.056784683969165556,0.00999299075987264,True,1,256,True,True,True,False,False,0.06917189603083446,False
6,True,10,16,256,0.12451749999999999,1,30,DLMT,0.12448970822211906,4.484027207767561e-05,True,1,64,False,False,True,False,False,0.12454529177788091,False
7,False,10,32,8,0.0668416,9,1,DLMT,0.057251887679503316,0.01547239300198906,True,8,1,True,True,True,False,True,0.07643131232049669,False
8,True,10,1,2,0.12222549999999999,1,30,DLMT,0.12218384419420293,6.720900237319389e-05,True,1024,16,False,True,True,False,True,0.12226715580579704,False
9,True,10,2,1,0.1210907,2,20,DLMT,0.12098522077282477,0.00017018404743100938,True,256,1,False,False,False,False,True,0.12119617922717522,False
10,False,10,4,4,0.07279552999999998,29,1,DLMT,0.06770220634021953,0.008217754893649482,True,512,8,True,False,False,True,False,0.07788885365978043,False
11,False,10,2048,64,0.09435126,1,3,DLMT,0.09428862279403216,0.00010106116167944852,True,512,1,False,True,False,False,False,0.09441389720596785,False
12,True,10,4,16,0.1687389,30,1,DLMT,0.16872067665580662,2.9402210801230625e-05,True,1024,512,False,True,True,False,True,0.16875712334419338,False
13,False,10,1,128,0.0931373,14,1,DLMT,0.08425063823081082,0.014338065499083202,True,256,2048,True,False,True,False,False,0.1020239617691892,False
14,True,10,256,8,0.09295916,2,3,DLMT,0.09294420653573353,2.4126466794789192e-05,True,32,2048,False,False,False,False,False,0.09297411346426647,False
15,True,10,2,2048,0.08319960000000001,1,30,DLMT,0.06910396715561627,0.022742410167394308,True,2048,1024,True,True,True,False,False,0.09729523284438375,False
16,True,10,512,512,0.07631613000000001,30,1,DLMT,0.0665240128136484,0.01579896042396778,True,2048,512,True,False,False,True,True,0.08610824718635161,False
17,False,10,256,16,0.2154274,22,1,DLMT,0.2153849458951887,6.84970072338937e-05,True,128,256,False,False,True,False,True,0.2154698541048113,False
18,False,10,128,128,0.0394212,1,20,DLMT,0.03672154144216953,0.004355727969926496,True,1,2048,True,True,True,True,True,0.04212085855783048,False
19,False,10,1,2,0.059726800000000003,1,18,DLMT,0.05306592861116488,0.010746893798209785,True,16,64,True,True,False,False,False,0.06638767138883513,False
20,True,10,256,1,0.1476834,7,6,DLMT,0.14765213233881944,5.0448389468840976e-05,True,1024,256,False,True,True,True,False,0.14771466766118055,False
21,True,10,8,512,0.024134049999999997,4,8,DLMT,0.020560323532761774,0.005765981140491182,True,512,128,True,False,False,True,True,0.02770777646723822,False
22,True,10,128,1,0.05965552,22,1,DLMT,0.05721371003369704,0.003939705610778552,True,2048,1,True,False,True,False,False,0.062097329966302954,False
23,True,10,2,1,0.06385819000000001,2,3,DLMT,0.0581064595013281,0.009280052596235652,True,1,256,True,False,True,False,True,0.06960992049867192,False
24,True,10,2048,16,0.27051020000000003,17,1,DLMT,0.27048197542977476,4.553855509346711e-05,True,2048,2048,False,False,True,True,False,0.2705384245702253,False
25,True,10,4,1,0.22992760000000004,18,2,DLMT,0.2298982198849076,4.740295349448219e-05,True,4,4,False,True,True,True,False,0.22995698011509247,False
26,True,10,1,2,0.06953039000000001,1,12,DLMT,0.06035727814566174,0.014800234555333911,True,8,1,True,False,True,True,True,0.07870350185433828,False
27,False,10,4,32,0.17739909999999998,4,5,DLMT,0.17738192049361198,2.7718044664078782e-05,True,2048,4,False,False,False,False,True,0.17741627950638797,False
28,True,10,1,2048,0.1911641,2,1,DLMT,0.1911336196296885,4.917814555267492e-05,True,2048,64,False,False,False,True,False,0.1911945803703115,False
29,False,10,2048,1,0.0783813,6,1,DLMT,0.06263081569566233,0.025412408108166373,True,16,2048,True,True,False,False,True,0.09413178430433768,False
30,False,10,8,1024,0.09130139000000001,1,12,DLMT,0.08591023241694434,0.008698291051172062,True,1,2048,True,True,True,False,False,0.09669254758305568,False
31,False,10,1,1,0.1344323,1,1,DLMT,0.13425558404517168,0.00028511999228395305,True,1,1,False,False,False,False,False,0.13460901595482833,True
32,False,10,1,1024,0.07051683,1,1,DLMT,0.060669261946320815,0.01588842688374466,True,1,128,True,True,False,True,True,0.08036439805367919,False
33,False,10,16,1,0.06379981,1,1,DLMT,0.0581336678479869,0.009141961223769219,True,1,1,True,False,False,False,True,0.0694659521520131,False
34,True,10,2048,8,0.09105534,1,1,DLMT,0.08542048274050926,0.009091485032622559,True,1,1,True,True,False,False,False,0.09669019725949074,False
35,True,10,1,512,0.06379765999999999,1,1,DLMT,0.05895137124623898,0.00781917973066229,True,1,4,True,False,True,False,False,0.068643948753761,False
36,True,10,1,2048,0.06491957000000001,1,1,DLMT,0.059687192599893316,0.008442109289987901,True,1,1,True,False,True,True,True,0.0701519474001067,False
37,False,10,1,2048,0.0861759,1,1,DLMT,0.07978206770669587,0.010316043143376244,True,1,2048,True,True,False,False,False,0.09256973229330413,False
38,False,10,8,2048,0.06666512000000001,1,1,DLMT,0.059585595060807156,0.011422364766089377,True,1,1,True,True,True,True,False,0.07374464493919286,False
39,False,10,2,1,0.05930296,1,1,DLMT,0.05765730812002389,0.0026551550015771206,True,1,16,True,False,False,True,False,0.06094861187997611,False
40,False,10,2048,2048,0.08258578000000001,1,1,DLMT,0.07500335715088881,0.01223375866843874,True,1,2048,True,True,True,False,False,0.09016820284911121,False
41,True,10,4,128,0.06980116,1,1,DLMT,0.06748234143479352,0.003741266780704097,True,1,512,True,True,False,True,False,0.07211997856520648,False
42,True,10,8,8,0.0836088,1,1,DLMT,0.07599273466460767,0.012288038687683238,True,1,2048,True,False,False,True,True,0.09122486533539233,False
43,True,10,64,2048,0.06874659,1,1,DLMT,0.05887072890671044,0.01593407590985119,True,1,64,True,True,False,False,True,0.07862245109328955,False
44,True,10,256,1,0.08957177,1,1,DLMT,0.08290192205264182,0.010761376906423266,True,1,2048,True,True,True,True,False,0.09624161794735817,False
45,False,10,1,128,0.06347129,1,1,DLMT,0.05873000052534451,0.007649770049021082,True,1,1,True,True,False,False,True,0.06821257947465549,False
46,False,10,1024,256,0.09267217999999999,1,1,DLMT,0.08191774944244186,0.017351592053860648,True,1,1024,True,False,False,True,True,0.10342661055755813,False
47,False,10,256,8,0.06793952,1,1,DLMT,0.06556602762451554,0.003829479508183848,True,1,512,True,False,True,False,False,0.07031301237548447,False
48,True,10,1,1,0.07890322000000001,1,1,DLMT,0.06811384745192252,0.017407968740826715,True,1,512,True,True,True,False,True,0.0896925925480775,False
49,True,10,8,128,0.07527812,1,1,DLMT,0.06598372324594987,0.01499592005358791,True,1,2048,True,False,True,False,True,0.08457251675405014,False
50,False,10,2,4,0.07102789,1,1,DLMT,0.05910895616961894,0.0192304442745585,True,1,16,True,True,True,True,True,0.08294682383038104,False
51,False,10,4,512,0.07307202,1,1,DLMT,0.06126892675014757,0.019043542840228023,True,1,32,True,False,True,False,False,0.08487511324985243,False
52,False,10,32,1,0.08231762000000001,1,1,DLMT,0.07689768791283305,0.008744716889734052,True,1,2048,True,True,True,True,False,0.08773755208716696,False
53,True,10,2048,16,0.09460302000000001,1,1,DLMT,0.08774454351179395,0.011065717101191407,True,1,2048,True,False,True,True,True,0.10146149648820607,False
54,False,10,2048,128,0.08086499,1,1,DLMT,0.07421845990297915,0.010723755032865118,True,1,1,True,True,False,False,True,0.08751152009702085,False
55,False,10,128,4,0.07504357,1,1,DLMT,0.06249786103991485,0.020241706219291396,True,1,1,True,False,True,False,False,0.08758927896008516,False
56,True,10,512,2048,0.09182618000000001,1,1,DLMT,0.08561545945670096,0.010020603940960845,True,1,2048,True,False,False,False,True,0.09803690054329905,False
57,True,10,16,4,0.0661172,1,1,DLMT,0.059262839547231515,0.011059076138900574,True,1,16,True,False,False,False,False,0.0729715604527685,False
58,False,10,1,8,0.09370107,1,1,DLMT,0.08615479689133067,0.012175433353523809,True,1,1024,True,True,False,True,False,0.10124734310866933,False
59,True,10,2,256,0.08965891,1,1,DLMT,0.081279863032147,0.013519061191403049,True,1,2048,True,False,False,False,False,0.09803795696785299,False
60,False,10,1,128,0.06300233,1,1,DLMT,0.05037723867043429,0.020369784640935702,True,1,512,True,False,True,False,True,0.0756274213295657,False
61,True,10,256,512,0.07784025,1,1,DLMT,0.0635042160358817,0.023130282136681776,True,1,256,True,True,True,True,False,0.0921762839641183,False
62,False,10,2048,1,0.09962191,1,1,DLMT,0.0937835347153003,0.009419848466663357,True,1,1,True,False,False,False,False,0.10546028528469968,False
63,True,10,4,2048,0.06692487999999999,1,1,DLMT,0.05933979205910556,0.012238058625108806,True,1,1,True,True,False,True,True,0.07450996794089443,False
64,True,10,1,1,0.06514487,1,1,DLMT,0.05585728036933517,0.014984937191463302,True,1,1,True,False,False,True,False,0.07443245963066482,False
65,True,10,1,1,0.06325934999999999,1,1,DLMT,0.05838981747632873,0.00785668208014681,True,1,4,True,True,False,False,True,0.06812888252367125,False
66,False,10,4,2048,0.07076845000000001,1,1,DLMT,0.06272980009796336,0.012969852101180646,True,1,128,True,True,True,False,False,0.07880709990203666,False
