id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.14032875351953641,1,16,128,1,6,1,10,RS,12,1,256,256,0.14012284648046355,0.0003107614427269139,1,0.14022579999999998,32
2,True,35,0.1257931820033797,8,32,64,1,1,30,24,RS,1,1024,1,2048,0.1257047608537632,0.00013344800714977086,8,0.12574897142857144,1
3,True,35,0.15214667383984817,1,256,16,256,23,1,13,RS,28,2048,128,1024,0.1521046404458661,6.343813312743055e-05,1,0.15212565714285714,32
4,True,35,0.13252523341227457,1,128,1,1,29,1,27,RS,21,1,64,512,0.13250293801629692,3.364891968426809e-05,8,0.13251408571428575,1
5,True,35,0.14328775411607322,1,1,16,16,13,1,22,RS,15,256,1024,1,0.14322721731249824,9.136406653089237e-05,1,0.14325748571428573,32
6,True,35,0.2563125394267791,8,16,256,16,3,9,1,RS,18,256,256,1024,0.25627306057322075,5.958273959078666e-05,1,0.25629279999999993,1
7,True,35,0.21850536065927784,1,128,64,1,22,25,1,RS,25,512,1,2048,0.21835858219786497,0.00022152271547041854,1,0.2184319714285714,8
8,True,35,0.23518856432856314,8,32,16,64,14,26,1,RS,8,1024,1024,128,0.2351541213857226,5.1982383201095575e-05,1,0.23517134285714286,8
9,True,35,0.22184563101233898,8,16,16,64,1,9,17,RS,22,1,256,64,0.2218124261305182,5.0113862190749744e-05,1,0.22182902857142858,1
10,True,35,0.2737747248820186,1,16,128,1,3,3,1,RS,9,128,2048,2048,0.27369498940369563,0.00012033931618722495,32,0.2737348571428571,1
11,True,35,0.19154538729054094,1,1,32,64,19,1,28,RS,20,1,1,64,0.1912702127094591,0.00041530221698008114,1,0.19140780000000002,8
12,True,35,0.12958970216752225,1,128,16,32,15,16,1,RS,9,2048,64,256,0.1295514978324777,5.765919577260003e-05,8,0.12957059999999998,8
13,True,35,0.12610405617684634,1,64,512,16,10,7,1,RS,26,1024,2048,1,0.12604337239458224,9.158589143642179e-05,8,0.1260737142857143,8
14,True,35,0.11959821491720332,1,64,16,1,17,1,25,RS,26,2048,128,64,0.11945704222565384,0.0002130623095601426,8,0.11952762857142858,8
15,True,35,0.11364827380484638,8,64,1,1,14,1,9,RS,15,1024,1,128,0.11356686905229646,0.00012285863786465839,1,0.11360757142857142,1
16,True,35,0.42311463584985853,8,16,32,512,30,1,27,RS,13,1024,512,1024,0.42305827843585575,8.505639905621095e-05,1,0.42308645714285714,1
17,True,35,0.16291025496321027,8,32,16,128,1,16,21,RS,30,128,64,2048,0.16285608789393263,8.175066123429931e-05,1,0.16288317142857145,8
18,True,35,0.11710941427497007,1,16,128,128,12,15,1,RS,28,128,2048,64,0.11698738572502995,0.00018416936304856577,8,0.11704840000000001,1
19,True,35,0.22592399762994306,8,1,128,1,29,9,1,RS,6,128,256,1024,0.22583394522719982,0.00013590994617535462,1,0.22587897142857144,8
20,True,35,0.19959582251939081,1,16,1,64,10,3,1,RS,26,512,1,1,0.1994702917663235,0.00018945499923383823,1,0.19953305714285716,1
21,True,35,0.23934956526078988,8,16,1,16,13,22,1,RS,10,1,256,2048,0.23921260616778145,0.00020670301282323775,1,0.23928108571428566,1
22,True,35,0.0940172391623801,1,512,32,1,1,11,6,RS,21,1,1,1,0.09398488083761992,4.8836211389267234e-05,8,0.09400106000000001,8
23,True,35,0.17395373986837415,1,16,256,1,1,13,28,RS,9,1,256,1,0.17392346013162585,4.569914034827553e-05,32,0.1739386,1
24,True,35,0.17858911454914952,32,32,32,512,4,1,14,RS,18,512,1,512,0.17850825687942193,0.00012203296309453832,1,0.17854868571428573,1
25,True,35,0.29384526322690874,1,64,32,32,25,1,22,RS,29,128,1024,512,0.2932165082016627,0.0009489370525993428,32,0.2935308857142857,1
26,True,35,0.19643964047861928,1,1,32,256,27,7,1,RS,2,512,2048,512,0.1963974452356665,6.36824007341535e-05,1,0.19641854285714289,32
27,False,1,inf,32,1,16,1,1,2,13,RS,22,1,512,256,inf,inf,1,inf,1
28,True,35,0.20323847283749982,32,128,128,512,20,1,28,RS,10,1,2048,1024,0.20306729859107156,0.0002583416089962575,1,0.2031528857142857,1
29,True,35,0.19606142062336826,1,32,128,1,20,25,1,RS,5,1024,1024,2048,0.1960272079480603,5.16348561278811e-05,1,0.19604431428571428,1
