id,T1_Ja,T1_La,speedup,points,T1_L,T1_M,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,cost_mean,OMP
1,64,2048,24.88599399564374,301,128,32,8,32,2,RS,500,10,True,16,32,512,4,7,1,True,2,2,0.19149429999999998,True
