id,SCREP,correct_result,T1_Ja,technique,mean_confidence_interval_inf,T1_I,T1_J,T1_Ia,U_K,U_J,U_I,T1_K,T1_Ka,runs,cost_mean,OMP,PAR,VEC,cost_std,mean_confidence_interval_sup,baseline
88,True,True,1,DLMT,0.0701540037140233,16,2048,16,5,1,16,1024,2048,10,0.0790076,True,False,True,0.01428471643771762,0.08786119628597669,False
89,True,True,1,DLMT,0.08062818089722591,16,2048,16,5,18,1,1024,2048,10,0.0895891,True,True,False,0.014457875000151301,0.0985500191027741,False
90,True,True,1,DLMT,0.1180483845255397,16,2048,16,5,1,6,1024,2048,10,0.1269965,True,False,False,0.0144372171574026,0.13594461547446032,False
91,True,True,1,DLMT,0.0806371566084204,16,2048,16,5,24,1,1024,2048,10,0.09066955,True,False,True,0.016186630851616406,0.1007019433915796,False
92,False,True,1,DLMT,0.19373224086684818,16,2048,16,5,1,24,1024,2048,10,0.1985869,True,False,False,0.007832684807267558,0.20344155913315184,False
93,False,True,1,DLMT,0.20474929144417112,16,2048,16,5,1,1,1024,2048,10,0.21278709999999998,True,False,True,0.012968494642401636,0.22082490855582884,False
94,False,True,1,DLMT,0.08698723164288684,16,2048,16,5,9,1,1024,2048,10,0.09343809,True,False,True,0.010408051082834865,0.09988894835711316,False
95,True,True,1,DLMT,0.10533712177480431,16,2048,16,5,5,1,1024,2048,10,0.11411120000000001,True,True,False,0.014156419086760607,0.12288527822519571,False
96,False,True,1,DLMT,0.19795618689476316,16,2048,16,5,1,19,1024,2048,10,0.20136859999999998,True,True,False,0.005505712255467047,0.2047810131052368,False
97,True,True,1,DLMT,0.20468296820516843,16,2048,16,5,1,24,1024,2048,10,0.2063743,True,True,True,0.0027288566488549723,0.2080656317948316,False
98,False,True,1,DLMT,0.0836758838957048,16,2048,16,5,24,1,1024,2048,10,0.09432756,True,False,False,0.01718580425643211,0.10497923610429521,False
99,True,True,1,DLMT,0.08266984122215403,16,2048,16,5,12,1,1024,2048,10,0.09251919,True,False,True,0.015891299969319688,0.10236853877784598,False
