id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1,1,1,0.1777509967409553,1,True,1,1,RSL,False,False,False,False,False,1,1,1,35,0.17807134611618752,0.0004834814510086068,0.1779111714285714,1,1,True,1,1
2,512,512,1,inf,1,False,512,128,RSL,True,False,False,False,True,27,1,1,1,inf,inf,inf,1,27,False,30,32
3,128,64,256,0.10696807462311549,1,False,1,1,RSL,True,False,False,True,False,2,1,64,35,0.10699261109117024,3.703121683671953e-05,0.10698034285714286,18,7,True,1,8
4,1,512,1,inf,1,False,1,256,RSL,False,False,True,True,False,9,1,1,1,inf,inf,inf,12,1,False,2,32
5,256,512,512,0.27230140530169245,32,False,128,16,RSL,True,False,False,False,False,14,1,16,35,0.2724235089840218,0.00018428275523649348,0.2723624571428571,1,25,True,23,1
6,512,1,2048,0.14752223806469061,1,False,512,256,RSL,False,True,False,False,True,24,8,32,35,0.14754101907816647,2.834490199996806e-05,0.14753162857142854,1,4,True,28,1
7,1024,128,1,0.21540036708783517,1,False,128,256,RSL,True,True,False,True,True,20,8,512,35,0.21558060434073623,0.00027201978619510877,0.2154904857142857,21,1,True,19,1
8,1,256,512,inf,1,False,256,64,RSL,True,False,True,True,True,18,32,32,1,inf,inf,inf,13,3,False,1,1
9,64,2048,64,0.16442613862182603,1,False,1,1,RSL,True,True,False,False,True,13,1,64,35,0.16445968994960253,5.0636729429802395e-05,0.16444291428571428,1,8,True,19,1
10,512,128,1,inf,1,False,1,16,RSL,True,True,True,True,False,15,32,64,1,inf,inf,inf,27,6,False,1,1
11,1,256,256,0.24659884431201518,1,False,256,64,RSL,False,False,False,False,False,12,1,64,35,0.24732504140227052,0.0010959997117532773,0.24696194285714285,21,29,True,1,1
12,256,1,1024,0.21898630596326216,1,False,512,256,RSL,True,False,True,True,True,20,8,16,35,0.2191138083224521,0.00019243060980997132,0.21905005714285714,13,1,True,5,1
13,2048,512,512,0.2796141823394325,1,False,1,512,RSL,False,True,False,True,True,5,1,64,35,0.2796362176605675,3.3256406471966574e-05,0.2796252,7,1,True,10,1
14,2048,64,1,0.13377761182672235,8,False,32,256,RSL,True,False,True,True,True,27,1,256,35,0.13384604531613484,0.00010328199558609096,0.1338118285714286,1,11,True,15,1
15,1024,1024,512,0.23395017559322456,32,False,64,16,RSL,False,True,True,True,False,20,1,128,35,0.23398862440677543,5.802817049871958e-05,0.2339694,21,1,True,12,1
16,1,128,1,0.11119487546656245,8,False,16,512,RSL,False,True,False,True,True,19,1,1,35,0.11126226739058043,0.00010171003201378363,0.11122857142857144,1,5,True,22,8
17,256,1024,128,0.20642708770771104,1,False,64,128,RSL,False,True,True,True,True,10,1,1,35,0.2065678837208604,0.00021249381455583694,0.20649748571428572,24,1,True,20,1
18,64,1024,128,0.09613962445858598,1,False,512,64,RSL,True,False,True,True,True,27,8,64,35,0.09628418125569974,0.00021816970915284454,0.09621190285714286,9,1,True,20,8
19,64,512,1024,0.11611585309941135,1,False,128,32,RSL,False,True,True,False,True,2,1,16,35,0.11615906118630297,6.521101697331499e-05,0.11613745714285716,1,10,True,5,8
20,512,64,2048,0.12077790925483238,8,False,32,16,RSL,True,True,False,False,True,8,1,256,35,0.12080837645945335,4.5982072815480595e-05,0.12079314285714286,9,1,True,3,8
21,2048,2048,1,inf,1,False,128,128,RSL,False,True,False,True,False,14,32,512,1,inf,inf,inf,11,23,False,1,1
22,2048,1,1,0.23783726248207143,1,False,64,512,RSL,False,True,False,False,True,27,32,256,35,0.23801622323221433,0.0002700932476923098,0.23792674285714288,22,1,True,12,1
23,128,256,512,0.09927216277375422,1,False,16,64,RSL,True,False,True,False,False,30,8,256,35,0.09951421436910288,0.0003653119549656391,0.09939318857142855,27,28,True,1,8
24,64,512,128,0.20348986788956297,8,False,64,64,RSL,True,False,False,False,True,14,1,64,35,0.2036271606818657,0.00020720664239608997,0.20355851428571434,1,30,True,11,1
25,256,64,64,0.0933787676293789,8,False,16,1,RSL,False,True,True,True,False,1,1,16,35,0.09353898094204967,0.00024179901966344723,0.09345887428571428,30,1,True,7,8
26,1,256,1,inf,32,False,256,1,RSL,False,True,False,False,False,12,1,1,1,inf,inf,inf,19,1,False,28,1
27,1,2048,2048,0.10526803314932476,8,False,16,256,RSL,False,True,True,False,True,1,1,256,35,0.10529350970781812,3.845003118281281e-05,0.10528077142857144,26,23,True,1,8
28,2048,512,128,inf,1,False,512,32,RSL,False,True,False,True,True,14,32,16,1,inf,inf,inf,1,4,False,30,1
29,512,2048,128,0.19907566310892258,8,False,32,32,RSL,True,False,True,False,True,8,1,16,35,0.1990989083196489,3.5082410267882595e-05,0.19908728571428574,17,1,True,7,1
30,512,2048,1,0.11982863296673298,1,False,256,16,RSL,True,True,True,False,False,16,8,32,35,0.11998639560469558,0.00023810038356344857,0.11990751428571428,5,9,True,1,1
31,1024,128,256,0.1029807050031372,1,False,64,16,RSL,True,False,False,False,True,17,8,32,35,0.10301455213971993,5.108317347468563e-05,0.10299762857142856,14,1,True,1,8
