id,RT1_J,T1_Ja,RT1_I,RT1_T,mean_confidence_interval_inf,T1_I,T1_J,technique,T1_T,SCR,T1_Ia,U1_T,T1_Ta,U1_J,U1_I,VEC,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
28,1,512,2,32,2.9244708434746958,16,2,RS,4,False,1024,7,256,1,27,False,False,10,4.220189569193076e-05,2.9244969999999997,True,False,2.9245231565253036
29,2,1024,4,4,1.5747412363089255,8,256,RS,32,True,256,1,128,26,30,True,False,10,0.20311192753996504,1.700629,True,True,1.8265167636910744
30,8,1024,4,2,1.408429559625538,16,1024,RS,1,False,1024,1,2048,12,28,True,False,10,0.0026854690465540998,1.410094,True,True,1.4117584403744619
31,2,1024,32,1,0.18057999678487513,4,1024,RS,1,True,4,1,32,18,15,False,False,10,0.010638038176280434,0.18717340000000002,True,True,0.1937668032151249
32,4,1024,2,2,1.0762397971532751,256,1,RS,256,True,512,1,1024,22,30,False,False,10,0.0035886103159858563,1.078464,True,True,1.080688202846725
33,4,16,8,1,1.6462040678406362,32,8,RS,4,True,64,1,1024,30,28,False,False,10,0.0022603152435003186,1.647605,True,True,1.6490059321593638
34,4,1024,2,16,0.15035188453018902,256,2,RS,4,False,2048,23,1,1,24,True,False,10,0.012715034905182136,0.1582326,True,True,0.16611331546981098
35,2,512,2,2,1.2571843039072703,1,2,RS,4,True,2,13,8,1,18,False,False,10,0.08728159032121267,1.311281,True,True,1.3653776960927295
36,8,32,8,1,1.0000668986109535,1,1,RS,4,True,16,1,128,30,15,True,False,10,0.8676176370590906,1.537812,True,True,2.0755571013890464
37,4,4,1,16,inf,32,4,RS,16,False,1,1,16,11,11,True,False,1,inf,inf,False,False,inf
38,4,1024,16,4,1.8037310856297337,64,8,RS,128,False,64,12,2048,27,1,True,False,10,0.001885969246833039,1.8049,True,True,1.8060689143702662
39,1,8,8,1,0.6868101668495904,512,4,RS,4,True,2048,1,16,2,22,False,False,10,3.2806249404663755e-05,0.6868304999999999,True,False,0.6868508331504094
40,2,512,2,1,0.4790260480883513,16,512,RS,128,True,128,22,1,1,9,True,False,10,0.009291865232018812,0.4847851,True,True,0.49054415191164874
41,4,256,4,16,1.0750191181964437,2,1,RS,2,True,8,17,1024,5,1,True,False,10,3.207802986468645e-05,1.0750389999999999,True,False,1.075058881803556
42,4,4,2,2,2.8086306913006274,32,2,RS,2048,False,32,20,1,1,1,False,False,10,0.0001731357848626132,2.8087379999999995,True,False,2.8088453086993717
43,8,16,8,2,3.0289509494306284,2,2,RS,4,False,32,1,4,9,10,False,False,10,6.13921819126674e-05,3.028989,True,False,3.029027050569372
44,4,1,4,4,1.2166138715541461,4,8,RS,256,True,8,20,512,6,1,True,False,10,0.00811256654826325,1.221642,True,True,1.2266701284458537
45,16,128,4,1,inf,2,1,RS,32,False,512,1,64,6,11,False,False,1,inf,inf,False,True,inf
46,8,1024,1,4,2.8061581174684025,2,2,RS,8,False,256,1,128,1,6,True,False,10,0.0028733410866097864,2.8079389999999997,True,True,2.809719882531597
47,1,512,1,4,0.7495144295301489,1,32,RS,64,True,2,30,1,10,1,False,False,10,1.753881409902558e-05,0.7495253,True,False,0.749536170469851
48,2,512,2,16,1.073667993914238,16,256,RS,64,True,128,9,256,1,14,False,False,10,2.9051678092667144e-05,1.073686,True,False,1.0737040060857619
49,16,2048,1,2,1.2896758234213568,16,512,RS,2,True,1024,13,64,16,1,True,False,10,0.006189427760302237,1.293512,True,True,1.2973481765786432
50,2,1024,2,1,0.1277059976273657,1,16,RS,16,True,64,19,1,1,19,False,False,10,0.023396125520265102,0.1422068,True,True,0.15670760237263429
51,2,1024,16,4,1.0732568448293143,2,16,RS,32,True,128,8,64,1,26,True,False,10,0.17486128400821038,1.1816350000000002,True,True,1.2900131551706862
52,4,1024,4,8,1.552131463286129,32,512,RS,2048,False,32,1,1,1,3,True,False,10,0.0025113733294753397,1.553688,True,True,1.555244536713871
53,8,1024,2,8,1.5459095051241925,4,512,RS,8,True,512,25,128,12,1,True,False,10,2.4999999999990586e-05,1.545925,True,False,1.5459404948758075
54,1,32,8,4,1.4459180295965444,512,16,RS,4,False,1024,1,32,7,26,True,False,10,0.03227352489270422,1.465921,True,True,1.4859239704034557
55,1,256,32,1,0.2226752723574021,32,8,RS,1,True,1,29,16,1,26,True,False,10,0.049503184187383344,0.2533571,True,True,0.2840389276425979
56,2,1,4,8,1.6468032239321873,512,1024,RS,16,True,1024,13,16,3,1,False,False,10,0.4252176321708685,1.910351,True,True,2.1738987760678126
57,2,64,16,2,1.2839113281987375,64,16,RS,512,True,512,13,512,20,1,False,False,10,4.626013402487258e-05,1.2839399999999999,True,False,1.2839686718012622
58,1,512,4,1,1.4320553990749902,16,32,RS,16,False,128,1,512,26,23,False,False,10,0.0034069342523741003,1.434167,True,True,1.4362786009250097
59,1,512,1,32,1.5068901488032078,16,64,RS,256,False,512,1,256,4,6,False,False,10,0.0028248874313855634,1.5086410000000001,True,True,1.5103918511967924
60,4,256,1,1,0.6699103722715508,1,128,RS,32,True,128,24,256,22,1,False,False,10,0.00016687408426714745,0.6700138,True,False,0.6701172277284492
61,8,256,4,4,2.4347996992226766,32,256,RS,4,True,64,1,64,12,16,True,False,10,5.211525688312415e-05,2.434832,True,False,2.4348643007773236
62,4,2048,4,4,1.192531981507199,16,64,RS,64,True,256,17,256,22,1,False,False,10,8.392854103340276e-05,1.192584,True,False,1.192636018492801
63,2,64,8,8,1.6935765951724824,2,4,RS,8,True,256,1,2048,17,23,False,False,10,0.003290450425093842,1.695616,True,True,1.6976554048275176
64,4,256,16,2,1.2757069930371452,16,32,RS,1024,True,512,29,1024,1,2,True,False,10,0.009482178230765359,1.281584,True,True,1.287461006962855
65,2,2,1,2,2.9214149121550355,1,1,RS,16,False,64,4,1024,6,1,False,False,10,0.0025090356713287137,2.92297,True,True,2.9245250878449642
66,4,128,1,8,inf,2,128,RS,1,False,4,27,128,4,1,False,False,1,inf,inf,False,True,inf
67,16,4,2,1,1.7753806380339914,1,2,RS,512,True,512,13,512,7,1,False,False,10,3.930648801410146e-05,1.775405,True,False,1.7754293619660084
68,8,1,8,1,1.2435087264611788,512,512,RS,256,False,512,24,1024,1,3,True,False,10,0.002578713051116775,1.245107,True,True,1.246705273538821
69,16,1,2,2,1.4800272343283611,8,16,RS,4,True,1,17,128,11,1,False,False,10,0.04206836827118447,1.5061010000000001,True,True,1.5321747656716391
70,2,1024,1,32,1.281389498054416,4,1024,RS,32,True,1024,1,2048,17,15,True,False,10,0.002682341514423533,1.283052,True,True,1.2847145019455841
71,8,128,1,8,2.7458551149349146,2,2,RS,512,True,4,9,1024,12,1,False,False,10,0.0010049855720357455,2.746478,True,False,2.7471008850650858
72,8,128,4,1,1.2578160591935643,256,16,RS,16,True,1024,27,128,1,20,True,False,10,1.057320415056855,1.913138,True,True,2.5684599408064357
73,2,16,2,2,1.0749098209357255,16,2,RS,32,True,16,21,2048,1,28,False,False,10,3.255764119219446e-05,1.07493,True,False,1.0749501790642744
74,2,128,2,4,1.1086225980999496,2,64,RS,8,True,32,1,2048,24,28,False,False,10,0.0023288374782281665,1.110066,True,True,1.1115094019000504
75,4,512,4,8,1.2187438046690633,2,1,RS,8,True,2048,1,1,18,21,False,False,10,0.0662125270322769,1.259782,True,True,1.3008201953309366
76,2,256,8,4,1.2300215331507471,2,2,RS,32,True,1024,28,32,1,30,False,False,10,5.23832034148367e-05,1.2300539999999998,True,False,1.2300864668492524
77,2,1024,16,4,1.1338252393842139,1,1024,RS,64,True,128,1,1,30,27,False,False,10,5.769748694701324e-05,1.133861,True,False,1.1338967606157861
78,2,1,8,1,1.5133411079559032,256,32,RS,512,False,1024,17,1,1,2,True,False,10,0.003962426150731361,1.515797,True,True,1.518252892044097
79,1,1,32,1,0.2661600859423452,256,32,RS,64,True,1,20,64,11,1,True,False,10,0.008355204200975583,0.27133860000000004,True,True,0.2765171140576549
80,4,128,16,2,3.0296608901507476,2,2,RS,1,False,8,1,16,29,4,False,False,10,0.00016152089648090536,3.0297609999999997,True,False,3.029861109849252
81,16,64,4,2,1.3188621760333938,2,64,RS,1,True,512,8,2048,25,1,True,False,10,4.1665333312010074e-05,1.3188879999999998,True,False,1.3189138239666058
82,4,2,4,1,0.5547634618757076,2,1,RS,2,False,128,1,32,5,1,False,False,10,0.014771880455784894,0.563919,True,True,0.5730745381242923
83,8,1,4,1,1.3875715647355313,8,1024,RS,8,True,128,1,512,28,20,True,False,10,0.00024755807399477595,1.387725,True,False,1.3878784352644689
84,2,256,8,8,1.1188222050629113,512,32,RS,16,True,1024,1,512,17,1,False,False,10,4.3231932642422465e-05,1.118849,True,False,1.1188757949370887
85,1,2048,1,4,0.2965683177751008,1,512,RS,1,False,4,1,32,18,10,True,False,10,0.057340056587345645,0.33210740000000005,True,True,0.3676464822248993
86,1,1024,1,2,3.0350145568422047,4,4,RS,128,False,1,1,512,16,22,False,False,10,0.0029452368325824556,3.0368399999999998,True,True,3.038665443157795
87,16,32,1,2,2.644515469808435,4,32,RS,32,False,128,1,512,28,19,True,False,10,0.00012024974012440138,2.64459,True,False,2.644664530191565
88,2,16,2,8,inf,4,8,RS,256,False,4,1,512,17,24,True,False,1,inf,inf,False,False,inf
89,4,512,1,1,0.9307079883633741,1024,32,RS,128,False,1024,24,2048,18,1,True,False,10,0.003207692112719063,0.9326960999999999,True,True,0.9346842116366257
90,1,16,1,16,2.751255072052814,4,4,RS,32,False,64,20,2048,23,1,True,False,10,0.003605914585788185,2.75349,True,True,2.7557249279471865
91,4,256,8,1,0.6589050831068276,8,1,RS,32,True,64,9,2048,1,2,False,False,10,0.0025134388176361257,0.6604629,True,True,0.6620207168931723
92,4,2,8,4,18.890901822546446,4,2,RS,4,True,1024,3,16,1,14,True,False,10,0.00011000000000090634,18.89097,True,False,18.891038177453552
93,4,1024,2,4,1.1075067525866256,1,1,RS,16,True,2048,17,16,1,16,False,False,10,0.05987503203339436,1.1446169999999998,True,True,1.181727247413374
94,32,4,2,2,1.6337662728357771,2,4,RS,256,True,1,1,1024,12,8,True,False,10,0.004128344099030498,1.636325,True,True,1.638883727164223
95,1,16,2,2,1.5286565035843545,256,8,RS,16,True,1,1,256,15,17,True,False,10,5.243090691567631e-05,1.528689,True,False,1.5287214964156455
96,4,1,1,4,0.08981910842844931,2048,512,RS,2,True,1,21,4,1,20,True,False,10,0.01131711486210156,0.09683339999999999,True,True,0.10384769157155066
97,4,1024,1,8,1.7338862287339958,8,1024,RS,1,False,128,1,512,7,24,True,False,10,0.002276190018429879,1.7352969999999999,True,True,1.736707771266004
98,2,1,8,2,2.911454109189752,2,16,RS,4,False,128,12,512,1,29,False,False,10,0.00019988996973337823,2.911578,True,False,2.911701890810248
99,1,512,32,2,1.2498349185588657,1,128,RS,256,True,64,21,1,1,13,False,False,10,5.82151183112848e-05,1.2498710000000002,True,False,1.2499070814411346
100,1,2048,2,1,0.2784782668339645,64,2,RS,1,False,512,28,32,1,4,False,False,10,0.1250926985938428,0.35601010000000005,True,True,0.4335419331660356
101,1,128,2,2,1.1046476443592161,128,8,RS,32,True,1024,7,1024,2,1,True,False,10,0.003869594810829656,1.107046,True,True,1.1094443556407838
102,8,128,1,1,inf,32,128,RS,4,True,2048,21,8,1,23,True,False,1,inf,inf,False,True,inf
103,32,2048,1,1,1.4728981589086432,2,512,RS,16,True,1,1,512,13,15,False,False,10,5.782732917922558e-05,1.472934,True,False,1.4729698410913568
104,4,512,1,8,1.084907517123841,256,128,RS,512,True,2048,22,512,11,1,False,False,10,0.0024951520995722927,1.086454,True,True,1.0880004828761591
105,1,64,2,1,inf,1,1,RS,16,False,2,30,2048,10,1,True,False,1,inf,inf,False,False,inf
106,2,32,2,2,3.4794742360951076,128,4,RS,16,False,2048,1,16,21,24,False,False,10,0.06762681486658974,3.521389,True,True,3.5633037639048926
107,2,1024,1,1,0.49074850193707026,256,512,RS,1024,True,2048,17,1,1,8,True,False,10,2.226229997103494e-05,0.4907623,True,False,0.4907760980629297
108,4,64,1,2,0.3477093378698058,2,16,RS,1,True,64,30,64,1,9,True,False,10,0.007506775446221905,0.352362,True,True,0.3570146621301942
109,1,1024,1,16,1.5199833136670575,128,128,RS,64,True,1,4,1,1,2,True,False,10,6.241794613730377e-05,1.520022,True,False,1.5200606863329424
110,8,1024,8,4,inf,1024,16,RS,1,False,2048,1,128,25,5,False,False,1,inf,inf,False,False,inf
111,4,512,2,2,1.962317070824209,2,512,RS,4,False,2048,28,512,1,4,False,False,10,5.635601121439511e-05,1.9623520000000003,True,False,1.9623869291757916
112,2,1024,2,8,1.1035827106592409,256,8,RS,8,True,1024,4,32,5,1,False,False,10,0.1060823109476788,1.169332,True,True,1.2350812893407592
113,8,1024,4,2,1.4963587274257035,4,2,RS,1,False,1,1,4,9,15,True,False,10,5.852349955356607e-05,1.496395,True,False,1.4964312725742963
114,1,256,1,2,1.9700318715303693,256,256,RS,8,False,1024,9,2048,1,25,False,False,10,0.003027014370629921,1.9719080000000002,True,True,1.9737841284696311
115,16,32,2,1,0.3239900288888766,2048,8,RS,16,True,2048,1,32,24,15,True,False,10,0.01565464485096996,0.3336927,True,True,0.3433953711111234
116,4,2048,8,4,1.5941071137546454,2048,1,RS,64,False,1,23,1024,1,30,False,False,10,9.178235124469176e-05,1.5941640000000001,True,False,1.5942208862453549
117,1,256,2,1,0.5691576958796764,32,256,RS,256,True,1024,29,2048,23,1,True,False,10,3.550225344960741e-05,0.5691797000000001,True,False,0.5692017041203238
118,1,64,8,8,1.0904466151086736,128,4,RS,16,True,512,27,2048,1,30,False,False,10,0.004697334989118839,1.0933579999999998,True,True,1.096269384891326
119,1,64,1,2,1.7618215178751329,8,32,RS,2,False,16,14,256,10,1,False,False,10,7.660939890115852e-05,1.7618689999999997,True,False,1.7619164821248665
120,8,2048,4,4,inf,4,16,RS,1,True,1024,19,128,1,30,False,False,1,inf,inf,False,True,inf
121,2,2048,1,8,1.1421503263606778,16,128,RS,8,True,64,24,128,3,1,True,False,10,0.097806001145124,1.20277,True,True,1.263389673639322
122,4,1,16,1,3.0623064147292256,1,2,RS,32,False,16,1,1024,16,3,False,False,10,0.00015260733927312072,3.0624010000000004,True,False,3.062495585270775
123,16,64,1,2,0.6546413203301327,64,32,RS,2,True,1024,1,2,28,2,True,False,10,4.2884612625026505e-05,0.6546679,True,False,0.6546944796698673
124,8,512,4,2,2.276673661059106,8,8,RS,64,True,8,1,128,23,28,False,False,10,0.00017641145087547453,2.276783,True,False,2.276892338940894
125,8,128,2,2,1.4685985361574259,64,16,RS,1024,True,256,1,2048,24,12,False,False,10,0.0036664763738499598,1.470871,True,True,1.4731434638425742
126,1,256,2,1,0.8269702753201948,128,1,RS,16,True,1024,1,16,12,2,True,False,10,2.601614883107731e-05,0.8269864,True,False,0.8270025246798052
127,2,4,16,4,1.2384143235151563,32,2,RS,16,True,128,1,512,1,1,True,False,10,8.014985963805644e-05,1.238464,True,False,1.2385136764848437
128,2,64,8,8,1.5254019591918013,64,16,RS,2,False,128,2,1,1,30,False,False,10,7.267048919611532e-05,1.5254470000000002,True,False,1.5254920408081991
129,4,2048,1,8,1.0299349725298843,64,512,RS,64,False,128,1,64,30,12,True,False,10,0.24599749840394716,1.182403,True,True,1.3348710274701159
130,16,512,1,2,0.7592410095443,32,256,RS,1,True,1024,1,32,4,30,True,False,10,6.532878385519563e-05,0.7592814999999999,True,False,0.7593219904556999
131,4,1,16,2,1.2139786291423615,1,1024,RS,1,True,1024,1,1024,9,12,True,False,10,0.0018076473660534663,1.215099,True,True,1.2162193708576383
132,8,256,8,4,1.0450252531775455,1024,256,RS,2,False,1,9,64,1,12,True,False,10,0.3721524613787338,1.2756835,True,True,1.5063417468224545
133,32,2048,2,2,2.8773408702467753,4,64,RS,4,False,512,1,4,7,30,False,False,10,4.3772137256489384e-05,2.877368,True,False,2.877395129753225
134,4,1024,4,1,0.6248234298218067,128,1,RS,64,True,1,18,1024,1,17,False,False,10,0.003185682484178226,0.6267979,True,True,0.6287723701781933
135,1,64,8,1,3.127728680946131,4,2,RS,512,False,256,1,1,30,26,True,False,10,7.473285756611206e-05,3.127775,True,False,3.1278213190538695
136,1,32,8,2,1.6529827223445306,1,32,RS,16,False,512,1,256,1,7,True,False,10,0.002043058736306896,1.654249,True,True,1.6555152776554696
137,8,1,8,1,2.909524535941648,4,1,RS,2,False,64,26,2048,1,18,False,False,10,9.271461589205733e-05,2.909582,True,False,2.9096394640583516
138,2,2,1,32,1.3038801165995602,4,2,RS,64,True,32,30,1,1,10,False,False,10,4.1761226035621226e-05,1.303906,True,False,1.3039318834004399
139,4,128,2,2,1.077505589294231,32,4,RS,4,True,256,20,1024,1,16,False,False,10,0.004102018527505669,1.0800480000000001,True,True,1.0825904107057693
140,2,2048,1,1,2.3488356321995822,16,16,RS,256,False,256,1,1024,23,14,False,False,10,0.0024659245730557274,2.350364,True,True,2.3518923678004175
141,2,1024,2,4,1.0739255479128667,1,1,RS,2,True,16,18,1024,24,1,False,False,10,3.138470965294379e-05,1.073945,True,False,1.0739644520871332
142,1,32,2,8,1.4329984300794123,1024,32,RS,16,True,2048,19,1,1,26,False,False,10,6.384355879803716e-05,1.433038,True,False,1.4330775699205878
143,1,1,4,4,7.285766791074739,4,512,RS,8,True,32,20,16,1,19,True,False,10,0.0002568735097279739,7.285925999999999,True,False,7.286085208925259
144,1,512,8,2,0.1754923820445963,128,8,RS,1,False,2048,14,8,1,30,False,False,10,0.008471539269813958,0.18074300000000001,True,True,0.18599361795540373
145,1,256,2,1,1.6963818110925248,128,64,RS,2,False,512,1,1024,9,28,False,False,10,0.002507585292667041,1.697936,True,True,1.699490188907475
146,32,4,2,2,2.3186299761149662,1,1,RS,1,False,2048,1,2048,4,9,False,False,10,9.523129737641968e-05,2.318689,True,False,2.3187480238850338
147,16,64,4,2,2.8595176633428276,2,32,RS,16,False,16,12,32,28,1,False,False,10,0.018937448745805285,2.871255,True,True,2.8829923366571726
148,1,256,1,16,0.33707451023392127,1,8,RS,1,True,64,11,64,8,1,True,False,10,0.03056750825451757,0.35602009999999995,True,True,0.37496568976607864
149,16,8,2,1,1.7369106515536923,16,1,RS,4,True,64,7,128,29,1,True,False,10,7.639371701914813e-05,1.736958,True,False,1.7370053484463077
150,4,64,8,1,0.31694801466080175,1024,4,RS,8,False,1,5,32,1,6,False,False,10,0.09381792739284961,0.3750959,True,True,0.4332437853391982
151,1,16,1,16,2.715844413921722,256,4,RS,16,True,2048,5,32,26,1,True,False,10,0.01751157320174289,2.726698,True,True,2.7375515860782778
152,2,256,1,4,0.3906928616484777,16,128,RS,2,False,32,1,32,27,7,False,False,10,0.17572412277419397,0.4996058,True,True,0.6085187383515223
153,16,512,2,4,2.318041129419127,4,1,RS,512,False,4,10,512,28,1,False,False,10,0.009927266693304819,2.324194,True,True,2.3303468705808728
154,4,512,2,4,1.074007202018711,1,64,RS,128,True,128,26,1024,1,29,False,False,10,0.007306928492875812,1.0785360000000002,True,True,1.0830647979812893
155,4,1024,8,4,2.8564629448955823,2,2,RS,64,True,128,1,64,4,28,False,False,10,0.00016304600577751646,2.856564,True,False,2.856665055104418
156,4,512,16,2,32.00539053307643,256,256,RS,2,True,256,28,4,1,4,False,False,10,0.000934933152690462,32.005970000000005,True,False,32.00654946692358
157,8,1,1,8,2.5958745161207273,1,4,RS,8,False,2,14,128,3,1,False,False,10,0.0056478088671625916,2.599375,True,False,2.602875483879273
158,2,2048,2,1,0.27971413752882945,1,128,RS,8,False,2048,24,16,1,26,False,False,10,0.03945056219675456,0.30416540000000003,True,True,0.3286166624711706
159,1,1,4,2,1.1646901668902265,2048,4,RS,512,True,1,29,2048,1,25,False,False,10,0.0046835372316230955,1.1675929999999999,True,True,1.1704958331097732
160,1,4,16,4,1.2015612510364553,16,4,RS,1,True,128,1,1,18,16,False,False,10,5.445181356022337e-05,1.201595,True,False,1.2016287489635447
161,1,128,32,2,2.879688070200346,4,8,RS,32,True,32,13,32,1,29,True,False,10,8.378544026260072e-05,2.87974,True,False,2.879791929799654
162,1,1024,1,1,0.48006703227550873,256,1024,RS,2,True,1024,21,64,1,23,False,False,10,0.2178966604852172,0.6151183,True,True,0.7501695677244913
163,2,512,4,4,1.0881993095560678,8,64,RS,1,True,32,3,1,14,1,False,False,10,3.82230297072607e-05,1.088223,True,False,1.088246690443932
164,1,8,1,2,3.025905789921659,8,4,RS,2048,True,16,1,1,15,30,False,False,10,0.00015522886329542902,3.0260019999999996,True,False,3.0260982100783402
165,4,256,4,8,1.485166809393391,16,2,RS,2048,False,2048,1,2048,18,7,False,False,10,3.741657386772936e-05,1.48519,True,False,1.485213190606609
166,1,1024,16,4,0.2116708157367867,32,4,RS,2,True,256,1,16,21,14,False,False,10,0.03069818774194984,0.2306974,True,True,0.2497239842632133
167,4,2048,16,4,1.6022167916439634,512,32,RS,4,True,512,1,128,21,18,False,False,10,6.00333240791995e-05,1.6022540000000003,True,False,1.6022912083560372
168,4,256,16,4,3.4234375476078363,4,2,RS,64,True,256,4,128,3,1,False,False,10,0.2391894814660544,3.5716860000000006,True,True,3.719934452392165
169,32,1024,2,1,inf,16,4,RS,2,False,16,23,256,1,19,False,False,1,inf,inf,False,False,inf
170,2,16,1,16,1.7920200359734193,8,16,RS,8,True,2048,1,128,22,21,False,False,10,0.00027422618401602857,1.7921900000000002,True,False,1.792359964026581
171,4,128,4,1,0.4962842651311304,4,8,RS,256,True,256,25,256,5,1,True,False,10,2.3935120638928724e-05,0.4962991,True,False,0.4963139348688696
172,1,512,8,1,0.18837808548999696,8,128,RS,4,True,16,2,64,1,23,True,False,10,0.016509513591865747,0.1986106,True,True,0.20884311451000304
173,2,8,1,1,1.7650032766588732,2,2,RS,2048,False,1024,26,2048,5,1,False,False,10,0.0033038718195475187,1.767051,True,True,1.7690987233411266
174,4,1,2,4,1.8248243641398907,16,32,RS,4,False,16,1,1024,9,27,False,False,10,0.002555096084299009,1.826408,True,True,1.8279916358601094
175,2,256,32,1,3.1254416605973794,32,32,RS,4,False,1024,1,512,24,12,True,False,10,0.00016511813952445938,3.125544,True,False,3.125646339402621
176,16,512,4,1,0.5506829804568086,512,64,RS,128,True,2048,5,128,1,3,False,False,10,3.278429502062997e-05,0.5507033,True,False,0.5507236195431914
177,8,256,2,2,2.0235288195931997,4,32,RS,2,False,2048,29,1024,1,3,True,False,10,0.003880606138221253,2.025934,True,True,2.0283391804068
178,1,1,32,2,0.6541023381234222,2,16,RS,4,True,8,2,4,5,1,False,False,10,9.287243939941392e-05,0.6541599,True,False,0.6542174618765778
179,1,32,2,2,2.7712326149187616,1,8,RS,4,False,2,1,1024,24,25,True,False,10,0.00016680527569588912,2.7713360000000002,True,False,2.771439385081239
180,16,16,2,1,0.10317019059704632,1,16,RS,2,True,64,19,8,1,22,True,False,10,0.0030902303231312724,0.10508550000000001,True,True,0.1070008094029537
181,32,1,2,1,2.0503909997270746,32,64,RS,4,False,64,3,16,11,1,False,False,10,6.615134163408808e-05,2.050432,True,False,2.050473000272925
182,1,4,4,2,1.495579662843016,128,2,RS,32,False,512,14,2048,1,23,True,False,10,0.0016559299502092225,1.496606,True,True,1.4976323371569842
183,1,16,16,1,2.3880215038108656,32,8,RS,8,False,32,14,2048,1,30,False,False,10,7.017834423809198e-05,2.3880649999999997,True,False,2.3881084961891337
