id,speedup,T2_K,T2_J,T2_I,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,RT_I,cost_mean,U_J,U_I,U_K,points
1,1.9953896987060844,256,2048,1,1,1,256,256,RS,True,True,True,True,False,21,8,8,0.08942582571428571,1,1,8,300
