id,RT1_J,T1_Ja,runs,T1_I,T1_J,T1_Ia,cost_mean,baseline,technique,RT1_I,cost_std,correct_result,U1_J,U1_I,OMP,mean_confidence_interval_inf,VEC1,mean_confidence_interval_sup,SCR
65,1,4,10,4,1,1,2.673914,False,RS,1,0.0007731907914609508,True,1,21,False,2.673434780188429,False,2.674393219811571,False
66,16,16,10,4,8,128,1.324987,False,RS,1,0.06702013877186469,True,1,11,True,1.283448250924836,True,1.3665257490751639,True
67,4,2048,10,8,2048,1,1.3701310000000002,False,RS,16,0.05270915754401696,True,1,9,True,1.3374621259972599,True,1.4027998740027405,False
68,2,4,10,8,2,128,3.686235000000001,False,RS,32,0.0008116926758324069,True,1,24,False,3.6857319169117617,True,3.68673808308824,True
69,32,1024,1,2,2,16,inf,False,RS,2,inf,False,26,1,True,inf,False,inf,True
70,1,256,10,2,32,4,2.445183,False,RS,16,0.0002681809090893735,True,29,1,False,2.4450167828047875,False,2.4453492171952127,False
71,4,512,1,1,64,32,inf,False,RS,16,inf,False,1,2,True,inf,True,inf,True
72,1,2048,1,32,1024,32,inf,False,RS,4,inf,False,1,11,True,inf,True,inf,False
73,8,32,10,256,32,2048,0.9316644000000001,False,RS,1,0.24975284742889323,True,13,1,True,0.776868825859653,True,1.0864599741403471,True
74,16,64,10,64,8,512,1.511193,False,RS,1,0.08477020231779558,True,1,24,True,1.4586528497159776,True,1.5637331502840224,False
75,2,128,1,4,64,4,inf,False,RS,4,inf,False,1,25,True,inf,True,inf,False
76,4,512,1,128,1,256,inf,False,RS,16,inf,False,18,1,False,inf,True,inf,False
77,1,16,1,4,1,1,inf,False,RS,2,inf,False,30,1,True,inf,True,inf,False
78,4,32,1,8,4,64,inf,False,RS,2,inf,False,1,15,True,inf,True,inf,True
79,8,1024,1,256,1024,256,inf,False,RS,16,inf,False,5,1,False,inf,True,inf,False
80,16,32,10,32,2,512,8.411261999999999,False,RS,1,0.0011384621205822916,True,27,1,False,8.410556386833195,False,8.411967613166803,False
81,16,32,10,16,4,128,1.359812,False,RS,1,0.04531761485338788,True,1,19,True,1.3317243674379788,True,1.3878996325620212,True
82,2,1,10,256,8,1,3.278409000000001,False,RS,1,0.00028047994580718787,True,1,11,False,3.2782351599229282,False,3.2785828400770733,False
83,8,32,10,2,4,2048,5.706778,False,RS,1,0.00010007996802567453,True,30,1,False,5.706715970932985,False,5.706840029067015,True
84,4,1024,1,256,1024,512,inf,False,RS,4,inf,False,10,1,True,inf,True,inf,True
85,1,64,1,8,16,8,inf,False,RS,2,inf,False,1,5,False,inf,True,inf,False
86,4,8,1,16,4,32,inf,False,RS,4,inf,False,1,18,True,inf,False,inf,True
87,8,1,1,256,32,1,inf,False,RS,2,inf,False,1,6,False,inf,True,inf,False
88,8,1,10,64,4,1,1.3609360000000001,False,RS,1,0.06963290331445328,True,15,1,True,1.317777872440758,True,1.4040941275592422,True
89,8,512,1,1,8,1,inf,False,RS,4,inf,False,1,20,False,inf,False,inf,False
90,8,1024,1,2,2,4,inf,False,RS,2,inf,False,1,5,False,inf,True,inf,True
91,2,32,10,1024,8,2048,2.75806,False,RS,1,0.0014005713120009704,True,1,13,False,2.7571919328584333,True,2.7589280671415666,True
92,4,32,1,64,8,1,inf,False,RS,32,inf,False,4,1,True,inf,False,inf,False
93,1,4,10,1,4,2,1.3949409999999998,False,RS,4,0.04099147849248673,True,22,1,True,1.3695346852635373,True,1.4203473147364623,False
94,1,512,10,2,512,256,2.426471,False,RS,16,0.0011144635480804309,True,1,8,False,2.425780261029215,True,2.4271617389707845,False
95,2,1,10,4,16,16,2.35028,False,RS,16,0.0009500526301210771,True,18,1,False,2.349691162099423,False,2.350868837900577,True
96,1,64,1,256,2,256,inf,False,RS,4,inf,False,1,6,False,inf,True,inf,True
97,16,64,10,4,2,8,1.4428819999999998,False,RS,1,0.04060682228394635,True,22,1,True,1.4177140932707357,True,1.4680499067292638,False
98,1,1,10,2,64,2,1.386993,False,RS,8,0.024442956061000456,True,1,4,True,1.3718433772585532,True,1.4021426227414466,False
99,1,128,1,16,64,256,inf,False,RS,4,inf,False,1,7,False,inf,True,inf,True
100,1,8,1,8,1,128,inf,False,RS,4,inf,False,9,1,False,inf,False,inf,True
101,4,2048,1,64,512,512,inf,False,RS,2,inf,False,1,30,False,inf,False,inf,False
102,4,64,10,4,32,4,1.369856,False,RS,8,0.04801898066389996,True,8,1,True,1.340094074328186,False,1.399617925671814,False
103,32,64,10,32,16,512,2.315584,False,RS,1,0.00014705101155714796,True,1,7,False,2.3154928585135415,True,2.3156751414864583,False
104,4,8,1,128,1,1024,inf,False,RS,8,inf,False,20,1,False,inf,False,inf,True
105,2,2048,1,128,16,256,inf,False,RS,2,inf,False,1,26,False,inf,False,inf,True
106,32,256,1,1,16,1024,inf,False,RS,2,inf,False,1,7,True,inf,True,inf,False
107,16,2,10,16,1,1024,1.378354,False,RS,1,0.13211462539779611,True,1,18,True,1.296470011483668,False,1.4602379885163321,False
108,16,1024,10,4,2,256,3.8853549999999997,False,RS,1,0.00016560495161685115,True,1,18,False,3.8852523588736627,False,3.8854576411263366,False
109,2,2048,1,32,32,64,inf,False,RS,16,inf,False,1,10,True,inf,True,inf,True
110,32,128,1,32,64,1,inf,False,RS,4,inf,False,17,1,True,inf,False,inf,False
111,1,1024,1,2,512,1024,inf,False,RS,2,inf,False,16,1,True,inf,True,inf,False
112,32,1,1,16,128,32,inf,False,RS,2,inf,False,1,7,False,inf,False,inf,True
113,32,1,10,16,1,64,2.2414870000000002,False,RS,1,0.00025432459574327416,True,1,21,False,2.2413293708789657,False,2.241644629121035,True
114,8,1,10,4,16,4,2.6426570000000007,False,RS,1,0.00019452763299855258,True,1,10,False,2.6425364327394223,False,2.642777567260579,False
115,32,512,10,2,1,2048,0.9701738000000001,False,RS,4,0.3410938186821333,True,23,1,True,0.758765545631021,False,1.1815820543689792,True
116,4,64,1,4,64,32,inf,False,RS,4,inf,False,8,1,True,inf,True,inf,True
117,1,16,10,64,16,64,2.1300339999999998,False,RS,1,0.0001344023809312819,True,1,6,False,2.1299506980719687,True,2.130117301928031,False
118,2,2048,10,1,128,32,1.3619439999999998,False,RS,1,0.04230812716252043,True,4,1,True,1.33572163295856,True,1.3881663670414397,True
119,1,8,1,16,1,512,inf,False,RS,16,inf,False,17,1,False,inf,True,inf,True
120,1,1024,1,2,512,128,inf,False,RS,2,inf,False,1,23,True,inf,True,inf,False
121,4,32,1,16,32,32,inf,False,RS,8,inf,False,4,1,False,inf,True,inf,False
122,8,4,10,64,2,128,5.6686749999999995,False,RS,1,0.00022830900113661058,True,2,1,False,5.668533495215264,False,5.6688165047847345,True
123,1,1,1,256,64,256,inf,False,RS,2,inf,False,1,11,True,inf,False,inf,True
124,16,64,10,4,32,512,1.363477,False,RS,1,0.07642896820577919,True,1,7,True,1.3161067051818949,True,1.4108472948181052,True
125,8,256,1,1,1,1,inf,False,RS,2,inf,False,4,1,False,inf,True,inf,False
126,32,1,10,1,2048,2,2.2429340000000004,False,RS,4,0.0003671021656159912,True,1,29,False,2.2427064719014034,False,2.2431615280985975,True
127,4,16,1,2048,16,1,inf,False,RS,32,inf,False,1,30,True,inf,False,inf,False
128,32,4,1,1,2,256,inf,False,RS,4,inf,False,1,9,True,inf,True,inf,False
129,1,256,10,8,32,32,2.474721,False,RS,16,0.000356719777977035,True,3,1,False,2.4744999068536853,True,2.474942093146315,False
130,16,4,1,64,2,128,inf,False,RS,4,inf,False,1,1,False,inf,False,inf,True
131,32,1024,10,1024,16,1,2.939553,False,RS,1,0.0004609349194842807,True,28,1,False,2.939267314826688,False,2.9398386851733123,True
132,2,128,10,2048,32,1,0.9628622,False,RS,1,0.2752731844186062,True,1,2,True,0.7922492477706904,False,1.1334751522293096,True
133,1,1,1,8,512,1,inf,False,RS,2,inf,False,1,30,True,inf,True,inf,False
134,4,2048,1,16,1,128,inf,False,RS,8,inf,False,1,23,False,inf,True,inf,False
135,4,16,1,128,4,512,inf,False,RS,16,inf,False,1,14,False,inf,True,inf,True
136,8,2,1,64,1,64,inf,False,RS,8,inf,False,1,11,True,inf,False,inf,False
137,2,16,1,64,2,1,inf,False,RS,32,inf,False,19,1,True,inf,False,inf,False
138,16,8,10,32,8,512,1.4481389999999998,False,RS,1,0.09188705561176723,True,1,12,True,1.3911878593987335,False,1.5050901406012662,False
139,2,512,1,1,64,128,inf,False,RS,4,inf,False,1,9,True,inf,False,inf,False
140,16,1,1,8,4,256,inf,False,RS,2,inf,False,27,1,True,inf,True,inf,False
141,16,1,10,2,8,2048,2.317285,False,RS,1,0.0012342548359232583,True,1,10,False,2.3165200149840968,True,2.3180499850159033,True
142,4,128,10,1,4,4,1.3482239999999999,False,RS,1,0.048389593344023915,True,1,6,True,1.318232370430136,False,1.3782156295698638,True
143,4,2048,1,2,32,1024,inf,False,RS,2,inf,False,1,6,True,inf,False,inf,False
144,8,128,1,64,4,128,inf,False,RS,8,inf,False,1,13,False,inf,False,inf,False
145,1,16,1,2,2,64,inf,False,RS,2,inf,False,1,7,False,inf,True,inf,False
146,32,1,1,4,512,4,inf,False,RS,4,inf,False,1,24,False,inf,True,inf,True
147,1,2048,1,4,128,256,inf,False,RS,4,inf,False,3,1,True,inf,True,inf,True
148,2,128,1,512,16,1024,inf,False,RS,4,inf,False,1,6,True,inf,True,inf,True
149,8,2048,1,1,32,2048,inf,False,RS,2,inf,False,1,2,False,inf,False,inf,True
150,4,32,1,32,4,128,inf,False,RS,16,inf,False,28,1,True,inf,False,inf,False
151,4,16,10,1,16,256,1.556094,False,RS,1,0.050542788842722126,True,1,24,True,1.5247678305564625,True,1.5874201694435377,True
152,16,512,1,16,64,128,inf,False,RS,4,inf,False,13,1,False,inf,False,inf,False
153,1,1024,1,128,1,1,inf,False,RS,4,inf,False,13,1,False,inf,False,inf,False
154,32,4,1,2048,4,2048,inf,False,RS,4,inf,False,9,1,True,inf,True,inf,True
155,8,512,1,1024,128,1,inf,False,RS,8,inf,False,1,5,True,inf,True,inf,True
156,4,16,1,32,16,1024,inf,False,RS,32,inf,False,29,1,True,inf,True,inf,True
157,8,1,1,1,2,8,inf,False,RS,8,inf,False,27,1,False,inf,True,inf,True
158,4,4,10,4,2,16,1.426126,False,RS,8,0.04031465668959616,True,1,4,True,1.4011391760547245,False,1.4511128239452755,True
159,16,512,1,1,16,2048,inf,False,RS,8,inf,False,24,1,False,inf,False,inf,False
160,8,128,10,1,64,128,2.638169,False,RS,1,0.00018387223825263652,True,13,1,False,2.6380550369001523,True,2.6382829630998477,False
161,16,1024,1,512,1024,1024,inf,False,RS,2,inf,False,18,1,False,inf,True,inf,True
162,2,256,1,64,64,256,inf,False,RS,16,inf,False,10,1,True,inf,True,inf,True
163,8,128,1,128,2,1024,inf,False,RS,2,inf,False,1,5,False,inf,True,inf,True
164,4,32,10,2,16,16,2.694643,False,RS,32,0.0008988331324555411,True,17,1,False,2.6940859076896335,True,2.6952000923103667,False
165,4,32,1,16,32,512,inf,False,RS,4,inf,False,29,1,False,inf,False,inf,True
166,4,1,1,1024,16,1,inf,False,RS,32,inf,False,1,22,False,inf,True,inf,True
167,16,64,10,4,8,512,2.3683690000000004,False,RS,8,0.0001894967018182276,True,1,9,False,2.3682515508855753,False,2.3684864491144255,True
168,4,2048,1,1024,1024,2048,inf,False,RS,4,inf,False,1,26,True,inf,False,inf,True
169,4,1,1,16,16,2048,inf,False,RS,8,inf,False,1,27,True,inf,False,inf,True
170,4,128,1,4,64,64,inf,False,RS,2,inf,False,21,1,False,inf,False,inf,False
171,4,2,1,64,1,512,inf,False,RS,32,inf,False,1,18,False,inf,True,inf,False
172,4,1,10,2,8,16,2.451623,False,RS,32,0.00022199324314037212,True,1,5,False,2.4514854096906964,True,2.451760590309304,False
173,32,256,1,2,64,1024,inf,False,RS,2,inf,False,1,26,False,inf,False,inf,False
174,1,1024,1,1,8,256,inf,False,RS,2,inf,False,1,10,True,inf,False,inf,False
175,1,1,1,1,128,2048,inf,False,RS,32,inf,False,25,1,True,inf,True,inf,True
176,32,1024,1,8,64,512,inf,False,RS,2,inf,False,14,1,True,inf,True,inf,True
177,16,64,1,2,2,256,inf,False,RS,2,inf,False,1,26,False,inf,False,inf,True
178,2,2,1,8,2,16,inf,False,RS,8,inf,False,1,24,False,inf,False,inf,False
179,2,32,1,4,8,8,inf,False,RS,4,inf,False,1,5,True,inf,True,inf,False
180,1,512,10,16,32,64,1.36839,False,RS,1,0.050602391643083444,True,1,1,True,1.337026889036887,True,1.399753110963113,True
181,8,512,1,8,8,32,inf,False,RS,4,inf,False,12,1,False,inf,False,inf,False
182,2,64,10,2,64,1,1.3700350000000001,False,RS,8,0.04389497676272311,True,15,1,True,1.3428291114593403,True,1.39724088854066,False
183,8,16,10,4,4,8,1.3882020000000002,False,RS,1,0.04438848652522408,True,19,1,True,1.3606902365601483,False,1.415713763439852,True
184,2,128,10,256,16,512,2.2918019999999997,False,RS,1,0.00021169789795837682,True,3,1,False,2.291670790694496,False,2.2919332093055034,True
185,4,512,1,1,4,512,inf,False,RS,2,inf,False,1,20,False,inf,False,inf,True
186,4,8,1,1,1,32,inf,False,RS,2,inf,False,20,1,False,inf,True,inf,True
187,2,512,1,1024,4,1,inf,False,RS,2,inf,False,26,1,True,inf,True,inf,False
188,8,128,1,4,16,128,inf,False,RS,2,inf,False,17,1,True,inf,False,inf,True
189,2,256,10,2,32,128,1.384463,False,RS,4,0.05944569976878057,True,20,1,True,1.3476188505914415,True,1.4213071494085585,False
190,2,256,1,4,4,128,inf,False,RS,2,inf,False,1,19,False,inf,True,inf,True
191,4,1,1,256,64,1,inf,False,RS,4,inf,False,1,27,True,inf,False,inf,False
192,32,512,1,1,64,256,inf,False,RS,4,inf,False,28,1,False,inf,False,inf,True
193,1,1,1,1,64,256,inf,False,RS,32,inf,False,1,7,False,inf,False,inf,False
194,2,1,10,2,4,2048,1.0171067,False,RS,4,0.23902596789054115,True,25,1,True,0.8689595925096529,False,1.1652538074903471,False
195,16,32,1,4,1,8,inf,False,RS,4,inf,False,1,17,True,inf,False,inf,False
196,16,32,10,1024,32,1,2.245224,False,RS,1,0.00024348305895891987,True,23,1,False,2.245073090409607,True,2.2453749095903928,True
197,4,1,1,4,512,4,inf,False,RS,4,inf,False,27,1,False,inf,True,inf,False
198,2,1024,1,16,4,128,inf,False,RS,2,inf,False,19,1,True,inf,True,inf,True
199,4,2048,1,16,16,2048,inf,False,RS,16,inf,False,1,25,False,inf,True,inf,False
200,16,4,1,64,2,1,inf,False,RS,2,inf,False,1,15,True,inf,True,inf,False
201,2,2048,1,2,16,64,inf,False,RS,2,inf,False,1,18,True,inf,True,inf,True
202,1,1,10,4,2048,1024,2.3007370000000003,False,RS,8,0.00012892245731442587,True,20,1,False,2.300657094501404,False,2.3008169054985963,False
203,16,128,10,2,1,2,2.347328,False,RS,4,0.0005815634101282285,True,1,6,False,2.3469675498874327,False,2.3476884501125674,False
204,16,1024,1,8,128,512,inf,False,RS,8,inf,False,1,23,True,inf,True,inf,False
205,2,64,1,64,64,512,inf,False,RS,32,inf,False,1,23,False,inf,False,inf,True
206,4,1024,10,8,256,8,2.254515,False,RS,1,0.00024577428669414833,True,5,1,False,2.254362670318039,True,2.2546673296819613,True
207,2,256,10,8,4,16,1.354487,False,RS,32,0.04138861173076479,True,1,27,True,1.3288345440552898,True,1.3801394559447102,True
208,4,2048,10,2,64,4,1.2427455,False,RS,8,0.23362884129115996,True,15,1,True,1.0979435047646682,True,1.387547495235332,True
209,8,1024,10,1,1,256,2.579095,False,RS,1,0.001400951462399775,True,22,1,False,2.578226697243105,True,2.5799633027568953,False
210,2,32,10,4,2,1024,1.290494,False,RS,16,0.10956413393077136,True,1,7,True,1.2225866940709562,False,1.3584013059290438,False
211,4,8,1,2,2,1,inf,False,RS,2,inf,False,1,29,True,inf,True,inf,False
212,1,1024,10,4,512,64,2.2685440000000003,False,RS,16,0.0024027742299267915,True,1,16,False,2.2670547724685424,False,2.2700332275314583,True
213,2,1,1,256,64,2048,inf,False,RS,16,inf,False,1,10,True,inf,True,inf,False
214,16,1,1,512,128,1024,inf,False,RS,4,inf,False,1,1,False,inf,False,inf,False
215,8,64,10,4,8,2048,0.9613626999999999,False,RS,1,0.3267431930376056,True,1,7,True,0.7588488921159615,False,1.1638765078840383,True
216,2,256,1,1024,8,1,inf,False,RS,2,inf,False,1,30,True,inf,False,inf,False
217,16,16,1,1024,1,1,inf,False,RS,2,inf,False,21,1,True,inf,True,inf,True
218,4,1024,10,2,2,1024,2.1197700000000004,False,RS,1,0.00020837466256729754,True,1,2,False,2.119640850419283,True,2.119899149580718,True
219,4,2048,1,32,128,1024,inf,False,RS,32,inf,False,22,1,True,inf,False,inf,False
220,1,1,1,2,1024,128,inf,False,RS,2,inf,False,1,5,False,inf,False,inf,False
221,32,1024,1,32,4,128,inf,False,RS,4,inf,False,4,1,True,inf,True,inf,False
222,4,128,1,4,32,2048,inf,False,RS,4,inf,False,11,1,False,inf,True,inf,True
223,1,2048,10,64,16,1024,1.9724730000000001,False,RS,1,0.00017550213673917656,True,1,4,False,1.9723642246474904,False,1.97258177535251,True
224,4,16,10,16,4,256,1.40361,False,RS,32,0.0458810669012829,True,1,3,True,1.3751731426577516,True,1.4320468573422485,True
225,8,2048,1,64,4,128,inf,False,RS,8,inf,False,25,1,True,inf,False,inf,False
226,2,128,1,32,1,128,inf,False,RS,32,inf,False,1,3,False,inf,False,inf,False
227,2,4,1,16,4,1024,inf,False,RS,8,inf,False,1,30,True,inf,False,inf,False
228,2,16,1,1,8,32,inf,False,RS,8,inf,False,1,12,True,inf,True,inf,False
229,1,64,1,64,8,64,inf,False,RS,4,inf,False,1,6,True,inf,False,inf,True
230,4,64,10,256,8,2048,1.0832982,False,RS,1,0.15164677401830876,True,9,1,True,0.9893082827984397,True,1.1772881172015601,False
231,1,8,10,128,2,2048,2.3144940000000007,False,RS,1,0.0010605206268620346,True,1,9,False,2.313836694583815,True,2.3151513054161863,True
232,4,128,1,8,32,32,inf,False,RS,4,inf,False,1,2,True,inf,False,inf,True
233,2,8,1,8,8,2048,inf,False,RS,4,inf,False,1,13,True,inf,True,inf,False
234,8,1024,1,4,32,4,inf,False,RS,4,inf,False,1,25,False,inf,True,inf,False
235,32,4,1,4,1,16,inf,False,RS,4,inf,False,8,1,True,inf,True,inf,True
236,32,128,1,16,1,1024,inf,False,RS,4,inf,False,1,5,False,inf,True,inf,True
237,2,256,1,16,1,16,inf,False,RS,2,inf,False,3,1,False,inf,True,inf,False
238,2,32,1,32,1,128,inf,False,RS,2,inf,False,26,1,True,inf,False,inf,False
239,2,32,10,1,32,4,1.3675480000000002,False,RS,1,0.03576589347409066,True,22,1,True,1.3453804768988247,False,1.3897155231011757,True
240,4,2048,1,8,16,256,inf,False,RS,4,inf,False,1,10,True,inf,True,inf,True
241,1,256,1,1,128,512,inf,False,RS,4,inf,False,4,1,False,inf,False,inf,False
242,32,1024,10,2,1024,512,2.236613,False,RS,1,0.0017156459424951627,True,1,15,False,2.235549651167648,True,2.2376763488323523,True
243,1,2048,1,8,2,1024,inf,False,RS,4,inf,False,1,9,True,inf,False,inf,False
244,4,1,10,2,1,2048,2.2230860000000003,False,RS,8,0.0004129697325470716,True,1,16,False,2.2228300434112755,True,2.223341956588725,True
245,4,2,10,2,2,2,1.3788710000000002,False,RS,4,0.06935752943264344,True,1,28,True,1.3358835478047304,False,1.42185845219527,False
246,32,4,10,16,1,128,2.739238,False,RS,1,0.0008342038120268011,True,1,20,False,2.738720964621376,True,2.7397550353786237,False
247,4,32,1,64,4,2048,inf,False,RS,16,inf,False,1,4,False,inf,False,inf,True
248,8,128,1,1,2,512,inf,False,RS,8,inf,False,1,8,True,inf,True,inf,False
249,4,128,1,128,2,256,inf,False,RS,2,inf,False,1,21,True,inf,False,inf,True
250,32,2048,1,512,2,2048,inf,False,RS,4,inf,False,1,5,False,inf,False,inf,True
251,16,1,10,1,16,4,2.2376460000000002,False,RS,8,0.0005251133211031931,True,1,13,False,2.2373205373721836,True,2.237971462627817,True
252,8,32,1,128,8,512,inf,False,RS,16,inf,False,1,23,False,inf,False,inf,False
253,16,64,1,4,2,8,inf,False,RS,4,inf,False,22,1,False,inf,False,inf,False
254,4,256,1,2,4,512,inf,False,RS,2,inf,False,9,1,False,inf,True,inf,True
255,16,32,1,64,8,1024,inf,False,RS,8,inf,False,1,1,False,inf,False,inf,False
256,16,64,10,8,2,8,3.196506,False,RS,1,0.0017459793813215335,True,1,15,False,3.1954238506529506,True,3.197588149347049,True
257,8,512,1,1024,128,2048,inf,False,RS,2,inf,False,1,12,True,inf,True,inf,True
258,8,512,10,4,1,32,2.31539,False,RS,1,0.0007802179182766228,True,5,1,False,2.314906424810137,False,2.3158735751898627,True
