id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,1,32,512,16,1,30,19,DLMT,22,1024,512,256,0.2876687325144121,0.2878092674855878,0.00021209984171880605,32,0.28773899999999997,1
2,True,35,False,1,64,32,32,11,19,1,DLMT,3,2048,2048,2048,0.22294845037084451,0.22299023534344117,6.306320768296787e-05,1,0.22296934285714284,1
3,True,35,False,32,64,128,128,3,2,1,DLMT,28,256,2048,1,0.30418847655677583,0.3042312948717957,6.462276088569697e-05,1,0.30420988571428575,1
4,True,35,False,32,256,32,512,1,11,29,DLMT,17,512,2048,256,0.20800976317562414,0.20828943682437578,0.00042209235279226984,1,0.20814959999999996,1
5,True,35,False,32,16,64,1,17,27,1,DLMT,1,64,64,256,0.20799376905727704,0.20803343094272295,5.9858977128388275e-05,1,0.2080136,1
6,True,35,False,1,64,1,512,1,17,22,DLMT,29,1,1,64,0.15632361027891745,0.15651136114965403,0.00028335957685583595,1,0.15641748571428574,8
7,True,35,False,1,32,128,64,30,1,30,DLMT,30,512,256,2048,0.26853891492031207,0.26969514222254515,0.0017450149649086367,1,0.2691170285714286,32
8,True,35,False,32,16,1,256,22,30,1,DLMT,27,1,256,2048,0.197662697688993,0.197710902311007,7.275194646389625e-05,1,0.1976868,1
9,True,35,False,1,1,256,128,24,20,1,DLMT,1,1,2048,1,0.19692478518585513,0.1970025862427163,0.00011741982588219283,1,0.1969636857142857,32
10,True,35,False,1,128,512,128,1,29,28,DLMT,2,2048,1,1,0.1859911505477362,0.1862309065951209,0.0003618474410746114,1,0.18611102857142856,1
11,True,35,False,1,512,256,512,19,1,4,DLMT,15,2048,1024,1,0.12980924221185186,0.12983870064529102,4.445960331054265e-05,8,0.12982397142857144,1
12,True,35,False,1,1,512,256,26,1,30,DLMT,4,1,1024,256,0.13093295050192225,0.1309583066409349,3.8268290278198614e-05,8,0.13094562857142858,1
13,True,35,False,1,32,64,256,23,22,1,DLMT,30,256,128,128,0.3135064370552527,0.314024248659033,0.0007814977174944118,32,0.31376534285714286,1
14,True,35,False,32,256,128,16,7,1,24,DLMT,4,2048,128,2048,0.1885309234119803,0.18864930515944828,0.0001786654929395902,1,0.1885901142857143,1
15,True,35,False,1,16,128,1,22,1,20,DLMT,10,256,2048,2048,0.4163896387518534,0.4165344183910037,0.000218506029431587,1,0.41646202857142856,1
16,True,35,False,8,256,32,256,1,22,12,DLMT,22,256,512,2048,0.11916624940123534,0.11927929345590758,0.0001706096774535867,1,0.11922277142857146,1
17,True,35,False,1,64,16,1,19,1,2,DLMT,29,64,1024,512,0.2437648646846374,0.24379502102964826,4.551291361935145e-05,1,0.24377994285714283,32
18,True,35,False,8,64,512,32,30,1,12,DLMT,30,2048,2048,512,0.14468418879070616,0.14471689692357947,4.936415290306026e-05,1,0.14470054285714282,1
19,True,35,False,1,512,128,256,1,21,22,DLMT,16,2048,2048,512,0.14367528296043464,0.14392391703956536,0.0003752464485412965,1,0.1437996,8
20,True,35,False,1,512,512,512,22,8,1,DLMT,30,1,1,1024,0.3033848740894438,0.30421918305341344,0.001259165585065067,32,0.30380202857142863,1
21,True,35,False,1,16,64,1,6,7,1,DLMT,30,2048,1,64,0.22503784114627184,0.2250734159965853,5.369069390727736e-05,32,0.22505562857142858,1
22,True,35,False,1,1,16,32,1,19,19,DLMT,22,1,64,512,0.12206545759172335,0.12231322812256235,0.0003739431540341108,8,0.12218934285714285,8
23,True,35,False,1,16,512,512,1,8,3,DLMT,19,1024,1,2048,0.14036361295673314,0.14038838704326687,3.738983819167944e-05,1,0.140376,32
24,True,35,False,1,512,1,1,12,18,1,DLMT,28,1,256,2048,0.17141667202778751,0.1714433851150697,4.0316239701558215e-05,1,0.1714300285714286,32
25,True,35,False,1,512,128,128,20,27,1,DLMT,13,2048,1,2048,0.20232592430943214,0.2023496756905679,3.584633872517441e-05,1,0.2023378,32
26,True,35,False,1,16,256,1,1,23,30,DLMT,19,512,512,256,0.22047681325323376,0.22049575817533767,2.859227810698361e-05,32,0.22048628571428572,1
27,True,35,False,8,256,512,64,20,23,1,DLMT,24,512,1,512,0.21473302218961327,0.21476560638181535,4.917709770589858e-05,1,0.2147493142857143,1
28,True,35,False,1,256,64,32,3,30,1,DLMT,16,64,2048,256,0.219405099172346,0.21942021511336837,2.281345825496585e-05,1,0.21941265714285718,32
29,True,35,False,32,512,1,32,1,2,2,DLMT,7,512,256,1024,0.18841262171443787,0.18843857828556207,3.917448148986878e-05,1,0.18842559999999997,1
30,True,35,False,32,32,512,32,19,1,27,DLMT,22,64,1,2048,0.2253440138924134,0.2254294718218723,0.0001289758211797075,1,0.22538674285714286,1
31,True,35,False,32,256,1,32,11,1,30,DLMT,29,1024,2048,2048,0.22473670325297201,0.22485152531845654,0.0001732931078389714,1,0.22479411428571427,1
