id,RT1_J,T1_Ja,runs,T1_I,T1_J,T1_Ia,cost_mean,baseline,technique,RT1_I,cost_std,correct_result,U1_J,U1_I,OMP,mean_confidence_interval_inf,VEC1,mean_confidence_interval_sup,SCR
39,4,256,1,64,256,1024,inf,False,DLMT,32,inf,False,1,25,True,inf,False,inf,False
40,2,2048,1,2048,2048,2048,inf,False,DLMT,8,inf,False,1,17,False,inf,False,inf,False
41,16,2048,1,512,128,1024,inf,False,DLMT,8,inf,False,1,1,False,inf,False,inf,True
42,2,1,10,1,256,4,1.43141,False,DLMT,1,0.025373377780658252,True,1,2,True,1.415683706498761,True,1.447136293501239,False
43,16,64,1,8,4,8,inf,False,DLMT,4,inf,False,1,1,False,inf,False,inf,True
44,2,16,10,64,1,128,4.461699000000001,False,DLMT,1,0.005915436501222733,True,1,22,False,4.45803264184263,False,4.4653653581573725,True
45,32,1,10,8,4,16,1.367776,False,DLMT,1,0.05206540601973639,True,1,22,True,1.3355061199940474,True,1.4000458800059528,True
46,1,4,10,2,1,1,2.400909,False,DLMT,32,0.000241762279936321,True,25,1,False,2.400759156939897,True,2.401058843060103,True
47,4,1024,1,1,128,16,inf,False,DLMT,8,inf,False,30,1,True,inf,False,inf,True
48,1,32,1,1,8,32,inf,False,DLMT,32,inf,False,1,30,False,inf,True,inf,False
49,32,2048,1,1,1024,256,inf,False,DLMT,4,inf,False,19,1,True,inf,False,inf,True
50,16,4,1,2,1,512,inf,False,DLMT,2,inf,False,1,11,True,inf,False,inf,False
51,1,2048,10,16,8,1,1.3796339999999998,False,DLMT,1,0.04290929321254315,True,1,30,True,1.3530390332271658,False,1.4062289667728338,True
52,4,1,10,2048,256,1,2.3647920000000004,False,DLMT,1,0.00017548789132016578,True,9,1,False,2.3646832334767307,True,2.36490076652327,False
53,2,2048,10,16,32,512,2.350382,False,DLMT,32,0.0008764336826024085,True,1,11,False,2.349838790757379,False,2.3509252092426216,True
54,2,256,1,16,8,1024,inf,False,DLMT,16,inf,False,1,1,False,inf,True,inf,False
55,4,1024,10,1,1,2,2.2331280000000002,False,DLMT,16,0.00021600000000003715,True,1,21,False,2.2329941242730222,False,2.233261875726978,True
56,2,2048,1,1,4,16,inf,False,DLMT,2,inf,False,1,28,True,inf,True,inf,True
57,32,2048,10,256,32,2048,2.636783,False,DLMT,1,0.0019173369552585872,True,1,13,False,2.6355946440798768,True,2.637971355920123,False
58,8,256,10,1024,8,2048,0.9490993000000001,False,DLMT,1,0.34120107964045193,True,23,1,True,0.737624565821895,True,1.1605740341781052,True
59,2,1,10,1,2048,256,2.128374,False,DLMT,1,0.0002938434957592211,True,1,9,False,2.1281918772610533,True,2.1285561227389467,True
60,2,1,10,2048,4,2048,0.9730973999999998,False,DLMT,1,0.35916327076141846,True,1,3,True,0.7504897889958144,False,1.1957050110041851,True
61,1,1,1,256,2048,1024,inf,False,DLMT,32,inf,False,18,1,True,inf,False,inf,True
62,32,64,10,256,1,1,5.803300999999999,False,DLMT,1,0.00035055527381578353,True,1,29,False,5.80308372758274,False,5.803518272417259,True
63,1,32,10,1,16,2048,2.607508,False,DLMT,1,0.0010468027512382599,True,7,1,False,2.60685919685498,False,2.6081568031450204,True
64,1,2048,1,1024,1,2048,inf,False,DLMT,2,inf,False,29,1,True,inf,True,inf,False
65,4,16,1,512,8,1,inf,False,DLMT,8,inf,False,10,1,True,inf,True,inf,False
66,2,512,10,8,64,2048,2.480422,False,DLMT,1,0.0002170622030662745,True,22,1,False,2.4802874659248384,False,2.4805565340751614,False
67,4,1,1,1,32,1,inf,False,DLMT,2,inf,False,30,1,False,inf,False,inf,False
68,4,32,1,2048,1,2048,inf,False,DLMT,32,inf,False,21,1,False,inf,True,inf,False
69,1,2048,1,128,1,128,inf,False,DLMT,32,inf,False,1,21,False,inf,True,inf,True
70,2,2048,1,16,8,128,inf,False,DLMT,2,inf,False,30,1,False,inf,False,inf,False
71,1,2048,1,8,4,2048,inf,False,DLMT,8,inf,False,7,1,False,inf,True,inf,False
72,32,128,10,256,16,2048,0.9556470000000001,False,DLMT,1,0.33316273280335545,True,5,1,True,0.7491543932594684,False,1.1621396067405318,True
73,32,1024,1,64,1,1,inf,False,DLMT,2,inf,False,20,1,True,inf,False,inf,True
74,8,128,1,16,4,1,inf,False,DLMT,8,inf,False,1,13,False,inf,True,inf,False
75,1,128,1,256,1,256,inf,False,DLMT,2,inf,False,8,1,True,inf,True,inf,False
76,1,4,1,1,2,8,inf,False,DLMT,2,inf,False,7,1,True,inf,True,inf,True
77,32,64,1,16,32,64,inf,False,DLMT,4,inf,False,1,19,True,inf,True,inf,True
78,8,8,1,64,4,64,inf,False,DLMT,4,inf,False,1,5,True,inf,False,inf,False
79,1,1,1,256,32,2048,inf,False,DLMT,32,inf,False,1,11,False,inf,False,inf,False
80,8,1024,1,2048,2,1,inf,False,DLMT,2,inf,False,11,1,True,inf,False,inf,True
81,16,1,10,128,64,128,2.241398,False,DLMT,1,0.000797531190612631,True,12,1,False,2.2409036941299503,True,2.2418923058700493,True
82,2,1,1,1024,512,1024,inf,False,DLMT,8,inf,False,1,6,True,inf,True,inf,True
83,2,1,10,4,256,16,1.397478,False,DLMT,16,0.04818058567514514,True,9,1,True,1.3676159123450207,False,1.4273400876549793,False
84,1,1,10,8,32,1024,1.294622,False,DLMT,1,0.075925679028903,True,1,29,True,1.2475636413135351,True,1.3416803586864647,False
85,8,2048,1,256,256,2048,inf,False,DLMT,4,inf,False,25,1,True,inf,True,inf,False
86,32,32,1,1,1,4,inf,False,DLMT,4,inf,False,30,1,False,inf,False,inf,True
87,4,128,10,2,1,8,1.3638439999999998,False,DLMT,1,0.030803170680954294,True,1,6,True,1.3447523478327148,True,1.3829356521672849,True
88,8,1024,10,1,32,4,1.2592709000000002,False,DLMT,1,0.23644526892135104,True,1,21,True,1.1127232969106307,False,1.4058185030893697,False
89,4,16,1,16,1,1024,inf,False,DLMT,8,inf,False,1,20,False,inf,False,inf,True
90,32,2048,10,1,512,1024,2.4148959999999997,False,DLMT,1,0.00010956276739837201,True,1,9,False,2.4148280935410407,True,2.4149639064589588,False
91,4,16,10,1,4,1,3.063504,False,DLMT,32,0.08057194092238316,True,29,1,True,3.0135659112731705,True,3.1134420887268295,False
92,2,256,1,256,8,256,inf,False,DLMT,8,inf,False,19,1,False,inf,False,inf,True
93,4,512,10,32,64,1,2.270995,False,DLMT,1,0.00027699277968926334,True,1,1,False,2.2708233212511644,True,2.271166678748836,True
94,1,1,1,8,2048,64,inf,False,DLMT,2,inf,False,30,1,False,inf,True,inf,True
95,8,1,1,1,2048,256,inf,False,DLMT,4,inf,False,2,1,False,inf,True,inf,False
96,1,64,1,2048,64,1,inf,False,DLMT,16,inf,False,1,2,False,inf,False,inf,False
97,2,1,1,1024,2048,1,inf,False,DLMT,2,inf,False,1,30,False,inf,True,inf,False
98,1,2048,1,128,2048,128,inf,False,DLMT,16,inf,False,24,1,False,inf,True,inf,False
99,16,2048,1,64,1024,256,inf,False,DLMT,8,inf,False,1,30,True,inf,False,inf,True
100,1,1024,10,4,128,2048,2.304137,False,DLMT,32,0.0005211535282428542,True,11,1,False,2.303813991632127,False,2.304460008367873,True
101,4,2048,1,128,1024,1,inf,False,DLMT,32,inf,False,1,1,False,inf,True,inf,False
102,2,2048,1,128,8,512,inf,False,DLMT,2,inf,False,1,1,True,inf,False,inf,True
103,1,2048,1,2048,2048,1,inf,False,DLMT,4,inf,False,25,1,True,inf,False,inf,True
104,8,1,10,256,16,1,1.379737,False,DLMT,1,0.05269825709641637,True,1,6,True,1.3470748820405325,False,1.4123991179594675,False
105,2,2048,1,2048,16,2048,inf,False,DLMT,16,inf,False,1,10,False,inf,True,inf,False
106,8,1,10,4,256,256,2.5615370000000004,False,DLMT,16,0.0001401463520752567,True,23,1,False,2.5614501379871886,True,2.5616238620128122,False
107,16,2048,1,1,2048,256,inf,False,DLMT,2,inf,False,1,10,True,inf,False,inf,False
108,2,2048,10,2,512,16,2.3522039999999995,False,DLMT,1,7.787168933569439e-05,True,1,22,False,2.3521557355137923,True,2.3522522644862067,False
109,32,2,10,1024,1,1024,1.544294,False,DLMT,1,0.06236048190961963,True,1,18,True,1.5056432831002993,False,1.5829447168997008,False
110,16,64,1,8,8,16,inf,False,DLMT,4,inf,False,21,1,False,inf,True,inf,False
111,32,256,1,8,1,1,inf,False,DLMT,4,inf,False,1,25,True,inf,False,inf,False
112,4,4,10,1,2,2,1.375744,False,DLMT,16,0.04302684492267593,True,1,14,True,1.3490761752611868,False,1.4024118247388133,True
113,2,1024,1,1,4,64,inf,False,DLMT,32,inf,False,13,1,True,inf,True,inf,True
114,2,512,1,16,4,128,inf,False,DLMT,16,inf,False,30,1,False,inf,False,inf,True
115,1,64,1,1,64,128,inf,False,DLMT,16,inf,False,1,2,True,inf,False,inf,False
116,32,16,1,16,16,512,inf,False,DLMT,4,inf,False,28,1,True,inf,True,inf,True
117,1,1,1,4,1,16,inf,False,DLMT,2,inf,False,1,6,True,inf,True,inf,False
118,32,2048,1,128,256,2048,inf,False,DLMT,4,inf,False,10,1,True,inf,False,inf,True
119,2,16,1,1024,1,2048,inf,False,DLMT,4,inf,False,24,1,False,inf,False,inf,True
120,16,512,1,1,32,2048,inf,False,DLMT,4,inf,False,30,1,True,inf,False,inf,False
121,1,16,10,1,4,512,3.789776,False,DLMT,1,0.0005003238950919775,True,8,1,False,3.7894659017352788,False,3.790086098264721,False
122,1,1,1,128,2048,512,inf,False,DLMT,8,inf,False,25,1,True,inf,True,inf,False
123,8,2048,10,16,1,32,1.379206,False,DLMT,1,0.0345719774383821,True,20,1,True,1.3577784601267453,False,1.4006335398732546,True
124,1,2,10,8,2,2048,0.9256346000000001,False,DLMT,32,0.10411312382711414,True,1,22,True,0.8611058030542451,False,0.9901633969457551,True
125,32,1,10,1,2048,64,2.2421309999999997,False,DLMT,1,0.00035705601801397374,True,1,1,False,2.2419096984537803,False,2.242352301546219,True
126,1,512,1,64,256,1024,inf,False,DLMT,32,inf,False,1,14,False,inf,False,inf,True
127,8,256,1,8,1,16,inf,False,DLMT,8,inf,False,7,1,True,inf,True,inf,True
128,2,1,10,1,512,4,1.378992,False,DLMT,32,0.05545672218946949,True,1,30,True,1.3446201990790727,True,1.4133638009209273,True
129,16,512,1,1024,64,1,inf,False,DLMT,2,inf,False,1,22,False,inf,True,inf,True
130,4,128,10,2,8,2048,0.9285916000000001,False,DLMT,1,0.3196981835654372,True,18,1,True,0.7304442539893503,True,1.1267389460106498,True
131,16,2048,1,128,2,512,inf,False,DLMT,4,inf,False,1,30,True,inf,True,inf,False
132,32,2,1,4,1,1024,inf,False,DLMT,4,inf,False,1,8,False,inf,True,inf,True
133,1,2048,10,1,4,1,2.8772659999999997,False,DLMT,16,0.06779383057476536,True,21,1,True,2.835247720588863,True,2.919284279411136,True
