id,RT1_K,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
1,1,4,512,False,16,8,4,2,256,4,14.739406641750714,512,8,8,RS,1,False,False,True,1024,32,True,1,9,15,8,1,10,128,19,1,14.76546,32,False,0.0420354421887052,True,14.791513358249285
2,4,4,1,False,1,32,32,2048,32,8,11.267371176342165,8,8,8,RS,16,False,True,True,2048,16,False,21,1,18,1,1,10,2048,26,1,11.28601,2,True,0.030072560582697538,True,11.304648823657834
3,2,1,4,False,16,8,1,16,512,1,3.0413336893995764,8,2,16,RS,1,False,True,True,1,2048,True,11,1,16,32,1,10,1,18,3,3.131205,16,False,0.14500166331804615,True,3.2210763106004237
4,4,4,1,False,16,16,512,16,1,27,13.357833951993983,32,8,1,RS,2,True,True,True,2048,1,True,19,1,25,2048,2,10,1,1,16,13.374100000000002,1,False,0.02624423746272671,True,13.39036604800602
5,4,2,16,False,8,4,8,64,8,5,4.985060834199865,1,1,1,RS,2,False,True,True,2048,512,False,21,16,1,128,1,10,1024,1,14,4.985435,4,False,0.0006036928026735702,True,4.985809165800135
6,1,16,128,False,2,128,512,512,512,1,12.200451809888198,4,128,256,RS,2,True,False,True,256,256,True,12,5,1,512,32,10,1,10,18,12.21522,1,False,0.02382753868950821,True,12.229988190111802
7,4,1,1024,False,4,64,128,2,512,5,4.513577716854354,1,1024,128,RS,1,False,True,False,2,128,True,4,1,19,512,4,10,2048,1,17,4.5442540000000005,8,True,0.04949423849298011,True,4.574930283145647
8,2,8,2,False,4,2,8,512,64,17,3.6509035205612745,1,2,1,RS,2,False,False,True,32,128,True,7,1,23,8,1,10,1024,24,1,3.6584119999999998,4,True,0.012114455662554497,True,3.665920479438725
9,2,1,8,False,32,1,64,1,512,1,1.496803658060814,16,8,1,RS,2,False,False,False,16,128,True,1,26,13,512,4,10,2,27,2,1.656617,2,True,0.2578486977298896,True,1.816430341939186
10,8,8,128,False,4,8,2,1,16,22,19.206986473858347,256,32,128,RS,1,False,True,True,2048,1,True,13,2,1,2048,32,10,512,1,23,19.220670000000002,1,True,0.022077502123202298,True,19.234353526141657
11,4,2,16,False,4,4,2,16,256,1,4.622249246856675,8,4,512,RS,2,True,False,True,8,1024,False,25,1,29,1,8,10,2048,30,4,4.622696,4,False,0.0007208078800900626,True,4.623142753143326
12,16,1,256,False,2,2,8,1,64,4,5.7147054831893955,1,1,1024,RS,1,True,True,True,8,2048,False,20,10,1,512,16,10,2,29,1,5.717743,2,False,0.004900840846222176,True,5.720780516810604
13,2,2,2,False,16,1,2,1,2,20,4.136609542000881,16,1,1,RS,2,True,False,False,16,64,True,27,1,23,1,16,10,16,1,26,4.1507559999999994,1,False,0.022824413333095817,True,4.164902457999118
14,1,2,512,False,16,64,8,16,16,1,11.369093501995609,128,8,1,RS,1,True,True,False,1024,2048,True,3,28,1,512,32,10,64,19,13,11.43085,1,False,0.09964019520253863,True,11.49260649800439
15,2,4,256,False,2,256,8,32,8,1,19.689751306722627,16,1,8,RS,4,False,True,True,32,64,False,1,18,9,512,16,10,512,20,14,19.70179,2,True,0.01942366855153809,True,19.71382869327737
16,1,1,16,False,8,4,2,16,128,14,5.8621226786058696,16,8,1,RS,2,True,True,True,2048,2,False,11,29,1,8,1,10,1024,1,16,5.872345999999999,16,True,0.0164946810820945,True,5.882569321394129
17,8,8,512,False,2,16,16,8,128,11,6.138503984914222,512,8,8,RS,2,False,True,False,2048,2048,False,1,28,26,2048,32,10,64,24,1,6.138802,1,False,0.0004808284517372571,True,6.139100015085778
