id,SCREP,correct_result,T1_Ja,technique,mean_confidence_interval_inf,T1_I,T1_J,T1_Ia,U_K,U_J,U_I,T1_K,T1_Ka,runs,cost_mean,OMP,PAR,VEC,cost_std,mean_confidence_interval_sup,baseline
1,False,True,1,DLMT,1.0019270450886226,2048,512,1,4,1,24,128,1024,10,1.005823,True,False,False,0.006285876311223426,1.0097189549113772,False
2,True,True,1,DLMT,0.1675948009726788,32,128,1,28,1,3,2048,1,10,0.1699275,True,False,True,0.00376366202653745,0.17226019902732123,False
3,False,True,1,DLMT,3.652978583402318,2,2048,64,7,1,12,16,128,10,3.6532320000000005,False,True,True,0.00040887161799271494,3.653485416597683,False
4,True,True,1,DLMT,2.43608449565738,1,1024,4,3,26,1,2,4,10,2.43662,False,True,False,0.0008640023148116847,2.43715550434262,False
5,False,True,2048,DLMT,0.27943681437949447,4,8,128,7,1,15,256,1,10,0.3125741,True,True,True,0.053464909999830744,0.3457113856205056,False
6,False,True,2048,DLMT,1.875523557979396,1,512,32,30,2,1,256,512,10,1.875797,False,True,False,0.0004411813686002607,1.8760704420206038,False
7,True,True,128,DLMT,1.217641778617987,1,1,2048,14,1,5,256,1,10,1.2179870000000002,False,True,False,0.0005569928186251344,1.2183322213820134,False
8,False,True,64,DLMT,1.4696681364593371,128,1,2048,1,29,3,64,1,10,1.473669,True,False,True,0.006455139735125776,1.4776698635406627,False
9,False,True,32,DLMT,1.9353723109518068,128,16,1,15,6,1,32,2048,10,1.935602,False,False,False,0.0003705887208213403,1.9358316890481932,False
10,False,True,2048,DLMT,1.0657332138244118,256,2,2048,1,4,16,2048,2048,10,1.06778,True,True,False,0.003302359762351757,1.0698267861755881,False
11,True,True,2048,DLMT,1.0666984975101148,256,2048,1,1,12,10,128,1,10,1.067372,False,True,True,0.0010866535786532724,1.0680455024898852,False
12,True,True,64,DLMT,0.2238236201932666,64,1,128,23,5,1,1,64,10,0.2441135,True,True,True,0.03273643502964243,0.2644033798067334,False
13,False,True,8,DLMT,2.70520418612584,8,1,16,1,3,30,2,16,10,2.705549,False,True,True,0.0005563353305336324,2.70589381387416,False
14,False,True,1024,DLMT,0.10499673835862539,64,256,1,6,6,1,1,256,10,0.1161413,True,False,False,0.017981043829822563,0.12728586164137462,False
15,False,True,2048,DLMT,0.1597475564141425,256,2048,256,17,1,7,1,2048,10,0.1704596,True,False,False,0.017283203361645665,0.18117164358585747,False
16,True,True,2,DLMT,5.500362997248958,4,1,1,7,1,12,4,4,10,5.501231,False,True,False,0.0014004674219701605,5.5020990027510415,False
17,False,True,1,DLMT,1.6179176398403927,16,32,2048,1,19,4,1,4,10,1.6214109999999997,True,True,False,0.00563631519700591,1.6249043601596067,False
18,False,True,1,DLMT,2.5851288014290783,2048,2,2048,9,6,1,1024,2048,10,2.585331,False,False,False,0.00032623457817961297,2.585533198570922,False
19,True,True,1,DLMT,2.092291709810919,64,512,2048,6,6,1,32,1,10,2.095668,True,True,True,0.005447430219837588,2.099044290189081,False
20,False,True,1,DLMT,1.2340908063928644,1,16,512,1,4,11,8,128,10,1.2342319999999998,False,False,False,0.00022780693580308213,1.2343731936071352,False
21,False,True,64,DLMT,1.426387469515036,1,32,1,1,5,1,1,2048,10,1.426665,False,True,True,0.0004477778467052926,1.4269425304849641,False
22,True,True,32,DLMT,0.09221929033562196,4,32,4,1,16,7,128,256,10,0.10030402000000001,True,False,False,0.013044198877033421,0.10838874966437806,False
23,True,True,256,DLMT,0.1906904723122804,16,16,16,7,1,6,4,2048,10,0.198424,True,False,True,0.01247755674801762,0.20615752768771958,False
24,False,True,64,DLMT,4.5977587832546964,16,2,32,1,3,18,2,1,10,4.597987,False,True,False,0.00036821325342789504,4.598215216745303,False
25,True,True,2048,DLMT,2.7273011960821747,4,8,8,1,1,1,16,16,10,2.7374129999999997,False,True,False,0.016314754702415894,2.7475248039178246,False
26,True,True,2048,DLMT,1.8295894835541007,8,2048,2048,2,10,1,32,2048,10,1.8344460000000002,True,False,False,0.007835681463663492,1.8393025164458998,False
27,True,True,2048,DLMT,1.3193674599202025,32,4,1,1,28,3,1,512,10,1.3195900000000003,False,False,True,0.0003590543134401453,1.319812540079798,False
28,False,True,512,DLMT,1.8846735943674233,8,64,2048,22,1,2,32,256,10,1.884916,False,True,False,0.00039110612370558376,1.8851584056325768,False
29,True,True,4,DLMT,1.5614659885600712,32,4,2048,1,1,24,256,256,10,1.564358,True,False,True,0.004666077153241284,1.5672500114399286,False
30,False,True,1024,DLMT,1.3156412990513826,2,4,1024,9,14,1,2048,2048,10,1.3165580000000001,True,False,False,0.0014790388771090445,1.3174747009486176,False
31,False,True,2048,DLMT,0.12406152719077806,1,2,8,1,16,4,4,1,10,0.1338777,True,False,True,0.0158377726467455,0.1436938728092219,False
32,True,True,256,DLMT,1.5231967070023418,2048,128,2048,1,2,22,4,8,10,1.525284,False,False,True,0.0033677149523081754,1.5273712929976584,False
33,False,True,1,DLMT,3.5298332910249455,2048,8,2048,1,30,2,8,1024,10,3.534303,True,True,False,0.0072115921265696265,3.5387727089750545,False
34,False,True,32,DLMT,1.1530135447050809,2048,16,1,1,1,5,2048,1,10,1.155291,True,False,False,0.0036745297658339715,1.1575684552949193,False
35,True,True,2048,DLMT,5.210285194765691,2,32,32,3,1,30,4,1024,10,5.211608,False,True,False,0.0021342624018616885,5.212930805234309,False
36,False,True,16,DLMT,2.3333730021701315,2048,16,2048,30,2,1,2,1,10,2.3339719999999997,False,True,False,0.0009664450320634404,2.334570997829868,False
37,True,True,256,DLMT,2.0715150726211076,128,1,512,3,19,1,4,128,10,2.0718989999999997,False,True,False,0.0006194424912774874,2.072282927378892,False
38,True,True,128,DLMT,0.16376217773574875,256,8,1,1,1,28,1,8,10,0.1743867,True,True,False,0.017141993256619838,0.18501122226425126,False
39,False,True,1,DLMT,1.470800240938297,1,1,1,1,1,1,1,1,10,1.4710379999999998,False,False,False,0.00038360917611547315,1.4712757590617027,True
40,False,True,2048,DLMT,1.7379736248034594,512,8,2048,10,1,10,4,4,10,1.740326,True,False,True,0.0037954082784332826,1.7426783751965407,False
41,True,True,512,DLMT,0.09886640516563065,64,8,1,1,2,30,2,16,10,0.10814000000000001,True,False,False,0.014962357474676238,0.11741359483436938,False
42,False,True,512,DLMT,0.37016156851648324,4,512,1,21,1,5,256,1024,10,0.37929749999999995,True,True,True,0.014740246383626022,0.38843343148351667,False
43,True,True,1024,DLMT,0.8115908352019444,1,1,1024,7,8,1,2,256,10,0.812641,True,True,False,0.001694374338804722,0.8136911647980555,False
44,False,True,1,DLMT,1.7375072002799397,4,256,2048,1,9,12,2,32,10,1.741491,True,True,True,0.006427608342144037,1.7454747997200601,False
45,False,True,256,DLMT,0.19115015467136243,4,8,4,3,3,1,128,2048,10,0.19384240000000003,True,True,True,0.0043437671944983455,0.19653464532863762,False
46,True,True,1,DLMT,0.07759738669403551,1,2048,16,1,19,3,256,256,10,0.08826097999999999,True,False,False,0.017205031905974486,0.09892457330596446,False
47,False,True,4,DLMT,2.5554698490155547,16,2,1024,30,2,1,4,16,10,2.556992,True,True,False,0.002455894134526127,2.5585141509844456,False
48,False,True,2048,DLMT,1.212952143350962,2048,512,1,2,1,26,16,512,10,1.216142,True,True,False,0.00514663151974179,1.219331856649038,False
49,True,True,32,DLMT,2.669124187722972,4,8,2048,1,1,26,32,32,10,2.673115,True,True,True,0.006438922658333424,2.6771058122770284,False
50,True,True,512,DLMT,0.1484558092003045,1,4,128,1,7,15,32,2048,10,0.16166470000000005,True,False,True,0.021311708082882522,0.1748735907996956,False
