id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.1331400502893793,8,1,64,128,1,12,24,SIMA,14,2048,2048,128,0.13305789256776357,0.00012399504269221829,1,0.13309897142857144,8
2,True,35,0.1205043923776233,8,32,16,16,7,22,1,SIMA,24,128,2048,1024,0.1204706933366624,5.0859662858915254e-05,8,0.12048754285714285,1
3,True,35,0.12965489342344583,8,256,16,64,1,27,9,SIMA,12,1024,128,256,0.12962562086226842,4.417907899003966e-05,8,0.12964025714285712,1
4,True,35,0.26702341927772244,1,32,256,16,1,1,30,SIMA,6,64,256,512,0.2667497807222776,0.0004129839983064008,32,0.26688660000000003,1
5,True,35,0.20231738624914652,1,64,64,1,11,14,1,SIMA,22,128,512,1024,0.2022604994651392,8.585534107926315e-05,1,0.20228894285714286,32
6,True,35,0.14241328564503977,1,64,1,16,30,1,29,SIMA,10,1024,256,256,0.1423124857835317,0.00015213035226946793,8,0.14236288571428574,1
7,True,35,0.13334130442926698,32,1,1,128,1,18,6,SIMA,28,128,2048,1024,0.1333150955707331,3.955524166096252e-05,1,0.13332820000000004,1
8,True,35,0.12814848287833988,8,256,16,32,1,1,14,SIMA,2,2048,512,512,0.12811923140737433,4.414724897246378e-05,8,0.1281338571428571,1
9,True,35,0.1439208468353447,1,16,1,16,26,1,12,SIMA,26,2048,64,1,0.14384281030751248,0.00011777520614999317,8,0.1438818285714286,1
10,True,35,0.22272840449475687,1,16,128,128,19,1,26,SIMA,5,256,2048,1024,0.2226931955052431,5.313852516906077e-05,1,0.2227108,8
11,True,35,0.11628321481388615,1,256,16,256,16,1,22,SIMA,26,256,1024,1,0.11623815661468531,6.800326522772689e-05,8,0.11626068571428573,8
12,True,35,0.17657176031786098,1,1,1,1,1,1,1,SIMA,1,1,1,1,0.17634498253928194,0.00034226022561906856,1,0.17645837142857146,1
