id,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,speedup,T2_K,T2_J,T2_I,points,RT_I,cost_mean,RT_J
1,1,256,16,256,16,1,22,SIMA,26,1.5177819599501023,256,1024,1,20,8,0.11626068571428573,8
