id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.12067579937280452,1,128,1,128,28,1,30,DLMT,30,1,1,1,0.12065242919862405,3.527100908157593e-05,8,0.12066411428571429,8
2,True,35,0.13757822057432506,1,1,256,1,1,30,6,DLMT,27,64,512,64,0.13744989371138927,0.00019367497704838793,1,0.13751405714285717,1
3,True,35,0.2774100161794616,1,512,512,1,11,17,1,DLMT,29,128,1,2048,0.27735729810625276,7.956379034896265e-05,32,0.2773836571428572,1
4,True,35,0.20316442339397742,1,16,128,128,10,4,1,DLMT,30,2048,2048,64,0.20314397660602265,3.0858941746505995e-05,1,0.20315420000000003,32
5,True,35,0.23519901981675384,1,128,16,32,23,29,1,DLMT,30,2048,256,2048,0.23516480875467466,5.163242139175131e-05,1,0.23518191428571425,8
6,True,35,0.21178475955916012,1,16,64,256,26,1,6,DLMT,23,1,2048,2048,0.21153495472655412,0.00037701338686782916,32,0.21165985714285712,1
7,True,35,0.12395085254270305,1,16,16,1,1,3,4,DLMT,4,2048,64,512,0.12386223317158268,0.00013374716933872797,8,0.12390654285714287,8
8,True,35,0.2010328652591851,32,32,512,128,27,29,1,DLMT,23,2048,512,64,0.20100187759795782,4.676756245475084e-05,1,0.20101737142857146,1
9,True,35,0.20438331640046795,32,32,64,1,29,21,1,DLMT,1,2048,64,128,0.2042459978852463,0.00020724546424223707,1,0.20431465714285713,1
10,True,35,0.28919793907756763,1,1,512,64,1,30,27,DLMT,17,1,1,512,0.28893520377957516,0.0003965284558849836,32,0.2890665714285714,1
11,True,35,0.18150395982087653,8,1,512,1,1,17,28,DLMT,6,512,2048,2048,0.1811072973219806,0.0005986556408541812,1,0.18130562857142857,8
12,True,35,0.27234204597272293,32,512,1,16,3,8,1,DLMT,9,1,2048,1,0.2722996111701341,6.404395174489136e-05,1,0.27232082857142853,1
13,True,35,0.20699656741565695,32,1,1,64,29,21,1,DLMT,4,1,512,1024,0.20688897544148585,0.00016238122440977108,1,0.2069427714285714,1
14,True,35,0.21514282057454906,1,128,256,512,12,10,1,DLMT,6,1,2048,1024,0.21511660799687946,3.956085469867456e-05,1,0.21512971428571426,1
15,True,35,0.22532813747141694,1,1,32,512,1,12,1,DLMT,1,1,64,1,0.2253019196714402,3.9568736370514706e-05,1,0.22531502857142857,1
16,True,35,0.1431068605600923,1,1,16,1,14,1,26,DLMT,11,128,1024,2048,0.14304039658276485,0.00010030954539802986,1,0.14307362857142858,1
17,True,35,0.13571219164876538,32,128,16,512,1,5,10,DLMT,1,2048,1,1024,0.13568415120837748,4.231952316385889e-05,1,0.13569817142857143,1
18,True,35,0.3327009310406575,1,256,1,256,1,26,15,DLMT,9,1024,2048,1,0.3320928403879139,0.0009177497253431123,32,0.3323968857142857,1
19,True,35,0.23179302640378865,32,16,1,128,1,27,29,DLMT,17,1024,128,2048,0.2317042307390685,0.00013401323723834772,1,0.23174862857142858,1
20,True,35,0.19869981892824365,1,512,64,16,18,1,30,DLMT,13,2048,512,1,0.19845035250032786,0.0003765026557621049,1,0.19857508571428575,1
21,True,35,0.16163433849337341,1,32,512,512,30,1,26,DLMT,11,2048,1,1,0.16155531864948366,0.0001192592579728913,1,0.16159482857142854,32
22,False,1,inf,32,512,512,1,1,4,23,DLMT,16,1,1024,1024,inf,inf,1,inf,1
23,True,35,0.2532181519019013,1,512,16,64,1,30,14,DLMT,6,1,2048,2048,0.25286744809809875,0.0005292933186266947,1,0.2530428,32
24,True,35,0.17746773570763533,1,1,1,1,1,1,1,DLMT,1,1,1,1,0.17722546429236471,0.0003656437141730825,1,0.17734660000000002,1
25,True,35,0.18896200503921548,1,16,512,1,19,1,12,DLMT,28,1,1,512,0.18886153781792744,0.0001516283210851516,1,0.18891177142857146,1
26,True,35,0.19873584203801464,1,256,512,512,13,1,1,DLMT,30,2048,1024,1,0.19871575796198537,3.0311525389338814e-05,1,0.1987258,32
27,True,35,0.17273291765561766,1,256,1,256,25,1,28,DLMT,22,256,64,1,0.17255616805866802,0.0002667561050694765,1,0.17264454285714284,32
28,True,35,0.12740500278658098,1,512,256,512,4,1,7,DLMT,5,1,1,1,0.12737339721341903,4.770013477069935e-05,1,0.1273892,1
29,True,35,0.22146104485718657,1,64,16,1,27,1,24,DLMT,6,2048,1,2048,0.22127415514281348,0.0002820598923227888,1,0.22136760000000003,1
30,True,35,0.2796859407259223,1,256,512,1,15,1,23,DLMT,28,256,1,1,0.2794226307026492,0.0003973958495310305,32,0.27955428571428576,1
31,True,35,0.2510705023743603,1,1,16,512,3,1,3,DLMT,15,512,1024,2048,0.25092029762563955,0.0002266937770902199,32,0.2509953999999999,1
32,False,1,inf,32,512,32,1,30,1,3,DLMT,28,1,2048,1,inf,inf,1,inf,1
33,True,35,0.22553845243300907,32,32,16,16,1,1,26,DLMT,22,2048,64,1,0.2253953189955623,0.0002160215295392792,1,0.2254668857142857,1
34,True,35,0.28550064333456787,1,1,128,128,26,1,30,DLMT,2,2048,1024,1,0.28537929952257485,0.00018313593479228743,1,0.28543997142857136,8
35,True,35,0.18899746708299978,1,1,128,256,7,1,29,DLMT,26,1024,1,1024,0.1883826472027145,0.0009279056892611787,1,0.18869005714285714,32
36,True,35,0.1261408945874967,1,256,512,1,5,1,3,DLMT,20,2048,1,512,0.12606293398393184,0.00011766061883438153,1,0.12610191428571427,32
37,True,35,0.2705048145175837,32,32,512,32,3,1,18,DLMT,2,1,512,1,0.2704199283395593,0.000128112915756658,1,0.2704623714285715,1
38,True,35,0.16985093694639733,1,128,64,1,2,1,25,DLMT,28,2048,2048,2048,0.16972089162503126,0.00019626852908758422,1,0.1697859142857143,1
39,True,35,0.15673075277276047,1,128,64,512,26,1,10,DLMT,28,2048,2048,256,0.15668221865581103,7.324923068482212e-05,1,0.15670648571428575,1
40,True,35,0.4251214489785661,1,16,64,64,24,1,1,DLMT,18,2048,1,1024,0.42492723673571964,0.0002931112848494971,32,0.42502434285714286,1
41,True,35,0.20136067160588614,32,1,16,1,25,1,30,DLMT,27,64,2048,2048,0.201194985536971,0.0002500586771956051,1,0.20127782857142856,1
42,True,35,0.13385940538170865,1,1,32,1,12,1,20,DLMT,28,64,1,1,0.13380036604686274,8.910403916724737e-05,1,0.1338298857142857,1
43,True,35,0.11721414155026792,1,32,512,1,28,1,3,DLMT,4,2048,2048,64,0.11717917273544635,5.2776045895918235e-05,8,0.11719665714285714,8
44,True,35,0.14449609594701493,1,512,1,32,24,1,8,DLMT,2,64,2048,1024,0.1440890469101279,0.0006143313338542177,1,0.1442925714285714,32
45,True,35,0.2628629060557098,1,128,512,128,18,1,28,DLMT,29,1,2048,512,0.26239817965857587,0.0007013798377018666,32,0.2626305428571428,1
46,True,35,0.27985641565562475,1,512,1,16,2,1,27,DLMT,4,1024,512,1,0.2795934700586609,0.00039684584577152573,32,0.27972494285714283,1
47,True,35,0.183371984225979,32,512,128,256,27,1,27,DLMT,1,1024,1,1024,0.18318401577402094,0.00028368795734549305,1,0.18327799999999997,1
48,True,35,0.11830388824234829,1,512,128,16,18,1,4,DLMT,6,1,512,1,0.11826216890050885,6.296415565986017e-05,1,0.11828302857142857,8
49,True,35,0.4138394843312639,32,512,16,64,1,1,1,DLMT,2,64,128,1,0.41381365852587887,3.897712568328393e-05,1,0.4138265714285714,1
50,True,35,0.4153241482767242,1,16,256,256,25,1,1,DLMT,5,1,1024,1024,0.4152044802947043,0.0001806067189746137,1,0.41526431428571425,1
51,True,35,0.2383713786944332,1,512,16,128,17,1,2,DLMT,28,1024,64,1,0.2381876498769953,0.0002772893662819767,1,0.23827951428571426,1
52,True,35,0.20839857556447053,1,1,1,256,29,1,29,DLMT,11,512,64,128,0.2078443958641009,0.0008363856038738032,1,0.2081214857142857,32
53,True,35,0.14241996061342313,1,256,64,1,28,1,11,DLMT,26,2048,256,1,0.14237855367229116,6.249267059064578e-05,1,0.14239925714285714,32
54,True,35,0.11140779220462221,1,256,512,32,3,1,12,DLMT,28,2048,1,2048,0.11137586493823493,4.8185644402982323e-05,1,0.11139182857142857,8
55,True,35,0.14666822967029114,1,512,1,256,29,1,14,DLMT,20,1,64,2048,0.14663942747256598,4.34691915296924e-05,1,0.14665382857142856,32
56,True,35,0.4148603602021328,32,64,16,512,4,1,1,DLMT,22,2048,2048,256,0.4148348969407243,3.842996280009071e-05,1,0.41484762857142854,1
57,False,1,inf,32,512,128,1,23,1,29,DLMT,3,1,512,1,inf,inf,1,inf,1
58,True,35,0.15954920355436025,32,32,512,1,29,1,4,DLMT,5,2048,1,2048,0.15952919644563973,3.0195363882557734e-05,1,0.1595392,1
59,True,35,0.14549779330658377,32,1,1,256,30,1,14,DLMT,27,1024,64,1,0.14544597812198765,7.820112217995504e-05,1,0.1454718857142857,1
60,True,35,0.2219055006719712,8,16,512,128,1,1,1,DLMT,17,1,1,256,0.22170547075660027,0.0003018915009856132,1,0.22180548571428574,8
61,True,35,0.16611788899180036,32,1,512,256,6,1,23,DLMT,24,1024,2048,2048,0.16604799672248532,0.00010548363254407594,1,0.16608294285714284,1
62,True,35,0.1267323288338313,1,16,64,1,5,1,8,DLMT,2,1024,256,64,0.12669887116616868,5.049537461137099e-05,1,0.12671559999999998,32
63,True,35,0.13897499425902057,1,512,64,256,7,1,19,DLMT,30,1,1024,1,0.1388864914552652,0.00013357124216946536,1,0.13893074285714288,32
64,True,35,0.19401246446871162,1,512,256,512,8,1,29,DLMT,4,2048,2048,512,0.19344673553128844,0.0008538160792248289,1,0.19372960000000003,32
65,True,35,0.14791434181582272,1,32,1,1,7,1,6,DLMT,19,128,2048,2048,0.14783211532703447,0.0001240988282929107,1,0.1478732285714286,1
66,True,35,0.2065992054546869,1,32,64,512,2,1,30,DLMT,8,1024,1,256,0.20632913740245595,0.0004075952814611403,1,0.20646417142857143,1
67,True,35,0.18716079421789472,1,32,16,1,15,1,28,DLMT,28,64,2048,1,0.18705434863924814,0.00016065104787605148,1,0.18710757142857143,1
68,True,35,0.14936404499597347,1,512,256,128,30,1,14,DLMT,4,512,2048,2048,0.14933606928974083,4.222182432083738e-05,1,0.14935005714285715,1
69,False,1,inf,32,128,16,1,4,1,24,DLMT,2,1,1,2048,inf,inf,1,inf,1
70,True,35,0.1938102412843385,1,16,256,1,28,1,18,DLMT,30,256,1,1024,0.19375604442994726,8.179561387372614e-05,1,0.19378314285714288,32
71,True,35,0.13518782974600174,32,256,1,1,28,1,18,DLMT,3,512,1,1,0.13510045596828396,0.0001318672802170276,1,0.13514414285714285,1
72,True,35,0.4141930343639628,32,16,1,512,9,1,18,DLMT,3,2048,512,128,0.4141290799217515,9.65220753009785e-05,1,0.41416105714285717,1
73,True,35,0.15109834475680808,32,256,256,16,4,1,18,DLMT,6,2048,2048,1024,0.15093165524319194,0.0002515731078065139,1,0.151015,1
74,True,35,0.15261853834256475,1,128,16,512,29,1,18,DLMT,10,1,64,2048,0.1525678045145781,7.656910444234277e-05,1,0.15259317142857143,1
75,True,35,0.15780899053530206,1,1,512,16,28,1,18,DLMT,2,128,1,128,0.15777198089326927,5.585612713727368e-05,1,0.15779048571428567,1
76,True,35,0.1634299073131365,1,32,128,512,6,1,18,DLMT,1,1,1,1,0.16329117840114915,0.00020937407983349248,1,0.16336054285714283,32
