id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.20800563297426686,1,128,256,64,30,29,1,DLMT,2,1,512,128,0.20792745274001892,0.00011799209243653097,1,0.2079665428571429,32
2,True,35,0.14695913050569195,1,16,1,256,1,20,2,DLMT,28,2048,1024,512,0.14693726949430805,3.299333265979598e-05,1,0.1469482,1
3,True,35,0.14330967196318148,1,1,32,32,2,1,5,DLMT,12,1,1,128,0.14328535660824712,3.6697505893121344e-05,1,0.1432975142857143,1
4,True,35,0.2295566827105904,1,64,16,16,29,1,26,DLMT,24,64,512,1,0.22938103157512382,0.0002650982721134768,1,0.2294688571428571,1
5,True,35,0.2598381274463657,1,512,512,1,1,1,24,DLMT,6,64,512,2048,0.25951501541077704,0.00048765094575726906,32,0.25967657142857137,1
6,True,35,0.14278144312616187,1,256,1,1,25,1,15,DLMT,26,2048,128,2048,0.1427413568738381,6.049944509780813e-05,1,0.14276139999999998,32
7,True,35,0.21777656049393077,32,512,256,64,1,7,1,DLMT,30,1,2048,1024,0.217674982363212,0.00015330494087914897,1,0.21772577142857139,1
8,True,35,0.12449332186811331,8,64,512,512,26,1,15,DLMT,26,1,1,128,0.12437279241760095,0.0001819068745825956,8,0.12443305714285713,1
9,True,35,0.1956541200243921,32,1,1,16,1,30,16,DLMT,1,2048,1,1,0.19548507997560788,0.0002551206101323157,1,0.19556959999999998,1
10,True,35,0.175455963352872,1,64,64,512,1,9,26,DLMT,25,1024,1,1,0.17538529378998513,0.00010665674868856902,1,0.17542062857142857,32
11,True,35,0.20159632905832375,1,128,512,512,13,29,1,DLMT,8,1024,1,512,0.20146915665596188,0.0001919326284860137,1,0.20153274285714282,1
12,True,35,0.200919867728231,32,512,16,512,16,23,1,DLMT,3,1024,1024,1,0.20076744655748324,0.00023003887160430065,1,0.20084365714285712,1
13,True,35,0.12352393516174077,8,128,1,512,1,29,22,DLMT,16,1,1,1024,0.12338395055254493,0.00021126921794000097,8,0.12345394285714285,1
14,True,35,0.3222306470608034,1,512,32,1,25,10,1,DLMT,24,2048,512,1,0.3214912957963394,0.0011158524092296804,32,0.3218609714285714,1
15,True,35,0.22934712951879196,1,16,256,32,1,29,30,DLMT,27,2048,1024,256,0.22932909905263668,2.7212152147336166e-05,1,0.22933811428571432,8
16,True,35,0.13866297263310823,1,512,1,64,18,1,15,DLMT,3,2048,256,2048,0.1386331416526061,4.5021863169632614e-05,1,0.13864805714285716,1
17,True,35,0.24556934262498634,32,16,512,128,30,1,2,DLMT,24,2048,512,2048,0.2455234002321566,6.93377183333401e-05,1,0.24554637142857147,1
18,True,35,0.13620106894097833,1,512,512,1,1,16,3,DLMT,29,512,1,512,0.1361775596304502,3.548099807629166e-05,1,0.13618931428571426,32
19,True,35,0.1434802435114548,1,128,1,512,26,1,18,DLMT,10,1,512,1,0.14344249934568806,5.696469368416278e-05,1,0.14346137142857143,32
20,True,35,0.19150240559745124,1,16,512,512,5,1,3,DLMT,6,2048,512,256,0.1913444515454059,0.00023838927177614305,32,0.19142342857142858,1
21,True,35,0.1965340259719592,1,1,16,32,1,10,23,DLMT,1,1,256,2048,0.19630637402804077,0.00034357954371170765,1,0.1964202,32
22,True,35,0.3219183175780727,1,1,1,128,26,28,1,DLMT,23,128,256,512,0.3212968824219274,0.000937889673682359,32,0.32160760000000005,1
23,True,35,0.41391945400438107,32,16,256,1,3,1,30,DLMT,20,2048,1024,1,0.4138617459956189,8.709475956024467e-05,1,0.4138906,1
24,True,35,0.17816711269777422,1,1,1,1,1,1,1,DLMT,1,1,1,1,0.17802054444508295,0.0002212054617918173,1,0.17809382857142858,1
25,True,35,0.1297154843638473,1,512,32,512,16,1,4,DLMT,2,1024,1,1024,0.12962171563615274,0.0001415187418178729,1,0.12966860000000002,32
26,True,35,0.1966371116997535,1,128,256,512,29,1,29,DLMT,1,512,1,512,0.19621083115738935,0.0006433561326896551,1,0.19642397142857143,32
27,True,35,0.19478249715761187,32,64,1,512,1,21,29,DLMT,3,1,1,128,0.19475595998524525,4.0050743324142694e-05,1,0.19476922857142856,1
28,True,35,0.16331291584057187,1,512,1,512,14,1,30,DLMT,15,1,1,2048,0.16315754130228524,0.00023449618768930355,1,0.16323522857142855,1
29,True,35,0.14442827058035926,32,512,128,512,1,30,2,DLMT,2,1024,1,1024,0.14440521513392643,3.479601196946862e-05,1,0.14441674285714284,1
30,True,35,0.1361410266884552,1,64,512,512,1,2,6,DLMT,1,1,1,256,0.13611685902583046,3.647460396898017e-05,1,0.13612894285714283,1
31,True,35,0.16045383910630198,32,64,1,512,4,1,26,DLMT,25,512,1,2048,0.16040976089369804,6.652423833246295e-05,1,0.1604318,1
32,True,35,0.16312214881629697,32,16,16,512,9,1,5,DLMT,10,2048,1,1,0.16309602261227443,3.9430496847396965e-05,1,0.1631090857142857,1
33,True,35,0.21620469690795577,1,16,32,512,30,26,1,DLMT,30,1,1,256,0.21617958880633,3.789394437648511e-05,1,0.2161921428571429,8
34,True,35,0.21914020072634166,1,256,512,512,23,8,1,DLMT,18,2048,1,1,0.21911494213080118,3.812107457208563e-05,1,0.21912757142857142,1
35,True,35,0.13272278676600488,1,1,128,512,1,1,4,DLMT,9,1,1,1024,0.13269709894828088,3.8768870323009914e-05,1,0.13270994285714288,32
36,True,35,0.2673048599019904,1,512,16,512,1,17,5,DLMT,20,1,1,1,0.26709462581229537,0.0003172919649477567,32,0.2671997428571429,1
37,True,35,0.2641965559725519,1,32,32,512,29,1,22,DLMT,1,512,1,1,0.2639505297417338,0.00037131060104578445,32,0.26407354285714285,1
38,True,35,0.17151709133441065,32,512,512,512,27,1,25,DLMT,22,2048,1,2048,0.1713974800941608,0.0001805210824931244,1,0.17145728571428573,1
39,True,35,0.20024582600692215,32,1,256,512,27,21,1,DLMT,23,1,1,256,0.20023045970736358,2.3191307308857376e-05,1,0.20023814285714286,1
40,True,35,0.2636269482537063,1,256,32,512,10,1,2,DLMT,2,2048,1,2048,0.26337288031772216,0.00038344739787717064,32,0.26349991428571423,1
41,True,35,0.155828508390274,1,64,512,512,1,19,17,DLMT,30,1,1,1,0.15551583446686884,0.00047189741534812946,1,0.15567217142857143,1
42,True,35,0.21700089613361803,1,16,512,512,1,30,19,DLMT,20,512,1,2048,0.21684470386638197,0.0002357303301898781,32,0.2169228,1
43,True,35,0.12838683605388285,1,1,1,512,1,27,26,DLMT,5,2048,1,1024,0.12835299251754567,5.107773986977018e-05,8,0.12836991428571426,1
44,True,35,0.1849724491912537,1,1,1,512,30,14,1,DLMT,26,2048,1,2048,0.18495240795160342,3.024687536569262e-05,1,0.18496242857142856,1
45,True,35,0.1401552227146447,1,1,32,512,8,1,26,DLMT,22,2048,1,1,0.14006843442821248,0.0001309836381743449,1,0.1401118285714286,32
46,False,1,inf,1,512,1,512,2,27,1,DLMT,26,512,1,1,inf,inf,1,inf,32
47,True,35,0.1796064567766989,1,32,256,512,1,4,27,DLMT,12,2048,1,128,0.1794660575090154,0.00021189503369858047,1,0.17953625714285715,1
48,True,35,0.13793218081360462,1,512,512,512,1,6,19,DLMT,22,2048,1,512,0.13789644775782398,5.392946262272162e-05,1,0.1379143142857143,1
49,True,35,0.18598019941179336,32,16,1,512,1,1,29,DLMT,25,1024,1,2048,0.1859398005882066,6.0971187574833686e-05,1,0.18596,1
50,True,35,0.30213551450433673,32,512,512,512,1,23,30,DLMT,2,2048,1,2048,0.30156179978137765,0.0008658684803745485,1,0.3018486571428572,1
51,True,35,0.1428995021615492,1,512,32,512,1,2,8,DLMT,11,1024,1,1,0.14259061212416504,0.0004661866543935969,1,0.14274505714285712,32
52,True,35,0.13976295588216073,8,1,512,512,1,11,2,DLMT,30,2048,1,1,0.13974035840355356,3.410483238247506e-05,1,0.13975165714285714,8
53,True,35,0.199683693872905,32,512,16,512,1,30,1,DLMT,8,1024,1,2048,0.19964904898423783,5.228716625618792e-05,1,0.1996663714285714,1
54,True,35,0.14192836386510405,1,512,16,512,1,2,10,DLMT,2,1,1,1,0.14181757899203884,0.00016720004882334917,1,0.14187297142857144,32
55,True,35,0.13449614468439003,1,256,256,512,1,29,10,DLMT,30,1,1,256,0.1344641981727528,4.82146899453935e-05,1,0.1344801714285714,1
56,True,35,0.18100204512578008,1,1,64,512,1,22,27,DLMT,3,1024,1,512,0.18089424058850564,0.00016270203139607007,1,0.18094814285714286,1
57,True,35,0.19182002606265253,32,32,64,512,1,7,28,DLMT,23,1,1,1,0.19166871679449032,0.00022836075290948602,1,0.19174437142857143,1
58,True,35,0.15044547366950614,1,1,64,512,1,28,16,DLMT,3,1,1,1,0.150196583473351,0.00037563298848851954,1,0.15032102857142857,32
59,True,35,0.20012154431545082,1,128,16,512,1,2,26,DLMT,4,1,1,1024,0.19995679854169207,0.00024863955388293034,1,0.20003917142857144,1
60,True,35,0.43307954854917297,1,16,16,512,1,29,27,DLMT,25,2048,1,2048,0.43293525145082723,0.00021777776352445303,1,0.4330074000000001,32
61,True,35,0.15702769935311175,32,16,512,512,1,29,12,DLMT,2,2048,1,1,0.15698870064688827,5.8858085984121215e-05,1,0.15700820000000001,1
62,True,35,0.18822814124656864,32,32,1,512,1,26,1,DLMT,11,1,1,2048,0.1882024301820028,3.8803955194999365e-05,1,0.18821528571428572,1
63,True,35,0.16056915271463448,8,1,256,512,1,3,2,DLMT,21,1,1,2048,0.16055067585679408,2.7885860655355264e-05,1,0.16055991428571428,1
64,True,35,0.1321059735215828,1,1,512,512,1,6,8,DLMT,1,512,1,1024,0.13205465504984573,7.74514673580747e-05,1,0.13208031428571426,32
65,True,35,0.18583683969448667,1,16,1,512,1,22,7,DLMT,24,2048,1,1,0.1858058460197991,4.677663815999439e-05,1,0.18582134285714288,1
66,True,35,0.1624162726704734,1,512,256,512,1,27,23,DLMT,30,1,1,1024,0.16208418447238374,0.0005011980552758018,1,0.16225022857142857,32
67,True,35,0.14122283196981408,1,32,512,512,1,4,3,DLMT,30,1,1,1,0.14119116803018592,4.7788223295225935e-05,1,0.141207,32
