id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,128,2048,64,0.40237453620286645,1,False,1,16,RS,False,True,True,True,True,26,8,1,35,0.40250032093999066,0.00018983832003866626,0.40243742857142856,11,1,True,22,1
2,1024,512,1024,0.09670454647690492,1,False,128,256,RS,False,True,True,False,True,3,8,1,35,0.09673495638023792,4.5895591891837104e-05,0.09671975142857142,13,1,True,1,8
3,1,2048,1024,0.12088223464385771,1,False,128,128,RS,True,False,False,True,False,5,8,32,35,0.12091462249899944,4.8880779578939e-05,0.12089842857142857,1,13,True,15,8
4,1024,64,128,0.21122835336027238,1,False,16,64,RS,True,False,False,True,True,6,1,16,35,0.21150210378258485,0.00041315283133583537,0.21136522857142861,28,8,True,1,32
5,256,128,128,0.10177806030058767,1,False,1,256,RS,True,False,True,True,True,10,8,64,35,0.10180445398512661,3.983418693759981e-05,0.10179125714285714,1,4,True,27,8
6,256,64,1024,0.2032796671583226,1,False,16,16,RS,True,False,True,False,False,24,32,128,35,0.20330838998453452,4.3349401521184005e-05,0.20329402857142856,7,1,True,12,1
7,1,256,2048,0.20062030813148565,1,False,32,64,RS,False,True,True,True,True,11,1,64,35,0.20084437758280008,0.00033817273209810276,0.20073234285714286,14,16,True,1,1
8,1024,64,256,0.10088482410920147,1,False,64,32,RS,False,True,True,False,False,27,8,32,35,0.10090603303365567,3.200918235603631e-05,0.10089542857142857,11,16,True,1,8
9,512,512,256,0.11000980876078666,1,False,64,64,RS,True,True,False,True,True,23,1,128,35,0.11014379123921332,0.00020221061156272505,0.11007679999999999,23,1,True,28,8
10,2048,256,2048,inf,32,False,64,1,RS,False,False,True,False,True,23,1,128,1,inf,inf,inf,9,24,False,1,1
11,256,2048,1,0.12261643379333667,8,False,64,1,RS,False,False,False,False,True,12,1,128,35,0.12267533763523478,8.889954890728209e-05,0.12264588571428572,1,28,True,12,8
12,256,2048,2048,0.15652845064316623,32,False,512,16,RS,False,True,True,False,False,11,1,128,35,0.15662366364254804,0.00014369848251652307,0.15657605714285713,1,30,True,2,1
13,1,1,1024,0.21462513194991178,1,False,64,64,RS,False,True,True,True,True,15,1,16,35,0.21464543947865966,3.0648767328808466e-05,0.21463528571428572,9,1,True,22,32
14,1024,2048,1,0.24967841131834934,1,False,32,32,RS,False,False,False,False,True,16,32,512,35,0.2497194743959364,6.197370080797948e-05,0.24969894285714286,17,1,True,29,1
15,2048,2048,512,0.2107430362240712,1,False,16,32,RS,False,False,True,False,True,3,8,64,35,0.21078782091878595,6.759048357119355e-05,0.21076542857142858,24,1,True,2,1
16,1,2048,128,0.13158434788602646,8,False,256,512,RS,True,False,False,False,True,25,1,64,35,0.13162359497111636,5.9232947257555725e-05,0.13160397142857141,16,10,True,1,1
17,64,1024,2048,0.17709044315364922,8,False,16,16,RS,False,False,False,True,False,9,8,128,35,0.17714172827492222,7.740113377854628e-05,0.17711608571428572,1,20,True,23,1
18,1,64,1,0.12001584704666844,1,False,64,512,RS,True,False,False,True,False,30,8,1,35,0.12003706723904585,3.20261882635734e-05,0.12002645714285715,1,10,True,22,8
19,512,1,2048,0.321240960598249,1,False,256,512,RS,True,True,False,True,False,16,1,1,35,0.32131561083032223,0.00011266450104588697,0.3212782857142856,23,1,True,24,32
20,2048,512,256,0.09197362723703023,8,False,16,1,RS,False,False,True,True,False,10,1,1,35,0.09201050419154119,5.5655870915357845e-05,0.09199206571428571,1,7,True,18,8
21,128,2048,128,inf,1,False,64,1,RS,True,False,False,True,True,18,32,32,1,inf,inf,inf,1,21,False,14,1
