id,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,technique,VEC2,VEC1,U2_J,SCREP,T1_Ia,OMP1,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,RT2_J,RT2_K,cost_mean,U2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
24,8,2048,False,16,16,1,8,1,1,1.4794841397295855,512,16,RS,False,False,5,False,1,False,3,1,64,16,10,16,4,2,1.481255,24,False,0.002857170803434743,True,1.4830258602704145
25,16,512,False,16,64,32,128,1,1,0.4220507645531928,2,2,RS,False,True,5,True,8,True,15,1,128,4,10,2048,8,8,0.4358111,8,False,0.0222014290686433,True,0.4495714354468072
26,2,64,False,4,8,256,4,512,11,0.7360756531642038,1,64,RS,True,False,5,True,1024,True,1,26,512,8,10,512,4,2,0.7384557,1,True,0.003840054714453953,True,0.7408357468357963
27,4,64,False,2,4,8,64,8,3,0.9731163731974172,2,1,RS,False,False,26,True,1,True,22,1,256,8,10,256,2,32,0.9847060000000001,1,True,0.018699128257755788,True,0.996295626802583
28,8,1024,False,1,1024,1,512,2,1,0.7528451624857175,1,4,RS,True,False,5,False,16,True,1,28,2048,1,10,512,4,32,0.7612732999999999,21,True,0.013598265676548597,True,0.7697014375142823
29,1,128,False,32,1,32,1,32,1,inf,1,8,RS,True,False,9,False,1024,False,1,23,1,8,1,1,4,2,inf,11,False,inf,False,inf
30,4,128,False,1,32,64,32,1,4,0.654729547263183,4,8,RS,False,False,13,True,512,True,20,1,64,8,10,2048,1,1,0.6564305,1,False,0.002744379428941988,True,0.6581314527368171
31,4,8,False,2,2,2,16,2,1,2.7092850624269618,8,2,RS,False,False,6,True,1,True,1,18,1024,1,10,16,2,8,2.717573,4,False,0.013372061957678814,True,2.725860937573038
32,2,128,False,2,1,4,512,2048,1,1.127099773999791,2,64,RS,True,False,16,False,2,True,1,17,4,4,10,1024,4,32,1.13934,3,True,0.019748828826034195,True,1.151580226000209
33,8,256,False,4,8,4,256,256,9,0.958696832401724,2,4,RS,False,False,2,False,1,True,6,1,256,16,10,512,4,16,0.9670054,1,False,0.013405347195802145,True,0.975313967598276
34,8,128,False,2,1,64,4,1024,10,0.8095635199753273,2,1,RS,False,False,1,True,64,False,1,10,512,8,10,32,2,4,0.8096966,1,False,0.00021471618476490137,True,0.8098296800246727
35,4,2048,False,16,32,16,64,64,18,0.5677523906448566,16,16,RS,True,True,2,True,128,True,15,1,64,16,10,2048,16,16,0.5758389,1,True,0.013047070295280844,True,0.5839254093551435
36,1,2048,False,2,256,512,1,1,6,0.8121939104631608,2,1,RS,True,False,1,True,1024,False,27,1,1024,2,10,8,8,2,0.8122855999999998,19,False,0.00014793525610887852,True,0.8123772895368389
37,4,128,False,32,64,32,2,1,1,0.8245264281747642,16,2,RS,False,True,2,False,1024,True,13,1,2048,16,10,64,4,32,0.8332862999999999,23,True,0.014133497960872963,True,0.8420461718252357
38,1,512,False,8,8,32,2,32,7,0.43572637042663803,16,128,RS,True,False,12,True,1,False,3,1,1024,32,10,8,32,4,0.4403643,1,True,0.007483005399570423,True,0.44500222957336194
39,1,8,False,32,8,64,1024,2048,2,1.23809176689849,16,1,RS,True,False,21,True,32,False,1,1,1024,8,10,1,4,8,1.2382459999999997,1,False,0.0002488453334905078,True,1.2384002331015094
40,4,32,False,32,1,2048,2,1,19,0.49208389498274774,2,16,RS,True,False,3,True,1,False,1,19,2,16,10,8,2,2,0.5091967000000001,1,True,0.027610426230139953,True,0.5263095050172524
41,16,1024,False,4,4,2,2,8,16,0.8720311416392327,1,128,RS,False,True,1,True,1024,True,1,23,32,16,10,256,32,16,0.8754208,1,True,0.005468998917535101,True,0.8788104583607673
42,2,8,False,2,512,4,8,256,3,1.523707258008911,1024,4,RS,True,True,1,False,2048,True,1,1,1,8,10,256,32,1,1.5268190000000001,2,False,0.005020598470302119,True,1.5299307419910892
43,1,1024,False,32,2,8,4,128,1,2.682744764273327,32,64,RS,True,True,12,True,128,True,3,1,256,32,10,512,1,4,2.684899,5,False,0.0034757228025260895,True,2.6870532357266734
44,4,2,False,4,512,2048,1,1,6,0.5979764535820611,2,1,RS,True,False,9,False,4,True,1,21,1,1,10,2,16,8,0.6150259000000001,1,False,0.02750820114602189,True,0.6320753464179392
45,16,64,False,32,16,512,2,512,5,0.6272457144579637,32,1,RS,True,False,1,False,1,False,1,19,1,16,10,1,2,32,0.6453154999999999,3,True,0.029154453650343016,True,0.6633852855420361
46,1,64,False,4,8,16,64,16,27,0.6196806859013619,1,64,RS,False,True,3,False,1024,False,11,1,1,32,10,1,4,16,0.6280017,1,True,0.013425428835236513,True,0.636322714098638
47,2,1,False,4,256,128,8,512,1,0.5594806605515874,16,1,RS,True,False,3,False,64,True,1,7,2048,8,10,512,32,4,0.5696602,9,True,0.01642404168772107,True,0.5798397394484125
48,8,1024,False,16,64,16,4,512,1,0.6508221783545906,256,16,RS,True,False,8,False,1024,True,16,1,1,16,10,1,4,1,0.6614656,6,True,0.017172486210214288,True,0.6721090216454094
49,32,512,False,16,64,16,8,2048,21,0.5171604114365433,32,256,RS,False,True,5,True,1,True,13,1,256,1,10,2048,4,16,0.5280589000000001,1,True,0.017584020515513495,True,0.5389573885634569
50,2,32,False,32,256,16,2,256,14,1.537726638441316,1024,1,RS,True,False,3,False,1,False,7,1,1,2,10,16,16,32,1.537815,1,False,0.0001425657742937845,True,1.537903361558684
51,2,128,False,4,2,2,64,512,10,1.1466236966011722,8,128,RS,False,True,9,True,32,False,7,1,2,1,10,1024,2,4,1.150233,1,True,0.005823382264629401,True,1.1538423033988279
52,1,1,False,32,2,512,16,1,20,0.29769492336327275,1,8,RS,True,False,1,True,32,True,1,13,1,8,10,128,4,32,0.3061023,5,True,0.013564769316505163,True,0.31450967663672724
53,32,128,False,1,2048,8,16,64,3,1.3038860758586504,16,16,RS,True,False,15,True,1024,True,1,30,1,16,10,128,32,2,1.305877,1,False,0.003212229910825207,True,1.3078679241413496
54,2,4,False,2,32,1,256,16,1,0.6718319896552737,256,1,RS,False,True,10,True,512,True,23,1,1024,4,10,512,16,2,0.6764708,2,False,0.0074844264683407765,True,0.6811096103447264
55,2,8,False,1,4,1,4,2,3,inf,4,1,RS,True,False,3,False,2048,True,1,15,8,4,1,16,4,2,inf,1,False,inf,False,inf
56,8,2048,False,1,512,8,8,128,19,0.4193235088439612,1,1,RS,False,False,1,True,128,True,1,8,2048,8,10,32,8,4,0.4273989,6,False,0.01302913178573307,True,0.43547429115603886
57,32,512,False,2,1,4,16,128,8,1.3450316466374665,16,4,RS,True,True,15,False,2048,True,1,4,16,4,10,1024,4,8,1.347912,1,True,0.004647267584290807,True,1.3507923533625334
58,32,1,False,1,128,4,8,512,13,1.0057052303223117,32,2,RS,True,False,7,False,32,True,5,1,128,1,10,2048,1,32,1.0246030000000002,1,True,0.03049035357289253,True,1.0435007696776886
59,16,2048,False,16,2,128,32,128,15,0.7357661125947453,1,8,RS,False,True,1,True,8,False,19,1,32,4,10,32,2,1,0.7517263000000001,1,True,0.025750750769831934,True,0.7676864874052548
60,1,16,False,4,2,2,1024,1,8,4.746175015928092,32,1,RS,False,False,4,False,1024,False,19,1,256,16,10,2048,32,16,4.7533270000000005,1,True,0.01153927298403153,True,4.760478984071909
61,1,1,False,1,2,64,2,1,15,0.7725899176575876,256,1,RS,True,True,1,True,1,False,4,1,1,8,10,256,32,32,0.7768714999999999,7,True,0.006908061728878801,True,0.7811530823424123
62,1,2048,False,16,1,16,16,1024,18,0.5046854208765881,1,1,RS,False,True,1,True,128,True,25,1,128,8,10,2048,4,2,0.5061777999999999,4,False,0.0024078591237861246,True,0.5076701791234117
63,32,16,False,2,32,2048,16,2048,3,0.9546756701588632,1024,2,RS,False,False,10,True,2048,True,1,13,128,1,10,1,8,8,0.9562590999999999,1,False,0.002554763685744734,True,0.9578425298411366
64,4,2048,False,32,32,8,64,512,2,inf,1,512,RS,False,True,11,False,2,False,1,1,64,2,1,64,8,32,inf,1,False,inf,False,inf
65,1,1024,False,16,2,2,1,1024,1,2.2894983436321388,32,4,RS,True,False,17,False,2048,True,1,16,32,32,10,16,2,2,2.291869,3,False,0.003824903789639683,True,2.2942396563678615
66,4,256,False,32,64,32,16,512,1,1.0621918160421964,2048,64,RS,False,True,3,False,2048,False,23,1,64,4,10,1,8,1,1.0622559999999999,8,False,0.00010355674772800081,True,1.0623201839578034
67,2,1,False,4,64,1,1,256,1,0.8981276686629229,4,1024,RS,True,True,2,True,512,True,16,1,2048,8,10,2,32,1,0.8994999000000001,9,False,0.0022140082858923666,True,0.9008721313370773
68,32,2,False,4,2,2,1,512,10,2.4745425423994205,8,2,RS,False,False,3,False,1024,True,1,24,1,16,10,4,8,32,2.478134,1,False,0.005794589200279925,True,2.481725457600579
69,8,1024,False,2,8,8,2,8,3,1.5781588543645397,128,1,RS,True,False,1,False,128,False,7,1,128,4,10,8,1,1,1.57834,15,False,0.00029226700121635674,True,1.5785211456354604
70,32,1024,False,1,2,1024,256,1,1,1.1143810734550779,128,16,RS,True,False,28,False,1024,True,1,2,256,2,10,512,8,2,1.1164,2,True,0.0032574100141063078,True,1.1184189265449223
71,4,16,False,8,1,256,2,512,22,inf,2,4,RS,False,True,1,True,1024,True,1,25,512,8,1,128,4,1,inf,5,False,inf,False,inf
72,1,4,False,32,1024,16,2,16,6,0.8638607409126282,8,1,RS,True,False,1,False,64,True,2,1,1024,4,10,1,1,16,0.8755577000000001,9,False,0.018872302096193783,True,0.887254659087372
73,16,2048,False,8,8,2048,2,1,1,1.052720050475562,64,256,RS,False,True,28,False,1024,False,9,1,2048,8,10,2048,4,1,1.052883,4,False,0.00026290872941006133,True,1.053045949524438
74,4,1024,False,2,2,16,128,1024,7,1.558426235105611,256,2,RS,False,False,9,True,512,False,10,1,64,16,10,128,16,2,1.558625,1,False,0.00032069455873148925,True,1.5588237648943888
75,16,128,False,2,32,128,32,1,1,0.7244467068872819,16,1,RS,True,True,7,False,64,False,1,3,64,8,10,128,8,32,0.7303175000000001,11,True,0.00947215257742398,True,0.7361882931127183
76,4,256,False,16,8,2,512,8,3,1.1585078025228968,64,32,RS,True,True,12,False,2048,False,14,1,32,32,10,512,8,1,1.1649880000000001,1,True,0.010455387893330408,True,1.1714681974771035
77,8,128,False,16,2,2,2,1,5,1.1355892667945124,2,8,RS,False,False,16,False,2048,True,22,1,32,32,10,128,16,8,1.144458,1,True,0.014309138897921132,True,1.1533267332054875
78,32,128,False,1,64,128,2,256,1,0.6516504249997618,8,4,RS,False,False,4,True,32,True,26,1,256,16,10,4,4,2,0.6659947999999999,21,False,0.023143739869779037,True,0.680339175000238
79,4,1024,False,32,512,2,128,512,6,0.6577190834839717,16,128,RS,True,True,1,True,16,True,1,30,1,1,10,128,32,8,0.6655723000000001,5,False,0.012670667086227131,True,0.6734255165160286
80,16,32,False,8,128,4,4,512,21,1.1512690150861757,256,8,RS,True,True,4,False,256,False,13,1,2048,4,10,2048,1,4,1.1545349999999999,1,True,0.005269459649717411,True,1.157800984913824
81,32,32,False,4,2,1,16,1024,1,4.759215901044416,1,8,RS,False,False,5,True,2,False,11,1,32,16,10,256,2,8,4.759901,21,False,0.0011053637410371952,True,4.760586098955584
82,32,1,False,32,2,1,512,2048,7,2.63852471815628,1,512,RS,False,False,14,True,16,True,1,13,4,8,10,1024,2,16,2.64477,1,True,0.010076366408581987,True,2.6510152818437196
83,1,256,False,8,2,4,2,64,3,2.3122287295525306,512,256,RS,False,False,19,False,512,True,1,9,256,4,10,2,32,1,2.313881,1,False,0.002665833640721043,True,2.315533270447469
84,2,256,False,8,16,8,16,512,7,inf,1,256,RS,False,False,1,False,2,False,15,1,32,4,1,16,1,1,inf,17,False,inf,False,inf
85,1,2048,False,8,1,512,4,1,16,0.6806727546088173,128,4,RS,False,True,1,False,1,True,1,12,2048,4,10,16,32,8,0.6949158000000001,6,False,0.02298025096816829,True,0.7091588453911829
86,2,512,False,2,1,1,1,64,2,0.9851013691704251,256,128,RS,False,False,3,False,1,False,18,1,16,16,10,8,2,32,1.0021438,1,True,0.02749688193886717,True,1.019186230829575
87,1,128,False,4,64,16,4,2048,1,0.7636216555586979,16,4,RS,False,False,4,False,1,False,30,1,1,8,10,64,8,2,0.7673327999999999,12,True,0.005987696331645405,True,0.771043944441302
88,8,64,False,16,2,4,64,64,1,4.099182071597505,128,4,RS,False,False,7,False,256,False,12,1,1,16,10,1024,32,8,4.099640999999999,4,False,0.0007404518890514476,True,4.100099928402494
89,2,32,False,16,32,256,16,256,3,0.8210465928625899,4,4,RS,True,False,29,False,512,True,20,1,64,4,10,16,2,16,0.8348142,1,True,0.022213161480527696,True,0.84858180713741
90,16,2048,False,4,64,32,16,256,26,0.6063928019704878,8,64,RS,False,True,4,False,64,True,29,1,512,2,10,1024,4,32,0.6122344,1,True,0.009425048161150163,True,0.6180759980295121
91,4,2048,False,8,16,64,16,128,1,0.7184603225045245,2,256,RS,False,True,17,False,4,False,1,5,32,16,10,16,4,16,0.7249996999999999,1,True,0.010550871101951713,True,0.7315390774954753
92,1,256,False,32,1,64,2,256,1,1.0012359968306468,1,64,RS,False,False,10,True,4,False,1,19,8,4,10,256,4,2,1.0044920000000002,6,True,0.005253354737689075,True,1.0077480031693535
93,1,512,False,4,1,256,16,1,28,0.18795661679866119,1,8,RS,False,True,1,False,8,True,1,29,32,16,10,64,2,8,0.19983460000000003,2,True,0.01916437303018285,True,0.21171258320133887
94,16,256,False,1,1,8,128,2048,19,0.546329422722307,2,256,RS,False,True,1,True,2,False,9,1,1,16,10,256,4,1,0.5482821999999998,1,True,0.00315068236418717,True,0.5502349772776927
95,4,1024,False,2,2,1024,2,1,3,0.3550466260520934,16,512,RS,False,True,1,False,128,True,17,1,256,2,10,16,2,32,0.36718590000000007,6,True,0.019585949088313286,True,0.3793251739479067
96,2,4,False,8,8,128,128,1,27,1.818744656228053,512,4,RS,False,True,1,True,512,False,10,1,128,32,10,512,1,16,1.8215629999999998,4,True,0.004547219040248624,True,1.8243813437719467
97,4,128,False,32,1,8,64,8,7,inf,2,8,RS,True,False,1,False,1024,True,5,1,1024,4,1,1024,2,32,inf,12,False,inf,False,inf
98,1,1,False,8,2,1024,256,1024,8,4.15288514176238,64,8,RS,False,False,1,True,128,False,1,18,32,2,10,512,1,2,4.156857,5,True,0.006408341517116604,True,4.160828858237619
99,8,1024,False,2,2,1,64,16,8,0.6390691610042931,2,4,RS,True,False,6,True,8,True,1,19,64,2,10,512,32,16,0.657123,1,False,0.029128724908584647,True,0.6751768389957069
100,8,8,False,16,1024,64,4,128,1,1.0255486601802715,64,1,RS,True,True,7,True,1,False,21,1,1024,8,10,64,16,1,1.025649,4,False,0.0001618919392681461,True,1.0257493398197286
101,4,512,False,4,2,1024,1,2048,9,1.076174587193113,32,128,RS,True,False,2,False,32,False,1,19,128,1,10,2048,8,1,1.0762589999999999,1,False,0.00013619471355378305,True,1.0763434128068867
102,2,128,False,1,16,2,128,16,1,0.6404998274944175,16,32,RS,False,False,26,True,1,False,1,11,256,32,10,128,16,4,0.6465045999999999,3,True,0.009688319835760972,True,0.6525093725055823
103,16,64,False,8,4,2,1024,16,11,2.255933904805466,1,32,RS,False,False,11,False,16,False,14,1,64,1,10,1,8,1,2.256027,1,False,0.00015020319570504813,True,2.256120095194534
104,8,1024,False,2,16,16,16,64,1,1.324316990934809,64,32,RS,False,False,2,True,64,False,1,20,32,4,10,1024,2,16,1.3244829999999999,2,False,0.00026784510449140734,True,1.3246490090651908
105,2,2048,False,4,16,1024,16,1,1,inf,2,256,RS,False,True,3,True,32,False,21,1,16,32,1,32,16,2,inf,26,False,inf,False,inf
106,8,1,False,2,2,4,2,1,1,2.2042797231306994,2,1024,RS,False,True,20,True,1024,True,2,1,8,4,10,8,4,32,2.207935,5,False,0.005897557545289439,True,2.2115902768693005
107,32,32,False,32,8,512,1,1,8,1.3374969517839528,2,16,RS,True,False,11,False,8,False,1,14,16,4,10,8,1,1,1.3377759999999999,1,False,0.00045022660960900143,True,1.338055048216047
108,2,512,False,32,32,16,64,64,15,0.15406461909740987,16,32,RS,False,True,7,True,16,True,15,1,64,8,10,1,2,8,0.17314320000000002,1,True,0.030782081023868417,True,0.19222178090259018
109,1,512,False,16,16,64,4,1024,8,1.2724459713342737,16,4,RS,True,False,1,False,256,False,1,11,16,8,10,4,16,8,1.272607,11,False,0.0002598095456290956,True,1.2727680286657264
110,2,64,False,4,64,16,32,256,6,0.5109774664276284,64,2,RS,False,False,17,True,2048,False,1,19,256,32,10,32,1,4,0.5237919,1,True,0.020675276348576323,True,0.5366063335723715
111,32,256,False,16,8,8,32,16,10,1.0322858103931984,1,128,RS,False,False,9,True,16,False,11,1,2048,2,10,128,2,2,1.0323410000000002,1,False,8.904493247795279e-05,True,1.032396189606802
112,32,64,False,16,1,4,16,128,1,1.2730305941372069,32,4,RS,False,False,4,True,2048,False,1,30,1024,16,10,512,1,32,1.273187,4,False,0.00025235094610485097,True,1.2733434058627933
113,8,4,False,16,128,32,32,1024,27,1.2399070866077802,16,1,RS,True,False,3,True,2048,False,1,14,256,16,10,128,2,2,1.2399400000000003,1,False,5.31036721894204e-05,True,1.2399729133922204
114,8,1,False,2,2,1,32,64,6,1.34533237629266,4,16,RS,False,False,18,False,1,False,1,16,64,1,10,1,1,16,1.345434,1,False,0.00016396341055251642,True,1.3455356237073401
115,1,2048,False,4,16,16,2,64,21,0.5956510277757393,128,32,RS,True,True,1,True,1,True,1,25,128,8,10,512,16,2,0.5975725999999999,4,False,0.0031003349883520523,True,0.5994941722242605
116,2,2048,False,8,1,16,512,512,13,1.248929499082923,2,128,RS,False,True,7,False,64,True,8,1,2,2,10,1024,32,16,1.2576459999999998,1,True,0.014063521749547659,True,1.2663625009170767
117,1,1024,False,16,16,2,32,2,15,0.28311028229554314,1,128,RS,True,True,7,False,128,True,1,11,128,4,10,32,2,1,0.2924397,1,True,0.01505242413732752,True,0.3017691177044569
118,16,2048,False,4,8,256,8,1,6,0.597076795131572,16,32,RS,True,False,5,False,256,False,9,1,32,2,10,8,16,1,0.6013816000000001,1,True,0.006945529802686043,True,0.6056864048684282
119,32,512,False,1,16,128,64,256,8,0.8754324903410934,8,512,RS,False,False,7,False,2048,False,1,30,256,8,10,128,4,16,0.8774887999999998,1,True,0.0033177252990565695,True,0.8795451096589063
120,8,2,False,16,128,128,4,1024,1,0.8014356743434198,8,2,RS,True,True,26,False,1024,True,3,1,256,32,10,64,4,4,0.8089219,3,True,0.012078550595580566,True,0.8164081256565802
121,1,1,False,8,32,2048,2,2048,10,1.1154078244538221,256,64,RS,False,True,1,True,1,False,1,22,2048,16,10,1,8,2,1.1156190000000001,11,False,0.000340718358765686,True,1.1158301755461781
122,1,128,False,2,1024,8,16,64,1,0.7371350500057222,4,8,RS,False,False,17,True,8,True,1,21,2048,2,10,1024,32,8,0.7530973999999999,7,False,0.025754239970148595,True,0.7690597499942776
123,8,2048,False,1,64,4,16,32,1,0.8586489114189105,64,512,RS,False,True,14,False,64,True,9,1,1,2,10,512,1,1,0.8674504000000001,3,True,0.01420064395863794,True,0.8762518885810896
124,16,2048,False,1,8,4,4,128,3,inf,1,64,RS,False,True,1,True,8,False,1,13,1024,8,1,2048,32,1,inf,10,True,inf,False,inf
125,8,512,False,16,8,1,32,1024,1,0.380996884539212,8,128,RS,False,True,13,True,256,True,22,1,128,1,10,256,32,4,0.3846516,9,True,0.005896651748238149,True,0.388306315460788
126,16,2048,False,1,4,128,4,2048,23,inf,32,256,RS,False,True,2,False,128,False,10,1,16,8,1,2048,2,32,inf,1,False,inf,False,inf
127,8,2048,False,2,8,16,32,512,24,0.8631316603470708,2,4,RS,True,False,1,True,1,False,1,28,8,32,10,128,32,8,0.871453,3,True,0.013425954096450664,True,0.8797743396529293
128,8,32,False,1,2,4,32,1,1,4.185863999503771,8,4,RS,False,True,2,False,512,True,1,3,32,4,10,512,32,4,4.1894540000000005,13,False,0.0057922382547681735,True,4.19304400049623
129,8,1024,False,4,16,2,4,1024,1,1.179233293487614,32,1024,RS,True,True,14,True,2048,True,1,1,1024,4,10,2048,1,8,1.181624,2,True,0.003857253426986602,True,1.184014706512386
130,32,256,False,1,2,8,8,2048,1,4.572348535806274,32,2,RS,False,False,17,False,2048,True,1,8,512,16,10,512,1,16,4.577969,3,False,0.009068262733291414,True,4.583589464193727
131,4,32,False,16,8,1,32,8,1,0.5919614595065003,4,8,RS,True,True,5,True,64,True,1,20,256,1,10,128,4,4,0.6027871000000001,13,False,0.017466484771985445,True,0.6136127404935
132,1,2048,False,32,32,256,8,256,1,1.289368592322762,512,2,RS,True,True,4,False,1024,False,24,1,1024,2,10,128,32,4,1.289461,27,False,0.00014909393012459872,True,1.289553407677238
133,4,2048,False,4,64,2,2048,64,1,0.9214783075918879,1,1,RS,False,False,2,True,1024,True,6,1,128,8,10,2048,32,4,0.9242617,11,True,0.004490827230032336,True,0.9270450924081121
134,8,128,False,16,256,2,2,4,9,inf,2,8,RS,False,True,1,False,1024,False,1,26,2048,4,1,4,16,4,inf,14,False,inf,False,inf
135,2,2048,False,32,8,8,1,8,9,0.16126106807527713,16,8,RS,True,True,10,True,64,True,1,28,2048,2,10,32,2,8,0.1822316,1,True,0.033834624080075135,True,0.20320213192472286
136,4,16,False,8,16,16,2,64,7,0.4726891072616381,256,4,RS,True,False,3,True,1024,True,11,1,2048,2,10,16,2,2,0.48810650000000005,1,True,0.02487498597889052,True,0.5035238927383621
137,8,2048,False,16,32,32,256,64,7,0.7616341605840131,256,1,RS,True,False,1,False,1024,True,1,6,128,4,10,256,32,4,0.7658426,16,True,0.006790050253127725,True,0.770051039415987
138,4,128,False,8,2,512,8,1,1,1.7017100494868491,16,2,RS,True,False,10,False,64,False,11,1,4,2,10,2048,16,4,1.701811,2,False,0.00016287725439726952,True,1.7019119505131508
139,16,1024,False,32,64,2048,16,1,1,0.7923442468080526,8,8,RS,True,True,2,False,8,True,1,29,1,2,10,1,4,32,0.8063419,23,False,0.022584326208457052,True,0.8203395531919473
140,1,512,False,32,4,256,4,256,6,1.2931487043256094,2,32,RS,True,True,1,False,512,False,1,25,2048,8,10,1,16,1,1.2933870000000003,8,False,0.00038447496667534854,True,1.2936252956743912
141,16,1,False,2,1024,4,32,64,3,1.205302914998177,32,8,RS,True,True,1,True,512,False,1,8,1,4,10,128,16,4,1.2054479999999999,28,False,0.00023408545448194243,True,1.2055930850018226
142,32,1,False,16,1,8,32,16,11,0.6908739369773935,1024,4,RS,True,False,11,True,2048,True,7,1,16,32,10,64,4,2,0.7015906000000001,1,True,0.017290656530045363,True,0.7123072630226066
143,2,2048,False,2,2,32,4,2048,1,0.8134422802815566,1024,2048,RS,False,False,23,False,1,False,18,1,64,1,10,32,32,8,0.8279108000000001,4,True,0.02334403950390764,True,0.8423793197184435
