id,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,technique,VEC2,VEC1,U2_J,SCREP,T1_Ia,OMP1,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,RT2_J,RT2_K,cost_mean,U2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
81,1,256,False,8,4,2,1024,2,5,1.0055790445920745,4,32,RS,True,False,11,True,32,True,22,1,8,16,10,1,16,2,1.0197972,1,False,0.0229400925577906,True,1.0340153554079254
82,8,8,False,8,8,4,128,1024,5,1.1771492319277208,256,1,RS,False,False,15,False,2048,True,29,1,256,32,10,512,4,8,1.1800860000000002,1,True,0.004738289142718121,True,1.1830227680722796
83,8,128,False,4,16,8,256,1,1,1.214655474641058,2,2,RS,True,True,12,False,256,True,1,2,32,32,10,2048,1,1,1.2174040000000004,2,True,0.004434571456183776,True,1.2201525253589427
84,1,2048,False,32,16,1,16,1,7,1.1070677056574332,512,1,RS,True,False,17,False,512,True,1,1,256,8,10,16,32,4,1.109122,1,False,0.003314473713879775,True,1.1111762943425667
85,8,2048,False,2,16,512,4,2048,1,0.49369908459447426,4,256,RS,True,False,7,True,512,False,18,1,64,8,10,128,32,32,0.49818679999999993,11,True,0.007240644360828672,True,0.5026745154055255
86,4,256,False,8,64,4,2,2048,12,0.9941718781033744,8,2,RS,True,True,10,True,128,False,1,13,256,1,10,512,4,1,0.9942033,1,False,5.069723858357452e-05,True,0.9942347218966257
87,1,4,False,1,1,1,16,2048,17,0.8889699466746788,128,4,RS,False,True,7,False,2048,True,1,28,256,2,10,256,1,4,0.8907042000000001,1,True,0.0027981078177940263,True,0.8924384533253213
88,4,4,False,32,16,16,1,64,27,1.0601584260029062,128,4,RS,False,False,2,True,512,True,1,16,16,8,10,1024,1,32,1.062647,1,True,0.004015156410403004,True,1.0651355739970936
89,16,512,False,16,32,16,32,64,1,0.6646610803458436,8,32,RS,False,True,10,False,8,False,1,8,256,2,10,1,16,2,0.6724892,8,True,0.01263017489031723,True,0.6803173196541564
90,4,2048,False,8,512,64,4,512,15,0.7111145454743669,32,2048,RS,True,True,2,True,256,False,1,29,1024,2,10,1024,4,1,0.7175467,1,True,0.010377873636251322,True,0.723978854525633
91,4,128,False,1,16,8,1,16,25,inf,4,8,RS,False,False,3,True,1024,True,19,1,1,16,1,2048,16,1,inf,1,True,inf,False,inf
92,1,2048,False,2,512,64,1,256,1,0.8096440481938615,2,128,RS,False,True,7,True,1024,False,15,1,512,1,10,256,2,4,0.8096798,4,False,5.76832731387459e-05,True,0.8097155518061384
93,4,256,False,8,8,1,128,256,1,1.2747953732699804,2,64,RS,False,False,1,False,2048,False,15,1,32,8,10,256,2,2,1.275726,9,True,0.0015015072427397654,True,1.2766566267300195
94,8,2048,False,2,16,16,64,256,1,1.2420034943879537,16,2048,RS,False,True,2,True,1024,False,3,1,1,4,10,512,1,32,1.248977,8,True,0.011251309301587995,True,1.2559505056120464
95,1,2048,False,32,2,32,16,2048,13,0.44958350301892236,8,32,RS,False,True,1,True,256,True,1,30,8,32,10,32,16,4,0.45330729999999997,6,True,0.006008110402614121,True,0.4570310969810776
96,16,2048,False,4,8,1024,1,2048,1,0.3732514564951741,128,256,RS,True,True,3,True,512,True,1,22,1024,16,10,16,32,32,0.38208790000000004,13,True,0.014257041512529866,True,0.39092434350482597
97,2,2,False,4,2,64,32,2048,4,1.5438361750129996,4,1,RS,False,True,29,True,8,False,1,20,2048,32,10,1024,4,8,1.545417,1,True,0.002550560918700015,True,1.5469978249870004
98,4,1,False,2,4,1,32,512,28,2.6951577792409673,1024,512,RS,False,False,3,True,1024,False,22,1,16,8,10,1024,2,32,2.6959679999999997,1,False,0.0013072398402741803,True,2.696778220759032
99,32,256,False,2,16,2,4,4,1,2.2016477618718806,8,64,RS,False,True,4,False,32,False,1,28,128,4,10,8,4,16,2.201788,8,False,0.00022626533097224588,True,2.2019282381281196
100,4,256,False,8,32,8,2,1,16,0.82843440443138,1,256,RS,False,False,2,True,2048,False,1,4,32,1,10,2048,1,8,0.8284738,1,False,6.356225294937808e-05,True,0.8285131955686201
101,2,2048,False,32,64,16,4,512,24,inf,4,2048,RS,False,False,3,True,4,False,1,22,1,32,1,8,16,4,inf,1,False,inf,False,inf
102,1,1024,False,2,8,64,16,1,6,0.865113984191355,64,2,RS,True,True,1,False,128,False,22,1,1024,4,10,128,8,8,0.8723158,11,True,0.011619673332757688,True,0.879517615808645
103,8,512,False,4,8,128,4,2048,1,0.8041598084619046,64,16,RS,False,False,8,False,1,False,1,11,16,32,10,128,4,4,0.8047751999999999,15,True,0.0009928952412012091,True,0.8053905915380952
104,32,1024,False,32,16,8,1,2048,1,0.615451960950459,4,512,RS,True,False,26,True,2048,False,1,27,1024,32,10,2,16,16,0.627534,1,True,0.019493604207534314,True,0.6396160390495411
105,1,1024,False,2,128,4,2,1,1,1.1649652213143344,8,512,RS,False,True,3,False,32,False,9,1,1,32,10,64,2,8,1.165029,14,False,0.00010290286682112172,True,1.1650927786856657
106,8,16,False,16,4,1024,1,2048,1,1.002245453297789,1,2,RS,False,False,28,True,4,True,2,1,8,4,10,256,8,16,1.0124159000000001,3,False,0.01640937111805322,True,1.0225863467022114
107,1,16,False,4,256,512,256,2048,10,1.2367257899472568,8,8,RS,False,False,1,True,16,False,1,2,256,8,10,256,1,4,1.23681,9,False,0.00013586758259422974,True,1.2368942100527431
108,1,1024,False,4,1,4,64,8,4,1.2093668025244637,4,4,RS,True,True,1,True,128,False,30,1,1024,8,10,256,2,1,1.209439,27,False,0.00011648605066702374,True,1.2095111974755361
109,16,512,False,4,256,8,16,512,1,0.9310938834769841,8,8,RS,True,False,5,False,256,True,20,1,2048,4,10,64,16,16,0.933221,14,False,0.0034319676863280787,True,0.9353481165230159
110,2,1,False,32,2048,32,64,2048,6,1.1367385625759723,8,128,RS,True,False,20,False,1,False,1,29,2048,8,10,256,16,1,1.139784,1,True,0.004913620253947212,True,1.1428294374240275
111,4,256,False,4,8,1024,2,1,1,2.2830546695873086,32,32,RS,False,True,1,True,128,True,1,24,2048,1,10,512,2,2,2.2905639999999994,28,True,0.012115828655110588,True,2.29807333041269
112,32,256,False,16,64,512,2,1,1,0.2938127557169528,32,16,RS,False,False,3,True,128,True,1,3,1,4,10,128,1,16,0.3050853,18,True,0.018187535710205496,True,0.3163578442830472
113,4,1024,False,2,4,128,4,256,30,0.5792992105136837,16,512,RS,True,False,1,False,16,True,1,8,256,2,10,256,8,32,0.5941927,1,False,0.02402970128840557,True,0.6090861894863163
114,8,4,False,16,128,2,16,2,10,1.4735937612084304,2,4,RS,True,False,8,False,4,False,9,1,128,2,10,1,4,16,1.473641,1,False,7.621679604917275e-05,True,1.4736882387915695
115,4,1024,False,4,32,2,64,256,19,0.9861515737142331,128,64,RS,False,False,4,True,512,False,1,22,1,2,10,128,16,2,0.9862035,1,False,8.37797708280474e-05,True,0.9862554262857669
116,16,1024,False,16,4,2,4,1024,18,0.8879297053601996,256,512,RS,False,True,1,False,256,False,11,1,512,2,10,16,8,16,0.9087614,6,True,0.03361061892081131,True,0.9295930946398006
117,2,1,False,32,64,16,16,1024,7,0.8438928791747611,128,128,RS,False,True,1,True,1,False,5,1,1,16,10,2048,8,2,0.8439270999999999,7,False,5.5213132495813516e-05,True,0.8439613208252388
118,32,1,False,16,64,16,8,128,11,0.7771822805492788,4,8,RS,False,False,1,True,16,False,21,1,256,16,10,64,1,2,0.7900589,8,True,0.020775609321750346,True,0.8029355194507212
119,4,16,False,16,16,8,16,512,4,inf,8,16,RS,False,True,21,False,32,False,1,10,1024,4,1,32,16,2,inf,1,False,inf,False,inf
120,32,64,False,32,1,64,32,256,6,1.6928557905631252,32,2,RS,True,True,1,False,64,False,2,1,128,32,10,2048,32,1,1.699484,11,True,0.010694195808942344,True,1.7061122094368748
121,1,8,False,2,4,512,64,1,5,1.270209694152882,64,4,RS,True,False,1,False,1,False,19,1,2048,32,10,256,4,1,1.2703720000000003,19,False,0.0002618701968533034,True,1.2705343058471186
122,2,512,False,1,4,16,1,1,8,0.5049722089059678,16,512,RS,True,False,1,True,2048,False,19,1,512,1,10,8,16,1,0.5102912000000001,9,True,0.008581854995279295,True,0.5156101910940323
123,4,2048,False,4,1,4,16,1,16,inf,2,1024,RS,True,True,3,False,4,False,22,1,32,32,1,2048,8,8,inf,1,True,inf,False,inf
124,32,1,False,8,2,1024,32,2048,9,inf,4,512,RS,True,False,1,True,256,False,1,9,512,32,1,1024,16,1,inf,4,False,inf,False,inf
125,1,256,False,4,1,8,4,512,15,1.3969704545157082,64,8,RS,True,True,6,True,256,False,1,10,16,16,10,512,4,16,1.397025,1,False,8.800568163477856e-05,True,1.3970795454842917
126,1,512,False,4,4,8,512,256,3,1.4273430250881518,512,256,RS,False,False,12,False,2048,True,3,1,4,16,10,1,4,8,1.4300719999999998,1,False,0.004403028048968088,True,1.4328009749118478
127,16,512,False,4,64,1024,2,1024,2,inf,2,1,RS,True,False,1,True,16,False,1,29,256,1,1,512,16,2,inf,15,False,inf,False,inf
128,1,2048,False,32,128,4,32,1024,2,0.1125617613570012,1,1,RS,False,True,12,True,4,True,20,1,128,2,10,1,2,4,0.12028968999999998,1,True,0.012468523044246258,True,0.12801761864299877
129,4,1,False,8,2048,128,16,128,8,0.14429724273382472,1,8,RS,True,True,1,False,2,True,26,1,1,2,10,1,32,1,0.1549697,6,True,0.01721933334394802,True,0.16564215726617526
130,4,1,False,32,512,1,4,512,4,0.4584542043711598,4,512,RS,True,False,1,True,1024,True,1,13,512,1,10,1,4,4,0.4712067999999999,10,True,0.020575504746178152,True,0.48395939562884005
131,8,1,False,2,64,32,2,1024,28,0.9713250858522111,1,2048,RS,True,False,3,False,8,False,25,1,2048,32,10,128,16,16,0.9713944,1,False,0.00011183398410141819,True,0.9714637141477889
132,32,512,False,16,32,64,4,1024,7,1.1077138135683569,16,2,RS,True,False,10,True,2048,False,1,25,512,2,10,16,16,4,1.1077540000000001,1,False,6.48382603098045e-05,True,1.1077941864316434
133,32,64,False,2,4,4,4,128,4,2.5197363692259027,256,64,RS,False,False,1,True,512,False,7,1,8,2,10,512,2,16,2.5203420000000003,6,False,0.0009771468671596541,True,2.520947630774098
134,4,2048,False,2,256,1024,64,1,1,0.45555710375674746,4,512,RS,True,False,17,True,1024,True,1,9,1,8,10,1,1,2,0.4659341,5,True,0.01674262571074203,True,0.4763110962432526
135,1,32,False,2,32,32,2,512,29,1.1555168473256772,4,8,RS,True,False,2,False,512,True,1,7,32,8,10,2048,16,8,1.160036,1,False,0.0072913664014366995,True,1.164555152674323
136,2,1024,False,1,1024,32,2,64,1,0.2729696588698938,1,8,RS,False,False,2,True,256,True,22,1,2048,32,10,4,32,8,0.279621,24,True,0.010731517329809427,True,0.2862723411301062
137,8,32,False,1,4,1,16,1024,18,1.6994533834240504,8,2,RS,True,True,1,False,1,False,1,9,512,1,10,1024,2,1,1.701313,6,True,0.0030003734767525296,True,1.7031726165759498
138,32,2048,False,8,2,128,16,2048,1,1.6216677609106647,2,2,RS,True,False,12,True,16,False,1,25,512,2,10,512,1,32,1.6220020000000002,8,False,0.0005392735854832586,True,1.6223362390893357
139,1,512,False,4,1,64,1024,1,9,0.841696955936632,4,512,RS,False,True,10,True,4,False,24,1,128,1,10,1,4,32,0.8418149000000001,1,False,0.00019029527056656313,True,0.8419328440633683
140,32,64,False,4,16,64,64,1,15,1.4187526867367817,128,32,RS,False,True,2,False,2048,True,20,1,64,32,10,1024,8,16,1.4233970000000002,1,True,0.0074933050785351216,True,1.4280413132632188
141,4,1,False,8,64,128,2,2048,5,1.0030219303702137,2,64,RS,False,True,24,False,512,True,1,16,1,32,10,8,2,16,1.006465,1,False,0.005555174614717316,True,1.0099080696297862
142,32,128,False,4,128,2,512,2,1,1.942648481831894,4,2,RS,False,True,11,False,1024,False,1,21,128,32,10,2048,16,2,1.9427720000000002,6,False,0.00019928873525616798,True,1.9428955181681062
143,32,2048,False,32,128,16,2,1024,1,inf,4,128,RS,True,False,8,True,8,False,1,3,1,4,1,512,2,4,inf,15,False,inf,False,inf
