id,speedup,T2_K,T2_J,T2_I,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,RT_I,cost_mean,U_J,U_I,U_K,points
1,1.9643916631848344,128,1,1024,1,1,64,1,DLMT,True,True,True,False,True,20,8,8,0.09016187142857142,19,1,12,122
