id,T2_J,T2_I,T4_I,T2_Ja,T3_I,T3_Ja,mean_confidence_interval_inf,T4_J,baseline,T2_Ia,technique,T4_Ia,VEC4,VEC2,VEC3,VEC1,RT4_J,T3_J,U2_J,SCR,RT4_I,U1_I,T3_Ia,RT2_I,runs,U2_I,RT2_J,cost_mean,RT3_I,cost_std,RT3_J,correct_result,U4_J,U4_I,T4_Ja,mean_confidence_interval_sup,U3_I,U3_J
14,64,4,256,1024,8,1024,5.636901072115378,32,False,2048,RS,2048,False,True,True,True,8,4,1,True,16,23,16,2,10,5,8,5.637210999999999,2,0.0005000489975991792,32,True,20,1,64,5.63752092788462,8,1
15,8,1024,64,512,64,64,2.9714838064537057,128,False,1024,RS,512,False,False,False,True,8,2,17,False,4,2,256,2,10,1,1,2.9715870000000004,32,0.00016649624620398043,4,True,27,1,2048,2.971690193546295,19,1
16,8,1,2,512,4,128,inf,1,False,512,RS,16,True,True,True,False,1,2,17,True,4,24,1,8,1,1,2,inf,32,inf,4,False,21,1,64,inf,10,1
17,512,128,64,1024,8,128,3.582675105726022,1024,False,2048,RS,1,False,False,True,False,2,32,1,True,16,3,128,4,10,7,4,3.5828210000000005,1,0.0002353911638103583,16,True,10,1,1,3.5829668942739787,1,8
18,16,8,1,16,4,2048,inf,32,False,1,RS,512,True,True,True,False,8,64,1,True,1,3,2048,4,1,14,4,inf,4,inf,16,False,1,4,64,inf,26,1
19,1,512,1,1024,8,1,2.6760497181250793,128,False,1,RS,1024,False,False,False,False,8,16,24,True,1,1,16,2,10,1,1,2.676179,16,0.00020858811087878502,2,True,17,1,2048,2.6763082818749204,1,20
20,128,64,2,1024,16,1024,2.2485032619656034,32,False,64,RS,32,False,False,True,True,4,2,1,True,32,27,1,4,10,5,16,2.248816,4,0.0005045829961463478,16,True,22,1,256,2.249128738034397,20,1
21,4,8,512,16,512,1024,inf,1,False,32,RS,1024,False,True,True,True,2,512,8,False,1,10,512,32,1,1,1,inf,4,inf,1,False,1,15,128,inf,29,1
22,128,64,1024,1024,8,2048,2.242163207676789,1,False,64,RS,1,True,True,False,False,32,1,20,False,4,12,64,4,10,1,2,2.2425569999999997,8,0.0006353589536632617,1,True,1,1,256,2.2429507923232106,16,1
23,2,64,1,1024,64,1024,7.557261895698425,32,False,1024,RS,2,True,False,True,True,2,128,21,False,32,28,64,4,10,1,2,7.55739,4,0.00020668817092410114,1,True,22,1,1,7.5575181043015744,1,13
24,32,16,2,2048,32,1,6.037273002057808,1,False,512,RS,1024,False,False,False,False,32,256,24,True,4,30,32,4,10,1,4,6.037709,4,0.0007034550447613807,16,True,11,1,4,6.038144997942193,22,1
25,8,4,1,128,8,16,inf,256,False,8,RS,64,True,True,False,True,1,1,1,False,32,8,16,16,1,10,2,inf,8,inf,2,False,9,1,2048,inf,1,8
26,8,2,64,64,4,32,5.912441181651044,16,False,256,RS,512,False,False,True,False,8,8,21,True,1,13,256,1,10,1,2,5.912629,16,0.0003030330015031008,8,True,29,1,2048,5.912816818348956,19,1
27,1,1,2,2,1,64,2.007156496479354,64,False,32,RS,64,True,True,False,True,4,16,14,False,2,9,32,4,10,1,1,2.0072769999999998,1,0.00019442479265773454,16,True,1,1,256,2.0073975035206457,11,1
28,2,32,512,512,8,1024,5.248874222118183,64,False,2048,RS,2048,True,True,False,False,4,4,1,False,2,29,16,2,10,3,1,5.249464,1,0.0009515692302716135,8,True,1,13,128,5.250053777881816,1,22
29,4,2,64,1024,4,2048,inf,4,False,16,RS,1024,False,False,True,False,2,128,19,True,1,14,2048,1,1,1,4,inf,4,inf,32,False,1,12,32,inf,1,13
30,2,128,4,8,8,1,2.7128567916145223,8,False,128,RS,32,False,True,False,True,2,64,27,True,4,17,16,16,10,1,4,2.713281,1,0.0006844333422620186,16,True,1,3,1024,2.7137052083854774,9,1
31,1024,4,32,1,512,1,inf,32,False,1024,RS,32,True,True,False,False,1,64,25,True,4,12,1,2,1,1,1,inf,1,inf,1,False,27,1,64,inf,1,28
32,64,8,512,512,4,512,2.1371120972243367,16,False,1,RS,512,False,False,False,True,32,1,28,True,4,1,4,1,10,1,2,2.1372150000000003,1,0.00016602710622069485,8,True,25,1,1,2.137317902775664,1,20
33,1024,4,16,1,1024,128,1.8748296385021868,16,False,64,RS,256,False,True,False,False,4,16,1,False,1,12,1024,8,10,25,4,1.8748960000000001,8,0.00010707007051461959,2,True,1,24,64,1.8749623614978135,1,26
34,8,1024,64,32,64,2048,3.302044933875346,4,False,1,RS,128,False,False,False,False,4,1,17,False,4,17,1024,4,10,1,2,3.3023200000000004,2,0.00044380175754496265,4,True,1,10,128,3.302595066124655,1,24
35,4,32,4,1,4,16,inf,4,False,512,RS,32,True,True,False,True,16,4,1,False,8,27,128,4,1,24,1,inf,2,inf,1,False,2,1,1,inf,11,1
36,64,128,16,256,2048,256,5.45384687173794,8,False,256,RS,32,True,True,False,False,1,32,1,False,16,27,1,8,10,25,4,5.454,32,0.00024706274506688464,1,True,1,5,1024,5.4541531282620594,1,11
37,1,2,256,2048,2,32,3.139520882793467,4,False,1024,RS,2048,False,True,True,True,4,2,1,False,1,24,2,4,10,29,32,3.139772,32,0.00040516169611654214,4,True,1,1,64,3.1400231172065327,3,1
38,4,8,4,128,2,512,1.9185947773814946,256,False,128,RS,1024,True,False,True,True,4,512,1,False,8,2,2,2,10,3,1,1.9187400000000001,16,0.00023430749027720038,8,True,1,10,256,1.9188852226185056,1,6
39,8,32,1,1,8,512,3.0300526512827695,256,False,256,RS,128,False,False,True,True,16,1,4,True,8,2,32,8,10,1,1,3.030225,1,0.0002780737312297109,1,True,1,8,1,3.030397348717231,1,7
40,1,1,128,256,4,64,1.96712578438516,16,False,2048,RS,128,False,True,True,False,32,32,1,False,4,18,32,8,10,29,8,1.9672249999999998,8,0.00016007810593582754,2,True,1,13,2048,1.9673242156148396,1,6
41,512,128,32,1024,16,256,3.0656596933798235,8,False,128,RS,1,False,False,True,False,8,8,29,False,1,26,1024,2,10,1,1,3.065741,2,0.00013118307817700528,16,True,4,1,512,3.0658223066201766,29,1
42,8,4,1024,2048,256,512,3.5768584675613213,128,False,64,RS,2048,True,True,True,False,2,16,17,False,8,28,256,2,10,1,8,3.5772440000000003,16,0.0006220321535098514,1,True,18,1,512,3.5776295324386793,1,13
43,1,8,4,128,64,1,inf,64,False,32,RS,4,True,False,True,True,1,2,28,True,4,10,128,4,1,1,2,inf,16,inf,4,False,6,1,1,inf,28,1
44,8,8,32,256,2,1,2.272944089378454,512,False,2048,RS,64,False,True,False,True,32,2048,22,False,2,5,64,2,10,1,4,2.2730500000000005,16,0.0001708800749063344,1,True,1,14,1024,2.273155910621547,8,1
45,32,4,64,512,4,8,1.99987652136416,4,False,32,RS,256,True,True,True,True,32,8,1,True,2,4,512,16,10,3,1,2.0000910000000003,32,0.0003460476845754178,1,True,1,4,2048,2.0003054786358407,30,1
46,4,4,64,256,256,2048,3.0607532793941243,16,False,128,RS,64,True,True,False,False,8,2048,22,True,8,10,1024,32,10,1,2,3.0609589999999995,8,0.0003319171583392484,2,True,1,5,16,3.0611647206058747,1,20
47,8,2,16,256,16,2048,5.3342686138144435,8,False,512,RS,128,False,True,True,False,32,1,1,True,2,23,128,2,10,24,16,5.334377000000001,4,0.00017487424052737278,8,True,1,23,2048,5.334485386185558,7,1
48,16,1,4,128,16,2048,1.982743141475026,8,False,16,RS,1024,True,False,False,True,1,128,3,False,32,12,256,1,10,1,1,1.9828620000000001,32,0.00019177069640590594,2,True,30,1,1,1.9829808585249742,1,27
49,4,32,64,512,1024,1024,6.873986011335501,128,False,1,RS,128,True,True,True,False,8,2,1,True,16,30,2048,32,10,22,4,6.87426,4,0.0004420633438772873,4,True,12,1,1024,6.874533988664498,1,5
50,4,2048,1,1,16,256,2.409427824869472,64,False,1,RS,1,False,True,True,False,8,4,27,False,4,30,2048,4,10,1,8,2.409517,32,0.00014387842089754285,1,True,1,12,128,2.4096061751305284,21,1
51,64,1,4,1,1024,16,2.2695073084200357,16,False,16,RS,512,False,True,True,True,4,8,18,False,8,24,1024,8,10,1,2,2.2695940000000006,4,0.00013987136947929136,32,True,6,1,1,2.2696806915799654,26,1
52,8,1,1,2048,8,256,2.3463906982881015,4,False,1024,RS,256,True,True,False,True,8,1,27,False,8,5,1024,2,10,1,16,2.346663,1,0.00043934155278095593,4,True,1,6,2048,2.3469353017118983,4,1
53,2048,1,2,2048,2,128,1.9842453527631505,8,False,2,RS,2048,True,True,False,True,1,128,7,True,2,10,2,2,10,1,8,1.9845300000000001,32,0.00045926027478977976,1,True,17,1,64,1.9848146472368497,28,1
54,1,256,1,2048,256,256,6.132534926938285,4,False,256,RS,64,True,True,False,False,2,128,1,True,16,27,2048,1,10,16,32,6.132688,4,0.00024697368280853356,8,True,21,1,32,6.132841073061715,18,1
55,16,2,128,16,128,64,3.7319611394570793,4,False,32,RS,1024,True,False,True,False,4,1,8,False,32,19,1024,16,10,1,1,3.7322630000000006,2,0.0004870328531012251,32,True,24,1,32,3.732564860542922,1,10
56,64,4,128,1,4,1024,inf,16,False,2048,RS,1,False,True,False,False,16,256,6,True,1,4,4,8,1,1,1,inf,2,inf,4,False,1,14,256,inf,1,1
57,4,4,128,1024,1,256,3.1747032231581858,2,False,256,RS,2048,False,False,False,False,16,32,6,True,8,18,8,4,10,1,2,3.1748400000000006,16,0.00022068076490721242,1,True,16,1,2048,3.1749767768418153,1,23
58,8,64,1,256,1,16,2.8407532274397154,16,False,128,RS,64,True,True,False,False,2,2,1,True,4,4,16,1,10,17,16,2.8432570000000004,32,0.004039678328778093,4,True,1,4,32,2.8457607725602854,24,1
59,16,1,32,1024,32,2048,4.296225377450058,128,False,2,RS,2048,False,False,True,False,8,512,17,False,16,20,128,8,10,1,4,4.296538,1,0.0005043966692989692,1,True,13,1,512,4.296850622549942,14,1
60,2048,128,2,2048,64,1024,3.0502227335187135,16,False,512,RS,2048,True,False,True,False,16,256,18,True,2,17,512,2,10,1,2,3.0504879999999996,8,0.00042799065410352693,8,True,1,19,512,3.0507532664812858,1,28
61,8,64,128,8,1,512,5.001905522288916,16,False,64,RS,1,False,True,True,True,2,1,1,True,32,3,64,2,10,13,32,5.002111,4,0.0003315252629892575,4,True,29,1,16,5.0023164777110845,7,1
62,128,32,2,512,512,16,5.777643339980994,32,False,256,RS,32,True,False,True,True,32,2,1,True,1,1,2048,8,10,25,8,6.177959,32,0.6458839441331546,2,True,20,1,1,6.578274660019007,7,1
63,4,512,256,32,2,512,2.543559629630366,8,False,1024,RS,1024,True,True,False,True,8,32,1,False,1,1,1,4,10,16,1,2.54373,2,0.00027488179277642587,2,True,6,1,256,2.543900370369634,5,1
64,1024,2048,2,1,128,64,2.7949825105205934,32,False,1,RS,1024,True,False,False,True,8,8,23,False,16,14,1,2,10,1,8,2.795141,2,0.0002557127294445625,4,True,17,1,32,2.7952994894794068,1,12
65,2,4,16,32,256,256,inf,1,False,1024,RS,512,True,False,True,False,1,1,1,False,1,25,1,8,1,5,1,inf,4,inf,16,False,1,8,64,inf,1,2
66,2,2,1,2048,32,1024,inf,4,False,2,RS,512,False,True,True,True,16,2,5,False,1,2,64,8,1,1,16,inf,1,inf,1,False,1,7,1,inf,1,21
67,16,16,8,32,4,64,2.73469844163843,1,False,1,RS,16,True,True,True,True,8,2,19,False,4,3,512,2,10,1,8,2.735324,16,0.0010092987664710666,1,True,1,18,1,2.7359495583615696,1,18
68,1,2,32,1024,64,1024,inf,4,False,1,RS,32,True,True,True,False,1,64,1,False,1,19,2048,1,1,14,2,inf,16,inf,4,False,1,14,128,inf,1,6
69,32,16,128,1,256,4,5.53088086247974,1024,False,512,RS,1024,False,True,False,False,8,2,3,True,16,8,2048,32,10,1,4,5.531074,2,0.00031161514725701545,16,True,1,3,2048,5.531267137520261,11,1
70,8,2,512,1,2,1,3.786959968708282,1,False,2,RS,1,True,True,True,False,2,16,28,False,16,6,128,16,10,1,2,3.787348,8,0.0006260638945027933,4,True,1,1,512,3.7877360312917183,13,1
71,256,64,8,512,32,512,2.1913383024235396,8,False,1,RS,1,True,True,True,False,4,32,1,False,32,1,1,2,10,27,8,2.191422,1,0.00013504073459518672,2,True,24,1,512,2.191505697576461,1,19
72,1024,4,64,1,1,1024,2.269695111723295,16,False,1024,RS,512,False,False,False,True,4,4,1,True,4,13,2,2,10,10,16,2.272851,1,0.005091825704008407,4,True,26,1,256,2.2760068882767053,6,1
73,128,16,1,512,64,8,3.475755586306728,4,False,1024,RS,32,False,False,True,True,4,2,30,True,2,16,1024,4,10,1,32,3.4758240000000002,8,0.00011038115781238887,4,True,1,8,128,3.4758924136932725,19,1
74,4,512,16,1,32,2048,3.6193028899797173,8,False,1024,RS,32,True,False,True,False,16,8,7,True,8,6,32,4,10,1,2,3.6195080000000006,1,0.000330932017187834,32,True,1,17,512,3.619713110020284,1,9
75,64,256,1,512,64,1,3.083690057116467,8,False,512,RS,16,True,False,False,True,16,2048,1,False,8,24,128,2,10,13,1,3.083953,32,0.00042424167640630315,4,True,1,11,8,3.0842159428835334,25,1
76,16,4,32,128,32,1,3.143970724795351,16,False,512,RS,1024,True,False,True,True,1,32,1,True,2,24,32,8,10,21,1,3.1441120000000002,1,0.00022793858822058786,1,True,1,20,16,3.1442532752046497,26,1
77,128,2,1024,1024,64,512,3.803967526379402,256,False,16,RS,2048,False,False,True,True,16,32,5,True,1,19,64,2,10,1,8,3.804512,16,0.0008784736763272857,2,True,18,1,1024,3.805056473620598,10,1
78,512,2048,4,512,32,2048,3.8512722835023623,8,False,2048,RS,16,True,False,True,True,2,16,27,True,2,25,256,32,10,1,4,3.85152,4,0.0003996748678613494,8,True,22,1,2048,3.8517677164976374,26,1
79,8,1024,1,1,2,1,1.9738160226260715,512,False,1024,RS,16,False,False,True,False,16,1024,1,False,2,26,256,4,10,10,32,1.974015,2,0.0003210373810010336,8,True,23,1,1024,1.9742139773739287,1,9
80,16,8,1,32,8,8,2.347997671236353,16,False,1024,RS,4,True,True,False,False,32,1,10,True,4,28,32,32,10,1,1,2.3481240000000003,16,0.0002038234530175909,1,True,1,3,16,2.3482503287636476,1,30
81,4,32,4,2048,32,64,2.8222600145441805,8,False,2048,RS,256,True,True,True,True,4,16,1,True,16,3,1,2,10,4,32,2.822441,1,0.00029200856151833065,32,True,13,1,256,2.8226219854558194,18,1
82,8,1,2048,256,32,1024,3.3861207288276987,32,False,4,RS,2048,False,False,True,True,8,64,11,False,2,3,32,8,10,1,8,3.386328,2,0.00033441889898747795,1,True,23,1,2048,3.386535271172301,1,6
83,32,512,8,512,256,1,inf,256,False,512,RS,16,True,False,False,False,1,128,1,True,16,22,1024,1,1,20,32,inf,1,inf,32,False,25,1,1,inf,1,9
84,4,4,8,16,128,128,2.1975130176078674,512,False,128,RS,64,False,False,False,False,4,1,4,True,16,18,1,2,10,1,16,2.197588,4,0.00012097933707870506,16,True,1,11,512,2.1976629823921328,27,1
85,2,128,2,2,1,128,2.5605883857338787,64,False,2048,RS,128,False,True,True,True,2,4,1,False,16,29,16,4,10,27,2,2.560733,8,0.00023332595226422133,8,True,1,4,512,2.560877614266121,6,1
86,2,512,2,256,2,1024,6.175748708259154,32,False,2048,RS,2048,True,False,False,False,4,16,20,False,32,20,256,4,10,1,2,6.1759319999999995,1,0.000295729606228231,1,True,1,13,512,6.176115291740845,1,15
87,8,8,1,8,1,4,4.6832458077140275,32,False,32,RS,32,False,True,False,True,4,4,1,True,2,12,64,32,10,23,2,4.683404000000001,32,0.00025523322667706693,2,True,22,1,1024,4.683562192285975,1,19
88,4,256,2,16,16,64,3.392839918112773,8,False,2048,RS,4,False,False,True,False,32,4,7,True,1,11,32,8,10,1,16,3.392971,2,0.0002114923166452761,1,True,1,30,256,3.3931020818872275,1,29
89,128,16,8,128,64,512,2.511319071434902,512,False,32,RS,1024,False,False,True,False,4,32,1,True,1,19,512,32,10,27,2,2.5114259999999997,8,0.0001725224623055473,16,True,1,29,1024,2.5115329285650976,1,30
90,8,2,4,128,512,64,4.520610446621201,64,False,2,RS,1,False,True,False,False,2,4,30,True,2,11,1,1,10,1,2,4.520747,2,0.0002203202214960218,16,True,10,1,2048,4.520883553378799,1,12
91,4,8,8,512,2048,512,4.215872822613629,256,False,128,RS,1,False,True,True,True,4,512,1,True,32,22,2048,8,10,1,8,4.216273999999999,32,0.0006472742849827134,1,True,22,1,1024,4.21667517738637,1,11
92,2,2,128,1,1,2048,3.179737237160323,1,False,1,RS,512,True,True,True,False,4,16,1,True,8,6,512,1,10,24,1,3.179963,8,0.0003642540322356885,1,True,1,29,4,3.1801887628396766,27,1
93,8,1,16,2048,512,1024,5.03504693672943,4,False,128,RS,512,False,False,True,True,4,64,8,False,4,20,1024,16,10,1,8,5.0351230000000005,32,0.0001227232659280308,1,True,4,1,8,5.0351990632705705,1,23
94,2,8,1024,1024,64,2048,2.5838647593962834,256,False,128,RS,2048,True,True,True,False,8,32,1,True,2,8,1024,8,10,12,2,2.58393,4,0.00010526157893558288,2,True,30,1,1024,2.5839952406037168,1,25
95,128,1,64,1,4,128,6.658705750896901,2,False,256,RS,1,False,False,True,True,1,16,16,True,32,12,1,32,10,1,1,6.659021,1,0.0005086344463364046,2,True,1,18,2,6.659336249103099,1,21
96,4,2,16,128,128,64,2.6543375981425346,32,False,8,RS,128,False,True,False,True,8,32,3,True,2,19,2048,32,10,1,1,2.6545060000000005,2,0.00027170572316392833,8,True,1,10,2048,2.6546744018574664,16,1
97,128,1024,64,2048,2,256,3.250828288701964,512,False,1024,RS,128,True,True,True,False,2,128,27,True,8,15,16,32,10,1,2,3.251181,1,0.0005690773233928111,32,True,1,21,512,3.251533711298036,1,13
98,2048,1024,1,2048,1,128,3.7329787630725737,128,False,1,RS,32,True,False,False,False,2,16,9,True,8,3,2048,16,10,1,8,3.7332009999999998,4,0.0003585651963032613,2,True,10,1,256,3.733423236927426,1,7
99,64,2,32,128,8,512,3.3420642424022544,8,False,1024,RS,2048,False,True,False,False,8,32,17,True,2,12,16,16,10,1,1,3.3422920000000005,8,0.0003674724479468069,2,True,5,1,32,3.3425197575977466,1,19
100,2,256,2,512,4,512,inf,256,False,2048,RS,256,False,False,False,False,1,2,20,False,8,27,32,32,1,1,2,inf,1,inf,8,False,8,1,256,inf,1,19
101,1,4,1024,1,32,128,3.1682601110419815,2,False,512,RS,1,False,False,True,True,1,8,29,False,2,13,32,2,10,1,2,3.1688849999999995,16,0.0010082187262692947,4,True,1,12,8,3.1695098889580176,1,25
102,64,16,1,1024,4,128,inf,32,False,128,RS,1024,True,True,False,True,32,4,1,True,1,20,256,2,1,24,8,inf,2,inf,16,False,1,28,256,inf,1,17
103,2,4,64,128,8,1024,inf,16,False,32,RS,1024,True,False,True,False,1,4,1,True,16,9,128,4,1,14,1,inf,4,inf,1,False,4,1,16,inf,1,17
104,8,32,8,1,2,2048,2.7112352485264335,16,False,1024,RS,8,True,False,False,False,8,32,28,False,4,8,2,16,10,1,1,2.711806,4,0.0009208713265163107,4,True,30,1,1,2.712376751473567,13,1
105,128,256,4,256,16,1024,1.8596771808850132,1024,False,1024,RS,32,False,False,False,False,2,512,3,False,1,25,1024,2,10,1,4,1.859761,2,0.00013523682930326961,16,True,1,25,1024,1.8598448191149868,12,1
106,128,8,8,512,2,1,2.0108717377288383,64,False,2048,RS,1024,True,False,True,True,4,128,1,False,8,12,128,16,10,30,4,2.0111470000000002,8,0.0004441182275025483,1,True,4,1,64,2.011422262271162,12,1
107,8,2,256,512,128,16,4.647909622667902,512,False,2,RS,2048,True,False,False,True,4,16,3,True,8,28,128,4,10,1,8,4.64832,1,0.0006621178142899848,8,True,7,1,1024,4.648730377332098,21,1
108,4,4,8,512,8,1,2.6223510147226747,1,False,1,RS,512,True,True,False,False,16,128,26,False,2,22,256,16,10,1,1,2.62246,8,0.00017584083712264626,4,True,1,2,1024,2.622568985277325,1,19
109,64,64,4,512,8,1,3.8945636008583024,2,False,64,RS,8,True,False,True,False,1,512,21,True,2,13,2048,16,10,1,8,3.8948800000000006,1,0.0005104899607239961,4,True,17,1,8,3.8951963991416987,1,20
110,2,256,256,64,16,512,4.23179873199264,1,False,512,RS,1,False,False,True,True,8,32,1,True,8,2,64,16,10,20,1,4.232147,16,0.0005619083555170267,1,True,25,1,128,4.23249526800736,8,1
111,1,2,1,8,8,1024,1.931398639577803,128,False,2,RS,2048,False,True,True,True,4,4,1,False,2,10,512,1,10,21,1,1.9315650000000002,4,0.00026841199675124944,2,True,1,3,128,1.9317313604221975,15,1
112,1,64,256,1024,64,1,2.950960386232114,8,False,128,RS,1,False,False,True,False,8,4,1,False,2,29,256,2,10,1,8,2.9511200000000004,8,0.0002575266976451893,8,True,1,23,64,2.9512796137678867,7,1
113,16,2,256,32,256,1,2.035694567816624,4,False,256,RS,256,True,False,False,False,16,32,1,True,2,18,1024,2,10,17,8,2.035806,8,0.00017978876494368967,4,True,1,27,32,2.035917432183376,14,1
114,1,64,1024,2048,256,4,7.859260837797515,512,False,1,RS,2048,True,True,False,False,2,2,29,True,32,9,1024,1,10,1,8,7.860071,1,0.0013071453629952443,4,True,1,26,1024,7.860881162202484,17,1
115,64,2,1,64,256,128,6.611549191679761,2048,False,1024,RS,256,False,False,True,False,2,2,1,True,32,21,512,1,10,2,8,6.6117360000000005,1,0.0003014033841880531,32,True,23,1,1,6.61192280832024,23,1
116,4,1,32,1,4,1,3.5644042138496976,32,False,64,RS,1,True,False,False,True,1,1024,1,False,2,14,64,1,10,7,16,3.5644870000000006,1,0.00013357020625875214,16,True,1,28,128,3.5645697861503036,16,1
117,8,2,1,8,16,1,2.3573641716914415,32,False,16,RS,512,False,True,True,False,4,16,1,False,4,8,2048,32,10,4,1,2.357904,4,0.0008709787597868722,2,True,17,1,64,2.3584438283085585,21,1
118,8,8,1,128,8,512,inf,2048,False,64,RS,1024,False,False,True,True,1,8,1,False,1,5,512,2,1,5,32,inf,8,inf,8,False,1,5,1,inf,18,1
119,128,2,128,512,1,64,2.124143410212285,32,False,16,RS,2048,True,True,True,True,2,32,28,True,8,20,2,16,10,1,4,2.1242520000000003,16,0.0001752027397045571,4,True,1,25,128,2.1243605897877154,1,13
120,4,8,4,16,1,256,3.0784974140762404,4,False,16,RS,64,False,True,False,True,1,128,1,False,32,20,4,1,10,4,2,3.0789269999999997,4,0.000693109659433484,32,True,22,1,1024,3.079356585923759,19,1
121,256,4,128,512,1024,64,4.728982723873656,8,False,2048,RS,128,False,False,False,False,2,64,1,True,1,15,1,32,10,4,2,4.729447,2,0.0007490801025258538,2,True,21,1,2048,4.729911276126344,1,24
122,4,512,1,128,512,16,5.25373146346069,16,False,1024,RS,1,False,False,False,False,32,8,1,True,2,12,512,16,10,5,1,5.254327999999999,1,0.0009624738957499164,16,True,1,13,512,5.254924536539308,1,7
123,1,8,1,8,256,2048,4.02824578673033,512,False,16,RS,2048,True,True,True,False,8,4,1,True,1,21,1,2,10,21,8,4.028516999999999,16,0.00043758542023239775,4,True,17,1,2048,4.028788213269668,1,17
124,128,1,2,1024,16,512,2.04623188770636,128,False,1,RS,64,False,True,True,True,4,128,10,False,1,1,512,1,10,1,2,2.046521,2,0.00046646436091089333,8,True,27,1,128,2.0468101122936395,1,21
125,64,32,256,128,32,512,2.050171895485911,1,False,128,RS,1,False,False,True,True,1,2,1,True,4,4,32,8,10,27,1,2.050505,4,0.0005374430202355984,16,True,1,13,32,2.0508381045140887,22,1
126,256,1,2,2048,32,2,2.7930273806706825,8,False,4,RS,16,True,True,False,True,8,2,5,True,2,25,64,8,10,1,8,2.793123,2,0.00015427572719002502,1,True,22,1,1024,2.7932186193293176,26,1
127,2,2,4,8,1,1,7.968460144468801,128,False,256,RS,512,True,False,False,True,2,2,1,True,1,1,2,8,10,10,8,7.968828,32,0.0005935115837116813,2,True,26,1,2048,7.9691958555312,1,19
128,2,1,1024,64,64,128,3.6328909183258133,2,False,128,RS,1,False,True,False,False,16,128,14,False,2,3,2048,1,10,1,32,3.6330210000000003,32,0.00020987853630147988,1,True,1,18,2048,3.633151081674187,1,15
129,32,2048,32,32,4,256,3.312133022633311,64,False,2048,RS,64,False,True,False,True,4,8,3,False,1,27,16,32,10,1,2,3.312363,1,0.00037105390443980033,4,True,28,1,128,3.312592977366689,1,8
130,1024,8,4,2048,128,256,2.946440681891433,256,False,2048,RS,32,True,True,False,False,1,1,1,False,16,29,1,2,10,7,8,2.946758,16,0.0005119726555197662,2,True,1,19,1024,2.947075318108567,1,22
