id,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,speedup,T2_K,T2_J,T2_I,points,RT_I,cost_mean,RT_J
1,8,256,256,256,30,1,10,RSL,5,1.6038206725861737,1,1,512,170,1,0.11072994285714287,8
