id,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,speedup,T2_K,T2_J,T2_I,points,RT_I,cost_mean,RT_J
1,8,256,32,256,1,4,12,RS,13,1.6250292403150988,1,128,1,160,1,0.10956008571428572,1
