id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.13093957186927363,8,32,1,32,18,1,7,RS,15,2048,1,64,0.13086414241644068,0.0001138405257635546,1,0.13090185714285715,1
2,True,35,0.25389180818106855,1,256,128,16,1,7,26,RS,1,1,1024,1,0.25378664896178865,0.00015870963346659763,32,0.2538392285714286,1
3,False,1,inf,32,256,128,1,21,23,1,RS,3,1,1024,2048,inf,inf,1,inf,1
4,True,35,0.20715962758806825,1,32,64,1,3,20,1,RS,24,256,64,2048,0.20713060098336036,4.3807873674924666e-05,1,0.2071451142857143,1
5,True,35,0.23297158198983856,1,16,32,256,1,9,18,RS,3,1,64,512,0.23295196086730433,2.961282127176664e-05,32,0.23296177142857144,1
6,True,35,0.212721125324359,8,512,256,128,2,14,1,RS,12,1,1024,1,0.21269361753278387,4.151563265930111e-05,1,0.21270737142857143,1
7,True,35,0.21611295080324308,8,1,64,256,10,15,1,RS,24,512,2048,128,0.21580093491104266,0.0004709042937556961,1,0.21595694285714287,1
8,True,35,0.2514290223227308,1,1,256,1,1,11,3,RS,3,1,256,1024,0.2512422919629834,0.0002818193892606832,32,0.2513356571428571,1
9,True,35,0.4194977627761218,32,16,128,32,11,1,28,RS,17,2048,1,2048,0.4193659515095926,0.0001989337496120089,1,0.4194318571428572,1
10,True,35,0.1732651636178231,1,32,512,128,1,6,26,RS,25,512,1,1024,0.1731645506678912,0.00015184825938268547,1,0.17321485714285714,1
11,True,35,0.22240783268086184,32,256,256,32,22,15,1,RS,28,512,2048,1024,0.22238553874770955,3.364671194172801e-05,1,0.2223966857142857,1
12,True,35,0.14757398987414294,32,512,64,256,8,1,6,RS,10,1,512,2048,0.14755652441157135,2.6359430795006174e-05,1,0.14756525714285715,1
13,True,35,0.204647128366879,32,16,256,1,22,12,1,RS,9,512,2048,2048,0.20462424306169244,3.453922939712212e-05,1,0.20463568571428573,1
14,True,35,0.26843490424976724,32,32,128,1,14,1,18,RS,7,64,2048,256,0.2683337814645186,0.00015261771903440753,1,0.2683843428571429,1
15,True,35,0.11935161304067501,1,32,16,256,11,2,1,RS,19,2048,128,2048,0.11932678695932494,3.746831041979737e-05,8,0.11933919999999998,8
16,True,35,0.18361818175286548,1,1,32,256,4,1,28,RS,16,256,1024,64,0.18343838967570603,0.0002713479128276433,1,0.18352828571428575,1
17,True,35,0.23388701519570915,8,128,256,64,29,15,1,RS,24,64,1,512,0.23386361337571948,3.531876994183166e-05,1,0.23387531428571431,8
18,True,35,0.14322083857642134,1,128,64,512,5,1,12,RS,20,1,1024,1,0.14317893285215008,6.324544994523777e-05,1,0.1431998857142857,1
19,True,35,0.20128747531658311,1,128,256,512,10,26,1,RS,27,512,1,256,0.20127201039770268,2.3340146721466967e-05,1,0.2012797428571429,1
20,True,35,0.22271198125668765,1,16,512,64,11,9,1,RS,13,64,1024,1,0.22269036160045527,3.262907180001578e-05,1,0.22270117142857146,1
21,True,35,0.26419602826106753,1,1,16,512,7,1,29,RS,24,1,64,1024,0.2640588288817896,0.00020706566049227395,32,0.26412742857142857,1
22,True,35,0.16665810998974248,8,256,64,128,17,1,27,RS,8,128,512,512,0.16651120429597174,0.00022171473858569475,1,0.1665846571428571,1
23,True,35,0.12098776796958094,1,256,128,256,9,20,1,RS,16,1024,512,2048,0.12091903203041904,0.00010373846235330763,8,0.12095339999999999,1
24,True,35,0.206413185090496,1,64,128,64,26,24,1,RS,29,64,128,128,0.20638470062378977,4.298966178522372e-05,1,0.2063989428571429,32
25,True,35,0.1232600263629421,1,64,128,256,1,14,10,RS,15,256,2048,2048,0.12323568792277219,3.673234686379947e-05,8,0.12324785714285715,8
26,True,35,0.12316950695549203,1,64,64,256,1,26,20,RS,10,1024,512,1024,0.12307426447307945,0.0001437429792429261,8,0.12312188571428574,8
27,True,35,0.15285740477294119,8,64,1,1,22,1,27,RS,30,2048,1,1024,0.15277093808420167,0.0001304982727229509,1,0.15281417142857143,8
28,True,35,0.25455341166334267,32,32,512,16,6,1,23,RS,18,512,512,256,0.25436355976522884,0.0002865305140996428,1,0.25445848571428575,1
29,True,35,0.12451824747405194,1,32,1,32,13,1,12,RS,9,128,1024,128,0.12448935252594806,4.360917334689959e-05,8,0.1245038,8
30,True,35,0.41690885455346216,32,16,512,64,19,1,24,RS,10,1024,2048,2048,0.41683360258939495,0.00011357265408143652,1,0.41687122857142855,1
31,True,35,0.11570129739288951,8,256,512,64,1,16,13,RS,6,1,1024,1024,0.11558493117853905,0.00017562358634771235,1,0.11564311428571428,8
32,True,35,0.12964568514109134,8,64,16,128,1,30,28,RS,28,2048,256,128,0.12949911485890866,0.00022120852476469229,8,0.1295724,1
33,True,35,0.2769648529001657,1,64,32,128,24,1,28,RS,9,1,512,128,0.2766967470998343,0.00040463378857572143,32,0.2768308,1
34,True,35,0.23188768594833037,1,256,256,16,27,13,1,RS,21,64,2048,1024,0.23175934262309822,0.000193699822468916,1,0.2318235142857143,1
35,True,35,0.23387522216985346,1,16,1,32,2,30,1,RS,19,2048,2048,128,0.2338496349730036,3.861701010419951e-05,1,0.23386242857142853,8
36,True,35,0.2104823625475795,32,16,512,1,28,14,1,RS,10,64,1024,256,0.21022175173813476,0.00039332211029763023,1,0.21035205714285712,1
37,True,35,0.13569517055120348,8,128,16,32,17,1,7,RS,28,1024,256,128,0.13565088659165372,6.683475815740811e-05,1,0.1356730285714286,1
38,True,35,0.20773321784730642,8,64,64,128,20,28,1,RS,9,1,64,1024,0.20771855358126495,2.2131776029143224e-05,1,0.20772588571428569,1
39,True,35,0.2280553937102087,1,64,1,32,15,16,1,RS,8,64,1024,1,0.22803186343264845,3.551264218700325e-05,1,0.22804362857142857,32
40,True,35,0.11355788849613598,8,1,16,512,4,14,1,RS,18,2048,1,512,0.11352279721814977,5.296087119327642e-05,8,0.11354034285714287,1
41,True,35,0.12132535732947376,1,1,1,256,1,11,18,RS,10,256,1024,256,0.12128755695624048,5.704952377772605e-05,8,0.12130645714285712,8
42,True,35,0.27337059844835637,1,128,16,64,18,1,4,RS,24,1,512,1024,0.2731827158373578,0.000283558403443215,32,0.2732766571428571,1
43,True,35,0.13732320525845843,1,64,1,32,3,1,21,RS,7,256,256,1,0.13725742331297014,9.928020128578853e-05,8,0.13729031428571428,1
44,True,35,0.1962588556979207,8,1,32,64,10,1,27,RS,1,2048,2048,64,0.1960306871592222,0.0003443592049601913,1,0.19614477142857145,1
