id,T_J,runs,T_I,RT_J,RT_I,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,correct_result,OMP,VEC,cost_std,SCREP,mean_confidence_interval_sup,baseline
19,256,1,256,32,1,inf,1,8,DLMT,inf,False,True,False,inf,False,inf,False
20,2048,10,4,4,2,0.1919469,1,12,DLMT,0.19192005715012264,True,False,True,4.330923689006843e-05,False,0.19197374284987737,False
21,1,10,4,1,1,0.21401140000000002,20,1,DLMT,0.21397376134234952,True,False,False,6.072758845862192e-05,False,0.21404903865765051,False
22,1,1,1,8,16,inf,2,1,DLMT,inf,False,True,True,inf,False,inf,False
23,32,1,256,2,1,inf,1,1,DLMT,inf,False,True,True,inf,True,inf,False
24,256,10,2048,16,4,0.39776169999999994,3,1,DLMT,0.39748865006702006,True,False,False,0.0004405487600708885,False,0.3980347499329798,False
25,2048,1,2048,1,4,inf,1,30,DLMT,inf,False,True,True,inf,False,inf,False
26,2048,1,1,1,4,inf,1,20,DLMT,inf,False,True,False,inf,True,inf,False
27,1,10,1,1,1,0.20301110000000003,1,1,DLMT,0.2029827292928315,True,False,False,4.577433778876283e-05,False,0.20303947070716855,True
28,4,10,4,2,32,0.595992,30,1,DLMT,0.5959715523992105,True,False,False,3.299090783837573e-05,False,0.5960124476007894,False
29,2048,1,256,16,32,inf,1,6,DLMT,inf,False,True,True,inf,False,inf,False
30,512,10,2048,32,4,0.4620719999999999,1,21,DLMT,0.4620062649000225,True,False,True,0.00010605941730935235,True,0.46213773509997735,False
31,256,10,2048,4,1,0.9645923999999999,1,30,DLMT,0.9645240597909656,True,False,False,0.00011026259565238527,True,0.9646607402090343,False
32,128,1,1,2,16,inf,1,25,DLMT,inf,False,True,False,inf,False,inf,False
33,64,1,2048,32,32,inf,20,1,DLMT,inf,False,True,False,inf,False,inf,False
34,2,10,256,2,4,0.7875522,1,1,DLMT,0.7873900090307927,True,False,False,0.0002616848486252164,False,0.7877143909692074,False
35,512,10,1024,2,16,0.7425588,30,1,DLMT,0.7424994031952451,True,False,True,9.583297970950368e-05,True,0.7426181968047548,False
36,1,1,4,32,1,inf,24,1,DLMT,inf,False,True,False,inf,False,inf,False
37,16,10,1024,16,1,1.0301879999999999,1,19,DLMT,1.0297719259120903,True,False,True,0.0006713091687143519,False,1.0306040740879094,False
38,2048,1,1,32,1,inf,1,1,DLMT,inf,False,True,True,inf,True,inf,False
39,128,1,256,16,2,inf,30,1,DLMT,inf,False,True,False,inf,True,inf,False
40,1,10,1,16,2,0.2098814,13,1,DLMT,0.2097646637158176,True,False,True,0.00018834659540326113,True,0.2099981362841824,False
41,1024,10,16,1,1,0.22855119999999998,8,1,DLMT,0.22852621557099856,True,False,False,4.0310792599498416e-05,False,0.2285761844290014,False
42,1,1,512,1,1,inf,1,8,DLMT,inf,False,True,True,inf,True,inf,False
43,8,10,32,32,4,0.2887061,1,30,DLMT,0.2882253770120562,True,False,True,0.0007756160712620602,False,0.28918682298794385,False
44,1,1,2048,1,4,inf,1,24,DLMT,inf,False,True,True,inf,False,inf,False
45,32,10,1,1,16,0.7822119000000001,1,12,DLMT,0.7821871261017537,True,False,False,3.997111457040194e-05,True,0.7822366738982465,False
46,1,10,128,2,32,0.793339,1,19,DLMT,0.7929900595801789,True,False,False,0.0005629932504036053,True,0.7936879404198212,False
47,2048,10,4,16,16,0.2292256,23,1,DLMT,0.229162443403213,True,False,False,0.00010189916584545396,True,0.229288756596787,False
48,4,1,2048,8,16,inf,5,1,DLMT,inf,False,True,False,inf,True,inf,False
49,32,1,4,2,2,inf,23,1,DLMT,inf,False,True,True,inf,True,inf,False
50,64,10,32,1,32,0.7166609,1,1,DLMT,0.716619719808707,True,False,True,6.644162851706852e-05,True,0.7167020801912931,False
51,128,1,8,4,4,inf,1,10,DLMT,inf,False,True,False,inf,False,inf,False
52,2048,1,1024,1,2,inf,22,1,DLMT,inf,False,True,False,inf,True,inf,False
53,16,1,64,32,16,inf,12,1,DLMT,inf,False,True,True,inf,True,inf,False
54,8,10,2048,32,1,1.26465,25,1,DLMT,1.2646141803511168,True,False,False,5.7792733107201645e-05,False,1.2646858196488833,False
55,64,1,8,32,1,inf,1,24,DLMT,inf,False,True,False,inf,True,inf,False
56,256,1,8,16,4,inf,21,1,DLMT,inf,False,True,False,inf,True,inf,False
57,2048,10,2048,4,1,0.20473170000000002,6,1,DLMT,0.2047007250650281,True,False,True,4.9976094285166145e-05,False,0.20476267493497194,False
58,1,1,16,1,32,inf,1,1,DLMT,inf,False,True,False,inf,False,inf,False
59,1,10,4,2,2,0.19096459999999998,30,1,DLMT,0.19093216013879227,True,False,True,5.233965991482879e-05,True,0.1909970398612077,False
60,2048,1,128,32,2,inf,13,1,DLMT,inf,False,True,True,inf,False,inf,False
61,128,10,512,8,16,1.002486,1,1,DLMT,1.0023444694277739,True,False,True,0.00022835060761904405,True,1.002627530572226,False
62,16,1,256,16,32,inf,30,1,DLMT,inf,False,True,True,inf,True,inf,False
63,128,10,1,8,32,0.8619176,9,1,DLMT,0.8616934822191608,True,False,False,0.0003615998340707592,False,0.8621417177808391,False
64,1,10,32,8,1,0.7532489,1,11,DLMT,0.7530645211448915,True,False,True,0.00029748359618641347,False,0.7534332788551085,False
65,512,1,2048,1,4,inf,1,16,DLMT,inf,False,True,True,inf,False,inf,False
66,1,10,1,32,16,1.0111450000000002,1,3,DLMT,1.0107901734337472,True,False,True,0.0005724901745881783,True,1.0114998265662531,False
67,1,1,512,16,1,inf,1,23,DLMT,inf,False,True,False,inf,False,inf,False
68,512,10,1,1,1,0.7919963,1,30,DLMT,0.7919339164369122,True,False,False,0.0001006519249691654,True,0.7920586835630877,False
69,4,10,16,1,1,0.3577207,17,1,DLMT,0.35768845153378226,True,False,True,5.203085622974762e-05,True,0.35775294846621775,False
70,16,1,16,8,16,inf,1,30,DLMT,inf,False,True,False,inf,False,inf,False
71,16,1,1,2,16,inf,1,21,DLMT,inf,False,True,True,inf,False,inf,False
72,256,10,256,2,1,0.4674096,21,1,DLMT,0.4673722420375904,True,False,False,6.0274704478742464e-05,False,0.46744695796240954,False
73,4,10,2048,8,2,0.5170386,1,26,DLMT,0.5170097622752052,True,False,False,4.6527841127660344e-05,True,0.5170674377247948,False
74,2048,10,32,32,32,0.9909544,1,17,DLMT,0.9879041147419225,True,False,False,0.004921441926915309,True,0.9940046852580775,False
75,4,1,1,2,2,inf,1,6,DLMT,inf,False,True,False,inf,True,inf,False
76,2048,1,1,4,32,inf,25,1,DLMT,inf,False,True,True,inf,True,inf,False
77,1,1,1024,2,16,inf,9,1,DLMT,inf,False,True,False,inf,True,inf,False
78,2,1,512,32,32,inf,1,30,DLMT,inf,False,True,True,inf,False,inf,False
79,2048,10,256,1,8,0.7083325,30,1,DLMT,0.707843432370135,True,False,False,0.0007890796220914662,False,0.708821567629865,False
80,1,1,2048,32,32,inf,1,25,DLMT,inf,False,True,True,inf,True,inf,False
81,8,10,2048,2,2,0.4816936,30,1,DLMT,0.48129815559538863,True,False,False,0.0006380244822888846,False,0.48208904440461137,False
82,256,1,512,2,16,inf,30,1,DLMT,inf,False,True,True,inf,True,inf,False
83,4,1,8,8,16,inf,1,8,DLMT,inf,False,True,True,inf,True,inf,False
84,1,1,1,1,16,inf,1,10,DLMT,inf,False,True,True,inf,False,inf,False
85,256,1,4,16,1,inf,9,1,DLMT,inf,False,True,False,inf,True,inf,False
86,256,10,256,32,32,0.9710692999999999,1,8,DLMT,0.9707797193108829,True,False,False,0.00046722008732502445,True,0.9713588806891169,False
87,2048,1,128,2,2,inf,7,1,DLMT,inf,False,True,True,inf,True,inf,False
88,2048,1,32,1,32,inf,23,1,DLMT,inf,False,True,False,inf,True,inf,False
89,2048,1,2048,32,8,inf,1,1,DLMT,inf,False,True,False,inf,False,inf,False
90,2048,10,2,16,32,0.2213917,1,30,DLMT,0.22136390711635823,True,False,False,4.4842056152685246e-05,False,0.22141949288364177,False
91,64,10,2,4,32,0.20766469999999998,12,1,DLMT,0.2076388417679686,True,False,True,4.1720618403846035e-05,False,0.20769055823203136,False
92,2048,10,4,32,1,0.2296618,23,1,DLMT,0.22962376982934357,True,False,True,6.135926987831773e-05,False,0.22969983017065643,False
93,16,10,1,32,4,0.4890701,21,1,DLMT,0.48869437112637,True,False,False,0.0006062147226849546,True,0.48944582887363003,False
94,2048,10,2,16,4,0.21045280000000002,30,1,DLMT,0.21043161642490993,True,False,True,3.417835572405647e-05,True,0.21047398357509012,False
95,512,1,8,2,8,inf,1,30,DLMT,inf,False,True,True,inf,True,inf,False
96,4,10,8,1,16,0.47948960000000007,1,23,DLMT,0.4794109640563769,True,False,False,0.0001268741108343162,True,0.47956823594362324,False
97,64,1,64,16,2,inf,1,19,DLMT,inf,False,True,True,inf,False,inf,False
98,1,1,256,8,8,inf,21,1,DLMT,inf,False,True,False,inf,False,inf,False
99,1,10,2048,1,1,0.2255683,13,1,DLMT,0.22534266378235518,True,False,True,0.00036404973561314394,True,0.22579393621764482,False
100,64,10,1024,8,32,0.8394649,1,1,DLMT,0.8392929025902773,True,False,True,0.00027750691883266583,True,0.8396368974097226,False
101,512,10,2048,4,16,0.9983681000000001,1,13,DLMT,0.9979022413847234,True,False,False,0.0007516333481159528,True,0.9988339586152768,False
102,1,10,4,4,1,0.19015829999999997,1,2,DLMT,0.19012912608257754,True,False,False,4.707026662342175e-05,True,0.1901874739174224,False
103,8,10,128,8,1,0.9740232000000001,1,30,DLMT,0.9739262466218267,True,False,True,0.00015642813046251833,False,0.9741201533781735,False
104,2048,1,1,4,1,inf,1,21,DLMT,inf,False,True,False,inf,True,inf,False
105,4,10,256,32,16,0.7711642,9,1,DLMT,0.7711051222507174,True,False,False,9.5318203927683e-05,False,0.7712232777492826,False
