id,T_J,runs,T_I,RT_J,RT_I,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,correct_result,OMP,VEC,cost_std,SCREP,mean_confidence_interval_sup,baseline
29,8,1,4,8,1,inf,30,1,RS,inf,False,True,True,inf,False,inf,False
30,2048,1,16,32,16,inf,1,23,RS,inf,False,True,True,inf,True,inf,False
31,256,1,64,32,1,inf,1,9,RS,inf,False,True,True,inf,False,inf,False
32,128,1,2048,1,4,inf,11,1,RS,inf,False,True,True,inf,False,inf,False
33,16,1,256,8,32,inf,1,28,RS,inf,False,True,False,inf,False,inf,False
34,32,10,4,4,1,0.45804809999999996,1,20,RS,0.456570192528038,True,False,False,0.0023845100314320356,True,0.45952600747196193,False
35,2048,1,2048,16,8,inf,22,1,RS,inf,False,True,False,inf,True,inf,False
36,4,10,32,32,8,0.7629978,13,1,RS,0.7629234438122517,True,False,False,0.00011996899599481391,False,0.7630721561877482,False
37,1024,10,128,16,1,0.2086179,3,1,RS,0.20857386100054104,True,False,True,7.105413429210069e-05,True,0.20866193899945895,False
38,32,1,8,16,16,inf,1,4,RS,inf,False,True,False,inf,True,inf,False
39,16,1,256,4,8,inf,1,17,RS,inf,False,True,True,inf,True,inf,False
40,2,1,2,2,4,inf,1,14,RS,inf,False,True,False,inf,True,inf,False
41,512,10,2,32,32,0.20919120000000002,1,5,RS,0.20915545679073236,True,False,True,5.766940263259311e-05,True,0.20922694320926769,False
42,2048,10,4,1,8,0.22288190000000002,16,1,RS,0.22280550994168552,True,False,False,0.0001232505172402955,True,0.22295829005831452,False
43,1024,10,1024,2,16,0.7299317999999999,11,1,RS,0.729839364142073,True,False,True,0.00014913939787997325,True,0.7300242358579269,False
44,1,10,32,4,1,0.3042343,1,7,RS,0.30385950301528064,True,False,True,0.0006047111789937356,False,0.3046090969847194,False
45,2,1,128,2,2,inf,28,1,RS,inf,False,True,True,inf,True,inf,False
46,512,10,1024,1,32,0.8041318999999998,1,6,RS,0.8040551722537471,True,False,False,0.00012379535532484255,True,0.8042086277462525,False
47,128,10,2,2,4,0.4566989,10,1,RS,0.45664170299191387,True,False,False,9.228374721477368e-05,True,0.45675609700808617,False
48,32,10,1024,32,1,1.0708949999999997,1,20,RS,1.0706104438724044,True,False,False,0.00045911327578278813,False,1.071179556127595,False
49,1024,1,4,16,2,inf,1,25,RS,inf,False,True,True,inf,True,inf,False
50,128,10,128,16,32,0.8877839,1,27,RS,0.8872048467961764,True,False,False,0.0009342656420954297,False,0.8883629532038235,False
51,1,1,64,16,4,inf,12,1,RS,inf,False,True,True,inf,True,inf,False
52,8,10,32,4,8,0.8879832999999999,1,11,RS,0.8877708771448473,True,False,False,0.0003427308127379489,False,0.8881957228551526,False
53,2,10,32,1,32,0.7486072,4,1,RS,0.7485622336247956,True,False,True,7.255039627733977e-05,False,0.7486521663752045,False
54,128,10,4,32,8,0.2191395,1,18,RS,0.21912195585886945,True,False,True,2.8306359709433694e-05,True,0.21915704414113052,False
55,1024,10,512,4,8,0.6700713,1,3,RS,0.668250717105254,True,False,True,0.002937395106212301,False,0.6718918828947461,False
56,1024,10,8,32,16,0.47107399999999994,30,1,RS,0.47104104694885995,True,False,False,5.316765934286644e-05,True,0.4711069530511399,False
57,128,1,64,8,2,inf,27,1,RS,inf,False,True,True,inf,False,inf,False
58,16,10,64,8,2,0.24196619999999996,1,15,RS,0.24075364712833291,True,False,False,0.0019563772028931403,True,0.24317875287166701,False
59,64,1,256,1,1,inf,1,14,RS,inf,False,True,True,inf,False,inf,False
60,256,10,32,2,8,0.7306334999999999,25,1,RS,0.7305621830266633,True,False,True,0.0001150654161770611,False,0.7307048169733366,False
61,1024,10,8,4,8,0.6393162,1,19,RS,0.6392329922918482,True,False,True,0.00013425036312800608,False,0.6393994077081518,False
62,64,1,16,16,4,inf,10,1,RS,inf,False,True,True,inf,False,inf,False
63,64,10,128,32,4,0.46415629999999997,1,13,RS,0.46411185412701483,True,False,True,7.171059893767564e-05,False,0.4642007458729851,False
64,32,1,32,2,8,inf,29,1,RS,inf,False,True,False,inf,False,inf,False
65,1024,1,512,4,1,inf,24,1,RS,inf,False,True,False,inf,False,inf,False
66,512,1,2048,2,2,inf,1,5,RS,inf,False,True,False,inf,False,inf,False
67,1,10,2048,1,32,0.7526245,6,1,RS,0.750548327566676,True,False,False,0.003349772626612145,False,0.7547006724333241,False
68,1,1,2,4,16,inf,1,6,RS,inf,False,True,True,inf,False,inf,False
69,2048,1,16,1,32,inf,1,29,RS,inf,False,True,False,inf,False,inf,False
70,4,10,4,1,1,0.36920800000000004,8,1,RS,0.3689588780146471,True,False,True,0.0004019425332059302,False,0.36945712198535297,False
71,4,1,1024,8,8,inf,12,1,RS,inf,False,True,False,inf,False,inf,False
72,256,10,1,16,1,0.21496569999999998,1,2,RS,0.21492605825664995,True,False,True,6.395944027272364e-05,False,0.21500534174335,False
73,8,10,512,32,32,0.7775869,27,1,RS,0.7775531687408085,True,False,True,5.44232487086054e-05,False,0.7776206312591915,False
74,2,10,8,2,1,3.3094580000000002,29,1,RS,3.309422742432382,True,False,False,5.688585061332201e-05,False,3.3094932575676186,False
75,512,10,1,32,1,0.2161258,21,1,RS,0.21607935025946903,True,False,True,7.494371221123605e-05,True,0.21617224974053098,False
76,16,1,512,32,4,inf,3,1,RS,inf,False,True,True,inf,True,inf,False
77,8,10,256,32,16,0.7478465,19,1,RS,0.7478103906222677,True,False,False,5.826019224134033e-05,False,0.7478826093777322,False
78,2048,10,256,32,4,0.4048748,1,10,RS,0.40482133729819497,True,False,False,8.62586807225844e-05,False,0.404928262701805,False
79,32,1,1,1,8,inf,1,5,RS,inf,False,True,False,inf,True,inf,False
80,256,1,512,4,4,inf,4,1,RS,inf,False,True,True,inf,False,inf,False
81,64,10,8,8,16,0.21244760000000001,1,30,RS,0.21232646781957007,True,False,True,0.00019543909537244434,True,0.21256873218042996,False
82,64,1,32,4,8,inf,1,19,RS,inf,False,True,True,inf,True,inf,False
83,32,1,256,8,1,inf,11,1,RS,inf,False,True,False,inf,False,inf,False
84,32,1,16,32,4,inf,4,1,RS,inf,False,True,False,inf,False,inf,False
85,256,1,128,4,1,inf,10,1,RS,inf,False,True,False,inf,False,inf,False
86,1,1,1,2,32,inf,1,9,RS,inf,False,True,True,inf,False,inf,False
87,16,10,4,8,32,0.2205339,1,30,RS,0.22051542127079282,True,False,True,2.981425833389232e-05,True,0.2205523787292072,False
88,256,1,128,1,1,inf,1,23,RS,inf,False,True,False,inf,True,inf,False
89,32,1,2048,32,16,inf,2,1,RS,inf,False,True,False,inf,True,inf,False
90,2048,10,16,16,16,1.0206330000000001,8,1,RS,1.020425872512072,True,False,True,0.00033418707335862875,False,1.0208401274879282,False
91,256,10,512,1,4,0.23570980000000002,7,1,RS,0.23557967527654905,True,False,True,0.000209947993560307,True,0.235839924723451,False
92,2,10,2048,4,2,0.5538667,26,1,RS,0.5538364224575894,True,False,False,4.885089559057217e-05,True,0.5538969775424107,False
93,1,1,128,16,8,inf,1,10,RS,inf,False,True,True,inf,False,inf,False
94,2048,10,1024,4,4,0.42835709999999994,14,1,RS,0.42815437349599844,True,False,False,0.00032708636474179176,False,0.42855982650400143,False
95,1,10,4,32,2,0.2187198,1,12,RS,0.21851998346449278,True,False,False,0.00032239131501949963,True,0.2189196165355072,False
96,8,10,4,8,16,0.2478777,23,1,RS,0.24783760826717124,True,False,True,6.468546977489946e-05,True,0.24791779173282877,False
97,4,1,32,16,8,inf,1,13,RS,inf,False,True,False,inf,False,inf,False
98,16,10,2048,8,2,0.2073495,1,27,RS,0.20731934679650557,True,False,True,4.865028263021323e-05,True,0.2073796532034944,False
99,2,10,512,8,4,0.48475710000000005,1,22,RS,0.4846909655465887,True,False,False,0.00010670374876264363,False,0.4848232344534114,False
100,4,10,2048,8,8,0.7170595,1,1,RS,0.7170244673228067,True,False,True,5.652300416644878e-05,True,0.7170945326771933,False
101,1,10,512,4,8,0.5565958,1,22,RS,0.5565524933993529,True,False,False,6.98724552309539e-05,True,0.5566391066006471,False
102,1024,1,512,16,8,inf,2,1,RS,inf,False,True,True,inf,True,inf,False
103,64,1,1,2,1,inf,12,1,RS,inf,False,True,True,inf,False,inf,False
104,16,1,16,32,16,inf,1,12,RS,inf,False,True,True,inf,True,inf,False
105,16,10,2,32,16,0.21621030000000002,1,30,RS,0.21618982977358164,True,False,True,3.3027412856598315e-05,False,0.2162307702264184,False
106,1,10,16,16,4,0.23464600000000005,1,10,RS,0.2344624985878315,True,False,False,0.0002960678976181014,True,0.2348295014121686,False
107,512,1,512,2,8,inf,1,24,RS,inf,False,True,True,inf,False,inf,False
108,8,10,2,16,1,0.2328014,2,1,RS,0.2327702751794987,True,False,True,5.0217925086568117e-05,True,0.2328325248205013,False
109,1,1,32,2,16,inf,5,1,RS,inf,False,True,True,inf,True,inf,False
110,32,1,32,16,16,inf,1,25,RS,inf,False,True,True,inf,True,inf,False
111,512,10,2,32,2,0.4245327,1,1,RS,0.4245030195825801,True,False,True,4.788747226571964e-05,False,0.4245623804174199,False
112,2048,10,64,16,8,1.02291,1,14,RS,1.0213370657085756,True,False,False,0.0025378297815259647,False,1.0244829342914243,False
113,128,10,32,2,32,0.8164935,12,1,RS,0.8163435858794168,True,False,False,0.00024187693151683548,True,0.8166434141205832,False
114,256,1,1,2,1,inf,1,7,RS,inf,False,True,False,inf,False,inf,False
115,1,10,64,2,16,0.8317232000000001,10,1,RS,0.8315372621514246,True,False,False,0.0002999989333314445,True,0.8319091378485756,False
116,64,10,2048,8,16,0.9918367,4,1,RS,0.9916763699024713,True,False,False,0.00025868245011984774,True,0.9919970300975287,False
117,64,10,256,2,32,0.7995948,1,13,RS,0.7995146411630251,True,False,True,0.00012933120273159762,False,0.799674958836975,False
118,128,1,1024,8,8,inf,1,7,RS,inf,False,True,True,inf,True,inf,False
119,2048,10,512,32,16,1.0139660000000001,1,18,RS,1.0137586843520874,True,False,True,0.00033449065756759657,False,1.014173315647913,False
120,256,10,2048,4,16,0.9284908,25,1,RS,0.9282841885951639,True,False,False,0.0003333544060005714,False,0.928697411404836,False
121,1,10,2048,2,1,0.20339040000000003,1,1,RS,0.20337172328115666,True,False,False,3.0133702062636302e-05,True,0.2034090767188434,False
122,64,10,1,16,2,0.2146814,1,8,RS,0.2146540879176986,True,False,False,4.4066313664749896e-05,True,0.21470871208230138,False
123,2048,1,1,4,1,inf,1,1,RS,inf,False,True,False,inf,True,inf,False
124,512,1,4,1,32,inf,20,1,RS,inf,False,True,True,inf,False,inf,False
125,2048,1,64,16,2,inf,28,1,RS,inf,False,True,True,inf,False,inf,False
126,256,10,64,32,1,1.0182200000000001,1,21,RS,1.0181019457217995,True,False,False,0.00019047309521297098,True,1.0183380542782008,False
127,16,10,64,1,2,0.21948310000000001,1,5,RS,0.2194467962499825,True,False,True,5.857379960358046e-05,False,0.21951940375001752,False
128,128,10,1,16,4,0.39564850000000007,1,25,RS,0.3955538074683126,True,False,False,0.00015278039795732688,False,0.39574319253168755,False
129,2048,1,4,8,1,inf,14,1,RS,inf,False,True,True,inf,True,inf,False
130,512,1,2048,2,16,inf,1,22,RS,inf,False,True,False,inf,True,inf,False
131,4,10,1024,1,1,0.34954620000000003,24,1,RS,0.3494993197263803,True,False,True,7.563835006132167e-05,True,0.34959308027361974,False
132,512,1,512,1,4,inf,1,1,RS,inf,False,True,False,inf,False,inf,False
133,4,1,256,8,8,inf,30,1,RS,inf,False,True,True,inf,True,inf,False
134,1,1,64,8,16,inf,1,18,RS,inf,False,True,True,inf,True,inf,False
135,2048,1,512,4,4,inf,10,1,RS,inf,False,True,False,inf,False,inf,False
136,2048,1,2048,32,16,inf,24,1,RS,inf,False,True,False,inf,True,inf,False
137,128,1,2048,8,32,inf,1,18,RS,inf,False,True,True,inf,False,inf,False
138,32,10,4,1,16,0.4966206000000001,1,5,RS,0.49648668433663246,True,False,False,0.00021606443483367717,False,0.4967545156633677,False
139,1,10,256,4,1,0.20465779999999997,17,1,RS,0.20463276334917513,True,False,False,4.039504920160571e-05,False,0.20468283665082482,False
140,1024,1,1024,2,8,inf,22,1,RS,inf,False,True,True,inf,True,inf,False
141,128,10,256,1,1,0.5168415,1,6,RS,0.5167840738914211,True,False,False,9.265338633855206e-05,True,0.5168989261085788,False
142,1,1,512,4,16,inf,1,3,RS,inf,False,True,False,inf,True,inf,False
143,2,1,2,2,2,inf,1,4,RS,inf,False,True,False,inf,True,inf,False
144,512,10,64,1,32,0.8206846000000001,1,14,RS,0.820618366439701,True,False,False,0.00010686365144425314,True,0.8207508335602992,False
145,512,1,2048,8,8,inf,1,1,RS,inf,False,True,False,inf,True,inf,False
146,32,1,64,32,4,inf,1,12,RS,inf,False,True,False,inf,False,inf,False
147,1024,1,1,8,16,inf,1,1,RS,inf,False,True,False,inf,True,inf,False
148,256,10,1,4,32,1.037481,28,1,RS,1.0374002623292828,True,False,False,0.00013026511428625587,True,1.0375617376707174,False
149,8,1,8,4,16,inf,1,1,RS,inf,False,True,True,inf,False,inf,False
150,2048,1,2,4,32,inf,1,30,RS,inf,False,True,True,inf,True,inf,False
151,1,10,2048,1,8,0.6966069,14,1,RS,0.6965614309898805,True,False,True,7.336136585423222e-05,True,0.6966523690101195,False
152,4,1,32,16,2,inf,1,16,RS,inf,False,True,False,inf,True,inf,False
153,2048,1,8,8,8,inf,1,25,RS,inf,False,True,False,inf,False,inf,False
154,64,1,256,1,1,inf,1,5,RS,inf,False,True,False,inf,True,inf,False
155,16,1,32,8,16,inf,5,1,RS,inf,False,True,True,inf,False,inf,False
156,1024,1,256,32,2,inf,1,1,RS,inf,False,True,False,inf,True,inf,False
157,128,10,1024,8,1,0.4250056,1,2,RS,0.4249705290198163,True,False,False,5.6584803613684e-05,False,0.42504067098018367,False
158,32,1,512,1,2,inf,13,1,RS,inf,False,True,True,inf,True,inf,False
159,2,10,64,32,32,0.7704806,16,1,RS,0.7704234387668051,True,False,False,9.222602669528229e-05,False,0.7705377612331948,False
160,1024,10,2048,4,2,0.1960662,1,26,RS,0.19603804219939774,True,False,True,4.5430826538817116e-05,False,0.19609435780060225,False
161,1,1,2048,32,2,inf,8,1,RS,inf,False,True,False,inf,False,inf,False
162,64,1,64,8,16,inf,19,1,RS,inf,False,True,True,inf,True,inf,False
163,16,10,1,2,16,0.7841194,1,22,RS,0.7840520210104758,True,False,False,0.00010871172889804072,True,0.7841867789895243,False
164,256,1,2048,32,32,inf,7,1,RS,inf,False,True,False,inf,False,inf,False
165,512,10,2,16,2,0.20986090000000002,1,10,RS,0.20982334998510419,True,False,True,6.058456899243999e-05,True,0.20989845001489585,False
166,1,10,16,1,16,0.6597213999999999,1,1,RS,0.6596503231552406,True,False,True,0.0001146779839376278,False,0.6597924768447592,False
167,2,1,1024,2,4,inf,9,1,RS,inf,False,True,False,inf,True,inf,False
168,2048,1,128,1,32,inf,27,1,RS,inf,False,True,True,inf,False,inf,False
169,128,1,8,1,2,inf,4,1,RS,inf,False,True,True,inf,False,inf,False
170,8,1,512,2,1,inf,15,1,RS,inf,False,True,False,inf,True,inf,False
171,4,10,256,8,1,0.3870471,17,1,RS,0.3870163411142677,True,False,True,4.9627512530856844e-05,True,0.38707785888573226,False
172,64,1,2048,4,32,inf,1,1,RS,inf,False,True,True,inf,False,inf,False
173,32,1,4,4,4,inf,5,1,RS,inf,False,True,True,inf,False,inf,False
174,1024,1,4,8,1,inf,26,1,RS,inf,False,True,False,inf,False,inf,False
175,4,10,2048,8,16,0.7830022000000001,25,1,RS,0.7829683433027859,True,False,False,5.4625635007744676e-05,True,0.7830360566972143,False
176,8,1,256,8,4,inf,6,1,RS,inf,False,True,True,inf,True,inf,False
177,8,1,256,8,32,inf,16,1,RS,inf,False,True,False,inf,True,inf,False
178,256,10,256,1,1,0.6593966000000001,1,12,RS,0.6593702267199631,True,False,True,4.255161571549737e-05,False,0.6594229732800371,False
179,1,1,64,32,1,inf,19,1,RS,inf,False,True,True,inf,False,inf,False
180,8,1,2,8,1,inf,16,1,RS,inf,False,True,True,inf,True,inf,False
181,1,1,16,4,4,inf,19,1,RS,inf,False,True,False,inf,True,inf,False
182,2048,1,8,32,8,inf,1,24,RS,inf,False,True,False,inf,False,inf,False
183,1,10,256,2,32,0.7922101999999999,1,15,RS,0.7919161250809006,True,False,False,0.00047447124254267666,False,0.7925042749190991,False
184,32,1,8,4,16,inf,4,1,RS,inf,False,True,True,inf,False,inf,False
185,1024,1,2,2,1,inf,1,29,RS,inf,False,True,False,inf,False,inf,False
186,256,10,16,32,8,1.018091,1,30,RS,1.017889257907071,True,False,True,0.000325498079871469,True,1.018292742092929,False
187,1,10,1024,4,32,0.9106216,11,1,RS,0.9105352292994813,True,False,True,0.0001393536508312596,True,0.9107079707005188,False
188,128,1,1024,1,8,inf,1,23,RS,inf,False,True,False,inf,True,inf,False
189,256,10,4,32,1,0.5116619,30,1,RS,0.5116290351382909,True,False,False,5.302537128582005e-05,True,0.5116947648617091,False
190,1,10,32,16,16,1.0003279999999999,1,10,RS,1.0002284153119625,True,False,True,0.0001606735821471659,False,1.0004275846880373,False
191,128,10,4,16,8,0.20977649999999998,22,1,RS,0.2097486281681618,True,False,True,4.496943406359684e-05,False,0.20980437183183814,False
192,1024,10,2048,4,2,0.41560929999999996,10,1,RS,0.41558394280735433,True,False,False,4.0912223112418166e-05,True,0.4156346571926456,False
193,64,10,512,4,16,0.9869144000000001,1,23,RS,0.986827653402254,True,False,False,0.00013996013718199854,False,0.9870011465977462,False
194,1024,10,1,4,4,0.22454169999999998,11,1,RS,0.2241909591959824,True,False,True,0.0005658980561903348,False,0.22489244080401757,False
195,2,10,64,1,2,0.2294789,14,1,RS,0.22945822363400653,True,False,False,3.336000599520201e-05,False,0.2294995763659935,False
196,64,10,16,32,16,1.033094,18,1,RS,1.033029756219313,True,False,False,0.0001036532681587922,False,1.033158243780687,False
197,2048,1,1,1,2,inf,1,1,RS,inf,False,True,True,inf,True,inf,False
198,128,1,16,1,8,inf,24,1,RS,inf,False,True,True,inf,False,inf,False
199,1024,10,4,16,2,0.20247599999999996,18,1,RS,0.20232399117748237,True,False,True,0.0002452566003189327,True,0.20262800882251755,False
200,512,10,256,32,16,1.0142849999999999,21,1,RS,1.0140812909945276,True,False,False,0.0003286715685908805,True,1.0144887090054722,False
201,32,1,4,32,16,inf,14,1,RS,inf,False,True,True,inf,True,inf,False
202,128,1,128,2,4,inf,1,20,RS,inf,False,True,False,inf,False,inf,False
203,64,10,8,8,4,0.3831694,1,30,RS,0.3831278781733956,True,False,False,6.69928354378251e-05,True,0.3832109218266044,False
204,32,10,4,1,2,0.48252000000000006,1,10,RS,0.4824283097090295,True,False,False,0.00014793647285236896,False,0.4826116902909706,False
205,32,1,1,4,4,inf,29,1,RS,inf,False,True,True,inf,True,inf,False
206,4,10,16,4,32,0.25765839999999995,6,1,RS,0.25762502163495593,True,False,True,5.385387636929702e-05,True,0.257691778365044,False
207,8,1,16,4,16,inf,16,1,RS,inf,False,True,True,inf,True,inf,False
208,512,10,16,4,8,0.7940493,1,7,RS,0.7938465419294689,True,False,False,0.00032713729533637983,True,0.794252058070531,False
209,8,1,4,32,2,inf,1,13,RS,inf,False,True,False,inf,True,inf,False
210,256,10,256,4,16,0.9704622,14,1,RS,0.9702502611272198,True,False,True,0.0003419499378564144,False,0.9706741388727803,False
211,512,1,512,32,4,inf,1,26,RS,inf,False,True,False,inf,True,inf,False
212,64,10,8,32,32,0.43668319999999994,1,24,RS,0.4366602645687838,True,False,False,3.700486454507937e-05,False,0.43670613543121606,False
213,1024,1,8,4,32,inf,13,1,RS,inf,False,True,True,inf,True,inf,False
214,128,1,1,16,32,inf,12,1,RS,inf,False,True,False,inf,False,inf,False
215,64,1,4,2,2,inf,19,1,RS,inf,False,True,True,inf,True,inf,False
216,2,1,2,2,1,inf,8,1,RS,inf,False,True,False,inf,True,inf,False
217,8,1,2,1,32,inf,3,1,RS,inf,False,True,True,inf,True,inf,False
218,128,1,512,8,1,inf,1,15,RS,inf,False,True,False,inf,True,inf,False
219,8,1,2048,2,4,inf,12,1,RS,inf,False,True,True,inf,False,inf,False
220,8,1,1,32,16,inf,1,27,RS,inf,False,True,True,inf,False,inf,False
221,16,10,128,8,16,1.0223870000000002,1,13,RS,1.022255520158051,True,False,False,0.00021213439136547746,False,1.0225184798419493,False
222,16,10,4,32,4,0.24851229999999996,1,18,RS,0.24833093965967293,True,False,True,0.0002926134139098903,True,0.248693660340327,False
223,4,10,512,16,16,0.9240492,3,1,RS,0.9239873086943763,True,False,True,9.985769875179097e-05,True,0.9241110913056237,False
224,1024,10,1024,16,2,0.20926120000000004,1,4,RS,0.2092291585749602,True,False,True,5.169680841212671e-05,True,0.20929324142503988,False
225,2048,1,512,2,2,inf,7,1,RS,inf,False,True,False,inf,False,inf,False
226,256,10,2,1,32,0.21987969999999998,9,1,RS,0.21979861382405252,True,False,True,0.00013082740538587152,False,0.21996078617594744,False
227,128,10,64,32,2,0.4346728000000001,10,1,RS,0.4344560833159376,True,False,True,0.00034965863352704114,False,0.43488951668406256,False
228,32,10,4,8,8,0.22326110000000005,29,1,RS,0.2232451954024923,True,False,True,2.5661059993690473e-05,True,0.2232770045975078,False
229,128,10,2,4,32,0.4191082,24,1,RS,0.41908399654767764,True,False,False,3.905073622865676e-05,True,0.41913240345232233,False
230,16,1,2,8,16,inf,29,1,RS,inf,False,True,True,inf,False,inf,False
231,8,1,256,2,32,inf,29,1,RS,inf,False,True,True,inf,False,inf,False
232,2,10,1024,8,2,0.556015,16,1,RS,0.5559944437243093,True,False,False,3.316624790355938e-05,True,0.5560355562756908,False
233,256,1,1,16,16,inf,1,14,RS,inf,False,True,True,inf,True,inf,False
234,512,1,512,2,1,inf,13,1,RS,inf,False,True,True,inf,True,inf,False
235,16,10,1024,4,2,0.6203903000000001,20,1,RS,0.6202975176773288,True,False,False,0.0001496983967850065,False,0.6204830823226714,False
236,2,10,8,32,4,0.4187786,1,1,RS,0.4186922595487382,True,False,True,0.0001393048455725858,False,0.4188649404512618,False
237,128,1,1024,16,1,inf,1,17,RS,inf,False,True,True,inf,True,inf,False
238,64,10,2048,1,2,0.20006400000000002,1,12,RS,0.1999928287445596,True,False,True,0.00011483030958766792,True,0.20013517125544045,False
239,8,1,4,4,16,inf,5,1,RS,inf,False,True,False,inf,False,inf,False
240,4,1,128,2,4,inf,16,1,RS,inf,False,True,False,inf,True,inf,False
241,512,1,8,1,16,inf,23,1,RS,inf,False,True,True,inf,False,inf,False
242,1,10,1,1,16,0.6618892000000001,1,25,RS,0.6618300559636456,True,False,False,9.542515391655066e-05,True,0.6619483440363545,False
243,64,10,256,16,8,1.038906,12,1,RS,1.0387788830759366,True,False,False,0.00020509509989272788,True,1.0390331169240636,False
244,128,10,1,1,2,0.1949499,8,1,RS,0.19490216254327322,True,False,True,7.70213606735189e-05,True,0.1949976374567268,False
245,32,1,512,1,16,inf,13,1,RS,inf,False,True,True,inf,True,inf,False
246,1,10,4,1,8,0.2095081,7,1,RS,0.20917247627433286,True,False,False,0.0005415076084414705,False,0.20984372372566715,False
247,1,1,32,1,1,inf,20,1,RS,inf,False,True,False,inf,True,inf,False
248,32,10,2048,16,8,1.036203,8,1,RS,1.0361210533456178,True,False,False,0.00013221573280060644,False,1.0362849466543822,False
249,2,1,32,4,4,inf,14,1,RS,inf,False,True,False,inf,True,inf,False
250,2048,1,128,32,1,inf,1,23,RS,inf,False,True,True,inf,True,inf,False
251,512,1,64,8,16,inf,1,7,RS,inf,False,True,False,inf,True,inf,False
252,1024,10,2,16,1,0.21043620000000002,1,16,RS,0.21003039895401562,True,False,True,0.000654734266706729,False,0.2108420010459844,False
253,8,1,1024,1,32,inf,10,1,RS,inf,False,True,True,inf,True,inf,False
254,8,10,32,8,4,0.2913921,1,11,RS,0.2911463070048371,True,False,True,0.0003965714185364315,False,0.29163789299516285,False
255,512,1,1024,32,8,inf,28,1,RS,inf,False,True,False,inf,True,inf,False
256,1,1,256,16,2,inf,12,1,RS,inf,False,True,False,inf,False,inf,False
257,64,1,2,4,1,inf,3,1,RS,inf,False,True,False,inf,True,inf,False
258,8,1,1,32,2,inf,30,1,RS,inf,False,True,False,inf,False,inf,False
259,512,1,256,32,16,inf,4,1,RS,inf,False,True,False,inf,False,inf,False
260,16,10,1,32,4,0.4856083,1,25,RS,0.48556560511879565,True,False,False,6.88854846829145e-05,False,0.48565099488120433,False
261,1024,1,4,32,16,inf,1,2,RS,inf,False,True,False,inf,False,inf,False
