id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
37,2048,1024,512,0.1264120189333796,1,128,256,32,RS,False,True,True,False,False,8,32,35,0.1265022667809061,0.0001362049176492432,0.12645714285714285,15,12,True,1,1
38,2048,1024,2048,0.19099452631051048,1,16,32,32,RS,True,True,True,True,False,30,1,35,0.19103741654663234,6.473130649706032e-05,0.1910159714285714,7,27,True,1,1
39,256,256,64,inf,32,64,128,32,RS,True,False,True,True,True,29,1,1,inf,inf,inf,25,30,False,1,1
40,2048,64,1024,0.14854890238845292,8,64,1,512,RS,True,False,False,False,True,22,1,35,0.1485846404686899,5.393704569179747e-05,0.14856677142857141,1,19,True,22,1
41,256,512,1024,0.3275851342507726,1,128,16,128,RS,False,True,True,True,False,20,8,35,0.3277269228920846,0.0002139919205035944,0.3276560285714286,1,30,True,17,1
42,128,256,512,0.24146276050536236,1,512,32,128,RS,True,True,False,False,False,10,1,35,0.2416602680660661,0.000298084683214932,0.24156151428571424,1,20,True,28,32
43,2048,1024,256,inf,1,64,128,32,RS,True,False,False,True,True,25,32,1,inf,inf,inf,1,29,False,7,1
44,64,512,128,0.21810255379033386,1,16,64,16,RS,True,False,False,True,False,21,8,35,0.21827561763823758,0.0002611934555544799,0.21818908571428572,1,25,True,30,1
45,1,256,512,0.09769758760070948,1,512,128,256,RS,True,False,False,False,False,27,8,35,0.09773740097071915,6.008760244299016e-05,0.09771749428571432,7,11,True,1,8
46,2048,512,1024,0.27579457833087195,1,128,1,1,RS,False,True,True,True,True,27,1,35,0.2763903359548423,0.0008991363266365941,0.27609245714285713,28,2,True,1,32
47,512,64,512,0.10540882420718908,1,512,16,64,RS,True,True,True,False,False,22,8,35,0.10544254722138238,5.089584402262652e-05,0.10542568571428573,1,15,True,9,1
48,256,128,1,0.09286105464527206,1,1,128,64,RS,False,True,False,False,True,25,8,35,0.09300411678329937,0.00021591392219103982,0.09293258571428571,21,18,True,1,8
49,2048,128,1024,0.2883522136522434,8,1,128,16,RS,False,True,False,True,True,12,1,35,0.2884008149191851,7.335057558584954e-05,0.28837651428571426,24,1,True,7,1
50,1024,512,1024,0.20300953246364528,1,512,64,64,RS,False,False,True,True,True,5,1,35,0.20318378182206898,0.00026298266568156075,0.20309665714285713,5,25,True,1,32
51,256,1,2048,0.10791650830765039,1,1,1,256,RS,False,True,True,True,True,12,8,35,0.10794097740663532,3.692954129701863e-05,0.10792874285714285,26,1,True,23,8
52,512,1,1,0.09302349304549107,1,1,16,512,RS,True,False,True,False,True,24,1,35,0.09304498695450891,3.243929011025313e-05,0.09303423999999999,1,8,True,24,8
53,1,2048,1024,0.11883892039803282,1,128,512,256,RS,True,True,False,True,False,4,8,35,0.11889039388768144,7.768542531339067e-05,0.11886465714285713,1,23,True,2,8
54,2048,1,512,0.225977331049956,1,512,512,16,RS,False,True,True,True,False,4,1,35,0.22600301180718685,3.8758214402543466e-05,0.22599017142857142,27,1,True,29,1
55,2048,512,512,0.3898597671023837,1,128,1,16,RS,False,True,False,False,True,30,8,35,0.39002457575475913,0.0002487344522881857,0.3899421714285714,11,1,True,20,1
56,64,128,64,0.12384528268935088,1,1,32,64,RS,True,True,False,True,False,30,8,35,0.1238712315963634,3.9162914569154325e-05,0.12385825714285714,3,1,True,6,8
57,512,1024,128,0.19597558504395204,1,64,64,1,RS,True,True,True,False,True,27,1,35,0.1960748720989051,0.00014984717657176645,0.19602522857142857,1,11,True,10,32
58,256,128,1024,0.3243039596584949,1,64,1,16,RS,True,False,False,True,False,24,1,35,0.32441301177007664,0.0001645849101620839,0.32435848571428577,21,1,True,18,32
59,256,1,1,0.1488697082638284,8,128,256,128,RS,False,False,True,False,False,18,1,35,0.14895109173617155,0.0001228265211007554,0.14891039999999997,5,28,True,1,1
60,1,2048,1,0.11793526597798913,1,16,512,128,RS,True,False,False,True,False,14,1,35,0.11798656259343941,7.741848115592182e-05,0.11796091428571427,1,18,True,2,8
61,1024,256,512,0.19565496746003638,8,512,32,512,RS,False,True,True,False,True,24,8,35,0.19567948968282076,3.7009717422229796e-05,0.19566722857142857,19,1,True,27,1
62,512,1024,2048,0.1878355246850779,1,16,64,16,RS,True,False,True,True,False,17,1,35,0.18791356102920784,0.00011777492890064504,0.18787454285714286,22,1,True,4,1
63,128,1024,128,0.16757854197588568,8,16,512,128,RS,False,True,True,False,False,18,8,35,0.16760494373840007,3.984637847472391e-05,0.16759174285714287,28,1,True,26,1
64,2048,1024,1024,inf,1,512,16,16,RS,True,False,True,True,False,15,32,1,inf,inf,inf,4,1,False,29,1
65,128,256,2048,0.1019186616682307,8,32,256,16,RS,False,True,True,True,True,20,1,35,0.1019395097603407,3.146460272257999e-05,0.1019290857142857,3,1,True,11,8
66,1,64,128,0.114415035623993,1,1,64,32,RS,False,False,True,True,True,2,1,35,0.11453325009029272,0.00017841302688779477,0.11447414285714286,6,1,True,28,8
67,256,1,256,0.2038679247819415,1,32,256,128,RS,False,True,False,True,False,30,1,35,0.2040677895037728,0.00030164218564926416,0.20396785714285715,1,29,True,17,1
68,1,2048,512,0.20175008199800748,1,512,32,64,RS,False,True,False,False,False,2,32,35,0.2018366037162782,0.00013058132503914903,0.20179334285714284,25,1,True,21,1
69,1,256,256,0.1626636005406276,1,128,64,1,RS,True,True,True,False,True,2,32,35,0.16268525660222952,3.268401593989382e-05,0.16267442857142855,4,1,True,16,1
70,512,1024,64,0.2768744864515066,8,64,128,1,RS,False,False,False,True,False,21,1,35,0.2769230564056363,7.33033172955415e-05,0.27689877142857144,3,1,True,11,1
71,1,128,2048,0.17901437144983953,1,1,64,1,RS,True,True,True,True,True,2,1,35,0.17907574283587477,9.262364488529418e-05,0.17904505714285715,25,17,True,1,1
72,128,1024,1024,0.10522195591441862,1,64,64,32,RS,False,False,True,False,False,26,8,35,0.10548992979986706,0.00040443469844478347,0.10535594285714284,4,30,True,1,8
73,2048,1024,2048,0.24049195180333646,8,64,128,16,RS,False,True,False,False,False,20,1,35,0.24052301962523495,4.688854348563058e-05,0.2405074857142857,25,1,True,24,1
74,512,1,256,0.1931868345456344,8,128,512,512,RS,True,True,True,True,True,22,1,35,0.19323550831150843,7.345999327691774e-05,0.19321117142857142,13,17,True,1,1
75,1024,512,512,0.13852878103183527,8,16,128,16,RS,False,False,False,True,False,12,8,35,0.1385560189681647,4.110835855221413e-05,0.13854239999999998,20,5,True,1,1
76,1024,2048,1024,0.14290952938394705,8,256,512,1,RS,True,False,False,True,True,24,8,35,0.14293801347319576,4.298909211435566e-05,0.1429237714285714,1,7,True,3,1
77,1,1024,2048,0.2792969509974666,1,32,32,32,RS,False,False,False,False,False,1,1,35,0.27935184900253335,8.285381274096104e-05,0.2793244,16,14,True,1,32
78,1,2048,2048,inf,1,64,64,1,RS,True,True,False,True,True,27,32,1,inf,inf,inf,1,28,False,27,1
79,128,2048,1,0.14354336830695308,8,256,128,64,RS,False,True,False,False,False,22,8,35,0.14356526026447552,3.304003755495225e-05,0.1435543142857143,1,2,True,8,1
80,256,512,64,inf,32,64,64,1,RS,True,True,False,False,True,13,1,1,inf,inf,inf,28,27,False,1,1
81,1,1024,1,0.0928152367636672,1,128,128,128,RS,True,True,False,False,True,8,8,35,0.09288335752204709,0.00010281001197969645,0.09284929714285714,1,3,True,20,8
82,1,1024,1024,0.10290530887431613,8,512,1,1,RS,True,True,True,True,True,20,8,35,0.10299423398282674,0.00013420859791795042,0.10294977142857144,1,9,True,28,1
83,2048,1024,512,0.0934722783894592,1,512,512,512,RS,True,True,True,False,True,22,8,35,0.09357417303911222,0.0001537826413069647,0.09352322571428572,22,1,True,12,8
84,2048,256,128,0.10870029009706943,8,128,16,32,RS,True,True,False,False,True,10,1,35,0.1087277670457877,4.146908364021565e-05,0.10871402857142856,1,28,True,2,8
85,1,512,128,0.19576087475146497,8,128,32,512,RS,False,True,True,True,True,29,8,35,0.19588478239139206,0.00018700534533449675,0.19582282857142852,2,27,True,1,1
86,1024,2048,512,inf,1,128,32,32,RS,False,False,True,True,True,13,32,1,inf,inf,inf,14,9,False,1,1
87,2048,1,1024,0.13475469446599733,1,128,128,128,RS,True,True,False,False,True,4,8,35,0.13478033410543125,3.869615811758538e-05,0.1347675142857143,19,20,True,1,1
88,1024,1024,128,0.16649806925281005,1,128,32,256,RS,False,True,True,False,False,20,8,35,0.16665615931861852,0.00023859454806710755,0.16657711428571428,29,1,True,12,1
89,2048,512,1,0.20958583628817393,1,256,1,64,RS,True,True,True,True,False,18,1,35,0.2099002208546832,0.00047447917224885606,0.20974302857142857,1,8,True,30,32
90,128,128,128,0.1018603798508393,8,16,32,16,RS,True,False,True,False,True,17,1,35,0.1019772201491607,0.0001763390889329812,0.1019188,1,2,True,14,8
91,2048,2048,1024,0.18103074591975105,8,256,32,64,RS,True,True,True,True,False,12,8,35,0.18105999693739183,4.4146564800374635e-05,0.18104537142857144,19,1,True,27,1
92,64,1024,1024,0.13057808791193262,8,128,256,64,RS,True,False,True,True,True,21,8,35,0.13059928351663883,3.198907976934851e-05,0.13058868571428572,23,8,True,1,1
93,1,1,64,0.2587300371708182,1,32,128,32,RS,False,False,False,True,True,18,1,35,0.25903744854346755,0.0004639550066151471,0.2588837428571429,1,10,True,14,32
94,2048,2048,256,0.11427264102669672,1,16,16,1,RS,False,False,False,True,True,13,8,35,0.11442907325901756,0.00023609249311683337,0.11435085714285714,14,1,True,25,8
95,1,2048,1024,0.14814053234872496,32,64,64,128,RS,False,True,False,False,False,14,1,35,0.1482647247941322,0.0001874351828102236,0.14820262857142857,1,16,True,16,1
96,256,1,2048,0.09660175197623803,1,64,16,256,RS,True,False,False,True,True,19,8,35,0.09663322516661914,4.7500338473552655e-05,0.09661748857142859,14,1,True,16,8
97,64,512,64,0.09675378063335048,8,64,512,32,RS,True,True,True,True,True,18,1,35,0.09678317365236379,4.436087778156563e-05,0.09676847714285713,30,30,True,1,8
98,2048,1,128,0.2478964868573082,1,128,32,128,RS,True,False,True,True,True,21,1,35,0.24806168457126326,0.00024932163638029383,0.24797908571428573,12,1,True,21,32
99,64,512,2048,0.289293615739556,1,128,512,1,RS,False,True,True,False,False,13,1,35,0.28940684140330114,0.00017088376763407738,0.28935022857142856,24,6,True,1,32
100,256,128,512,0.1105413624327824,1,1,128,32,RS,False,True,True,False,True,8,8,35,0.11057138042436046,4.530410622467185e-05,0.11055637142857143,13,27,True,1,8
101,64,512,64,0.2584342626313377,1,64,256,1,RS,True,True,True,False,True,12,1,35,0.25857768022580513,0.0002164503883393242,0.2585059714285714,24,20,True,1,32
102,2048,64,1,inf,1,128,32,32,RS,True,False,False,True,True,9,32,1,inf,inf,inf,9,1,False,4,1
103,512,512,2048,0.1210246882660487,1,64,256,256,RS,False,True,False,False,False,19,1,35,0.12105279744823699,4.242327047212405e-05,0.12103874285714285,8,9,True,1,1
104,512,2048,1,0.09539536993116968,1,16,128,64,RS,True,False,True,False,False,1,1,35,0.0956044529259732,0.0003155546959801131,0.09549991142857144,2,8,True,1,8
105,64,128,1024,0.09557711540887859,8,16,128,64,RS,True,True,True,True,True,22,1,35,0.0956645245911214,0.000131920713850621,0.09562082,25,1,True,29,8
106,1024,128,1024,inf,1,32,1,512,RS,True,False,True,True,True,6,32,1,inf,inf,inf,12,1,False,25,1
107,512,256,512,0.09090538634620546,1,16,256,256,RS,True,False,True,True,False,30,8,35,0.09092999079665168,3.713381802099376e-05,0.09091768857142857,1,10,True,20,8
108,1024,2048,512,0.24832357129424118,32,1,256,16,RS,True,False,True,True,False,28,1,35,0.24836282870575874,5.9248532230159656e-05,0.24834319999999996,2,1,True,17,1
109,256,1024,1,0.31551698719985216,1,256,1,64,RS,False,False,False,True,False,25,1,35,0.31590209851443357,0.0005812222266351283,0.31570954285714287,17,1,True,4,32
110,2048,2048,256,0.12736422589278348,8,64,128,64,RS,True,True,True,False,True,9,8,35,0.1275126883929308,0.00022406432021149008,0.12743845714285715,30,13,True,1,1
111,128,1024,1,0.13263992338441583,1,16,32,32,RS,True,True,True,False,True,15,1,35,0.13269110518701271,7.724520195125122e-05,0.13266551428571427,25,16,True,1,1
112,512,1024,2048,0.13352346805596396,8,512,512,32,RS,False,False,True,True,True,12,8,35,0.1335488748011789,3.834466676589709e-05,0.13353617142857144,24,7,True,1,1
113,2048,512,256,0.12475125312440272,1,32,128,64,RS,False,True,False,False,True,29,1,35,0.12477908973274013,4.2011893359779315e-05,0.12476517142857142,1,24,True,20,8
114,512,1024,256,0.11496937660885069,1,128,64,32,RS,True,False,False,True,True,15,8,35,0.11499542339114933,3.931063105936736e-05,0.11498240000000001,1,2,True,23,8
115,1,512,128,0.12773814933501265,1,16,64,1,RS,False,True,False,False,False,23,1,35,0.12776825066498737,4.542988317962336e-05,0.1277532,24,1,True,22,8
116,128,64,128,inf,1,16,32,32,RS,True,False,False,True,True,15,32,1,inf,inf,inf,10,4,False,1,1
117,256,2048,64,0.08978936823217537,8,64,1,1,RS,False,False,True,False,False,21,1,35,0.08982449462496747,5.301386757351361e-05,0.08980693142857142,12,10,True,1,1
118,2048,512,512,0.18824255913769797,1,1,1,32,RS,False,False,False,False,True,9,32,35,0.18830881229087346,9.99913628923103e-05,0.1882756857142857,1,26,True,13,1
119,1024,1024,1,0.09053433472180869,8,256,128,1,RS,True,False,True,False,False,17,1,35,0.09055855670676274,3.6556588953544246e-05,0.09054644571428572,18,1,True,30,8
120,128,2048,64,0.28083343118814025,32,32,128,16,RS,False,False,False,True,False,17,1,35,0.28144662595471676,0.0009254530160402297,0.2811400285714285,1,30,True,30,1
121,1024,1,1,0.09842990409080768,1,16,64,256,RS,True,False,True,True,True,4,1,35,0.09845701019490663,4.0909393163179494e-05,0.09844345714285715,1,13,True,15,8
122,64,1024,128,0.18409840795383214,1,16,256,32,RS,True,True,True,False,False,1,8,35,0.18413456347473928,5.456706040856976e-05,0.1841164857142857,28,1,True,14,1
123,1,64,1024,0.10969289903673844,1,16,16,16,RS,True,False,False,True,True,25,8,35,0.10988350096326156,0.0002876624807950158,0.1097882,29,12,True,1,8
124,1024,512,1024,0.10568217572954057,1,1,64,32,RS,True,False,True,False,False,2,32,35,0.10620479569903087,0.0007887546557319166,0.10594348571428572,26,4,True,1,1
125,2048,1,2048,0.09380900921666066,1,1,128,64,RS,True,True,False,False,True,22,8,35,0.09383916792619651,4.551648223558162e-05,0.09382408857142858,7,1,True,8,8
126,256,512,2048,0.1096507824160318,8,1,1,1,RS,True,True,False,False,True,17,1,35,0.10968761758396817,5.559280528989357e-05,0.10966919999999998,1,10,True,28,8
127,1024,1,256,0.1291210498147603,1,16,512,256,RS,False,True,True,False,True,5,1,35,0.12927580732809685,0.0002335649540387055,0.12919842857142858,1,4,True,28,32
128,2048,64,2048,0.20265587319255143,8,32,1,512,RS,True,False,False,False,True,1,1,35,0.20267801252173426,3.341337872096856e-05,0.20266694285714285,23,1,True,30,1
129,1,2048,128,0.26202606283348767,1,16,256,16,RS,False,True,False,False,False,30,8,35,0.26206096573794097,5.2676571874885515e-05,0.2620435142857143,1,17,True,11,1
130,2048,1024,2048,0.12069265290381244,1,512,64,32,RS,True,True,False,False,False,15,1,35,0.12071957566761617,4.0632690166959986e-05,0.1207061142857143,27,6,True,1,1
131,1024,1024,256,0.10976634640210436,8,16,512,64,RS,False,False,False,True,True,13,1,35,0.10996765359789565,0.0003038192131609102,0.109867,1,17,True,30,8
132,2048,1,1024,0.12987359065507587,1,512,256,16,RS,False,True,False,True,False,7,8,35,0.129901152202067,4.1596762040391875e-05,0.12988737142857143,1,17,True,26,8
133,256,512,128,0.19542741707106853,1,16,32,32,RS,True,False,False,True,False,21,8,35,0.19550155435750294,0.00011189034719723865,0.19546448571428574,3,1,True,14,1
134,1024,512,1024,0.11217009684693516,1,1,128,256,RS,False,False,False,True,True,16,1,35,0.11219916029592197,4.3863480230815546e-05,0.11218462857142857,1,28,True,8,8
135,256,256,512,0.11398496973788642,8,64,256,16,RS,False,True,True,True,False,10,8,35,0.11411114454782788,0.0001904270303227747,0.11404805714285715,4,15,True,1,1
136,512,2048,2048,0.16146100618767809,1,512,64,128,RS,True,False,True,True,True,5,8,35,0.16158150809803626,0.0001818653101072559,0.16152125714285717,4,2,True,1,1
137,256,1024,1024,0.20163630644744207,8,1,64,256,RS,True,False,False,False,False,7,8,35,0.2017292364097008,0.00014025285038392587,0.20168277142857144,3,1,True,30,1
138,256,256,512,0.10569460529234771,1,16,32,1,RS,True,True,False,True,False,24,1,35,0.10573093756479514,5.4833819446597134e-05,0.10571277142857143,25,22,True,1,8
139,1,1,128,0.09019857795388292,1,64,512,512,RS,False,False,True,False,False,14,1,35,0.09022081633183135,3.3562866263725406e-05,0.09020969714285713,1,23,True,2,8
140,1024,1024,512,0.1023232346968063,1,128,64,16,RS,False,False,True,False,True,20,1,35,0.10234796530319369,3.732421657392374e-05,0.1023356,8,1,True,2,8
141,512,64,1,0.11049061082989249,1,64,64,512,RS,False,True,False,True,True,10,1,35,0.11053418917010753,6.576981504785049e-05,0.11051240000000001,1,2,True,6,8
142,64,64,256,0.09559838227661781,8,128,64,32,RS,False,True,True,False,False,16,1,35,0.09561650915195365,2.735765594446048e-05,0.09560744571428573,25,1,True,6,8
143,2048,2048,2048,0.1358518768654107,1,128,32,128,RS,False,False,True,False,True,12,1,35,0.135886008848875,5.151307343474908e-05,0.13586894285714285,1,20,True,16,1
144,2048,512,1,inf,1,1,1,128,RS,True,False,False,False,False,6,1,1,inf,inf,inf,1,3,False,26,32
145,256,1024,512,0.22732406786971898,8,128,128,256,RS,False,True,False,False,True,7,1,35,0.22749741784456667,0.0002616252874253734,0.22741074285714283,1,27,True,29,1
146,512,256,2048,0.28723381876740434,1,128,256,32,RS,False,True,True,True,True,22,1,35,0.2875580669468813,0.0004893656501960893,0.2873959428571428,28,3,True,1,32
147,1,256,2048,0.21586012488375478,1,1,256,512,RS,False,False,False,True,True,6,1,35,0.21605147511624517,0.0002887918479261014,0.21595579999999998,1,14,True,5,32
148,512,1024,512,0.12044017790209312,1,64,16,256,RS,False,False,False,False,True,8,8,35,0.12057845066933544,0.00020868565169769037,0.12050931428571428,21,29,True,1,8
149,1,1,256,0.13132106281003036,1,1,1,16,RS,True,False,True,False,False,6,8,35,0.13135910861854105,5.741994249316382e-05,0.1313400857142857,21,2,True,1,1
150,2048,1024,128,0.11897383559617888,8,16,256,128,RS,False,False,False,False,False,25,1,35,0.11900405011810683,4.560071607028179e-05,0.11898894285714286,27,5,True,1,8
151,64,512,1024,0.23234310578552955,1,1,128,64,RS,False,True,False,False,True,13,32,35,0.23237632278589906,5.013215188939336e-05,0.2323597142857143,6,1,True,4,1
152,512,64,1024,0.15388811422850562,1,64,64,64,RS,False,True,False,False,False,16,1,35,0.15391497148578004,4.0533825632525536e-05,0.15390154285714283,1,6,True,5,1
153,2048,1,64,0.22446444936666893,32,32,512,64,RS,False,True,False,True,False,7,1,35,0.22449097920475963,4.0039674202022736e-05,0.22447771428571428,18,11,True,1,1
154,1,128,1,inf,1,512,64,512,RS,False,True,True,True,True,5,32,1,inf,inf,inf,15,12,False,1,1
155,2048,128,64,0.22211740296653668,1,32,128,32,RS,True,False,True,True,True,27,1,35,0.22217419703346333,8.571540951644201e-05,0.2221458,4,1,True,20,1
156,1024,64,64,0.10732662768734165,1,16,1,256,RS,False,True,True,True,False,27,1,35,0.10735354374122978,4.0622563349218394e-05,0.10734008571428572,18,1,True,22,8
157,256,512,512,0.19122473451137406,8,1,512,128,RS,False,False,True,True,False,19,1,35,0.19125452263148307,4.4957176903161116e-05,0.19123962857142857,28,1,True,5,1
158,512,512,512,0.08917761707643142,8,1,128,256,RS,True,True,True,False,False,29,1,35,0.08923068006642575,8.008434971570786e-05,0.08920414857142858,25,17,True,1,8
159,128,2048,64,0.10105182579586763,1,1,512,1,RS,False,False,True,False,True,27,1,35,0.10108188848984664,4.537157250786773e-05,0.10106685714285714,24,12,True,1,8
160,1,128,1,0.08812080622089455,8,1,128,1,RS,True,False,True,False,False,16,1,35,0.08820457663624831,0.00012642897129880217,0.08816269142857143,2,11,True,1,8
161,256,512,64,0.21793002586998447,1,1,256,1,RS,False,False,False,True,False,10,1,35,0.21795608841572975,3.933442175364761e-05,0.2179430571428571,19,18,True,1,1
162,2048,128,64,0.11896234566390444,8,16,128,16,RS,True,False,False,True,True,10,1,35,0.11899045433609555,4.2422500768207e-05,0.1189764,1,10,True,24,8
163,1,512,512,0.23790025720943017,1,128,32,16,RS,True,True,False,False,False,8,1,35,0.23799499993342701,0.0001429887279701825,0.2379476285714286,5,1,True,11,1
164,1024,2048,512,0.0894073404424363,1,64,64,64,RS,True,False,True,True,False,10,8,35,0.0894546252718494,7.136376625917348e-05,0.08943098285714285,15,23,True,1,8
165,1024,1,512,0.09093103414319334,8,64,256,256,RS,True,True,True,True,False,12,1,35,0.09095500585680669,3.61788714978391e-05,0.09094302000000001,27,1,True,17,8
166,1024,512,128,inf,32,128,64,1,RS,True,False,False,False,True,24,1,1,inf,inf,inf,4,28,False,1,1
167,1024,2048,2048,0.20799072138799257,8,32,1,512,RS,True,False,False,True,False,16,1,35,0.20815910718343594,0.0002541331902120359,0.20807491428571426,30,5,True,1,1
168,256,2048,1024,0.11499106289710169,8,32,1,128,RS,False,False,False,True,True,29,1,35,0.1150423656743269,7.742778070234063e-05,0.11501671428571429,1,12,True,30,8
169,64,2048,1,0.12468671945609205,1,64,512,1,RS,False,True,False,True,False,10,8,35,0.12472842340105081,6.294091819852525e-05,0.12470757142857143,6,23,True,1,8
