id,RT1_K,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
1,2,2,8,False,1,8,2,1,512,15,4.250120062127076,512,1,32,DLMT,2,True,True,True,1,32,False,30,1,8,512,1,10,1,13,1,4.427652999999999,32,True,0.2864381426433987,True,4.605185937872923
2,1,1,8,False,16,32,4,4,256,5,3.8554143908140683,1,1,256,DLMT,4,False,True,False,16,2048,True,9,30,1,128,8,10,512,1,20,3.8628419999999997,2,False,0.011983976635491238,True,3.870269609185931
3,8,2,2048,False,8,1,8,4,2048,25,4.298617321605147,128,2,4,DLMT,4,False,False,True,2048,2048,False,1,26,6,256,4,10,4,5,1,4.326963,4,True,0.04573395544887842,True,4.355308678394853
4,1,2,2048,False,8,8,32,512,32,29,15.290424188614665,16,2048,2048,DLMT,8,False,False,True,2048,1,True,27,8,1,2048,1,10,1024,5,1,16.40608,8,True,1.8000399377791592,True,17.521735811385334
5,2,4,1024,False,8,1,4,8,8,1,2.975877204363409,1,1024,32,DLMT,1,True,True,False,8,1,True,16,1,1,128,1,10,256,3,24,3.175561,2,False,0.3221771476517229,True,3.375244795636591
6,16,1,64,False,4,2048,4,2,2048,1,3.4558991307333056,1,2,32,DLMT,1,True,False,True,8,128,False,19,1,16,1,1,10,2,22,28,3.473010000000001,4,True,0.027607303019309987,True,3.490120869266696
7,8,4,512,False,8,128,2,16,1024,1,17.16522990658176,1,128,1,DLMT,8,True,True,True,16,4,False,8,1,20,1024,2,10,256,9,6,17.18586,2,True,0.033285348127967476,True,17.206490093418243
8,2,2,16,False,2,4,2,256,2,1,4.322633991979501,2,8,32,DLMT,2,True,True,False,8,2048,True,24,21,1,1024,32,10,256,29,21,4.413648,1,True,0.14684533317746268,True,4.5046620080204995
9,2,2,1,False,32,1,32,1,256,1,5.745096523412967,1,16,16,DLMT,1,True,False,False,4,512,False,1,7,5,2,32,10,8,11,4,5.745369000000001,2,False,0.00043962370272757555,True,5.745641476587035
10,2,32,1024,False,1,512,2048,256,1,1,2.313168443773486,1,16,2,DLMT,2,False,False,False,1,64,True,1,10,28,512,4,10,1,21,1,2.533809,1,False,0.35598955255597037,True,2.7544495562265143
11,4,8,128,False,1,2,8,2,8,1,3.3290128057323782,1,1,4,DLMT,4,True,True,False,1,32,True,1,7,14,4,2,10,1024,23,10,3.408689,8,False,0.12855248931467644,True,3.4883651942676215
12,16,1,1,False,2,128,64,1024,1,30,17.39566485923876,2048,4,32,DLMT,2,True,True,True,1,32,False,2,1,21,1,16,10,1,12,1,17.430639999999997,4,True,0.05643017278017151,True,17.465615140761233
13,1,32,4,False,2,8,32,2048,64,2,3.482076476326616,512,1,32,DLMT,4,True,True,True,1,2048,True,20,22,1,64,2,10,2048,1,2,3.4880940000000002,16,True,0.009708893036798791,True,3.4941115236733844
14,4,8,8,False,2,2,2,16,4,15,2.5814245942495253,4,2,2048,DLMT,32,False,False,True,64,2048,True,23,1,14,256,1,10,256,30,1,2.585079,1,False,0.0058961520502782165,True,2.5887334057504745
15,2,2,256,False,8,1,1,16,2,28,5.1996747397051095,1,4,512,DLMT,2,True,False,False,32,2048,False,1,29,15,8,1,10,128,24,1,5.2071320000000005,32,True,0.012031816820414149,True,5.214589260294892
16,2,1,8,False,4,128,8,1,64,1,3.7611272686394015,128,8,2,DLMT,16,True,True,False,2048,2,True,14,30,1,1024,4,10,2,13,22,3.7832149999999998,2,True,0.035637154558129346,True,3.805302731360598
17,1,4,1,False,2,128,1,8,1024,20,5.647593684277743,2,1,1024,DLMT,1,False,False,False,2048,2048,False,17,9,1,256,1,10,1,30,1,5.647782,1,False,0.0003038354817988584,True,5.647970315722257
18,8,2,512,False,4,1,1,1,32,5,12.265865638487899,8,512,4,DLMT,1,True,False,False,1,1,False,10,1,22,16,16,10,2048,1,21,13.15992,2,True,1.4425000442287688,True,14.0539743615121
19,2,1,16,False,32,8,2,8,64,1,3.3513129007360036,4,16,1,DLMT,4,True,False,True,256,128,False,30,11,1,8,4,10,1024,28,8,3.351625,4,False,0.0005035523805921455,True,3.351937099263996
20,1,2,2048,False,4,512,4,4,4,1,4.444298834166407,1,64,512,DLMT,2,True,True,True,512,512,True,17,27,1,2048,16,10,32,14,4,4.448747,1,False,0.007176833633295443,True,4.453195165833593
21,2,1,1024,False,2,32,8,2,8,5,2.1885279650671325,128,1024,8,DLMT,8,True,False,True,128,32,True,1,10,24,512,2,10,16,21,1,2.2084870000000003,4,True,0.032202637795683775,True,2.228446034932868
22,4,8,2,False,8,16,64,2,128,11,3.879420087283933,1024,2,1,DLMT,2,True,True,True,2048,2048,False,24,1,27,1,2,10,16,25,1,3.8797399999999995,4,False,0.0005161588902654686,True,3.880059912716066
23,32,2,32,False,2,2,2,32,32,1,5.746102397508545,256,1,1,DLMT,32,False,True,False,256,16,True,1,17,21,32,1,10,64,20,12,5.749642,2,False,0.005710924268452612,True,5.753181602491455
24,2,1,128,False,8,256,1,4,512,22,5.556137835264178,256,2,4,DLMT,1,False,True,True,2048,64,False,9,19,1,1,8,10,32,1,16,5.55631,4,False,0.00027777688888744155,True,5.556482164735821
25,8,4,128,False,8,8,1024,2,1,6,3.031837288823524,8,128,1,DLMT,2,False,True,False,1,1,True,30,25,1,256,1,10,2,26,1,3.0896850000000002,16,False,0.0933336154073118,True,3.1475327111764764
26,8,2,16,False,8,64,64,4,1024,3,8.003389323655428,128,1,1,DLMT,4,True,False,True,1024,16,True,1,27,1,512,2,10,256,1,6,8.010884,16,True,0.012092185245025014,True,8.018378676344573
27,2,1,512,False,16,4,256,32,512,1,5.2540008924291,8,256,16,DLMT,8,False,False,False,256,2048,False,9,1,12,256,4,10,128,4,12,5.254903,1,False,0.001455493387137017,True,5.255805107570899
28,2,1,1,False,32,16,4,512,2048,5,16.758279446124536,2,2048,4,DLMT,4,True,True,True,1024,512,True,23,1,5,1024,1,10,1,25,1,18.99355,1,True,3.6064673599659813,True,21.22882055387546
29,1,2,512,False,4,2,1024,64,2048,5,3.216705329201475,1,1,1,DLMT,4,False,False,True,4,2048,True,30,12,1,1,4,10,512,1,4,3.4432199999999993,4,True,0.36546706409743684,True,3.6697346707985234
30,4,8,1024,False,8,1,1,128,32,1,21.761024522363545,8,16,1,DLMT,32,True,False,True,256,512,True,5,16,1,2048,1,10,1,1,25,21.772330000000004,1,False,0.018240671588513488,True,21.783635477636462
31,1,8,1,False,1,2048,8,2,2048,14,4.7022453885729965,4,2048,32,DLMT,1,True,True,False,8,1,False,1,8,3,2048,1,10,8,19,1,4.702581,16,False,0.0005414877653282239,True,4.702916611427004
32,2,4,4,False,8,64,1024,256,1024,24,17.569540458361775,8,2,256,DLMT,16,False,False,True,2048,1,True,1,11,30,64,4,10,2048,1,18,17.575619999999994,4,False,0.009808955092158622,True,17.581699541638212
33,32,1,512,False,2,32,64,4,512,18,3.0566232713898063,2,8,2,DLMT,1,True,False,False,1,8,True,28,1,28,512,32,10,32,1,10,3.092264,1,False,0.05750405658733998,True,3.127904728610194
34,1,16,512,False,2,8,1,64,2048,1,15.456290947088561,128,256,4,DLMT,1,True,True,True,1,64,True,1,7,27,8,16,10,256,13,20,15.47448,4,False,0.029346883991320002,True,15.492669052911438
35,8,1,1,False,2,32,1,32,2048,9,10.389415024690214,4,16,1,DLMT,4,False,False,False,8,8,True,16,26,1,2048,16,10,32,29,1,10.53095,4,False,0.22835771171563282,True,10.672484975309787
36,2,32,512,False,2,64,32,32,1024,1,4.182003941183301,1,512,256,DLMT,4,True,False,False,1,1,True,1,15,30,512,2,10,64,15,19,4.257361,16,False,0.12158383802545454,True,4.3327180588167
37,1,2,1,False,4,256,8,1,16,23,3.6632120992391113,2048,512,4,DLMT,16,False,False,False,2048,4,True,20,19,1,2048,4,10,32,1,30,3.6724229999999998,4,False,0.01486120456086928,True,3.6816339007608883
38,8,4,1024,False,1,4,4,1024,8,1,11.465531587854414,256,4,512,DLMT,1,True,True,False,512,512,True,1,29,24,128,8,10,1024,27,7,11.47278,2,True,0.011694853568985175,True,11.480028412145586
39,16,4,1,False,2,512,2048,4,2048,1,2.462425001552822,64,2048,1,DLMT,1,True,False,False,64,4,True,5,16,1,2048,1,10,128,16,26,2.472744,32,True,0.016649049942864577,True,2.483062998447178
40,32,2,128,False,2,4,4,2,1,20,4.799878712213012,2048,8,16,DLMT,4,False,False,False,2048,64,True,12,30,1,1,4,10,2048,11,1,4.803457,2,True,0.005773340540796252,True,4.807035287786988
