id,speedup,T2_K,T2_J,T2_I,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,RT_I,cost_mean,U_J,U_I,U_K,points
1,2.177302581551053,64,128,256,2,64,128,1,DLMT,True,False,True,True,False,30,8,8,1.4136849999999996,12,1,30,219
