id,RT1_J,T1_Ja,RT1_I,RT1_T,mean_confidence_interval_inf,T1_I,T1_J,technique,T1_T,SCR,T1_Ia,U1_T,T1_Ta,U1_J,U1_I,VEC,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
1,32,512,2,2,1.399431648684031,512,64,RS,64,True,512,1,1,14,22,False,False,10,2.638181191653014e-05,1.399448,True,False,1.399464351315969
2,2,2048,4,4,1.073650104997588,128,2048,RS,32,True,1024,26,512,18,1,True,False,10,1.757839583122821e-05,1.073661,True,False,1.073671895002412
3,4,8,16,4,inf,128,8,RS,2,False,512,11,256,20,1,False,False,1,inf,inf,False,False,inf
4,8,64,1,1,0.5891714923922957,1024,32,RS,8,True,1024,6,1,1,24,True,False,10,4.454312517101061e-05,0.5891991,True,False,0.5892267076077042
5,8,8,4,4,inf,16,1,RS,256,False,1,1,512,23,12,True,False,1,inf,inf,False,False,inf
6,1,16,8,2,0.08785310942559373,4,1,RS,1,False,2048,17,2,16,1,True,False,10,0.02169343068854947,0.10129859000000001,True,True,0.11474407057440629
7,4,8,4,16,0.5655830289531257,16,2,RS,2,False,128,21,64,1,16,False,False,10,0.10191800152382308,0.6287513,True,True,0.6919195710468743
8,16,1,1,2,1.179730028999227,128,1024,RS,8,False,256,1,512,2,18,False,False,10,2.5768197453443276e-05,1.179746,True,False,1.179761971000773
9,2,512,8,4,inf,8,16,RS,128,False,16,10,1,16,1,False,False,1,inf,inf,False,False,inf
10,1,32,1,1,1.7987051384688075,1,4,RS,512,False,2048,9,512,26,1,False,False,10,0.002657106697142604,1.8003519999999997,True,True,1.801998861531192
11,8,32,2,8,1.8816777864822296,128,16,RS,2,True,1,1,512,23,13,False,False,10,6.0041652209104395e-05,1.8817150000000002,True,False,1.8817522135177709
12,4,64,8,2,1.823568442428066,2048,1,RS,1,False,1,1,2048,2,17,True,False,10,9.286549412990491e-05,1.8236260000000002,True,False,1.8236835575719343
13,4,1024,2,2,2.3164207542936874,64,4,RS,4,False,1,30,1,9,1,False,False,10,0.0006651323176632065,2.3168330000000004,True,False,2.3172452457063133
14,8,2048,2,2,1.6358230166673606,2,4,RS,1024,True,64,9,1,1,13,False,False,10,0.009816121484578283,1.6419070000000002,True,True,1.6479909833326398
15,8,1,4,1,0.2901262489747363,4,16,RS,4,True,32,1,32,22,24,True,False,10,0.03499826538558733,0.31181800000000004,True,True,0.33350975102526376
