id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,32,1,256,1,21,25,1,SIMA,1,256,256,64,0.20002781729296787,0.2000548684213178,4.082642201680227e-05,1,0.20004134285714284,1
2,True,35,False,8,512,128,128,1,16,6,SIMA,4,512,256,512,0.11773661071327321,0.1177569321438697,3.066974844024264e-05,1,0.11774677142857146,1
3,True,35,False,1,64,128,128,1,3,6,SIMA,26,256,128,1024,0.12509975998504644,0.12520332572923928,0.00015630471025845542,8,0.12515154285714286,1
4,True,35,False,1,64,16,256,1,5,12,SIMA,3,2048,256,1024,0.13640466312348748,0.13653213687651244,0.00019238743647724326,1,0.13646839999999996,8
5,True,35,False,1,32,512,16,18,12,1,SIMA,7,1024,2048,2048,0.34134753760355596,0.3420792052535869,0.0011042560543050664,32,0.34171337142857144,1
6,True,35,False,1,64,16,256,1,18,6,SIMA,15,2048,512,128,0.13397999649202116,0.13407474636512165,0.00014299951762441598,1,0.1340273714285714,8
7,True,35,False,1,64,128,32,9,27,1,SIMA,19,2048,2048,512,0.21641140218346303,0.2165676835308227,0.00023586477274151982,1,0.21648954285714286,32
8,True,35,False,1,512,64,32,29,19,1,SIMA,27,2048,64,1,0.1284407870234523,0.1285912129765477,0.00022702762575762135,8,0.128516,1
9,True,35,False,8,1,32,16,8,11,1,SIMA,6,64,2048,2048,0.252468230614226,0.2526123408143453,0.0002174956907853651,1,0.25254028571428566,8
10,True,35,False,1,64,32,128,6,19,1,SIMA,11,2048,256,128,0.12416382577206958,0.12418828851364463,3.6919946492101807e-05,8,0.12417605714285711,1
11,True,35,False,1,512,128,256,1,19,14,SIMA,1,1,2048,1,0.13153826084718567,0.1315828248671,6.725743415400002e-05,1,0.13156054285714283,8
12,True,35,False,1,512,128,512,1,18,13,SIMA,2,1,2048,1,0.14512108603420543,0.14524382825150883,0.00018524645249846363,1,0.14518245714285713,32
13,True,35,False,1,512,64,256,1,20,14,SIMA,2,1,2048,1,0.14124598529209273,0.14133972899362154,0.00014148097153371072,1,0.14129285714285714,1
14,True,35,False,1,256,64,128,1,18,13,SIMA,1,1,2048,1,0.1348206098698607,0.13485824727299642,5.680356413077732e-05,1,0.13483942857142855,8
15,True,35,False,1,256,64,512,1,18,14,SIMA,2,1,2048,1,0.12280186833164909,0.12283933166835094,5.6540857540618855e-05,8,0.12282060000000002,8
16,True,35,False,1,128,64,512,1,19,13,SIMA,1,1,1024,1,0.12124108140016712,0.12127217574269,4.692856925418616e-05,8,0.12125662857142856,8
17,True,35,False,1,64,64,256,1,20,12,SIMA,1,1,512,1,0.12402210969013272,0.12404606173843868,3.614919199142181e-05,8,0.1240340857142857,1
18,True,35,False,1,64,64,512,1,19,13,SIMA,2,1,2048,1,0.12079549661122276,0.12082381767449153,4.2743048127915004e-05,8,0.12080965714285714,8
19,True,35,False,1,32,32,512,1,18,14,SIMA,2,1,2048,64,0.12099463032547239,0.12107091253167046,0.00011512752822458198,8,0.12103277142857143,8
20,True,35,False,1,32,128,256,1,20,14,SIMA,3,1,1024,64,0.12293667240390456,0.12312235616752402,0.00028023983314588415,8,0.12302951428571429,1
21,True,35,False,1,64,128,256,1,19,12,SIMA,2,1,2048,64,0.14708488880560872,0.14713082548010553,6.932908804376125e-05,1,0.14710785714285712,32
22,True,35,False,8,128,64,512,1,20,12,SIMA,2,1,2048,1,0.11623990179278493,0.11642866963578649,0.0002848944236959747,8,0.11633428571428571,1
23,True,35,False,1,128,64,256,1,20,11,SIMA,1,1,2048,1,0.27821146601395674,0.27830013398604314,0.00013382051946010085,32,0.27825579999999994,1
24,True,35,False,1,64,64,256,1,20,12,SIMA,1,1,2048,1,0.330601477632597,0.33118835093883153,0.0008857278321544694,32,0.33089491428571427,1
25,True,35,False,1,256,128,512,1,21,13,SIMA,3,1,2048,1,0.3341983413096816,0.33477863011888986,0.0008757903001266466,32,0.33448848571428574,1
26,True,35,False,1,64,64,256,1,19,12,SIMA,1,1,1024,1,0.12284707193921929,0.12291395663220925,0.00010094450283725823,8,0.12288051428571427,8
27,True,35,False,1,128,32,512,1,19,13,SIMA,2,1,2048,1,0.2608916687543697,0.26098981695991613,0.00014812838887882685,32,0.2609407428571429,1
28,True,35,False,32,64,128,512,1,19,11,SIMA,2,1,2048,1,0.1494638013156796,0.14954991297003478,0.00012996244355464306,1,0.1495068571428572,1
29,True,35,False,32,128,32,512,1,21,13,SIMA,1,1,2048,1,0.152184361446256,0.152214838553744,4.599701853691768e-05,1,0.1521996,1
30,True,35,False,32,64,128,256,1,21,12,SIMA,3,1,1024,64,0.14009456405667245,0.140122407371899,4.202201560989611e-05,1,0.14010848571428572,1
31,True,35,False,8,256,64,512,1,19,11,SIMA,2,1,2048,1,0.11098292128252339,0.11116582157461945,0.00027603892952307406,1,0.11107437142857142,8
32,True,35,False,8,512,128,512,1,18,10,SIMA,2,1,2048,1,0.11405392990838535,0.1140705843773289,2.5135453455390955e-05,1,0.11406225714285713,1
33,True,35,False,1,256,128,512,1,20,11,SIMA,3,1,1024,1,0.13015235705220776,0.13018895723350646,5.5238155993395984e-05,1,0.1301706571428571,1
34,True,35,False,1,512,128,256,1,20,11,SIMA,3,1,2048,1,0.137535860377242,0.1375682539084723,4.888934611206303e-05,1,0.13755205714285715,32
35,True,35,False,1,512,128,512,1,20,12,SIMA,3,1,1024,1,0.12248394626261316,0.12252159659452974,5.6823076657431516e-05,8,0.12250277142857145,1
36,True,35,False,32,256,64,512,1,18,12,SIMA,2,1,2048,1,0.1357578367939956,0.1357767917774329,2.8607462990898555e-05,1,0.13576731428571426,1
37,True,35,False,1,128,128,256,1,20,12,SIMA,1,1,2048,1,0.12154994249339271,0.12158308607803589,5.002135054358321e-05,8,0.1215665142857143,8
38,True,35,False,1,512,64,512,1,19,12,SIMA,3,1,1024,1,0.13161366876331193,0.13174713123668808,0.00020142580342576342,1,0.1316804,1
39,True,35,False,1,256,64,512,1,20,11,SIMA,3,1,2048,1,0.12172600199111139,0.12177714086603147,7.718041413811337e-05,1,0.12175157142857143,8
40,True,35,False,1,256,32,512,1,18,10,SIMA,3,1,2048,1,0.12341545999764582,0.12344894000235414,5.052908639020235e-05,1,0.12343219999999998,8
41,True,35,False,1,256,32,256,1,19,12,SIMA,3,1,2048,1,0.12905759475075895,0.12915954810638397,0.00015387124222437947,1,0.12910857142857146,1
42,True,35,False,1,512,32,256,1,18,12,SIMA,2,1,2048,1,0.12407863957382724,0.1241033032833156,3.722325364936453e-05,1,0.12409097142857142,8
43,True,35,False,1,256,128,512,1,20,10,SIMA,1,1,2048,1,0.12255563452691387,0.12258156547308616,3.9135807498650984e-05,1,0.12256860000000001,8
44,True,35,False,1,256,128,512,1,19,10,SIMA,3,1,1024,1,0.12237106528807573,0.12240087756906709,4.4993641274096326e-05,1,0.12238597142857141,8
45,True,35,False,1,256,128,512,1,19,12,SIMA,1,1,1024,1,0.12815488520732826,0.1281885433641003,5.079795914267744e-05,1,0.12817171428571428,1
46,True,35,False,8,128,64,256,1,19,10,SIMA,2,1,2048,1,0.1159499587693454,0.11602432694494029,0.00011223881245098888,1,0.11598714285714284,8
47,True,35,False,32,256,128,512,1,20,10,SIMA,1,1,2048,1,0.13776877145158717,0.1382194571198414,0.000680189123760174,1,0.1379941142857143,1
48,True,35,False,8,256,64,256,1,18,12,SIMA,1,1,1024,1,0.1124561115004504,0.11248400278526391,4.2094412833970264e-05,1,0.11247005714285715,8
49,True,35,False,8,256,128,512,1,20,12,SIMA,2,1,2048,1,0.11134559035982285,0.11136680964017719,3.202481180941855e-05,1,0.11135620000000002,8
50,True,35,False,1,256,32,512,1,19,10,SIMA,3,1,2048,1,0.12338994303348122,0.12342017125223306,4.562138775188847e-05,1,0.12340505714285714,8
51,True,35,False,1,256,64,256,1,19,11,SIMA,3,1,2048,1,0.12921309031002212,0.1293043954042636,0.0001378005479684593,1,0.12925874285714287,1
52,True,35,False,32,256,64,256,1,19,12,SIMA,1,1,1024,1,0.13760344127832064,0.13763130157882214,4.204765032625786e-05,1,0.1376173714285714,1
53,True,35,False,1,128,32,512,1,18,12,SIMA,2,1,2048,1,0.13358784655362504,0.13366061058923207,0.00010981779343577124,1,0.13362422857142855,1
