id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.24156933551663712,8,16,32,128,11,6,1,RS,19,256,2048,2048,0.24153512162622004,5.1636690009159095e-05,1,0.24155222857142858,1
2,True,35,0.27147224317132135,1,32,1,1,1,17,3,RS,18,2048,64,1024,0.2711931854001072,0.0004211628508531713,32,0.27133271428571426,1
3,True,35,0.1549743270939789,32,128,32,32,1,10,22,RS,27,1,256,256,0.15491344433459253,9.18861940285982e-05,1,0.15494388571428572,1
4,True,35,0.24813750767745124,32,64,512,32,6,5,1,RS,26,1,1,1,0.24810866375112017,4.3532169667021815e-05,1,0.2481230857142857,1
5,True,35,0.18613932990127005,1,16,64,16,3,1,7,RS,28,128,1,128,0.18608604152730138,8.042450636770885e-05,32,0.1861126857142857,1
6,True,35,0.1724683823701482,1,512,32,32,6,1,27,RS,28,256,128,1024,0.17229836048699457,0.00025660242574449384,1,0.17238337142857138,1
7,True,35,0.2683364383638575,1,256,32,64,7,1,18,RS,13,64,512,1,0.2681641330647139,0.0002600486296751407,32,0.2682502857142857,1
8,True,35,0.23288764227323067,8,32,512,64,22,6,1,RS,21,2048,1,256,0.23287178629819794,2.3930341085947565e-05,1,0.2328797142857143,8
9,True,35,0.12205571711177116,8,128,32,1,1,21,28,RS,16,512,128,1024,0.12198965431680026,9.970406824442889e-05,8,0.1220226857142857,1
10,True,35,0.11401152891458023,8,1,64,1,17,15,1,RS,16,1024,1024,1,0.11396864251399123,6.472551778905564e-05,8,0.11399008571428573,1
11,True,35,0.21339072328996844,1,64,128,16,1,11,1,RS,28,2048,1024,128,0.21335864813860306,4.8408837108570465e-05,1,0.21337468571428575,32
12,True,35,0.22492193659403478,1,1,64,1,3,11,1,RS,8,64,1024,1,0.2248809776916795,6.181647623970306e-05,1,0.22490145714285714,8
13,True,35,0.23467878004609666,8,64,512,32,19,1,22,RS,26,128,1,512,0.23457281995390333,0.0001599183363023587,1,0.2346258,1
14,True,35,0.20472817366544305,32,512,16,256,14,29,1,RS,10,256,128,1024,0.204629826334557,0.00014842891516528417,1,0.20467900000000003,1
15,True,35,0.12315446064365723,1,128,128,32,1,9,25,RS,14,64,1,128,0.12307599649919992,0.00011842057874114696,8,0.12311522857142858,8
16,True,35,0.21554706323439865,1,256,128,16,26,25,1,RS,30,2048,256,512,0.2154101367656014,0.0002066537753275843,1,0.21547860000000002,32
17,True,35,0.29136573993232934,1,128,32,32,25,1,30,RS,30,2048,512,128,0.29074380292481355,0.000938647083708836,1,0.29105477142857145,32
18,True,35,0.12023995674687533,1,64,32,32,11,16,1,RS,21,1024,512,1,0.1202115289674104,4.290410760031845e-05,8,0.12022574285714287,8
19,True,35,0.2018257857469721,8,128,512,1,23,25,1,RS,27,512,2048,128,0.20181187139588494,2.09999805636444e-05,1,0.20181882857142852,1
20,True,35,0.15091010630310514,1,32,64,256,1,22,2,RS,23,512,64,2048,0.15081789369689486,0.0001391701938532207,1,0.150864,1
21,True,35,0.1942439133305164,1,64,16,16,10,1,18,RS,27,256,64,1024,0.1941844866694836,8.968860414950268e-05,1,0.1942142,1
22,True,35,0.11947559746641577,1,16,32,1,7,1,2,RS,8,64,2048,64,0.11944628824787,4.4234403454548006e-05,8,0.11946094285714288,8
23,True,35,0.22015908188471228,8,64,64,1,22,8,1,RS,5,1024,512,64,0.22014034668671628,2.8275755822738492e-05,1,0.22014971428571428,1
24,True,35,0.13714137040215657,1,16,128,128,21,1,3,RS,30,1,1,128,0.13709908674070054,6.381584474733789e-05,1,0.13712022857142855,8
25,True,35,0.12242889083838107,1,64,64,512,1,13,24,RS,4,1024,2048,512,0.12235922344733322,0.00010514423912135245,8,0.12239405714285714,8
26,True,35,0.2700329995257045,1,512,256,1,9,1,4,RS,18,128,512,2048,0.2698710004742956,0.00024449411327999497,32,0.269952,1
27,True,35,0.0952645653420246,1,32,512,1,1,12,25,RS,11,1,1,2048,0.09519417751511824,0.00010623154379919057,8,0.09522937142857142,8
28,True,35,0.1165749994428284,1,16,1,256,14,1,17,RS,11,1024,128,128,0.11651557198574303,8.968980557727728e-05,8,0.11654528571428571,8
29,True,35,0.11491573744588908,8,64,1,32,1,14,25,RS,14,256,512,1024,0.11485511969696803,9.148623181793412e-05,8,0.11488542857142856,1
30,True,35,0.1130451160110601,8,256,512,256,1,6,10,RS,25,256,1,1,0.11298568398893993,8.969669527277547e-05,8,0.11301540000000002,1
31,True,35,0.20780587428210098,1,64,512,1,1,10,29,RS,14,1,1024,256,0.20741241143218472,0.0005938266289971529,1,0.20760914285714285,1
32,True,35,0.11151213328791601,8,16,64,512,1,29,8,RS,15,1,1,512,0.11148358099779826,4.3092023031873975e-05,1,0.11149785714285713,8
33,True,35,0.3114186965229907,1,32,64,16,22,6,1,RS,7,2048,64,64,0.3109782177627236,0.0006647845340670109,32,0.31119845714285715,1
34,True,35,0.25982992836253715,8,128,128,16,30,10,1,RS,2,64,256,128,0.25975904306603426,0.00010698234071327186,1,0.2597944857142857,8
35,True,35,0.11906276012683464,1,16,32,64,2,3,1,RS,22,1024,128,2048,0.1190420970160225,3.1185423073046676e-05,8,0.11905242857142857,8
36,True,35,0.12458280806514124,1,1,32,1,1,13,2,RS,26,1,256,64,0.12454633479200164,5.504662216925629e-05,1,0.12456457142857144,32
37,True,35,0.19248610932658755,1,1,32,512,27,29,1,RS,22,1,64,2048,0.1924658906734124,3.0514633491865478e-05,1,0.19247599999999998,32
38,True,35,0.11748939432589474,1,64,512,128,2,4,1,RS,25,1024,512,128,0.11745997710267671,4.439740753600799e-05,8,0.11747468571428572,1
39,True,35,0.1186580314198231,1,256,128,128,18,16,1,RS,12,128,256,2048,0.11862374000874833,5.175368664774265e-05,8,0.11864088571428572,1
40,True,35,0.12284379759305535,1,16,64,128,1,13,29,RS,7,256,128,256,0.12281345954980184,4.578713837767387e-05,8,0.1228286285714286,8
41,True,35,0.2072209141560035,32,64,64,128,27,17,1,RS,2,256,512,256,0.2071847429868536,5.4590677233534325e-05,1,0.20720282857142855,1
42,True,35,0.24098567338437904,8,16,32,32,29,17,1,RS,10,2048,1,2048,0.24096935518704954,2.4627941655852506e-05,1,0.2409775142857143,8
