id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,512,512,1,0.19469633287440344,1,False,128,16,SIMA,True,True,True,True,False,14,1,256,35,0.19486018141131087,0.0002472854155317179,0.19477825714285715,25,18,True,1,1
2,1024,1024,1,inf,1,False,64,1,SIMA,False,False,False,True,False,14,32,1,1,inf,inf,inf,1,3,False,6,1
3,512,128,1024,0.21209582599354995,1,False,64,256,SIMA,True,True,False,False,True,28,8,64,35,0.21213640257787866,6.123946973203883e-05,0.2121161142857143,27,1,True,17,1
4,128,2048,256,inf,32,False,1,128,SIMA,False,True,False,False,True,9,1,1,1,inf,inf,inf,12,1,False,12,1
5,512,256,512,0.1951934931654023,1,False,64,256,SIMA,False,True,True,False,False,1,1,16,35,0.19520707826316913,2.050306099596166e-05,0.19520028571428572,25,24,True,1,1
6,2048,128,1,inf,1,False,1,512,SIMA,False,True,False,True,True,9,32,256,1,inf,inf,inf,1,10,False,7,1
7,256,256,1024,0.11915037247068522,1,False,32,256,SIMA,True,False,True,False,True,25,8,128,35,0.11918002752931472,4.475635629239066e-05,0.11916519999999997,8,16,True,1,1
8,2048,512,128,0.1020340138734618,1,False,32,16,SIMA,False,False,True,True,False,2,8,16,35,0.10205192898368105,2.7038053305122033e-05,0.10204297142857142,19,19,True,1,8
9,1,1,2048,0.20203109296624444,1,False,512,32,SIMA,False,True,True,False,False,4,1,16,35,0.20215479274804132,0.00018669163924307184,0.20209294285714288,1,1,True,19,32
10,128,2048,1,0.18957653359131874,1,False,32,64,SIMA,False,False,False,True,False,30,8,512,35,0.1896566664086813,0.00012093899288484417,0.18961660000000002,3,26,True,1,1
11,1024,128,64,0.09766017231130938,1,False,1,32,SIMA,False,True,True,True,True,8,1,16,35,0.09786755911726203,0.00031299475389748473,0.0977638657142857,1,5,True,10,8
12,512,1024,512,0.10482119325508325,1,False,32,512,SIMA,False,False,True,False,False,1,8,256,35,0.10484097817348818,2.986002720175821e-05,0.10483108571428572,1,8,True,29,8
13,256,1024,512,0.20296151861429482,8,False,128,1,SIMA,False,False,True,True,True,9,8,32,35,0.20308145281427661,0.0001810085035774467,0.20302148571428572,25,1,True,1,1
14,128,256,128,0.1218514794861411,8,False,1,64,SIMA,False,True,False,False,True,18,1,128,35,0.12188366337100177,4.857294115291852e-05,0.12186757142857144,1,23,True,14,8
15,256,512,256,0.181580402140198,32,False,16,128,SIMA,False,False,False,False,False,18,1,128,35,0.18168662643123057,0.0001603170735811766,0.18163351428571428,1,24,True,13,1
16,128,128,256,0.22461790696801662,8,False,16,64,SIMA,False,True,False,True,True,18,8,64,35,0.22493020731769767,0.0004713336060194152,0.22477405714285714,1,22,True,15,1
17,256,128,256,0.09281573489982868,1,False,1,128,SIMA,True,False,True,False,True,17,1,128,35,0.09283771081445703,3.316674828554626e-05,0.09282672285714286,1,22,True,14,8
18,512,256,128,0.22304753901866484,8,False,1,256,SIMA,False,True,True,False,True,16,1,64,35,0.22316108955276373,0.00017137407228942647,0.22310431428571428,1,23,True,15,1
19,256,64,512,0.08961452439908253,8,False,16,64,SIMA,True,False,True,True,False,16,1,128,35,0.08963150988663172,2.5635037247757404e-05,0.08962301714285713,1,21,True,15,8
20,512,1,1024,0.11621496890477662,8,False,16,32,SIMA,True,True,False,True,False,17,1,256,35,0.11628308823808053,0.00010280786120978615,0.11624902857142858,1,22,True,14,8
21,256,1,256,0.13504343044628545,8,False,1,64,SIMA,True,True,False,True,False,17,1,256,35,0.13507096955371448,4.156289554054689e-05,0.13505719999999996,1,20,True,15,1
22,512,1,512,0.13899987944134168,1,False,32,64,SIMA,True,True,True,True,False,17,8,128,35,0.1393272062729441,0.0004940120497580232,0.13916354285714289,1,21,True,14,1
23,256,64,256,0.13978291290024059,8,False,16,32,SIMA,True,False,True,False,False,15,8,64,35,0.13992697281404515,0.0002174197970822019,0.13985494285714287,1,22,True,14,1
