id,RT1_K,RT1_J,T1_Ja,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
26,1,8,64,1,256,1,16,256,30,0.12458514784425628,512,32,16,DLMT,8,True,False,False,2048,1,False,25,1,30,1,8,35,2048,1,10,0.12465074285714284,1,False,0.00019799615333307433,True,0.12471633787002939
27,1,1,1,1,512,64,16,512,12,0.06522430468943209,64,128,16,DLMT,1,True,False,False,1,256,True,1,8,4,512,1,35,2048,8,1,0.06620448857142856,1,False,0.002958649288323636,True,0.06718467245342503
28,1,32,128,1,512,32,32,1024,12,0.2882370888562356,512,64,256,DLMT,1,True,False,True,1,2048,False,1,27,30,512,32,35,512,20,1,0.28918745714285715,1,True,0.0028686520014296123,True,0.2901378254294787
29,1,1,256,32,16,1,16,1,1,0.16337023378895546,64,1,512,DLMT,8,False,False,False,256,1,False,1,13,20,2048,1,35,2048,19,30,0.1634282857142857,1,False,0.00017522761873445348,True,0.16348633763961593
30,1,32,1,1,1,1,16,2048,3,0.13402961427538598,16,256,64,DLMT,1,False,True,False,256,1,False,10,1,4,128,8,35,128,1,22,0.13411368571428572,8,False,0.0002537665711890743,True,0.13419775715318547
31,8,1,2048,1,1,512,1,2048,1,0.10684742700282197,128,256,512,DLMT,1,True,True,False,2048,512,False,28,1,1,1,8,35,1024,22,17,0.10687062857142858,8,False,7.003308838961462e-05,True,0.10689383014003519
32,1,1,256,32,64,128,512,512,1,0.2261951196773913,512,32,256,DLMT,1,False,True,False,1,1024,False,9,23,1,128,1,35,512,2,15,0.2262474,1,False,0.00015780624648147263,True,0.22629968032260867
33,1,32,2048,1,16,1,1,1024,1,0.14777495124020262,256,32,1,DLMT,32,True,False,True,512,256,False,15,1,2,256,1,35,1,3,16,0.15190037142857143,1,True,0.0124524303332682,True,0.15602579161694025
34,1,8,512,1,128,32,32,128,1,0.15339012925793405,1,512,16,DLMT,1,True,True,False,2048,2048,False,23,1,30,512,1,35,1,22,15,0.15438671428571427,1,True,0.0030081555485183317,True,0.15538329931349448
35,1,1,128,8,256,16,128,512,1,0.14654810325863232,16,1,16,DLMT,1,True,True,False,64,512,True,27,1,11,1,1,35,1,2,23,0.14821068571428572,32,False,0.005018444487353928,True,0.14987326816993912
36,1,1,2048,1,256,16,512,2048,23,0.09555553713057463,512,512,32,DLMT,8,False,False,True,1,1,False,1,8,15,256,1,35,1024,1,30,0.0966989342857143,1,True,0.003451302598890773,True,0.09784233144085397
37,32,1,1,1,512,128,128,512,30,0.10948895578071086,32,512,256,DLMT,8,True,True,True,2048,1,True,4,1,29,1024,1,35,128,1,4,0.11032008571428571,1,False,0.002508735382862149,True,0.11115121564786057
38,1,1,1024,1,1,32,512,64,23,0.11513724356486697,16,16,64,DLMT,1,True,False,False,2048,128,False,28,1,27,1,32,35,512,1,4,0.11641688571428571,1,True,0.003862553143574698,True,0.11769652786370445
39,1,1,128,32,512,16,64,2048,1,0.19974325024337883,512,1,256,DLMT,1,False,True,False,2048,2048,True,1,10,17,2048,32,35,1024,6,26,0.20079288571428572,1,True,0.00316828637568755,True,0.2018425211851926
40,1,1,1,1,1,1,1,1,1,0.05050050673125231,1,1,1,DLMT,1,False,False,False,1,1,False,1,1,1,1,1,35,1,1,1,0.05051409428571429,1,False,4.101353743657333e-05,True,0.05052768184017627
41,1,1,256,1,16,1,1,512,1,0.14249824596600935,32,128,256,DLMT,32,True,True,True,1024,1,True,4,1,14,512,1,35,128,26,18,0.14333351428571423,1,True,0.002521226950417237,True,0.1441687826054191
42,1,1,1024,32,64,32,256,1,26,0.18803305478295662,16,1,32,DLMT,8,False,False,False,2048,1,False,30,10,1,64,8,35,1024,29,1,0.18808471428571424,1,False,0.00015593232441004316,True,0.18813637378847187
43,32,1,2048,1,128,128,16,512,23,0.13183680390821195,32,512,1,DLMT,1,False,False,True,256,2048,True,29,1,18,2048,1,35,256,1,22,0.13713742857142858,1,True,0.015999742166289903,True,0.1424380532346452
44,32,1,2048,1,512,32,32,2048,2,0.11790175796173968,256,64,256,DLMT,1,False,True,False,1024,1,True,27,1,3,1,8,35,1,11,1,0.11865508571428572,1,True,0.002273892337838717,True,0.11940841346683176
45,1,1,256,1,512,128,16,1024,12,0.14874792850647417,512,1,16,DLMT,1,True,True,False,1,2048,True,29,1,28,1024,8,35,2048,27,1,0.1493459428571429,8,False,0.0018050845004812244,True,0.14994395720781162
46,32,1,1024,1,32,64,32,2048,29,0.10657590450506645,128,256,1,DLMT,1,True,True,False,1024,64,True,1,1,20,512,1,35,128,1,30,0.10840754285714287,32,False,0.005528733543138103,True,0.11023918120921929
47,32,1,1,1,16,1,16,512,1,0.2118228665496133,512,1,16,DLMT,1,True,True,True,2048,2048,True,19,26,1,1,1,35,256,28,21,0.21323459999999997,1,False,0.004261265916535668,True,0.21464633345038664
48,32,1,128,1,64,32,512,128,1,0.16681978603752506,256,128,128,DLMT,1,True,True,True,512,1024,False,1,29,24,512,1,35,1,29,29,0.1674839714285714,1,True,0.0020048193717812574,True,0.16814815681961776
49,1,32,2048,1,256,1,256,1024,1,0.14795963184622857,512,256,32,DLMT,1,True,True,False,1,256,False,20,1,11,256,8,35,1,20,25,0.1479938857142857,8,False,0.00010339405106638573,True,0.14802813958234284
50,32,1,1,1,1,512,64,1,1,0.13390929219100067,64,16,64,DLMT,1,True,False,True,1,2048,True,1,8,29,64,8,35,1,5,16,0.1362319714285714,8,False,0.007010922541641573,True,0.13855465066614214
51,1,1,2048,1,16,128,16,256,21,0.07129145104582056,128,16,1,DLMT,1,True,True,True,128,128,True,29,1,17,256,1,35,1,7,1,0.0738522342857143,1,False,0.00772963078604268,True,0.07641301752560804
52,1,32,64,1,16,256,32,256,27,0.12822000491512012,1,1,512,DLMT,1,True,True,True,128,1024,False,16,1,14,1,8,35,1,1,25,0.13107457142857143,8,True,0.008616404879350668,True,0.13392913794202274
53,1,1,1,1,256,32,1,1,6,0.116031725777774,16,512,128,DLMT,8,True,False,False,128,256,False,27,30,1,2048,1,35,512,1,20,0.11607377142857142,8,False,0.00012691326300481883,True,0.11611581707936884
54,8,8,2048,1,256,1,1,2048,1,0.12897122874183659,1,1,1,DLMT,8,False,True,False,512,512,False,20,9,1,1024,1,35,2048,4,28,0.12901037142857139,1,False,0.00011815077188896899,True,0.12904951411530619
55,1,32,64,1,1,32,1,64,2,0.15348782493285906,512,64,256,DLMT,32,False,False,False,1,512,True,29,1,16,2048,1,35,1024,1,24,0.15412674285714287,1,False,0.0019285504451768537,True,0.15476566078142667
56,1,1,2048,32,16,1,1,256,1,0.346547168182576,1,512,32,DLMT,1,False,False,False,64,128,False,4,1,12,64,1,35,1,15,14,0.35146357142857143,1,True,0.01483998383573574,True,0.35637997467456684
57,1,8,1,8,64,16,1,1,1,0.18614093294867634,16,256,1,DLMT,1,True,True,True,2048,512,True,3,1,20,128,32,35,64,12,2,0.1891094,1,False,0.008960209497550822,True,0.19207786705132368
58,1,8,512,8,32,64,256,1,1,0.181558610605377,256,256,64,DLMT,1,True,False,True,1024,1,True,28,1,3,128,1,35,256,17,19,0.1822898,32,True,0.0022070685121089594,True,0.183020989394623
59,1,1,512,1,1,16,1,64,27,0.12703354828415914,512,32,256,DLMT,1,False,False,False,2048,2048,False,5,2,1,1024,1,35,64,30,1,0.1303759428571429,32,True,0.01008889607989994,True,0.13371833743012668
60,1,1,512,32,512,32,1,512,8,0.13155044205598898,16,512,256,DLMT,1,False,True,True,1024,2048,True,26,1,30,1,1,35,2048,18,1,0.13378351428571425,32,True,0.006740447057540786,True,0.13601658651543952
61,1,1,1,32,16,256,512,2048,4,0.2629421436622945,1,16,512,DLMT,32,True,False,False,64,1,False,14,6,1,2048,1,35,1024,1,14,0.2645088857142857,1,True,0.004729153725389709,True,0.2660756277662769
62,1,32,512,1,64,512,512,1,30,0.25349003595015174,128,32,64,DLMT,1,False,True,False,2048,512,True,1,15,19,512,32,35,1,12,1,0.25501774285714285,1,True,0.0046113275643035944,True,0.25654544976413396
63,1,8,2048,1,16,256,1,2048,1,0.26803146889559865,1,64,64,DLMT,8,True,True,False,2048,2048,True,27,28,1,2048,1,35,1,28,4,0.2733934,8,True,0.016184793422398522,True,0.27875533110440137
64,1,1,1024,1,1,16,64,1,1,0.16448229013312166,256,32,1,DLMT,1,True,True,False,1,2048,True,1,24,23,64,1,35,128,16,4,0.16683362857142858,32,True,0.0070974292935066675,True,0.1691849670097355
65,1,8,1,1,1,256,16,256,23,0.09545999958834797,32,256,1,DLMT,8,False,True,False,2048,1,False,30,1,29,512,1,35,2048,21,1,0.09551847428571426,8,False,0.00017650374070153047,True,0.09557694898308056
66,1,1,1024,32,1,128,64,1024,1,0.20440341157626482,512,32,512,DLMT,32,False,True,False,1024,1024,False,1,20,24,64,1,35,1,17,27,0.20447857142857143,1,False,0.00022686727217400304,True,0.20455373128087803
67,1,32,2048,1,16,1,16,1024,15,0.16076814800117561,64,16,512,DLMT,1,True,False,True,2048,1024,False,1,17,26,64,32,35,64,1,1,0.16250971428571429,1,True,0.005256854293322622,True,0.16425128057025296
68,1,32,1,1,1,16,512,1024,1,0.1074739606811149,16,16,1,DLMT,1,False,True,False,64,1024,True,3,27,1,1024,1,35,512,13,4,0.10885605714285715,8,False,0.004171807747541704,True,0.1102381536045994
69,1,1,1,1,256,256,1,1,26,0.11690908663114738,512,64,16,DLMT,32,True,False,False,2048,128,True,1,23,30,1024,1,35,64,1,20,0.11766968571428572,1,True,0.0022958405839558593,True,0.11843028479742407
70,8,8,128,1,1,512,16,1,2,0.1272592993852534,256,128,1,DLMT,32,True,True,True,1024,256,False,1,2,1,64,1,35,2048,22,1,0.1280834,1,True,0.002487517640425604,True,0.12890750061474657
71,1,32,1024,1,512,512,128,1024,11,0.23593462982744773,1,256,128,DLMT,8,True,False,True,256,2048,True,1,3,7,2048,1,35,2048,24,1,0.23657882857142853,1,False,0.0019444904067752091,True,0.23722302731540934
72,1,1,2048,1,16,64,128,2048,1,0.1307306091798716,16,256,64,DLMT,8,False,False,True,64,1,True,12,30,1,1024,8,35,2048,28,18,0.13828217142857144,1,True,0.022794115148414593,True,0.1458337336772713
73,32,1,1024,1,32,1,512,128,7,0.10081195370423497,32,128,128,DLMT,32,False,True,True,2048,1024,False,1,3,24,2048,1,35,1024,1,6,0.10318145714285716,1,True,0.00715225968425507,True,0.10555096058147935
74,1,1,1,32,1,1,64,128,20,0.30081620074112736,32,512,256,DLMT,1,True,True,False,256,1024,False,13,22,1,128,32,35,2048,1,15,0.3020488571428571,1,True,0.003720728378329453,True,0.3032815135445869
75,1,32,512,1,128,16,512,1024,9,0.11067162627448404,1,256,32,DLMT,32,True,False,False,128,1024,True,2,1,18,1,1,35,2048,18,1,0.111968,1,True,0.00391305679561571,True,0.11326437372551595
76,1,1,2048,1,16,256,64,1,1,0.0953160237902199,16,128,512,DLMT,1,False,False,False,2048,512,False,9,1,8,64,1,35,1024,2,30,0.09533506857142857,8,False,5.748597727858079e-05,True,0.09535411335263723
77,32,1,512,1,128,512,1,2048,14,0.16202313727867573,512,64,32,DLMT,1,False,False,True,1,512,False,1,26,8,1,1,35,2048,25,1,0.16212554285714287,8,False,0.00030910750259944246,True,0.16222794843561
78,1,32,64,1,512,32,32,128,4,0.2042023050741574,1,32,1,DLMT,1,False,False,True,1024,64,True,1,8,29,1,8,35,2048,1,27,0.21166925714285711,1,True,0.022538722406868526,True,0.21913620921155683
79,1,1,1,1,512,1,64,1024,29,0.2649871071735293,16,512,1,DLMT,32,False,True,True,128,128,False,14,13,1,1,1,35,1,12,1,0.26547114285714285,1,True,0.0014610440521931514,True,0.2659551785407564
80,32,1,64,1,256,1,16,1,21,0.13436016196584513,1,1,64,DLMT,8,True,True,True,64,64,True,1,18,24,1024,1,35,512,20,1,0.1369258857142857,8,True,0.007744543530849605,True,0.1394916094627263
81,1,8,512,1,128,256,512,2048,20,0.08107160871983304,256,32,256,DLMT,1,True,True,True,1024,512,False,10,1,25,512,1,35,1024,8,1,0.08108118000000002,32,False,2.889056000050619e-05,True,0.08109075128016699
82,32,1,128,1,32,128,16,512,14,0.14102372013231723,256,128,128,DLMT,32,False,True,False,1024,2048,True,1,25,7,1024,1,35,1,29,1,0.1427627714285714,1,True,0.00524926289293875,True,0.1445018227248256
83,1,1,1024,1,1,64,1,256,29,0.19357321019173954,512,16,512,DLMT,1,True,False,True,1,1,True,11,11,1,1024,1,35,64,1,28,0.1977191714285714,1,True,0.012514432738666675,True,0.20186513266540326
84,1,8,1024,1,1,32,16,256,1,0.20114034214090123,256,256,1,DLMT,1,False,False,False,512,2048,False,1,19,13,1024,1,35,2048,14,1,0.20310145714285716,32,True,0.005919554087177545,True,0.20506257214481308
85,8,8,64,1,1,1,64,128,1,0.16479773772997713,1,32,1,DLMT,1,True,True,False,256,2048,False,1,3,2,512,32,35,256,14,27,0.1651620285714286,1,True,0.001099598614708742,True,0.16552631941288004
86,8,8,1,1,1,1,1,256,22,0.12761973154738215,1,512,64,DLMT,8,False,False,True,64,64,False,20,1,18,128,1,35,128,1,30,0.12901854285714282,1,True,0.004222260906487064,True,0.13041735416690348
87,1,8,2048,1,1,128,512,2048,1,0.13695430792736474,16,64,16,DLMT,1,True,True,True,1024,1,False,30,26,1,1024,1,35,1,17,18,0.1377112857142857,32,True,0.002284909833437366,True,0.13846826350120667
88,1,8,1,1,256,512,512,1,21,0.18713642794506635,128,512,32,DLMT,32,False,True,True,1,256,False,1,11,11,1,1,35,512,1,12,0.18832459999999998,1,True,0.0035864540004219834,True,0.1895127720549336
89,1,32,1,1,512,256,128,2048,1,0.2370677592807382,32,32,512,DLMT,8,True,False,True,512,2048,True,26,18,1,1,1,35,256,12,3,0.23836688571428571,1,True,0.003921365744383516,True,0.23966601214783323
90,1,8,512,1,256,256,32,2048,1,0.10838784377688239,256,64,128,DLMT,1,True,True,False,1,256,False,1,3,8,1024,1,35,64,2,16,0.10840391428571429,32,False,4.850824461798559e-05,True,0.10841998479454619
91,8,8,1024,1,1,32,32,1,29,0.11626224765463813,1,32,16,DLMT,1,False,True,False,64,128,True,28,23,1,256,1,35,1024,1,3,0.11714502857142856,32,False,0.0026646419913453332,True,0.11802780948821898
92,1,32,512,1,512,256,256,1,11,0.2738474647631241,1,512,256,DLMT,1,True,False,False,2048,512,True,5,23,1,2048,8,35,1024,1,5,0.2749024571428571,1,False,0.0031844560095461625,True,0.2759574495225901
93,32,1,2048,1,32,128,128,256,1,inf,256,16,256,DLMT,1,False,False,True,2048,512,False,3,1,22,64,1,1,512,28,26,inf,32,True,inf,False,inf
94,8,1,2048,1,16,512,1,512,3,0.1255874658144658,1,32,16,DLMT,1,True,False,True,2048,64,False,29,1,30,1,1,35,512,21,1,0.1256158571428571,32,False,8.569818896474255e-05,True,0.12564424847124842
95,1,8,512,1,16,512,32,2048,15,0.19782282785510164,256,32,16,DLMT,32,True,True,False,512,2048,False,1,28,28,1,1,35,256,1,29,0.19788691428571428,1,False,0.00019344255277598622,True,0.19795100071632693
96,8,1,2048,1,128,16,128,1024,22,0.13220995925241863,1,32,512,DLMT,8,True,False,True,1,1024,False,1,7,4,1,8,35,128,26,1,0.13225785714285712,1,False,0.00014457803485753233,True,0.1323057550332956
97,32,1,256,1,64,64,256,1024,28,0.1108563376938336,32,16,512,DLMT,1,False,False,False,512,1024,False,3,1,6,1024,32,35,2048,15,1,0.11222757142857141,1,True,0.004139019002377355,True,0.11359880516330922
98,8,8,64,1,512,1,1,2048,1,0.21739585129884018,1,1,1,DLMT,1,True,False,False,256,1,True,1,21,30,2048,1,35,256,25,27,0.2178143142857143,1,False,0.0012631152593359568,True,0.2182327772725884
99,32,1,64,1,128,1,64,1,10,0.22928100151966258,64,32,32,DLMT,1,True,False,True,2048,2048,True,4,29,1,2048,1,35,1024,1,1,0.22998802857142855,32,False,0.0021341353616958847,True,0.23069505562319453
100,1,1,2048,1,64,16,32,512,1,0.14315132469864852,1,64,1,DLMT,1,False,True,True,1024,2048,True,23,1,20,1,1,35,1024,1,3,0.14475297142857144,1,True,0.0048345122223193435,True,0.14635461815849435
101,1,32,2048,1,256,1,1,512,21,0.16485198429665252,512,128,32,DLMT,1,False,False,False,512,512,False,16,1,13,256,32,35,1,1,26,0.1648693142857143,1,False,5.230993974302039e-05,True,0.1648866442747761
102,8,1,256,1,64,128,32,512,6,0.1218779150144768,256,16,512,DLMT,1,False,True,True,512,1,False,28,26,1,1024,8,35,2048,1,22,0.12192897142857141,1,False,0.00015411192328291555,True,0.12198002784266603
103,32,1,2048,1,128,16,512,1024,1,0.22441015948915552,64,128,64,DLMT,1,True,True,False,128,2048,True,27,1,29,128,1,35,1024,24,25,0.22659562857142856,1,True,0.006596758693634382,True,0.2287810976537016
104,1,1,64,1,128,64,64,1,19,0.09644500443832639,16,32,16,DLMT,1,False,False,True,64,2048,False,1,30,22,2048,1,35,256,3,1,0.09807435428571429,1,True,0.00491813307171055,True,0.09970370413310219
105,32,1,256,1,512,512,1,2048,22,0.1683162534211992,32,256,256,DLMT,1,True,True,False,64,2048,True,1,20,23,1024,32,35,1024,1,13,0.1692215428571429,1,True,0.002732583135244089,True,0.17012683229308656
106,1,32,2048,1,1,16,512,1024,25,0.06649211983933706,1,64,128,DLMT,1,False,False,True,1,1,True,1,4,27,1024,1,35,1024,11,1,0.0684916085714286,32,True,0.006035383791625206,True,0.07049109730352013
107,1,32,512,1,64,256,1,512,29,0.22467116509764343,512,64,16,DLMT,1,False,False,False,1,128,False,18,10,1,128,1,35,2048,28,1,0.2248341142857143,1,False,0.0004918561794106999,True,0.22499706347378515
108,1,1,1,1,1,1,512,128,15,0.10281549971950953,512,1,32,DLMT,1,False,True,False,2048,128,True,1,6,12,128,1,35,1024,1,23,0.10376597142857141,32,False,0.0028689641782926687,True,0.1047164431376333
109,1,32,2048,1,1,512,64,1,14,0.14899948522091574,512,1,128,DLMT,32,False,True,False,2048,1,False,7,1,13,64,1,35,512,1,3,0.14965697142857143,1,True,0.0019845981311189453,True,0.1503144576362271
110,1,8,1,1,1,1,512,128,23,0.15355755907933452,256,512,1,DLMT,8,True,False,True,1,1024,True,27,1,18,2048,8,35,512,14,1,0.15448617142857143,1,False,0.002802982498143355,True,0.15541478377780835
111,32,1,2048,1,16,512,128,512,1,0.2083346076274171,1,512,1,DLMT,8,False,False,True,64,1,True,14,2,1,64,8,35,1024,8,13,0.2088432285714286,1,False,0.0015352537637744672,True,0.20935184951544009
112,1,1,256,1,32,256,1,1,1,0.2208970514861785,512,16,64,DLMT,1,True,False,False,512,128,True,26,30,1,1,32,35,1,30,27,0.22532148571428567,1,True,0.013354993303461824,True,0.22974591994239285
113,8,1,1,1,512,512,1,1024,1,0.11507689074470226,16,1,1,DLMT,1,False,True,True,1024,512,True,4,1,29,2048,8,35,1,27,21,0.11884022857142855,1,False,0.011359497934291977,True,0.12260356639815484
114,32,1,1024,1,16,512,256,2048,23,0.09804802602627744,1,128,16,DLMT,1,False,False,False,64,1024,True,16,1,30,1,1,35,1,1,1,0.09882306000000002,1,False,0.002339411774564588,True,0.0995980939737226
115,1,1,1024,1,64,32,16,64,28,0.1476085105931041,1,512,512,DLMT,32,False,False,False,2048,2048,True,29,1,26,64,1,35,512,1,26,0.14942714285714284,1,False,0.005489475140889974,True,0.1512457751211816
116,1,1,512,1,256,64,128,1,7,0.08775613621347357,512,1,1,DLMT,1,False,False,False,1,64,True,30,1,11,2048,1,35,1,7,1,0.08891027142857146,32,True,0.0034837150411242152,True,0.09006440664366934
117,1,1,1024,1,32,1,1,64,1,0.07027887354520641,32,512,128,DLMT,1,False,True,False,1024,128,False,1,5,27,256,32,35,64,25,3,0.07030114285714284,1,False,6.721910564166479e-05,True,0.07032341216907927
118,1,1,128,1,256,128,32,256,24,0.18589266044715777,16,128,1,DLMT,8,False,False,False,2048,1,False,15,1,7,2048,1,35,64,29,1,0.1862512285714286,1,True,0.0010823248016776333,True,0.1866097966956994
119,8,8,256,1,512,1,16,2048,18,0.15831728268321493,64,256,16,DLMT,1,True,True,True,128,128,True,4,5,1,1,32,35,1024,1,8,0.1619188857142857,1,True,0.010871307354082989,True,0.16552048874535646
120,1,1,1024,1,1,16,16,2048,29,0.07226239339362184,1,1,32,DLMT,1,False,True,True,64,1,False,1,2,17,1024,32,35,1,16,1,0.07593220285714285,1,True,0.011077185982098153,True,0.07960201232066386
121,32,1,1024,1,16,16,16,256,26,0.09188285240049306,32,1,64,DLMT,32,False,True,False,64,2048,True,1,3,17,64,1,35,1,2,1,0.09693872571428572,1,False,0.015260969147175845,True,0.10199459902807838
122,32,1,1,1,512,16,128,256,29,0.13364103722453707,16,1,32,DLMT,1,False,True,True,64,1024,False,1,29,17,1,32,35,1,22,1,0.13469297142857145,1,True,0.0031752250177695123,True,0.13574490563260583
123,8,1,64,1,16,16,16,1024,3,0.08448469963194981,1,1,512,DLMT,32,False,True,True,64,2048,False,5,1,17,1,1,35,1,28,1,0.08568602857142855,1,True,0.003626167576426458,True,0.0868873575109073
124,8,8,256,1,512,16,16,1,14,0.16833109271961164,1,1,512,DLMT,1,False,True,True,64,2048,True,1,21,17,512,1,35,1,2,1,0.17071414285714287,1,True,0.00719314990069563,True,0.1730971929946741
125,1,32,2048,1,1,16,256,1,12,0.12827875483128717,16,1,16,DLMT,1,False,True,False,64,128,False,1,28,17,128,1,35,1,30,1,0.12830577142857144,1,False,8.154861327165995e-05,True,0.1283327880258557
126,8,1,64,1,1,16,64,1,4,0.06924766447202221,16,1,128,DLMT,1,False,True,False,64,2048,True,4,1,17,2048,32,35,1,19,1,0.07012440571428571,1,True,0.002646411454127793,True,0.07100114695654922
