id,SCREP,correct_result,T1_Ja,technique,mean_confidence_interval_inf,T1_I,T1_J,T1_Ia,U_K,U_J,U_I,T1_K,T1_Ka,runs,cost_mean,OMP,PAR,VEC,cost_std,mean_confidence_interval_sup,baseline
39,False,True,1024,RS,1.39981545075703,1024,1024,1,1,1,16,8,1024,10,1.400878,False,True,True,0.0017143558557079234,1.4019405492429702,False
40,True,True,8,RS,0.1891924354492311,1,2,32,1,3,17,16,1,10,0.19128160000000002,True,False,False,0.003370734584626916,0.19337076455076896,False
41,False,True,32,RS,2.1752203551868696,1024,2,1,3,7,1,16,64,10,2.1774949999999995,True,False,False,0.003669995231604486,2.1797696448131294,False
42,True,True,64,RS,2.426869488707336,32,32,1,26,1,3,8,256,10,2.4271260000000003,False,False,True,0.00041386471219466084,2.427382511292665,False
43,False,True,1,RS,0.21471436464718321,4,4,4,1,2,21,16,512,10,0.23461069999999995,True,True,False,0.03210147599737433,0.25450703535281666,False
44,True,True,8,RS,0.1292932121211212,2,8,4,1,7,10,256,512,10,0.13753659999999998,True,True,False,0.01330018384985711,0.14577998787887878,False
45,False,True,512,RS,2.362592299428636,8,128,2048,25,3,1,8,1024,10,2.362858,False,True,False,0.0004286910309301533,2.3631237005713643,False
46,True,True,1024,RS,1.4451458592416007,32,2,64,1,2,29,16,1024,10,1.447046,False,True,True,0.003065756676580823,1.4489461407583994,False
47,True,True,256,RS,0.31649761561921996,64,16,128,8,1,1,64,512,10,0.3571857,True,True,True,0.06564764520536893,0.39787378438078,False
48,False,True,128,RS,1.9774530400344321,2048,16,1,5,1,11,1,2,10,1.9783709999999999,False,False,False,0.0014810702211577051,1.9792889599655676,False
49,True,True,1,RS,0.15587709448946185,4,128,128,1,3,28,4,2048,10,0.17839750000000001,True,True,False,0.036335246874763354,0.20091790551053818,False
50,False,True,1,RS,1.5284449479186644,64,4,2048,23,1,5,1,2,10,1.5288369999999998,False,False,False,0.0006325511836997895,1.5292290520813352,False
51,True,True,32,RS,2.6713123520883757,8,2,16,1,7,1,1,128,10,2.6715969999999998,False,False,False,0.0004592613634957091,2.671881647911624,False
52,False,True,16,RS,1.0170336772119157,128,1,1024,6,1,18,512,1024,10,1.017555,False,True,False,0.0008411212754413034,1.0180763227880842,False
53,False,True,32,RS,4.657715566665417,16,8,256,2,15,1,16,1,10,4.657928,False,True,False,0.00034274772063413967,4.658140433334583,False
54,True,True,4,RS,1.3473426105950468,2048,4,1,1,2,2,512,512,10,1.349147,True,True,False,0.002911267936827537,1.3509513894049534,False
55,True,True,2,RS,0.3990075648034209,2,1,4,18,4,1,8,512,10,0.40223810000000004,True,False,True,0.00521226377786082,0.40546863519657916,False
56,False,True,4,RS,2.4125190205618643,32,4,64,1,13,7,1,32,10,2.413688,False,True,False,0.0018860742297163585,2.414856979438136,False
57,True,True,64,RS,0.18757025245575085,32,2,128,6,1,2,128,256,10,0.21648689999999998,True,True,False,0.04665517798154885,0.24540354754424912,False
58,False,True,1024,RS,2.2122789967279592,1,256,1024,18,1,5,32,512,10,2.212784,False,False,True,0.000814790770688976,2.213289003272041,False
59,False,True,128,RS,1.1370651790754718,512,64,1024,10,1,8,64,1024,10,1.137409,False,False,False,0.0005547332692384844,1.137752820924528,False
60,False,True,256,RS,3.1573001809622396,2,8,64,1,1,10,8,32,10,3.157545,False,False,True,0.0003949999999999822,3.15778981903776,False
61,False,True,256,RS,0.2658284500851254,16,1,1,5,1,18,64,64,10,0.2755981,True,True,False,0.015762710905488312,0.2853677499148746,False
62,False,True,32,RS,0.6204400497823684,512,32,1024,1,7,5,32,128,10,0.6218343000000001,True,True,True,0.00224953435403862,0.6232285502176317,False
63,True,True,512,RS,1.4800057537851028,2,256,1024,1,5,18,8,128,10,1.480512,False,True,False,0.0008167961802065344,1.4810182462148973,False
64,True,True,2,RS,2.5209936584571246,64,1,256,11,5,1,1024,1,10,2.521228,False,False,True,0.0003780952261004997,2.521462341542875,False
65,False,True,1024,RS,2.1160285433604797,2,256,4,1,6,8,4,256,10,2.116362,False,False,False,0.0005380111523007523,2.1166954566395204,False
66,False,True,256,RS,3.2404777905918567,2,2,1024,7,1,8,64,128,10,3.2407139999999997,False,False,False,0.000381108908318875,3.2409502094081426,False
67,True,True,512,RS,1.48183444452219,64,32,2048,3,1,4,2,256,10,1.4821589999999998,False,True,False,0.00052364969206524,1.4824835554778095,False
68,False,True,2048,RS,2.5445127837186052,4,256,2048,11,1,5,2048,1,10,2.545838,True,False,True,0.0021381524735154187,2.5471632162813944,False
69,True,True,256,RS,0.9062228258199074,1024,16,1024,17,6,1,256,256,10,0.9077295000000001,True,False,False,0.0024309232916733614,0.9092361741800927,False
70,True,True,32,RS,0.6741706919642141,1024,4,1024,17,1,4,1024,2048,10,0.6784892,True,True,False,0.006967638994666702,0.6828077080357859,False
71,True,True,1,RS,1.2936482202981912,2,4,1024,25,1,3,1,2048,10,1.295263,True,False,False,0.002605344698883412,1.296877779701809,False
72,False,True,2048,RS,2.6440053529572434,1024,4,1024,6,1,1,256,1,10,2.6442360000000003,False,False,True,0.00037213438432906373,2.644466647042757,False
73,False,True,1,RS,1.8073273030932648,512,1024,2048,3,24,1,8,8,10,1.807659,False,False,False,0.0005351719349891011,1.807990696906735,False
74,True,True,512,RS,0.23776465575771308,256,512,1,5,7,1,8,32,10,0.24776179999999998,True,True,False,0.016129758583438247,0.25775894424228685,False
75,False,True,512,RS,0.20560840248646942,2,4,16,14,9,1,256,1024,10,0.21311660000000004,True,True,False,0.012114000794122478,0.22062479751353067,False
76,True,True,2048,RS,0.42804184303997206,16,8,128,8,14,1,4,16,10,0.48459529999999995,True,True,False,0.09124541826311061,0.5411487569600278,False
77,True,True,2048,RS,3.216857524105897,512,4,512,5,18,1,16,32,10,3.2171040000000004,False,True,True,0.000397673232692457,3.217350475894104,False
78,False,True,64,RS,0.14248154536596644,4,64,32,19,6,1,512,1,10,0.1451039,True,True,True,0.0042310029886541076,0.14772625463403358,False
79,False,True,16,RS,0.12263127582515308,4,8,16,4,4,1,32,512,10,0.13343539999999998,True,True,False,0.0174317695556131,0.14423952417484687,False
80,True,True,512,RS,1.1819906001733957,64,1,1,1,4,24,128,128,10,1.182115,False,True,False,0.00020071123536063786,1.1822393998266043,False
81,True,True,8,RS,1.8661014172259958,32,1,2048,9,2,1,1,2,10,1.8663459999999996,False,False,True,0.00039461880340401905,1.8665905827740035,False
82,False,True,8,RS,2.0677609135002877,2048,8,1,6,3,1,128,128,10,2.0679950000000002,False,True,True,0.00037768373012344995,2.068229086499713,False
83,True,True,256,RS,0.13468802209402853,32,2,1,1,7,13,4,512,10,0.136106,True,True,False,0.002287817475237044,0.13752397790597148,False
84,False,True,1,RS,4.038173752094019,4,512,2048,23,1,1,32,32,10,4.040173,True,False,True,0.003225659777471839,4.042172247905982,False
85,True,True,64,RS,0.5043503448355786,2,4,256,16,1,3,16,256,10,0.5213281,True,False,False,0.027392531852495856,0.5383058551644213,False
86,True,True,32,RS,1.8169583173869992,16,16,1024,7,2,1,64,1024,10,1.817211,False,False,False,0.00040768738023142464,1.8174636826130006,False
87,False,True,16,RS,0.20446892463590868,1,4,2,1,3,13,32,64,10,0.2136978,True,True,True,0.014890205443847974,0.2229266753640913,False
88,True,True,512,RS,1.6052734673335005,1,128,8,29,1,4,16,256,10,1.60559,False,False,True,0.0005107053945279813,1.6059065326664996,False
89,True,True,4,RS,0.2135192385780746,2,1,8,1,12,8,16,256,10,0.2218455,True,False,False,0.013433895058768328,0.2301717614219254,False
90,True,True,16,RS,0.23971830163862534,2,4,128,15,4,1,8,2048,10,0.2533839,True,False,False,0.022048576786042225,0.26704949836137465,False
91,True,True,1,RS,0.9744148511344147,4,64,1024,1,16,2,2,256,10,0.9796602,True,True,False,0.008463037927363885,0.9849055488655852,False
92,False,True,128,RS,1.7082078824514524,8,8,512,1,24,2,64,2048,10,1.7084800000000002,False,False,True,0.00043904441688741,1.708752117548548,False
93,True,True,128,RS,1.2235081365812437,1,64,1024,16,2,1,128,2048,10,1.225848,True,True,True,0.00377522131801567,1.2281878634187564,False
94,False,True,1,RS,1.8769981025787552,64,256,1,1,28,4,4,1024,10,1.8777700000000004,False,True,True,0.001245407563811896,1.8785418974212456,False
95,False,True,32,RS,5.38935573490388,16,2,1,3,1,19,1,4,10,5.390673,False,True,False,0.002125323740045413,5.391990265096119,False
96,False,True,1,RS,1.583778988758159,32,256,1024,17,1,6,16,1,10,1.5842010000000002,False,True,True,0.0006808883902667174,1.5846230112418414,False
97,True,True,256,RS,0.12251647441705056,32,128,1,1,4,1,16,16,10,0.13375120000000001,True,True,True,0.018126517634669936,0.14498592558294948,False
98,False,True,512,RS,0.10321255839550413,4,512,16,4,25,1,2,8,10,0.1126347,True,False,False,0.015202028272898327,0.12205684160449588,False
99,False,True,128,RS,0.3921255784745935,8,32,16,7,1,14,8,8,10,0.3978633,True,True,False,0.009257450005806132,0.40360102152540644,False
100,False,True,8,RS,3.405285641444587,1,2,1024,17,6,1,64,128,10,3.405529,False,False,True,0.0003926436043028968,3.405772358555413,False
101,False,True,1024,RS,0.12142405652454683,16,1024,1,3,30,1,16,64,10,0.12956680000000004,True,True,True,0.013137800484099306,0.13770954347545325,False
102,True,True,1,RS,2.603874604267469,2,1,1,5,1,17,64,2048,10,2.604405,False,True,True,0.0008557598962326481,2.6049353957325305,False
103,True,True,2048,RS,0.37889998787724277,4,16,32,15,1,1,64,1024,10,0.38560229999999995,True,True,True,0.01081375579574461,0.39230461212275713,False
104,True,True,512,RS,1.4522973613108299,1,64,32,1,2,26,128,1,10,1.454354,False,False,True,0.0033182561685319,1.45641063868917,False
105,False,True,512,RS,3.0445452356097804,2,32,32,9,1,8,128,128,10,3.045118,False,True,False,0.0009241190399509852,3.0456907643902196,False
106,False,True,512,RS,1.730986737657139,128,16,2048,4,1,27,2,8,10,1.733634,True,True,False,0.004271189998115269,1.7362812623428607,False
107,True,True,8,RS,1.2385513360584997,2048,8,2048,1,15,4,64,128,10,1.239401,True,True,False,0.0013708789151489393,1.2402506639415003,False
108,True,True,16,RS,0.31035523199060805,128,8,256,1,1,2,4,32,10,0.32389109999999993,True,False,True,0.021839265085849383,0.3374269680093918,False
109,False,True,1,RS,1.9837285874676098,512,2048,2048,14,5,1,8,128,10,1.9861109999999997,True,True,False,0.0038438716159622317,1.9884934125323896,False
110,False,True,2048,RS,0.11864849776998135,4,1,8,1,17,5,1,4,10,0.1312881,True,True,False,0.020393197059068495,0.14392770223001863,False
111,False,True,1,RS,0.21845073524281894,4,2,32,2,7,1,128,1024,10,0.2249726,True,True,True,0.010522615408727998,0.23149446475718105,False
112,True,True,1,RS,0.20712146785791885,32,32,128,10,1,12,2,128,10,0.2215086,True,False,False,0.023212725808056243,0.23589573214208115,False
113,False,True,256,RS,1.8238895299563185,1,32,2048,7,9,1,256,1,10,1.82401,False,True,True,0.0001943707796969569,1.8241304700436813,False
114,True,True,256,RS,2.2470962969659674,4,16,4,9,13,1,8,8,10,2.247464,False,True,True,0.0005932655391980863,2.2478317030340325,False
115,False,True,64,RS,3.588622265605421,2,2,128,4,1,13,8,16,10,3.589105000000001,False,False,True,0.0007788613483797311,3.5895877343945806,False
116,False,True,256,RS,0.09911435849338272,64,128,1,3,1,30,512,1024,10,0.11876500000000001,True,False,True,0.031705064549405984,0.1384156415066173,False
117,True,True,128,RS,1.115511357167294,128,1,128,1,15,8,16,256,10,1.116607,False,False,True,0.0017677502651675338,1.1177026428327057,False
118,True,True,1,RS,0.4833388219030397,256,8,512,9,1,9,16,64,10,0.4920268,True,False,True,0.014017501987158763,0.5007147780969603,False
119,True,True,2048,RS,1.4076509122766714,16,1,2048,1,6,20,128,128,10,1.407969,False,True,False,0.0005132143801570473,1.4082870877233287,False
120,True,True,256,RS,1.1151923350060722,256,8,1024,16,3,1,32,2048,10,1.117528,True,True,False,0.0037684474256648504,1.119863664993928,False
121,False,True,2048,RS,0.23271915878802377,256,256,1,6,18,1,128,1024,10,0.2424209,True,False,True,0.015653144517636067,0.2521226412119762,False
122,False,True,64,RS,2.2050576690030543,512,32,512,5,18,1,256,1024,10,2.205383,False,False,False,0.0005249009430358726,2.2057083309969454,False
123,True,True,1,RS,2.529758978839811,4,512,1024,8,1,1,1,512,10,2.529996,False,True,False,0.0003824186187936449,2.530233021160189,False
124,False,True,64,RS,2.5307135337770545,8,2,1,1,7,14,2,512,10,2.53095,False,False,True,0.0003815232627245803,2.531186466222945,False
125,True,True,8,RS,2.9154424549547975,2,8,1024,9,1,9,16,16,10,2.9157070000000003,False,True,False,0.00042682666270979974,2.915971545045203,False
126,True,True,1,RS,2.5281817824546464,8,256,256,5,1,9,2,1,10,2.5284079999999998,False,True,True,0.0003649876710246297,2.528634217545353,False
127,True,True,128,RS,1.0677952489598903,64,32,1024,1,8,8,8,512,10,1.067865,False,True,False,0.00011253888216966055,1.0679347510401098,False
128,True,True,256,RS,3.479947039855339,4,32,32,2,17,1,2,32,10,3.481731000000001,False,True,True,0.0028783066202196267,3.4835149601446624,False
129,True,True,32,RS,0.13145971658598257,16,8,64,1,7,1,1024,2048,10,0.13454039999999998,True,False,True,0.004970487424790449,0.13762108341401738,False
130,True,True,32,RS,1.8440789374995765,4,32,2048,6,1,3,2,64,10,1.845937,True,True,False,0.00299786607439358,1.8477950625004234,False
131,True,True,1,RS,3.9929392273151807,32,2048,32,7,1,3,4,8,10,3.993293,False,True,False,0.0005707898036931393,3.9936467726848193,False
132,True,True,128,RS,1.306363024344425,8,2,1024,7,12,1,1,2,10,1.3113389999999998,True,True,True,0.00802842132676155,1.3163149756555745,False
133,False,True,2,RS,4.623326921528791,4,2,512,28,1,1,1,8,10,4.624138,False,True,True,0.0013086237045079087,4.62494907847121,False
134,False,True,256,RS,0.19412568038008818,4,128,1,18,1,4,32,256,10,0.19912639999999998,True,True,True,0.008068344144866405,0.20412711961991178,False
135,True,True,2,RS,1.147006902837855,512,1,1,18,1,2,4,256,10,1.149759,True,False,False,0.0044403343342590785,1.152511097162145,False
136,False,True,256,RS,1.7369441939719135,1,1,2048,4,16,1,32,256,10,1.7409579999999998,True,True,True,0.0064760216182467994,1.744971806028086,False
137,True,True,32,RS,0.6586750349467548,16,1,1024,1,7,3,32,2048,10,0.6600417000000001,True,False,True,0.0022050274397385715,0.6614083650532453,False
138,True,True,1024,RS,0.09517786839354503,4,1,32,1,12,9,16,1,10,0.10884027,True,True,True,0.02204341902460006,0.12250267160645498,False
139,False,True,1,RS,2.9343639898926157,1,2,128,12,1,3,1,16,10,2.934831,False,False,True,0.000753491207646174,2.9352980101073842,False
140,True,True,1,RS,2.175954631946695,2,128,128,4,21,1,2,512,10,2.1763830000000004,False,False,True,0.0006911447026491726,2.176811368053306,False
141,False,True,512,RS,0.3866815101657754,128,8,256,26,2,1,8,128,10,0.40103920000000004,True,True,False,0.02316522251047895,0.4153968898342247,False
142,False,True,2,RS,1.7082261287627993,8,2,128,14,1,5,1024,2048,10,1.709413,False,False,True,0.0019149415134672185,1.7105998712372008,False
143,True,True,512,RS,1.3821397696796727,4,8,256,24,1,4,1,512,10,1.382425,False,True,False,0.0004602010430235752,1.3827102303203274,False
144,False,True,128,RS,0.5220165248652797,4,2,512,1,26,4,128,2048,10,0.5332861999999999,True,False,False,0.018182906521235824,0.5445558751347201,False
145,True,True,16,RS,0.7107181911591263,8,1,512,1,24,1,1,32,10,0.7213174,True,False,False,0.017101151652447258,0.7319166088408737,False
146,False,True,2048,RS,0.11630666671757595,1,256,32,11,1,10,16,256,10,0.12591650000000001,True,False,False,0.015504856898726929,0.13552633328242408,False
147,True,True,2,RS,1.6483081146152117,8,2,64,1,3,3,256,256,10,1.648566,False,False,True,0.00041608172274208856,1.6488238853847883,False
148,False,True,4,RS,0.6187428847257398,512,2,1,21,2,1,2,8,10,0.6290298,True,False,False,0.016597285776897383,0.6393167152742602,False
149,False,True,128,RS,4.615673519816376,8,2,2048,19,5,1,2,32,10,4.619555,True,False,True,0.00626252225544942,4.623436480183624,False
150,False,True,32,RS,0.23776849462455416,128,16,128,2,18,1,1,64,10,0.26073479999999993,True,False,True,0.037054678044209206,0.2837011053754457,False
151,True,True,64,RS,2.5384368949461327,8,2,128,14,1,1,2,1,10,2.538704,False,False,False,0.00043095707442862124,2.5389711050538675,False
152,True,True,128,RS,0.12290011717619886,8,8,32,1,6,13,512,1024,10,0.1273222,True,True,True,0.007134750350222492,0.13174428282380113,False
153,True,True,512,RS,1.3777084433277251,128,256,1,1,2,24,512,2048,10,1.3795709999999999,False,False,False,0.0030051171358201627,1.3814335566722746,False
154,True,True,128,RS,5.027526174153449,8,16,256,28,2,1,4,16,10,5.027813,False,True,False,0.0004627753234562757,5.028099825846551,False
155,True,True,2048,RS,2.367101947489408,8,4,128,6,1,2,16,128,10,2.367812,False,False,True,0.0011456247204037176,2.3685220525105914,False
156,False,True,2048,RS,0.3195476183406031,32,1024,512,15,1,8,64,64,10,0.3277057,True,True,False,0.013162547671708545,0.3358637816593969,False
157,True,True,2048,RS,0.18699111454913087,4,1,64,19,3,1,32,32,10,0.189331,True,False,False,0.0037752568654331312,0.19167088545086913,False
158,False,True,64,RS,5.335756311638775,256,8,1024,7,14,1,8,128,10,5.337204,False,False,True,0.0023357534116425394,5.3386516883612245,False
159,True,True,512,RS,0.26930191552193844,128,2,1,2,7,1,32,128,10,0.28885030000000006,True,False,True,0.03154007931521416,0.3083986844780617,False
160,True,True,2048,RS,2.155616641343976,2048,128,1,10,1,5,4,1,10,2.1575949999999997,True,True,False,0.00319195629669325,2.1595733586560235,False
161,True,True,1024,RS,1.1214386054193024,1,1,512,1,3,29,256,2048,10,1.1215460000000002,False,False,False,0.00017327434893834874,1.121653394580698,False
162,False,True,1024,RS,2.5301307843701095,64,32,256,4,26,1,8,2048,10,2.530555,False,True,True,0.0006844450306635178,2.5309792156298907,False
163,True,True,128,RS,0.7452368414854206,512,128,1,4,1,1,8,2048,10,0.7573711000000001,True,True,False,0.0195778570045345,0.7695053585145796,False
164,False,True,128,RS,1.8020387236250104,8,1,1,1,3,2,2,1024,10,1.80226,False,False,False,0.00035701540583004136,1.8024812763749896,False
165,True,True,1,RS,1.6869080218232266,1,128,1024,1,2,11,2,8,10,1.6886689999999998,False,True,False,0.002841226671703569,1.6904299781767729,False
166,False,True,8,RS,2.943282356764712,1024,4,1024,2,23,1,16,2048,10,2.943527,False,False,True,0.0003947163538542545,2.943771643235288,False
167,True,True,1024,RS,0.9282023342489986,8,8,512,23,1,5,4,256,10,0.9371895,True,False,True,0.014500222303468323,0.9461766657510015,False
168,False,True,1,RS,1.9704574896843876,256,8,2048,25,1,4,8,1,10,1.970743,False,False,True,0.0004606527976687141,1.9710285103156122,False
169,True,True,32,RS,1.9704555514777862,4,1,1024,13,4,1,128,1,10,1.9706960000000002,False,True,True,0.0003879484501837806,1.9709364485222143,False
170,True,True,64,RS,2.1713880442148072,16,16,128,9,11,1,16,1,10,2.171686,False,False,False,0.00048073277400244443,2.1719839557851923,False
171,True,True,512,RS,2.7185385166140623,2,32,2048,3,1,12,1,128,10,2.718748,False,True,False,0.00033798816547325863,2.718957483385938,False
172,False,True,32,RS,0.9781608654225025,1,8,512,5,5,1,8,16,10,0.9841614999999999,True,True,True,0.009681643551071284,0.9901621345774974,False
173,False,True,512,RS,0.38655520552970923,64,4,256,12,7,1,256,256,10,0.39666060000000003,True,True,False,0.01630441346507134,0.4067659944702908,False
174,False,True,1,RS,0.8027109882390504,256,4,512,15,3,1,32,1,10,0.8109736999999999,True,True,True,0.013331361708767801,0.8192364117609494,False
175,False,True,256,RS,1.814954065233935,128,1,2048,2,15,1,1,64,10,1.817324,True,True,True,0.0038237395308781267,1.8196939347660648,False
176,True,True,1,RS,0.25431353487668845,4,1024,128,15,1,1,64,64,10,0.29303979999999996,True,True,True,0.06248237417992373,0.33176606512331147,False
177,False,True,64,RS,1.230778540987689,2048,2,2048,5,1,19,16,32,10,1.231398,False,True,False,0.0009994578530383301,1.232017459012311,False
178,False,True,1,RS,1.829711042574191,4,2048,64,1,4,13,2,2048,10,1.8299339999999997,False,True,False,0.0003597276747763311,1.8301569574258085,False
179,False,True,1024,RS,1.4887598843066192,4,4,256,1,4,29,2,512,10,1.488976,False,True,True,0.00034868897315517227,1.489192115693381,False
180,False,True,1,RS,0.10414965925119948,64,1024,64,1,9,12,4,64,10,0.10714299999999999,True,False,False,0.00482956557052495,0.1101363407488005,False
181,False,True,2048,RS,1.363779607156351,2048,2,2048,4,1,7,1,8,10,1.364263,False,True,False,0.0007799237142182637,1.364746392843649,False
182,False,True,256,RS,0.23491117250948912,256,8,1,14,2,1,1,128,10,0.2518623,True,False,False,0.02734956978838973,0.26881342749051085,False
183,False,True,2048,RS,1.6936041673145374,64,16,512,14,1,4,256,1024,10,1.694003,False,True,True,0.0006434912586818575,1.6944018326854624,False
184,True,True,512,RS,1.88618875751233,256,512,512,2,12,1,32,512,10,1.886617,False,False,False,0.0006909421104549893,1.88704524248767,False
185,True,True,32,RS,0.3058286896528696,16,16,512,1,5,5,32,512,10,0.3101313,True,False,True,0.006941989081668163,0.3144339103471304,False
186,True,True,512,RS,2.2900276356911724,256,32,256,8,1,8,8,512,10,2.290393,False,False,False,0.0005894921543159228,2.2907583643088274,False
187,False,True,4,RS,2.5164449861705984,2048,1,2048,21,2,1,1,8,10,2.5172280000000002,False,True,True,0.0012633431837786268,2.518011013829402,False
188,True,True,32,RS,1.0977065199510627,1,16,1024,1,4,3,1,1,10,1.0978459999999999,False,True,False,0.00022504221826137184,1.097985480048937,False
189,True,True,64,RS,2.729130850627947,2,64,128,2,1,8,32,64,10,2.729387,False,True,True,0.0004132807762284615,2.729643149372053,False
190,True,True,256,RS,0.07732993333653349,64,1,1,1,23,4,8,128,10,0.09277782,True,False,True,0.02492418599424262,0.10822570666346651,False
191,True,True,4,RS,1.0444568548228514,1,1,8,1,13,8,1024,1,10,1.044988,False,True,False,0.0008569690776218139,1.0455191451771486,False
192,True,True,512,RS,1.7633498007444395,1,512,2048,16,1,5,8,32,10,1.7654779999999999,True,True,False,0.003433714606661411,1.7676061992555603,False
