id,RT1_K,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
1,2,1,1024,False,1,64,8,4,32,1,2.882274418242999,32,4,1024,RS,1,False,False,True,1,2048,True,1,13,24,1,1,10,128,6,21,2.937355,4,False,0.08886902747864409,True,2.992435581757001
2,1,16,1,False,4,64,2,32,32,12,11.160894585960783,16,32,2,RS,1,True,False,True,32,512,False,4,1,3,512,1,10,256,8,1,11.161069999999999,8,False,0.00028301943396203647,True,11.161245414039215
3,8,8,1024,False,2,4,8,32,2048,18,3.525928608276979,32,1,16,RS,1,False,False,False,32,32,True,22,14,1,32,1,10,64,1,27,3.649163,2,False,0.19883088004884966,True,3.7723973917230214
4,2,1,32,False,8,256,16,1,64,1,4.016647207401992,16,4,16,RS,2,False,False,False,2048,512,True,23,26,1,256,4,10,2,29,5,4.0481940000000005,8,True,0.0508987503186473,True,4.079740792598009
5,4,4,64,False,4,32,8,32,2048,15,6.108045419223508,32,64,8,RS,2,False,False,True,1,16,False,30,3,1,2048,2,10,512,1,8,6.108187000000001,16,False,0.00022843160902100262,True,6.108328580776494
6,4,8,32,False,1,2,128,32,2048,10,17.893466493335175,16,1,1024,RS,8,True,True,True,256,2048,True,10,8,1,8,2,10,128,17,1,18.461260000000003,8,True,0.9160988344059829,True,19.02905350666483
7,4,4,64,False,2,1024,64,4,512,2,6.512476123984852,1,16,1,RS,1,True,True,False,512,8,False,4,9,1,2048,1,10,4,1,22,6.5126930000000005,8,False,0.00034991570413458935,True,6.512909876015149
8,2,4,1024,False,16,4,1024,32,1,1,11.631120090050425,8,256,16,RS,16,True,True,True,128,512,True,1,20,5,2048,4,10,32,24,20,12.91179,2,False,2.0662797266827155,True,14.192459909949575
9,8,8,256,False,2,16,4,128,1,30,8.496496355447755,2,16,1,RS,2,True,True,True,32,1,False,21,1,24,256,32,10,1,16,1,8.515551,1,True,0.03074346123975006,True,8.534605644552245
10,4,2,8,False,2,2,16,128,1,23,6.041604947187394,16,2,8,RS,2,True,False,False,512,1024,False,21,1,16,8,1,10,1,1,12,6.0465409999999995,2,True,0.007964008350070948,True,6.051477052812605
11,8,1,8,False,1,4,128,2,128,30,3.1491601323813487,2,4,1,RS,32,False,True,False,512,64,False,12,18,1,512,2,10,2,21,1,3.184869,1,True,0.057613994558614004,True,3.220577867618651
12,2,1,2048,False,32,1,2048,16,1,25,22.13374421325116,512,1024,2,RS,2,True,True,True,1,16,False,1,17,27,4,32,10,1024,17,1,22.22209,2,True,0.14254032727617835,True,22.310435786748844
13,4,8,1024,False,8,128,64,16,512,8,10.596032649035166,128,16,4,RS,4,False,False,False,1,64,True,19,12,1,1,2,10,32,8,1,10.60381,8,False,0.01254826282797745,True,10.611587350964832
14,4,4,2048,False,16,256,8,64,64,12,5.3113568251420595,2,64,1,RS,4,True,False,False,512,1024,True,1,21,30,1,1,10,512,1,17,5.314925,2,True,0.005757023970768145,True,5.31849317485794
15,1,2,2048,False,4,4,4,256,8,1,2.648669669988654,1,256,16,RS,2,True,False,False,8,128,True,1,18,13,128,2,10,1024,3,16,2.725273,16,True,0.12359461760529872,True,2.8018763300113463
16,16,4,128,False,2,32,64,32,256,4,7.33757787373804,2,2,4,RS,4,False,False,False,128,4,False,16,1,26,256,8,10,2048,2,1,7.339358999999999,1,True,0.002873734330100743,True,7.341140126261958
17,1,4,256,False,8,8,1,512,64,1,17.75228398622269,8,16,16,RS,4,False,True,False,256,512,True,30,1,27,2048,4,10,512,3,22,17.76304,8,False,0.01735414647858068,True,17.77379601377731
18,2,1,64,False,4,2,2,1024,64,5,12.588933834599707,128,16,32,RS,2,True,False,False,256,512,True,14,27,1,1,2,10,1024,18,1,14.350129999999998,1,False,2.84157838253672,True,16.11132616540029
