id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1,1,1,0.1776244079763941,1,True,1,1,RSL,False,False,False,False,False,1,1,1,35,0.17782364916646307,0.0003007011317109463,0.17772402857142858,1,1,True,1,1
2,64,1,512,0.10982785135796197,1,False,128,16,RSL,False,True,True,True,True,5,1,1,35,0.11003592007060944,0.0003140239091378309,0.10993188571428571,21,1,True,22,8
3,1,512,128,inf,32,False,32,512,RSL,False,False,False,True,True,22,1,1,1,inf,inf,inf,30,1,False,30,1
4,1024,1024,1,0.10681438832228858,1,False,64,64,RSL,False,True,False,False,True,15,8,128,35,0.1068359545348543,3.254841292096316e-05,0.10682517142857144,29,1,True,14,8
5,2048,1024,256,0.09868253254640116,1,False,32,64,RSL,True,True,True,False,True,10,8,256,35,0.09880075316788459,0.0001784223164864986,0.09874164285714288,5,1,True,29,8
6,256,128,512,0.10210385195957448,8,False,16,16,RSL,True,False,True,False,True,20,1,32,35,0.10217597661185411,0.00010885281581201295,0.1021399142857143,1,11,True,18,8
7,128,512,2048,0.12841369625477694,1,False,128,128,RSL,True,False,False,False,False,20,1,16,35,0.1284338466023659,3.0411544531907792e-05,0.12842377142857142,1,3,True,7,1
8,512,256,1024,0.15068020878684205,8,False,128,32,RSL,False,False,False,False,False,5,1,64,35,0.1507747054988722,0.00014261743889704137,0.15072745714285712,18,26,True,1,1
9,1,512,256,0.18299251390191795,1,False,128,512,RSL,True,True,False,True,False,7,1,16,35,0.18301640038379635,3.605023705659429e-05,0.18300445714285715,1,24,True,18,1
10,64,256,1,inf,32,False,32,64,RSL,False,False,True,True,True,18,1,16,1,inf,inf,inf,10,1,False,30,1
11,64,512,512,inf,1,False,16,1,RSL,False,False,True,True,True,30,32,64,1,inf,inf,inf,18,2,False,1,1
12,2048,1,128,0.1076978482663654,8,False,128,128,RSL,True,False,False,False,True,14,1,1,35,0.10787615173363461,0.0002691012555048483,0.10778700000000001,1,17,True,13,8
13,1024,2048,1,0.1522795469558043,1,False,32,32,RSL,False,True,False,False,False,14,8,256,35,0.1523602244727671,0.00012176107082046968,0.1523198857142857,1,25,True,30,1
14,1,256,512,inf,32,False,16,512,RSL,True,True,True,True,True,15,1,32,1,inf,inf,inf,14,1,False,7,1
15,64,1,512,0.12555909995668443,1,False,32,32,RSL,True,False,False,False,False,22,1,128,35,0.12585084290045848,0.00044030771614628694,0.12570497142857145,1,16,True,1,1
16,1,1,512,0.19655137040020618,8,False,128,16,RSL,False,False,True,False,False,16,1,512,35,0.1966368010283653,0.0001289346171910564,0.19659408571428574,30,1,True,28,1
17,1024,2048,512,0.08754558098145644,1,False,32,1,RSL,True,False,True,False,False,24,8,1,35,0.08756898473282927,3.532168484668055e-05,0.08755728285714286,19,9,True,1,8
18,512,64,512,0.20093551101217935,1,False,1,512,RSL,True,True,True,False,True,3,1,1,35,0.2009614604163921,3.9163664959518056e-05,0.20094848571428572,14,1,True,20,1
19,256,2048,512,0.22943039938400547,1,False,128,64,RSL,False,False,False,False,True,12,32,64,35,0.22997348633028028,0.0008196440671015018,0.22970194285714288,1,29,True,17,1
20,2048,1,1,0.2269391545633882,1,False,256,32,RSL,True,False,False,True,True,20,1,16,35,0.22698393115089754,6.757824791925989e-05,0.22696154285714287,13,1,True,2,32
21,128,64,128,0.17621750666748806,1,False,16,128,RSL,True,False,True,False,False,25,1,16,35,0.17630443618965477,0.0001311967956303543,0.17626097142857142,10,29,True,1,32
22,512,256,1024,0.20363183409014654,1,False,16,128,RSL,True,False,True,False,True,24,8,256,35,0.2036572516241392,3.836094953178023e-05,0.20364454285714287,4,1,True,14,1
23,1,1,128,0.16368541511050655,1,False,128,1,RSL,True,False,True,False,True,13,1,32,35,0.1637069277466363,3.2467553662331374e-05,0.16369617142857143,18,1,True,13,1
24,512,2048,512,inf,1,False,64,16,RSL,False,False,True,True,False,20,32,16,1,inf,inf,inf,26,1,False,16,1
25,2048,2048,128,0.18867702527598765,32,False,32,512,RSL,True,True,False,True,False,12,1,16,35,0.18886868900972667,0.00028926499396693893,0.18877285714285716,18,13,True,1,1
26,1,1024,2048,0.1772925289120381,8,False,64,32,RSL,True,True,False,False,True,11,1,64,35,0.1773748996593905,0.0001243165478994317,0.1773337142857143,21,25,True,1,1
27,1,1,64,0.12467011593281095,1,False,16,16,RSL,False,False,False,False,True,18,8,32,35,0.12469942692433193,4.423707928506862e-05,0.12468477142857144,6,27,True,1,8
28,128,64,256,0.27554810709356203,1,False,32,32,RSL,False,True,False,True,False,25,1,16,35,0.275586292906438,5.7631241527491405e-05,0.2755672,23,1,True,14,32
29,512,256,1,0.21840638596235795,1,False,256,256,RSL,False,True,True,True,True,11,1,16,35,0.2186347568947849,0.0003446646640029194,0.21852057142857143,8,1,True,10,32
30,256,1,256,0.24361128807493396,1,False,1,32,RSL,False,False,False,False,True,7,8,256,35,0.24363859763935178,4.1216461938088367e-05,0.24362494285714287,11,1,True,28,1
31,2048,512,2048,0.10462609551301971,1,False,512,256,RSL,True,True,False,True,False,24,8,64,35,0.10467996162983745,8.129645422395591e-05,0.10465302857142858,4,1,True,1,8
32,1,64,1,inf,32,False,32,512,RSL,True,False,True,True,True,22,1,512,1,inf,inf,inf,1,9,False,29,1
33,2048,2048,1,0.2897822629176733,1,False,1,64,RSL,False,False,True,False,False,12,1,64,35,0.2899212799394695,0.00020980890430706252,0.2898517714285714,21,1,True,1,32
34,512,2048,128,0.10847209141159551,1,False,16,128,RSL,False,True,False,True,True,22,1,16,35,0.10857865144554736,0.00016082378745771575,0.10852537142857144,7,16,True,1,8
35,1024,256,1,0.24738049770147244,1,False,256,32,RSL,False,False,True,False,True,3,32,64,35,0.2474116165842419,4.696560617372115e-05,0.24739605714285717,10,1,True,9,1
36,1,64,256,0.11904823183388093,8,False,32,16,RSL,False,False,True,False,True,15,1,256,35,0.11907056816611909,3.371070198870672e-05,0.11905940000000001,19,1,True,20,8
37,1,2048,1,0.1650338605864966,8,False,128,1,RSL,True,True,False,False,False,9,8,256,35,0.16504779655636054,2.1032608308168185e-05,0.16504082857142857,13,1,True,9,1
38,1,1024,512,0.20826241339085463,1,False,128,64,RSL,False,False,False,False,True,5,32,256,35,0.20836924375200258,0.0001612317738473384,0.2083158285714286,6,27,True,1,1
39,1,128,2048,0.27796937766879265,1,False,128,16,RSL,False,True,True,True,True,24,8,512,35,0.2780284509026359,8.915520061060796e-05,0.27799891428571427,16,1,True,8,1
40,128,1,2048,0.2605206173891606,1,False,256,1,RSL,True,False,False,False,True,7,8,1,35,0.2608790968965537,0.0005410286574325497,0.26069985714285715,9,29,True,1,1
41,256,512,128,0.11130939784398602,1,False,64,64,RSL,False,True,True,True,False,15,1,16,35,0.11134471644172825,5.3303949388464784e-05,0.11132705714285714,23,26,True,1,8
42,1,2048,128,0.09053223269652745,1,False,512,1,RSL,True,False,True,True,True,23,8,128,35,0.09055227587490115,3.024980134864745e-05,0.0905422542857143,21,1,True,28,8
43,2048,256,128,0.09107251274356913,8,False,32,128,RSL,True,True,True,False,False,18,1,16,35,0.09109389868500227,3.2276342002482656e-05,0.0910832057142857,25,11,True,1,8
44,1024,64,1,0.13199810349277794,1,False,64,32,RSL,False,True,False,True,False,4,1,256,35,0.13203692507865064,5.859077032559601e-05,0.1320175142857143,21,1,True,7,8
45,64,256,2048,0.23711518399684742,8,False,64,16,RSL,True,True,False,True,True,23,8,512,35,0.23714938743172406,5.1620910175498565e-05,0.23713228571428574,1,5,True,3,1
46,1024,1024,64,0.11774924777059306,1,False,32,16,RSL,False,True,True,False,False,1,8,16,35,0.11779955222940694,7.592108685056834e-05,0.1177744,17,7,True,1,1
47,64,128,1024,0.09857542722217162,1,False,128,64,RSL,False,True,False,True,True,1,1,512,35,0.09860101277782836,3.8614533163416296e-05,0.09858821999999999,8,19,True,1,8
48,1024,128,1,0.09309209710489551,8,False,32,16,RSL,True,True,True,False,False,25,1,256,35,0.09311221718081879,3.0365857572648576e-05,0.09310215714285715,1,19,True,26,8
49,1,64,128,0.289874393563839,1,False,64,512,RSL,False,True,True,True,True,3,1,1,35,0.28990903500758963,5.228196707884061e-05,0.2898917142857143,30,25,True,1,32
50,256,256,512,0.13657807023812882,8,False,32,1,RSL,True,False,True,True,True,22,1,512,35,0.13659735833329975,2.9110205798528915e-05,0.13658771428571428,1,3,True,2,1
51,1,1,2048,0.13544167639494234,1,False,256,512,RSL,False,True,True,False,True,2,8,256,35,0.13547220931934342,4.608125919481471e-05,0.13545694285714288,1,7,True,9,1
52,1024,256,1024,0.1572704977677216,1,False,1,512,RSL,False,False,False,True,True,25,8,1,35,0.15736064508942124,0.00013605320087887554,0.15731557142857142,1,26,True,10,1
53,512,2048,1024,0.1506942323242857,1,False,1,256,RSL,True,False,True,False,True,23,1,1,35,0.15076056767571427,0.00010011541910643551,0.15072739999999998,1,27,True,28,1
54,2048,512,512,0.1778199895994589,1,False,256,128,RSL,True,True,True,True,True,30,1,64,35,0.1779522961148268,0.0001996811948878443,0.17788614285714285,1,10,True,24,32
55,64,256,1,0.29609888441981946,32,False,1,16,RSL,False,True,False,True,False,8,1,16,35,0.29616111558018066,9.392124360334962e-05,0.29613000000000006,29,1,True,12,1
56,1024,512,128,0.27194576357876743,1,False,128,256,RSL,True,True,True,True,False,19,1,64,35,0.2722166364212325,0.00040880989644157803,0.27208119999999997,12,1,True,1,32
57,512,2048,512,0.16558495657023212,32,False,128,256,RSL,False,False,True,False,False,14,1,32,35,0.16560310057262503,2.7383504642952628e-05,0.16559402857142858,23,1,True,23,1
58,1,2048,64,0.09863130182923228,1,False,128,256,RSL,True,True,True,True,False,3,1,1,35,0.0986615153136249,4.559915018900309e-05,0.09864640857142859,6,5,True,1,8
59,1024,512,1024,0.12084580384994342,32,False,256,256,RSL,True,False,True,False,False,4,1,256,35,0.12089219615005656,7.001673269399939e-05,0.12086899999999999,26,6,True,1,1
60,2048,1024,2048,inf,32,False,64,16,RSL,True,True,False,False,True,22,1,32,1,inf,inf,inf,2,4,False,1,1
61,64,1024,256,0.1677336615717529,8,False,16,1,RSL,True,False,True,False,False,24,1,256,35,0.16779210985681853,8.821200806776159e-05,0.16776288571428571,16,1,True,5,1
62,64,2048,512,0.1353957980163486,8,False,16,64,RSL,False,True,False,False,False,27,1,1,35,0.13541723055507993,3.234666812479356e-05,0.13540651428571426,26,2,True,1,1
63,512,2048,256,0.1265145442257958,8,False,16,128,RSL,True,True,True,True,False,22,1,32,35,0.12653545577420425,3.156037298349392e-05,0.12652500000000003,1,6,True,10,1
64,1,1024,2048,0.09536454014920365,8,False,16,512,RSL,True,True,True,True,True,20,1,32,35,0.09556927127936779,0.0003089867236564033,0.09546690571428572,1,15,True,5,8
65,2048,2048,2048,0.09203474152728035,1,False,512,128,RSL,True,False,True,False,False,14,1,128,35,0.09205716132986248,3.38366780827159e-05,0.09204595142857142,1,16,True,28,8
66,1024,1,512,inf,32,False,64,1,RSL,False,False,False,False,True,9,1,512,1,inf,inf,inf,1,22,False,4,1
67,256,2048,64,0.2500775541280305,1,False,256,32,RSL,True,False,True,False,True,8,8,1,35,0.2501704458719694,0.00014019517008187276,0.25012399999999996,19,1,True,3,1
68,1024,512,256,0.23616993216912682,1,False,16,128,RSL,False,False,False,False,False,29,8,16,35,0.2363588678308732,0.00028514770107537654,0.2362644,11,17,True,1,1
