id,speedup,T2_K,T2_J,T2_I,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,RT_I,cost_mean,U_J,U_I,U_K,points
1,2.0298029218357585,1024,2048,512,1,1,32,1,RSL,True,False,True,False,False,24,8,8,0.08755728285714286,19,9,1,100
2,2.0046223024886567,1,128,2048,8,32,1,512,RSL,True,True,True,False,False,12,1,8,0.08865711428571428,30,1,13,100
