id,RT1_K,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
42,1,1,256,False,8,512,1,512,256,24,0.17635339374148218,256,1,64,DLMT,8,False,True,True,256,128,True,9,17,1,1,1,35,1,1,30,0.17773074285714285,8,False,0.004157478056589162,True,0.17910809197280353
43,32,1,512,False,1,1,1,512,256,1,inf,32,512,512,DLMT,8,False,False,True,1,512,True,26,23,1,2048,8,1,512,17,30,inf,1,True,inf,False,inf
44,32,1,512,False,1,16,16,1,512,1,0.08936582020570752,32,512,1,DLMT,32,True,False,True,1,1,False,15,1,1,256,1,35,2048,5,23,0.08938215142857144,1,False,4.929520041214482e-05,True,0.08939848265143535
45,1,8,2048,False,1,32,64,1,1,29,0.0977050371960907,1,1,64,DLMT,1,True,True,True,1,64,True,24,1,19,64,8,35,1024,1,30,0.09873728857142858,8,False,0.003115813117426418,True,0.09976953994676646
46,1,8,512,False,8,128,256,16,1024,29,0.23133029254257126,512,64,1,DLMT,8,False,True,False,2048,64,True,1,25,30,1,8,35,512,29,1,0.2318532,1,False,0.0015783770833178155,True,0.23237610745742876
47,1,32,256,False,1,64,256,256,256,30,0.0811362705432563,1,16,512,DLMT,32,False,False,False,128,512,True,17,26,1,512,1,35,2048,1,27,0.0838528542857143,1,False,0.008199908919053148,True,0.08656943802817231
48,32,1,64,False,1,32,1,16,2048,30,inf,256,32,1,DLMT,1,False,True,True,512,128,True,24,25,1,2048,32,1,128,1,2,inf,1,True,inf,False,inf
49,1,32,2048,False,1,128,512,512,512,1,0.14060780502059833,16,1,64,DLMT,8,False,True,False,1,1024,False,17,1,14,1024,1,35,1,14,6,0.1406306,8,False,6.880581370785463e-05,True,0.14065339497940166
50,1,1,2048,False,32,512,256,512,2048,21,0.2597618584075589,128,64,256,DLMT,1,False,True,True,512,2048,True,28,1,16,512,1,35,512,8,1,0.26691262857142856,8,True,0.021584338862221,True,0.2740633987352982
51,1,1,1,False,8,512,64,16,2048,1,0.1915166369092467,512,1,1,DLMT,1,False,True,False,1,2048,True,14,1,29,1,32,35,1024,10,3,0.1945698857142857,1,False,0.009216120128096757,True,0.19762313451932473
52,8,8,1,False,1,64,128,64,256,1,0.2005250212500275,128,256,64,DLMT,32,False,True,True,256,256,True,1,10,30,1,1,35,2048,18,7,0.2016033142857143,1,True,0.0032547881894782874,True,0.20268160732140109
53,8,1,2048,False,1,128,512,128,2048,2,0.10690205324076284,32,32,512,DLMT,1,False,False,True,256,512,False,1,16,9,2048,8,35,2048,28,1,0.10999140000000002,8,True,0.009325080485903135,True,0.1130807467592372
54,1,1,64,False,1,16,64,1,1024,24,0.14662711579964083,256,64,256,DLMT,1,True,True,True,512,256,False,1,28,10,1024,32,35,256,21,1,0.14676168571428572,1,False,0.00040619437791907117,True,0.1468962556289306
55,8,1,2048,False,1,1,256,512,512,17,0.21139139301988427,16,64,256,DLMT,32,False,True,False,2048,2048,True,27,10,1,1,1,35,512,9,1,0.21372265714285715,1,False,0.007036835705030485,True,0.21605392126583003
56,8,8,1,False,1,64,256,1,512,1,0.23516030771161697,1,16,512,DLMT,32,True,True,False,128,2048,True,1,27,11,2048,1,35,64,18,30,0.23726514285714287,1,False,0.00635336809728445,True,0.23936997800266877
57,8,1,1024,False,1,128,32,32,64,17,0.16971053435995567,256,1,16,DLMT,32,True,False,False,2048,256,True,17,1,26,256,1,35,64,8,1,0.1711705428571429,1,False,0.004406982384112462,True,0.17263055135433011
58,1,1,256,False,8,64,32,256,1,1,0.16402668226837247,1,64,1,DLMT,1,True,False,True,64,1024,True,2,26,1,1,8,35,1,5,9,0.16542194285714285,8,True,0.004211543184716819,True,0.16681720344591322
59,8,1,512,False,8,32,128,16,2048,17,0.1115497522107503,1,512,32,DLMT,1,True,True,False,64,256,True,7,1,3,2048,1,35,512,17,1,0.11483519999999998,1,True,0.009917004290755205,True,0.11812064778924967
60,8,1,2048,False,8,64,256,1,256,29,0.10565416278532962,32,512,16,DLMT,1,False,False,True,256,2048,False,1,30,26,2048,1,35,1024,8,1,0.11215051428571428,1,True,0.019609000001269722,True,0.11864686578609894
61,1,8,1024,False,8,1,128,512,2048,18,0.23097034618075035,32,1,128,DLMT,8,True,False,True,1024,1024,True,10,1,5,2048,8,35,2048,1,15,0.232668,1,True,0.005124306118880877,True,0.23436565381924968
62,1,1,128,False,32,128,512,256,1,14,0.29709429231755785,32,32,128,DLMT,1,False,True,False,128,1,False,24,18,1,128,32,35,1,22,1,0.2976412285714286,1,True,0.001650907128749254,True,0.29818816482529936
