id,T2_J,T2_I,T3_J,T3_I,mean_confidence_interval_inf,T2_Ja,baseline,T2_Ia,technique,T3_Ja,VEC2,VEC3,cost_std,U2_J,SCREP,RT2_I,runs,U2_I,RT2_J,OMP3,cost_mean,RT3_I,OMP2,RT3_J,correct_result,T3_Ia,mean_confidence_interval_sup,U3_I,U3_J
11,4,1,64,1,6.986626995577748,4,False,128,DLMT,128,False,True,0.002868697439605618,1,True,1,10,1,32,False,6.988405,32,True,1,True,2048,6.990183004422253,15,1
12,64,1024,1,1,6.97616305770566,128,False,1024,DLMT,256,True,False,0.0034333000160195405,29,False,32,10,1,32,False,6.9782910000000005,1,True,1,True,1,6.980418942294341,1,3
13,1,2,8,2,6.992905088242241,64,False,256,DLMT,2048,True,False,0.006805333276188524,11,True,1,10,1,32,False,6.997123,1,True,8,True,1024,7.001340911757759,1,19
14,1024,2048,2048,1,6.993378181126727,1,False,2048,DLMT,2048,False,False,0.0036347804610456906,14,True,1,10,1,1,False,6.995631,1,True,8,True,16,6.997883818873274,21,1
15,8,4,1,1,6.978417937505708,1024,False,8,DLMT,64,False,True,0.0050517708776231665,30,True,32,10,1,1,False,6.981548999999999,32,True,1,True,2,6.984680062494291,29,1
16,4,64,4,4,7.023290389224117,8,False,1024,DLMT,256,True,False,0.004283046229029076,26,True,32,10,1,1,False,7.025945,8,True,32,True,8,7.028599610775883,1,26
17,1,512,128,4,7.001493721911215,8,False,512,DLMT,1,False,False,0.001136308056822511,7,True,8,10,1,32,False,7.002198000000002,1,False,1,True,16,7.002902278088788,1,27
18,1,1024,2,1024,6.96355032823795,16,False,1,DLMT,2,True,True,0.003426409782848502,1,False,32,10,1,8,False,6.965674,1,True,8,True,1024,6.96779767176205,1,30
19,256,128,1,2048,7.004678498948227,512,False,1024,DLMT,2048,True,True,0.0011640962159547284,1,False,8,10,24,32,False,7.0054,32,False,32,True,1,7.006121501051773,12,1
20,512,4,128,4,6.988983672589091,1024,False,8,DLMT,512,True,False,0.0009460021141625781,21,False,32,10,1,8,False,6.989569999999999,8,False,1,True,2048,6.990156327410906,1,1
21,256,1,1,16,6.989503670324851,1,False,2,DLMT,256,True,False,0.0012977349498259868,1,True,32,10,1,1,False,6.990308000000001,32,False,32,True,1,6.9911123296751505,1,19
22,1,8,8,256,6.964895094781292,256,False,16,DLMT,256,False,False,0.0039204980550946195,21,False,1,10,1,32,False,6.967325,32,True,1,True,512,6.969754905218707,7,1
23,64,2048,64,1,6.950093725598433,2048,False,1,DLMT,128,False,False,0.0007103548409070727,20,True,1,10,1,32,False,6.950534,8,False,1,True,256,6.950974274401568,25,1
24,128,128,128,8,7.003526368917009,2048,False,2048,DLMT,256,True,False,0.0037345105435652145,1,True,1,10,29,32,False,7.005840999999999,1,True,8,True,1,7.00815563108299,10,1
25,1,32,2048,4,7.0026204472532685,1024,False,2048,DLMT,1,False,False,0.0008818282145632582,20,False,32,10,1,8,False,7.003167,32,False,8,True,512,7.003713552746732,1,8
26,4,16,4,4,7.003763496336192,16,False,512,DLMT,32,False,True,0.0008252787407899913,13,False,32,10,1,8,False,7.004275,1,False,1,True,512,7.004786503663808,22,1
27,8,64,64,2,6.974274598705668,8,False,256,DLMT,1,True,False,0.0011962039959807131,1,True,32,10,21,8,False,6.975015999999999,32,False,8,True,1,6.975757401294331,1,1
28,1,8,8,1,7.011776428636688,128,False,512,DLMT,8,False,False,0.004155521146619396,2,True,8,10,1,1,False,7.014352,1,True,1,True,2,7.016927571363311,1,18
29,1,16,2,256,6.975730715459106,1,False,16,DLMT,2,True,True,0.006772052569199458,28,True,1,10,1,1,False,6.979928000000001,8,True,8,True,2048,6.984125284540896,25,1
30,32,128,64,1,6.971493045429114,64,False,1,DLMT,1024,True,False,0.0005775370118010685,1,False,8,10,26,1,False,6.971851000000001,8,False,32,True,256,6.972208954570887,30,1
31,1024,32,1,2048,6.959155915158009,1,False,32,DLMT,32,False,False,0.003980485020697826,11,False,1,10,1,8,False,6.961623,32,True,8,True,1,6.964090084841992,1,7
32,32,1,128,1024,7.0010909347863945,64,False,1024,DLMT,256,False,True,0.0008939491036965214,1,True,32,10,29,8,False,7.001644999999999,8,False,1,True,1024,7.0021990652136035,28,1
33,1,128,8,1,6.986545101682124,64,False,512,DLMT,8,True,False,0.003412254386765347,1,False,32,10,29,8,False,6.98866,1,True,32,True,1024,6.990774898317877,22,1
34,8,16,8,2048,7.002400024983938,1,False,1,DLMT,64,True,False,0.001008357575466092,21,True,8,10,1,32,False,7.003024999999999,32,False,8,True,2048,7.00364997501606,1,12
35,1024,128,2048,512,6.984941810486607,2048,False,2048,DLMT,2048,False,False,0.0027963914246757413,30,False,1,10,1,32,False,6.986675,32,True,1,True,2048,6.988408189513393,1,1
36,4,512,8,4,6.982996927342302,64,False,1,DLMT,64,True,True,0.000898801424119928,1,True,1,10,2,32,False,6.983554,8,False,32,True,2048,6.984111072657698,1,2
37,512,2,32,512,7.002815442778439,1,False,512,DLMT,32,False,False,0.005039661595782153,1,False,8,10,20,1,False,7.005939000000001,1,True,32,True,512,7.009062557221562,1,25
38,8,128,16,64,7.008057325183922,512,False,1,DLMT,128,False,False,0.011562975568598305,1,False,32,10,24,32,False,7.015223999999999,32,True,1,True,64,7.022390674816076,22,1
39,2048,64,1,32,6.9980778272669175,2048,False,2048,DLMT,16,True,False,0.0051132593323632075,15,False,8,10,1,8,False,7.001247000000001,8,True,1,True,1024,7.004416172733085,3,1
40,16,256,512,1,6.974752775929428,512,False,256,DLMT,1024,True,True,0.0010490953245535586,1,True,32,10,14,8,False,6.975403,8,False,1,True,16,6.976053224070572,15,1
41,2048,64,16,1,6.978323613443692,1,False,2048,DLMT,128,True,True,0.0010735590342407222,1,False,32,10,18,8,False,6.978989,1,False,1,True,512,6.979654386556309,15,1
42,4,8,128,256,6.969047088647965,128,False,2048,DLMT,1,False,False,0.004993443300969705,24,True,1,10,1,8,False,6.972142000000001,1,True,32,True,1,6.975236911352036,18,1
43,128,32,32,1,7.0084628135558775,256,False,2048,DLMT,1024,False,True,0.0009619090393586384,1,True,8,10,28,8,False,7.009059000000001,8,False,8,True,8,7.009655186444124,1,24
44,2,2048,2,512,7.00437184766326,8,False,2048,DLMT,1,False,True,0.004645329805299005,1,False,32,10,7,1,False,7.007251000000001,32,True,8,True,1024,7.010130152336742,1,7
45,2,1,256,2,6.977493048649667,32,False,32,DLMT,512,False,False,0.005851856115797737,1,False,8,10,7,32,False,6.98112,8,True,8,True,256,6.984746951350332,13,1
46,64,32,2,32,6.959173415056996,2048,False,512,DLMT,2048,True,False,0.002629232017148776,1,False,1,10,4,8,False,6.960803,1,True,1,True,1024,6.962432584943005,30,1
47,1024,2,8,16,6.97583337594164,1024,False,64,DLMT,8,True,False,0.004100749321770445,18,False,32,10,1,8,False,6.978375,32,True,8,True,16,6.980916624058359,1,8
48,8,32,2048,64,6.962742196795639,2048,False,1,DLMT,1,True,False,0.0030039014630977067,11,False,32,10,1,1,False,6.964604,8,True,1,True,1,6.96646580320436,1,27
49,8,512,16,64,7.004327542983092,2048,False,1024,DLMT,32,True,True,0.005642925216587562,1,True,8,10,1,1,False,7.0078249999999995,32,True,8,True,128,7.011322457016907,1,27
50,128,256,16,16,6.9708186574025985,1,False,1024,DLMT,1,False,True,0.0038260109775065335,12,False,1,10,1,8,False,6.97319,8,True,1,True,1,6.975561342597401,1,16
51,8,4,8,1,7.045683076833417,64,False,16,DLMT,32,True,True,0.0012228609896466828,1,False,1,10,5,1,False,7.046441,1,False,32,True,32,7.047198923166582,2,1
52,2,4,256,2,6.973938155051119,2048,False,256,DLMT,1,True,True,0.0030104225617012745,1,False,1,10,25,1,False,6.975803999999999,8,True,8,True,4,6.977669844948879,1,9
53,1,2,1,4,6.977353759883192,4,False,2,DLMT,2048,False,True,0.007005929203182112,1,False,32,10,30,8,False,6.981696000000001,32,True,32,True,8,6.986038240116811,1,15
54,512,1,1,4,7.048928824288191,512,False,1,DLMT,1,True,True,0.003351391352856208,25,True,1,10,1,1,False,7.051005999999999,1,True,1,True,64,7.053083175711808,1,23
55,32,8,2,4,7.053569833326127,1,False,16,DLMT,4,True,False,0.005142291415312849,1,False,32,10,23,32,False,7.056757,8,True,32,True,4,7.059944166673874,30,1
56,32,64,1,1,7.00670994541497,32,False,512,DLMT,8,True,True,0.0050840268488670775,23,True,32,10,1,32,False,7.009861000000001,1,True,8,True,1024,7.013012054585031,7,1
57,2,2048,256,8,7.029708872810008,256,False,1,DLMT,256,False,False,0.0028059714895201783,1,False,8,10,5,8,False,7.031448,32,True,8,True,2048,7.033187127189993,15,1
58,1024,32,32,8,7.004935037498602,1024,False,1024,DLMT,32,False,False,0.0042674793496865196,29,True,8,10,1,32,False,7.00758,32,True,32,True,1,7.010224962501398,1,30
59,4,1,64,64,6.953729183338299,4,False,16,DLMT,2048,True,True,0.005709656381954921,23,True,8,10,1,32,False,6.957268000000001,1,True,1,True,1,6.9608068166617025,1,19
60,64,4,2048,2,6.994560059025416,64,False,16,DLMT,1,True,False,0.0007630602859537766,30,True,8,10,1,8,False,6.995032999999999,1,False,32,True,64,6.995505940974582,23,1
61,32,2,8,1,6.97577342758675,32,False,2048,DLMT,1024,True,True,0.005375280922891396,1,False,1,10,16,32,False,6.979105,32,True,32,True,4,6.982436572413249,25,1
62,2,1,64,2048,7.003220341523628,2048,False,8,DLMT,1,False,False,0.000822301647815396,1,False,32,10,17,8,False,7.00373,32,False,32,True,2048,7.004239658476372,1,8
63,512,8,128,64,6.976631115472913,2048,False,16,DLMT,512,False,False,0.013504278173971344,6,True,8,10,1,32,False,6.985001,8,True,32,True,512,6.993370884527086,1,18
64,256,128,1,256,6.9738470565512705,1024,False,1,DLMT,512,False,True,0.01176508856745233,1,True,8,10,5,8,False,6.981139000000001,1,True,1,True,2048,6.988430943448731,1,8
65,4,2,4,2,6.979677404557379,1024,False,2,DLMT,1,False,False,0.002632475830848251,3,False,32,10,1,1,False,6.981309,1,True,8,True,32,6.982940595442622,10,1
66,1,1,1,1,6.979693696855122,1,True,1,DLMT,1,False,False,0.0009572570187780948,1,False,1,10,1,1,False,6.980287,1,False,1,True,1,6.980880303144877,1,1
67,32,4,8,256,6.976610543382495,64,False,8,DLMT,64,True,True,0.001168864833930838,22,True,32,10,1,32,False,6.977335000000001,1,False,8,True,256,6.9780594566175065,30,1
68,4,1,2,128,7.038505976042571,256,False,1024,DLMT,128,True,False,0.0007293120045630911,1,True,8,10,1,32,False,7.038957999999999,8,False,32,True,256,7.039410023957427,11,1
69,1,1024,128,16,6.985467682172705,1,False,2048,DLMT,1,False,True,0.0005474678072727233,1,False,32,10,1,32,False,6.985806999999999,32,False,32,True,32,6.986146317827294,21,1
70,2048,1,1,16,6.953749466308892,1,False,32,DLMT,2048,False,False,0.0005946057517380492,7,True,8,10,1,1,False,6.954117999999999,8,False,1,True,1,6.954486533691107,2,1
71,2048,128,1,16,7.005180874199332,1,False,1024,DLMT,4,True,True,0.01314809796130235,1,True,1,10,29,1,False,7.013330000000001,1,True,32,True,32,7.02147912580067,29,1
72,16,8,1,1,6.974644953192715,16,False,64,DLMT,512,True,False,0.0008568103640829679,1,False,1,10,2,32,False,6.975176,1,False,8,True,16,6.975707046807286,1,1
73,1,2048,32,32,6.973280220756627,4,False,2048,DLMT,1,True,False,0.0008208830610994419,24,False,8,10,1,1,False,6.973788999999999,8,False,32,True,512,6.974297779243371,14,1
74,1,16,2,8,7.0023607856080154,2048,False,1,DLMT,8,True,False,0.0011910621310409872,1,True,1,10,25,1,False,7.003099000000001,8,False,8,True,1024,7.003837214391986,25,1
75,2,512,32,4,6.978058203868032,256,False,1,DLMT,64,True,True,0.008100736324557158,1,False,32,10,1,8,False,6.983079000000001,1,True,32,True,2048,6.98809979613197,22,1
76,8,16,16,1,7.056537700016275,2048,False,512,DLMT,16,False,True,0.0009959743972612933,26,True,1,10,1,32,False,7.057155,1,False,1,True,4,7.057772299983725,6,1
77,4,4,2048,1,7.06407551805691,128,False,128,DLMT,1,False,False,0.0011463175825223194,1,False,32,10,29,1,False,7.064786000000001,8,False,1,True,2048,7.065496481943091,14,1
78,4,32,2,512,7.013188722564126,512,False,64,DLMT,2048,False,False,0.00350321852016116,1,False,8,10,4,8,False,7.015359999999999,32,True,1,True,1024,7.0175312774358725,18,1
79,128,64,1,128,6.957376269892343,256,False,512,DLMT,2048,False,False,0.002542340653807067,26,True,32,10,1,1,False,6.958951999999999,8,True,1,True,256,6.960527730107655,1,1
80,4,2,1,8,6.99449271667759,32,False,64,DLMT,1,True,True,0.011218681919013597,1,False,32,10,22,32,False,7.001446,8,True,8,True,16,7.008399283322409,7,1
81,256,256,1,4,7.047885797999436,512,False,256,DLMT,16,False,False,0.003393383120132577,1,True,32,10,7,8,False,7.049989000000001,8,True,32,True,1024,7.052092202000566,24,1
82,32,4,512,1,6.96860836067031,1024,False,2048,DLMT,2048,True,False,0.0008803544740616168,1,True,8,10,18,32,False,6.9691540000000005,1,False,1,True,1,6.969699639329691,21,1
83,256,256,2048,2,6.959921448388754,256,False,2048,DLMT,1,True,True,0.0006688527491160811,1,False,1,10,10,1,False,6.960336,1,False,32,True,32,6.960750551611246,6,1
84,2048,2,16,16,6.980041978687499,1,False,8,DLMT,512,False,False,0.0010568353703390028,25,True,8,10,1,8,False,6.980696999999999,32,False,1,True,16,6.9813520213124995,19,1
85,32,1,16,32,7.004108036264157,2048,False,16,DLMT,1024,False,False,0.002988026104303749,1,True,8,10,27,8,False,7.00596,1,True,32,True,1,7.007811963735843,1,1
86,256,1,4,2048,6.963930868099201,1,False,256,DLMT,512,False,True,0.0010489466144661078,1,True,8,10,2,8,False,6.964581,1,False,1,True,1,6.965231131900799,27,1
87,16,1,1024,16,7.000128943096796,1,False,256,DLMT,2048,True,True,0.0009181372446427068,30,False,32,10,1,8,False,7.000698,8,False,8,True,2048,7.001267056903203,11,1
88,128,32,16,1,6.954441288081223,1,False,32,DLMT,32,False,False,0.004115412008535717,29,True,1,10,1,32,False,6.956992,8,True,32,True,512,6.959542711918776,30,1
89,2,256,8,1,7.027464852220473,8,False,512,DLMT,256,False,False,0.001037678177471177,1,True,1,10,22,1,False,7.0281080000000005,32,False,8,True,2,7.028751147779528,29,1
90,2,256,16,64,7.024705979919703,2,False,1,DLMT,128,True,True,0.003230132505022076,1,False,8,10,30,32,False,7.026708000000001,1,True,1,True,128,7.028710020080299,24,1
91,2048,2048,2,128,7.121348903525789,2048,False,2048,DLMT,32,True,False,0.004232199900760799,1,True,32,10,15,32,False,7.123972,1,True,32,True,1,7.126595096474212,3,1
92,4,4,16,32,6.991251905489514,8,False,4,DLMT,1,False,False,0.0047420427033083605,1,False,32,10,5,1,False,6.994191000000001,8,True,1,True,1,6.997130094510488,30,1
93,64,8,512,1024,6.9936781432553605,256,False,16,DLMT,512,True,False,0.0007209750342417436,12,False,1,10,1,8,False,6.9941249999999995,1,False,1,True,1024,6.994571856744638,12,1
94,1,8,128,2,6.975070704086366,512,False,64,DLMT,1024,True,True,0.00520381052691207,13,False,1,10,1,8,False,6.978296,8,True,1,True,8,6.981521295913635,2,1
95,1,4,1024,32,6.970034931747605,64,False,8,DLMT,2048,False,False,0.0004954351622563257,22,False,8,10,1,32,False,6.9703420000000005,1,False,8,True,1,6.970649068252396,29,1
96,1,1,512,2048,6.965150092253519,1024,False,2048,DLMT,512,False,False,0.002629752840097356,1,False,32,10,8,1,False,6.96678,32,True,8,True,1,6.968409907746481,1,1
97,32,32,2048,1024,6.96671967085969,2048,False,512,DLMT,1,False,True,0.0011734994674050898,7,True,8,10,1,8,False,6.967447,8,False,8,True,1,6.96817432914031,24,1
98,256,1,1,1,6.962126856802796,512,False,8,DLMT,256,False,True,0.0037918070889747745,1,True,8,10,4,1,False,6.9644770000000005,1,True,8,True,1,6.966827143197205,14,1
99,1,2,2048,1,7.054843284264918,256,False,8,DLMT,2048,True,True,0.007895700158947272,1,True,1,10,22,8,False,7.059737,8,True,32,True,256,7.064630715735082,2,1
100,1,1,8,1,6.956914844919253,512,False,32,DLMT,8,True,False,0.0012571173374033553,13,False,32,10,1,1,False,6.957693999999999,32,False,1,True,512,6.958473155080745,30,1
101,512,1,32,1,7.000281972186761,512,False,64,DLMT,1024,True,False,0.000582495493544798,30,False,32,10,1,8,False,7.000642999999999,8,False,32,True,128,7.001004027813238,22,1
102,64,512,8,32,6.977959253155508,512,False,512,DLMT,1,True,True,0.0007756545622890973,1,True,1,10,6,32,False,6.978439999999999,32,False,8,True,1,6.97892074684449,23,1
103,256,4,2,4,6.981796656325098,256,False,2048,DLMT,1024,False,False,0.0033387548577276578,1,True,1,10,27,32,False,6.983866000000001,32,True,8,True,1,6.985935343674903,16,1
104,256,512,16,1,6.967289487595858,1024,False,1024,DLMT,32,True,True,0.0009479140256373913,3,False,8,10,1,8,False,6.967877,8,False,1,True,1,6.968464512404141,10,1
105,32,8,2,64,6.950716686822255,32,False,2048,DLMT,64,False,True,0.0008346520233006697,1,False,1,10,10,8,False,6.9512339999999995,8,False,8,True,256,6.951751313177744,17,1
106,2,128,128,8,6.985796961699869,8,False,128,DLMT,1,False,False,0.002373427058074504,7,True,1,10,1,32,False,6.987268,1,True,1,True,512,6.988739038300132,7,1
107,512,4,256,128,6.98670753817329,2048,False,128,DLMT,1024,True,True,0.00616407300411018,1,False,1,10,23,1,False,6.990528,32,True,1,True,128,6.994348461826711,13,1
108,1,2048,8,64,6.98830190993932,1,False,2048,DLMT,512,True,True,0.006029557943995678,1,True,32,10,20,32,False,6.992039000000001,1,True,1,True,1024,6.995776090060682,30,1
109,32,128,256,4,7.018208987172352,32,False,256,DLMT,256,True,True,0.013583543573015082,5,False,8,10,1,32,False,7.026628,32,True,32,True,1024,7.035047012827647,1,1
110,8,2048,1,8,7.016894829393126,128,False,1,DLMT,4,True,False,0.0010409418811825617,21,False,1,10,1,1,False,7.017540000000001,32,False,1,True,256,7.018185170606876,24,1
111,2,64,128,2,7.039988887357444,1,False,256,DLMT,256,False,True,0.0008343284724855886,15,False,32,10,1,1,False,7.040506000000001,32,False,32,True,1,7.0410231126425575,5,1
112,16,2048,32,4,6.970353653242389,512,False,1,DLMT,2048,False,False,0.0008088912164190496,1,True,8,10,18,1,False,6.970855,8,False,32,True,256,6.971356346757611,5,1
113,1,2,1,1,7.011366939168271,4,False,1,DLMT,8,True,False,0.014304827192245271,4,True,8,10,1,1,False,7.020233,32,True,32,True,8,7.029099060831729,15,1
114,1024,4,32,512,7.139065559326442,1024,False,4,DLMT,2048,True,True,0.0034018353869638023,7,False,32,10,1,32,False,7.1411739999999995,8,True,32,True,2048,7.143282440673557,14,1
115,1,512,128,2,6.985576623087878,256,False,1,DLMT,1,False,False,0.0012574752482652225,30,True,8,10,1,8,False,6.986355999999999,32,False,8,True,32,6.98713537691212,4,1
116,32,8,1,1,7.014052866292944,2048,False,256,DLMT,1,True,True,0.0011393019792838464,18,False,8,10,1,8,False,7.014759,32,False,32,True,512,7.015465133707055,14,1
117,1,512,8,1024,7.0249270184049175,1,False,2048,DLMT,8,True,False,0.006203634096237414,1,False,8,10,22,32,False,7.028772000000001,8,True,32,True,1,7.032616981595084,6,1
118,2048,4,32,64,6.986686208986606,1,False,1024,DLMT,1,True,False,0.002458540217283375,12,False,8,10,1,1,False,6.98821,1,True,8,True,128,6.989733791013393,3,1
119,2048,512,2048,8,7.026500437605937,2048,False,2048,DLMT,1,False,False,0.00441365653398641,1,False,1,10,4,32,False,7.029236,1,True,32,True,32,7.031971562394063,18,1
120,256,4,1,2048,6.982583834403745,2048,False,256,DLMT,1,True,False,0.000824733290221805,30,False,1,10,1,1,False,6.9830950000000005,1,False,1,True,2048,6.983606165596256,22,1
121,256,64,128,1,6.957972999113878,1,False,1,DLMT,1,True,False,0.0011842639063991101,23,False,1,10,1,32,False,6.958707000000001,8,False,1,True,2048,6.959441000886125,29,1
122,16,32,2,2,7.002221368166785,2048,False,32,DLMT,2048,True,False,0.004041064711187019,1,True,32,10,30,1,False,7.004726,8,True,8,True,64,7.007230631833215,24,1
123,2,1,256,8,6.989453582672286,256,False,2048,DLMT,1024,False,False,0.0008896769076466927,4,False,8,10,1,1,False,6.990005000000001,8,False,1,True,64,6.990556417327716,30,1
124,1,1,128,8,6.9785036953457515,32,False,2048,DLMT,2048,False,True,0.0007991426656110644,9,True,8,10,1,8,False,6.978999,32,False,1,True,512,6.979494304654248,30,1
125,2,2,128,128,6.991902496677548,16,False,32,DLMT,256,False,True,0.0007930094576989577,6,False,32,10,1,32,False,6.992394,8,False,32,True,128,6.992885503322452,25,1
126,128,4,128,32,7.003506541026109,2048,False,2048,DLMT,256,False,False,0.005337988853491525,2,True,32,10,1,32,False,7.0068150000000005,32,True,32,True,512,7.010123458973892,22,1
127,2048,4,16,8,6.981425265405509,1,False,16,DLMT,1,True,True,0.0009192306565819686,27,True,32,10,1,1,False,6.981995,8,False,32,True,1,6.982564734594492,19,1
128,128,16,128,2,6.991978381083091,512,False,1,DLMT,1024,True,False,0.004694485701330833,30,True,32,10,1,8,False,6.994888,8,True,32,True,64,6.99779761891691,30,1
129,8,2048,1,2048,6.965539643434075,32,False,2048,DLMT,32,True,True,0.0026934010098756843,1,True,8,10,10,1,False,6.9672089999999995,32,True,1,True,1,6.9688783565659245,27,1
130,128,1024,64,256,6.976807656296283,1024,False,2048,DLMT,2048,True,True,0.001042834598582182,1,False,32,10,24,1,False,6.977454,32,False,1,True,512,6.978100343703717,3,1
131,1024,4,4,8,6.965964772525291,2048,False,32,DLMT,512,True,False,0.004513149233074533,17,False,8,10,1,8,False,6.968762,32,True,8,True,8,6.9715592274747085,15,1
132,2,128,32,1,6.955564695683515,8,False,1,DLMT,2048,False,True,0.0007636465150840302,22,True,8,10,1,1,False,6.956038000000001,8,False,32,True,8,6.9565113043164875,10,1
133,16,2048,1,2,6.968188267296092,256,False,2048,DLMT,16,True,False,0.0005287759449897909,1,False,32,10,23,8,False,6.968515999999999,8,False,32,True,1,6.968843732703906,11,1
134,2048,16,256,256,6.983662480850214,2048,False,512,DLMT,512,False,False,0.005281615661897302,1,False,8,10,17,8,False,6.986936,1,True,1,True,1,6.990209519149786,30,1
135,32,16,1,16,6.99383447012494,32,False,2048,DLMT,8,True,True,0.004134479531936321,1,False,1,10,14,1,False,6.996396999999999,8,True,8,True,128,6.998959529875058,30,1
136,1024,1,64,512,7.0856595004601415,2048,False,1024,DLMT,512,True,True,0.0010204979176853353,5,False,1,10,1,8,False,7.086292,32,False,32,True,1,7.086924499539859,27,1
137,1,8,128,2,6.9856187662027525,512,False,2048,DLMT,1024,True,True,0.0010103885391273292,1,True,8,10,30,8,False,6.986245000000001,32,False,32,True,256,6.98687123379725,1,1
138,2048,512,16,64,6.965283982860934,1,False,512,DLMT,1,False,False,0.001166542326707432,24,False,1,10,1,1,False,6.966007,8,False,1,True,256,6.966730017139066,8,1
139,1,2,8,1,6.985600231228886,512,False,128,DLMT,128,True,True,0.005094859762545037,1,False,32,10,1,8,False,6.988758,8,True,1,True,128,6.991915768771114,27,1
140,128,8,2048,1,6.985662840220963,1024,False,2048,DLMT,1,False,True,0.0007827745524734434,1,False,32,10,15,1,False,6.986148,32,False,1,True,2,6.986633159779037,21,1
141,256,2048,256,1,6.985456944404742,512,False,1,DLMT,512,False,True,0.0008358498669018875,26,True,1,10,1,8,False,6.985975000000001,32,False,8,True,4,6.986493055595259,2,1
142,8,32,64,4,7.01394088420834,256,False,128,DLMT,1,False,False,0.0013474063974909596,1,False,8,10,2,32,False,7.014776,32,False,32,True,8,7.0156111157916605,21,1
143,1,8,1,32,7.007354669389617,16,False,256,DLMT,32,True,False,0.0009088982341273584,29,False,1,10,1,32,False,7.007917999999999,8,False,32,True,2048,7.0084813306103815,2,1
144,1,4,8,32,6.966874204048214,1,False,64,DLMT,16,False,True,0.0007192635122123579,1,True,8,10,5,8,False,6.967320000000001,8,False,1,True,128,6.967765795951788,22,1
145,1024,4,2048,64,7.036540446066631,2048,False,16,DLMT,2048,True,False,0.0006446549464634659,1,True,1,10,1,32,False,7.0369399999999995,32,False,8,True,256,7.037339553933368,12,1
146,128,4,32,2,6.9627246725755025,128,False,64,DLMT,2048,False,False,0.0009572961924084922,6,True,8,10,1,1,False,6.963318000000001,8,False,8,True,512,6.9639113274244995,23,1
147,16,16,16,1,6.991329484016895,16,False,16,DLMT,1,False,False,0.0031938235705810717,1,True,1,10,5,8,False,6.993308999999999,32,True,1,True,1,6.995288515983103,30,1
148,1,1,512,1024,6.998905948155392,2048,False,16,DLMT,1,False,True,0.0012392029696542098,1,True,8,10,22,32,False,6.999674000000001,8,False,8,True,2048,7.000442051844609,3,1
149,4,8,2048,8,6.9747684334082445,4,False,1024,DLMT,2048,True,False,0.0007672965528399201,1,True,1,10,29,32,False,6.975243999999999,8,False,8,True,1,6.975719566591754,1,1
150,64,128,256,2,6.969262835868218,256,False,256,DLMT,256,True,True,0.0011409645042682645,19,False,8,10,1,8,False,6.969969999999999,1,False,32,True,1,6.97067716413178,19,1
151,4,128,2,32,6.997565212127268,512,False,2048,DLMT,32,True,True,0.005788668326998822,30,False,1,10,1,32,False,7.001153,1,True,8,True,32,7.004740787872733,1,1
152,1,256,1,4,6.968954186521063,8,False,1024,DLMT,1024,False,True,0.0009968028892415053,1,True,32,10,22,32,False,6.969572000000001,1,False,1,True,32,6.97018981347894,4,1
153,2,8,32,2048,6.957642181465863,32,False,256,DLMT,2048,False,True,0.001022626031352538,24,False,1,10,1,8,False,6.958276000000001,1,False,1,True,2048,6.9589098185341385,16,1
