id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
19,2048,1,512,0.11247644424455353,1,16,128,1,DLMT,False,False,False,True,True,9,8,35,0.11257144146973219,0.00014337282923645355,0.11252394285714286,28,1,True,28,8
20,512,512,2048,0.18560173692026613,32,32,1,1,DLMT,True,False,True,True,False,11,1,35,0.18563380593687676,4.8399578341897974e-05,0.18561777142857144,26,1,True,3,1
21,1024,1,1,inf,1,256,64,256,DLMT,True,True,False,True,False,29,32,1,inf,inf,inf,24,1,False,19,1
22,1,128,2048,0.1539969469875917,32,512,16,512,DLMT,False,True,True,True,False,2,1,35,0.15411385301240826,0.00017643828544686317,0.15405539999999998,14,3,True,1,1
23,2048,1,512,0.2924704454433145,1,512,512,16,DLMT,False,False,False,True,False,16,1,35,0.2927793831281141,0.0004662585653861154,0.2926249142857143,3,1,True,26,32
24,512,2048,2048,0.1942330975309633,1,16,512,16,DLMT,False,False,True,False,False,10,32,35,0.19425804532617957,3.765200485216812e-05,0.19424557142857143,1,19,True,15,1
25,1,1,256,0.25249539891749945,1,16,32,32,DLMT,False,True,True,False,True,19,1,35,0.2525195725110719,3.6483555143625666e-05,0.25250748571428566,28,24,True,1,32
26,64,256,1,0.16763051840215581,1,256,256,1,DLMT,False,False,False,False,False,16,32,35,0.16770456731212996,0.00011175696663670146,0.1676675428571429,26,26,True,1,1
27,64,1,1,0.18843016425438236,8,1,512,64,DLMT,True,True,True,False,True,8,1,35,0.18858520717418908,0.00023399569854759095,0.18850768571428572,2,1,True,5,1
28,2048,512,1024,0.18597060580340752,1,16,64,128,DLMT,True,True,False,True,False,28,1,35,0.18605916562516395,0.00013365729554746237,0.18601488571428573,21,25,True,1,1
29,1,1,1,0.17835222453886382,1,1,1,1,DLMT,False,False,False,False,False,1,1,35,0.17852834688970762,0.00026580944532595075,0.17844028571428572,1,1,True,1,1
30,128,2048,1024,inf,32,512,1,64,DLMT,True,False,True,False,True,4,1,1,inf,inf,inf,14,1,False,2,1
31,1024,1,1,0.16573572541089904,8,512,1,512,DLMT,False,True,True,False,False,20,1,35,0.16575993173195813,3.653294850584087e-05,0.16574782857142858,29,1,True,5,1
32,1,2048,256,0.19412097478837265,32,16,256,32,DLMT,False,False,True,True,False,30,1,35,0.19429502521162734,0.0002626824264065979,0.194208,10,1,True,7,1
33,1024,1,2048,0.09808298321206797,1,512,256,1,DLMT,True,True,False,True,False,29,8,35,0.09812016535936056,5.611647755393433e-05,0.09810157428571427,15,27,True,1,8
34,1,1,2048,0.10733292669043955,1,32,512,64,DLMT,False,False,True,False,True,30,1,35,0.10744770188098902,0.00017322236269828325,0.10739031428571429,28,26,True,1,8
35,1024,1024,1024,0.2264727966799162,1,256,16,1,DLMT,False,True,False,True,True,30,1,35,0.22651474617722667,6.331151360615209e-05,0.22649377142857144,1,1,True,1,1
36,256,1,1,0.25192250632484575,1,512,1,32,DLMT,False,True,False,False,False,20,1,35,0.2520429222465826,0.00018173553334896645,0.25198271428571417,1,17,True,27,32
37,2048,1024,1,0.19218120495089933,1,256,16,512,DLMT,False,False,True,True,True,18,1,35,0.19223250933481492,7.743020557052818e-05,0.19220685714285712,1,24,True,21,1
38,1,256,128,0.20404197571510796,1,1,16,1,DLMT,True,True,True,True,False,10,1,35,0.20415973857060632,0.00017773144152378388,0.20410085714285714,1,27,True,4,32
39,1,128,512,0.09806145207577922,1,128,16,1,DLMT,True,False,False,True,False,9,1,35,0.09810446792422077,6.492088459920152e-05,0.09808296,27,24,True,1,8
40,1024,2048,512,inf,1,1,16,256,DLMT,True,True,True,True,True,24,32,1,inf,inf,inf,28,1,False,30,1
41,2048,1,2048,0.15446085611409185,1,1,32,256,DLMT,False,False,False,False,False,15,32,35,0.15448320102876525,3.372365487249422e-05,0.15447202857142855,2,2,True,1,1
42,1,512,2048,0.20652530019491064,1,512,512,128,DLMT,False,True,True,True,True,4,1,35,0.20675189980508937,0.0003419913282108609,0.2066386,1,9,True,28,32
43,2048,512,128,0.27671297308113063,1,16,64,1,DLMT,False,False,False,False,True,6,1,35,0.2767501126331551,5.60521914225114e-05,0.27673154285714285,28,1,True,20,32
44,2048,1,1,inf,1,256,512,1,DLMT,True,True,True,True,True,9,32,1,inf,inf,inf,14,9,False,1,1
45,64,256,1,inf,32,512,1,1,DLMT,True,True,True,False,True,29,1,1,inf,inf,inf,1,27,False,26,1
46,512,1024,256,0.11464913168338388,1,64,256,1,DLMT,True,True,True,False,False,2,1,35,0.1146737826023304,3.720394975739833e-05,0.11466145714285714,1,18,True,17,1
47,512,2048,1,0.11453029824936904,8,1,512,128,DLMT,True,False,False,False,False,30,1,35,0.11456781603634521,5.662303562389789e-05,0.11454905714285712,1,1,True,9,8
48,1,1,1,0.21605341528520253,1,64,32,256,DLMT,True,False,False,True,True,12,8,35,0.2162466418576546,0.0002916236797865468,0.21615002857142857,30,1,True,23,1
49,1024,1,512,0.1464452693896502,8,1,256,1,DLMT,False,False,False,False,False,2,1,35,0.14655833061034984,0.00017063558496732895,0.14650180000000002,1,24,True,28,1
50,1024,512,1024,inf,32,1,1,128,DLMT,False,True,False,True,True,7,1,1,inf,inf,inf,14,29,False,1,1
51,1024,256,2048,0.21166834067290163,32,512,1,256,DLMT,True,False,False,True,False,5,1,35,0.21169925932709838,4.666341485269115e-05,0.2116838,7,1,True,13,1
52,1,1,1024,0.1737272289374605,1,1,256,256,DLMT,True,True,False,False,False,11,1,35,0.1737571139196824,4.5103364280147034e-05,0.17374217142857146,24,1,True,2,1
53,1,1024,256,0.18529216675095947,1,256,512,256,DLMT,False,False,False,False,True,5,32,35,0.185390004677612,0.0001476601061179879,0.18534108571428573,1,19,True,1,1
54,512,2048,1024,0.2408939992105161,1,64,32,512,DLMT,True,False,True,False,True,26,1,35,0.24098760078948392,0.0001412664756510062,0.2409408,11,20,True,1,32
55,1,1,256,0.22325397794649354,1,32,1,512,DLMT,False,False,True,True,True,2,1,35,0.22328350776779216,4.456734413519764e-05,0.22326874285714285,2,1,True,2,1
56,1,1024,64,0.23044779515417482,8,64,256,512,DLMT,False,True,False,True,False,17,1,35,0.2304964334172537,7.340641133095884e-05,0.23047211428571426,26,26,True,1,1
57,1,1024,512,0.2017538548916591,1,512,1,16,DLMT,False,True,True,False,False,30,32,35,0.20177540225119805,3.251995933426378e-05,0.20176462857142857,28,1,True,18,1
58,128,1,1,0.16568337893915544,1,256,512,64,DLMT,True,False,True,True,False,16,8,35,0.16578456391798743,0.00015271158356556513,0.16573397142857144,24,25,True,1,1
59,256,64,2048,inf,32,16,1,16,DLMT,True,False,True,True,True,14,1,1,inf,inf,inf,24,18,False,1,1
60,1024,512,1,0.23435196698549696,1,256,512,1,DLMT,False,False,False,True,False,8,8,35,0.234377175871646,3.804605157984606e-05,0.23436457142857148,16,1,True,27,1
61,512,512,2048,inf,1,512,512,16,DLMT,False,False,False,True,False,30,32,1,inf,inf,inf,9,28,False,1,1
62,128,2048,512,0.09367755580257052,1,16,256,1,DLMT,False,False,False,True,True,2,8,35,0.0937175413402866,6.0347443413376705e-05,0.09369754857142856,24,28,True,1,8
63,1024,1,1,0.28975644359721126,1,512,64,16,DLMT,False,False,True,True,False,20,1,35,0.2898955564027887,0.00020995346423161466,0.289826,30,2,True,1,32
64,1,1,64,0.17853519396078255,1,1,32,1,DLMT,False,False,True,True,True,16,1,35,0.17878103461064598,0.00037103051637517776,0.17865811428571426,25,1,True,25,1
65,1,1024,1,inf,32,1,64,256,DLMT,True,False,False,True,True,16,1,1,inf,inf,inf,1,9,False,7,1
66,512,1024,2048,0.09523883476623247,8,256,512,512,DLMT,True,False,True,True,True,30,1,35,0.09526504523376754,3.955767001660819e-05,0.09525194000000001,5,1,True,7,8
67,1,1024,512,inf,1,256,1,1,DLMT,True,False,False,True,False,1,32,1,inf,inf,inf,4,2,False,1,1
68,2048,2048,2048,0.16600776775340195,32,16,512,1,DLMT,True,False,True,False,False,3,1,35,0.1660271465323123,2.9247068578034235e-05,0.16601745714285712,1,25,True,2,1
69,2048,2048,2048,0.2471154343216062,1,1,32,32,DLMT,False,False,True,True,False,28,1,35,0.24743856567839378,0.00048768010592424826,0.247277,1,30,True,15,32
70,1,128,256,0.1102160193486631,1,64,1,256,DLMT,True,False,False,False,False,30,1,35,0.1102491806513369,5.00480911581198e-05,0.1102326,25,30,True,1,8
71,64,1,1024,0.11935319342757753,1,256,512,64,DLMT,True,False,True,False,False,1,32,35,0.11938434942956536,4.7021627676928414e-05,0.11936877142857144,13,11,True,1,1
72,1024,2048,1,0.09788943600147769,1,1,16,1,DLMT,True,False,True,False,True,29,8,35,0.09801775256995089,0.00019365944031853892,0.09795359428571429,30,1,True,17,8
73,64,1,1024,0.29750396572202353,1,256,512,32,DLMT,True,False,False,False,False,25,1,35,0.2975934057065479,0.00013498566514974486,0.2975486857142857,8,1,True,30,32
74,1024,1,64,0.2454691729385397,1,1,64,256,DLMT,True,False,False,True,False,29,1,35,0.24561859849003165,0.0002255177878861462,0.24554388571428568,1,25,True,8,32
75,1,256,1,0.24193093723500572,1,256,32,16,DLMT,False,False,True,True,False,1,1,35,0.2420675770507085,0.00020622114937362553,0.2419992571428571,1,27,True,27,32
76,1024,2048,2048,0.2478412614574613,1,256,64,128,DLMT,False,False,False,False,True,9,1,35,0.24811896711396728,0.00041912219639409024,0.2479801142857143,1,2,True,21,32
77,256,1024,2048,0.18346220805629443,1,32,64,256,DLMT,True,False,True,True,False,11,1,35,0.183685963372277,0.00033769862907869744,0.1835740857142857,23,1,True,29,1
78,2048,1024,256,0.20385265498342234,32,16,16,128,DLMT,False,False,False,False,False,11,1,35,0.20389145930229188,5.856471041610748e-05,0.2038720571428571,29,1,True,11,1
79,2048,256,1,0.17423539574402075,1,512,1,32,DLMT,True,False,True,False,False,18,1,35,0.17431220425597926,0.00011592184559311525,0.1742738,6,28,True,1,1
80,1,512,1,0.10266401724366726,1,512,256,512,DLMT,True,False,True,False,True,6,1,35,0.10269158275633274,4.160274716203995e-05,0.1026778,11,22,True,1,8
81,1,2048,256,0.09484346947502355,8,16,512,1,DLMT,False,False,True,False,False,30,1,35,0.09486072481069073,2.6042300597454797e-05,0.09485209714285714,2,4,True,1,1
82,2048,1,2048,0.2553416573049049,1,1,1,32,DLMT,True,False,False,False,True,7,1,35,0.2553606284093809,2.8631793374441983e-05,0.2553511428571429,1,2,True,8,1
83,64,256,1024,inf,32,512,64,16,DLMT,True,False,False,False,True,26,1,1,inf,inf,inf,1,30,False,26,1
84,512,64,128,0.1949397205517346,1,16,64,512,DLMT,False,False,True,False,True,27,32,35,0.19502782230540824,0.00013296596464923614,0.19498377142857143,1,26,True,28,1
85,1,1,512,0.1646880402826497,8,512,1,256,DLMT,False,False,True,True,False,7,8,35,0.16470761686020743,2.954559257852749e-05,0.16469782857142856,8,1,True,2,1
86,64,2048,1024,0.1671380820142424,8,64,1,64,DLMT,True,False,True,True,True,18,8,35,0.1672390037000433,0.00015231421336118762,0.16718854285714285,18,25,True,1,1
87,64,2048,2048,0.13566044672014121,1,256,512,1,DLMT,True,False,True,False,True,26,1,35,0.1356911532798588,4.634331512896709e-05,0.1356758,18,13,True,1,1
88,64,2048,1,inf,32,1,128,64,DLMT,True,False,True,False,True,30,1,1,inf,inf,inf,18,6,False,1,1
89,64,2048,1,0.18971467643227877,1,128,16,1,DLMT,True,False,False,False,False,16,8,35,0.18987212356772123,0.00023762421714006496,0.1897934,18,1,True,1,1
90,64,2048,1,inf,32,512,512,32,DLMT,True,False,False,True,True,1,1,1,inf,inf,inf,18,14,False,1,1
91,64,2048,1,0.2531530043612018,1,16,16,64,DLMT,True,False,False,True,False,27,1,35,0.25341002421022674,0.00038790251878743096,0.25328151428571427,18,7,True,1,1
92,64,2048,1,0.2781496385705323,1,512,1,16,DLMT,True,False,False,False,True,25,32,35,0.2789010471437533,0.0011340496825311373,0.2785253428571428,18,29,True,1,1
93,64,2048,1,0.27730845825979866,1,512,128,64,DLMT,True,False,True,True,True,3,1,35,0.277381027454487,0.0001095237333333079,0.27734474285714283,18,30,True,1,1
94,64,2048,2048,0.17765130846986782,1,16,16,1,DLMT,True,False,True,False,False,16,32,35,0.17768566295870358,5.184888560784799e-05,0.1776684857142857,18,30,True,1,1
95,64,2048,2048,0.09370647141753602,8,128,1,64,DLMT,True,False,True,False,False,1,8,35,0.09373751715389253,4.685521128422929e-05,0.09372199428571427,18,7,True,1,1
96,64,2048,1,0.14821197955035126,32,64,512,1,DLMT,True,False,True,False,False,14,1,35,0.14824584902107735,5.111688087319173e-05,0.1482289142857143,18,22,True,1,1
97,64,2048,1024,inf,32,16,1,64,DLMT,True,False,False,True,True,30,1,1,inf,inf,inf,18,28,False,1,1
98,64,2048,512,inf,1,1,512,16,DLMT,True,False,True,True,True,29,32,1,inf,inf,inf,18,5,False,1,1
99,64,2048,2048,inf,32,16,256,16,DLMT,True,False,False,False,True,3,1,1,inf,inf,inf,18,1,False,1,1
100,64,2048,1,inf,1,32,1,64,DLMT,True,False,True,True,True,5,32,1,inf,inf,inf,18,5,False,1,1
101,64,2048,2048,0.207561197017704,1,1,64,32,DLMT,True,False,False,True,False,4,1,35,0.20780886012515318,0.00037378102724259745,0.2076850285714286,18,29,True,1,1
102,64,2048,2048,0.1463895579142108,32,512,128,64,DLMT,True,False,True,False,False,30,1,35,0.14669838494293205,0.0004660915597184907,0.14654397142857142,18,26,True,1,1
103,64,2048,512,0.20549531325705614,1,16,512,64,DLMT,True,False,False,False,True,4,1,35,0.20554405817151525,7.356737298114632e-05,0.2055196857142857,18,25,True,1,1
104,64,2048,2048,inf,1,512,512,32,DLMT,True,False,False,True,False,30,32,1,inf,inf,inf,18,6,False,1,1
105,64,2048,64,inf,1,16,256,1,DLMT,True,False,False,True,False,2,32,1,inf,inf,inf,18,4,False,1,1
106,64,2048,64,0.22504873083772176,32,1,1,1,DLMT,True,False,True,True,False,27,1,35,0.22508709773370683,5.790453790683449e-05,0.2250679142857143,18,27,True,1,1
107,64,2048,2048,0.2070601675785721,8,512,1,1,DLMT,True,False,True,True,True,14,1,35,0.20708771813571358,4.1580175810212415e-05,0.20707394285714284,18,6,True,1,1
108,64,2048,512,0.1696428554092618,8,16,256,1,DLMT,True,False,True,False,False,16,1,35,0.1696711445907382,4.2694931114328274e-05,0.169657,18,1,True,1,1
109,64,2048,1,0.12483448729738823,1,1,256,1,DLMT,True,False,False,False,False,22,1,35,0.12486116984546884,4.027014896867369e-05,0.12484782857142854,18,14,True,1,1
110,64,2048,1,0.27161704492618827,1,1,64,16,DLMT,True,False,False,True,True,6,1,35,0.2716715265023834,8.222532506249181e-05,0.27164428571428584,18,4,True,1,1
111,64,2048,512,0.12226300672733476,32,512,256,64,DLMT,True,False,True,False,False,2,1,35,0.12228002184409381,2.5679754592254495e-05,0.12227151428571428,18,6,True,1,1
112,64,2048,1,0.1292973536389558,1,1,16,1,DLMT,True,False,True,False,False,21,32,35,0.12931236064675847,2.264905278012065e-05,0.12930485714285714,18,2,True,1,1
113,64,2048,1,0.2132215159403556,1,256,1,1,DLMT,True,False,True,True,False,26,1,35,0.21331454120250154,0.00014039668000028534,0.21326802857142857,18,25,True,1,1
114,64,2048,64,inf,32,64,1,64,DLMT,True,False,False,False,True,11,1,1,inf,inf,inf,18,28,False,1,1
115,64,2048,1,0.14240281122919218,1,256,512,64,DLMT,True,False,True,True,True,4,8,35,0.14242998877080776,4.101720893200022e-05,0.14241639999999997,18,3,True,1,1
116,64,2048,64,inf,32,16,1,1,DLMT,True,False,True,True,True,1,1,1,inf,inf,inf,18,22,False,1,1
117,64,2048,2048,0.20944644706052776,32,16,128,32,DLMT,True,False,False,True,False,30,1,35,0.2096868672251865,0.0003628497479561418,0.20956665714285713,18,27,True,1,1
118,64,2048,1024,0.125100750518624,1,1,1,64,DLMT,True,False,False,True,False,5,8,35,0.1251543923385189,8.095793818460271e-05,0.12512757142857145,18,5,True,1,1
119,64,2048,2048,0.30330735126656155,1,1,128,16,DLMT,True,False,True,True,True,24,1,35,0.30333676301915274,4.438915109229067e-05,0.30332205714285715,18,17,True,1,1
120,64,2048,1024,inf,1,256,128,1,DLMT,True,False,True,True,False,1,32,1,inf,inf,inf,18,26,False,1,1
121,64,2048,2048,0.13020662116291926,1,1,256,64,DLMT,True,False,True,False,True,28,32,35,0.13028400740850937,0.00011679377953802108,0.13024531428571431,18,4,True,1,1
122,64,2048,1,inf,1,256,512,16,DLMT,True,False,False,True,True,26,32,1,inf,inf,inf,18,27,False,1,1
123,64,2048,2048,0.141344179382663,1,16,1,1,DLMT,True,False,False,False,True,19,32,35,0.14137187776019414,4.180327103693916e-05,0.14135802857142857,18,2,True,1,1
124,64,2048,512,0.2901944483288112,1,512,128,1,DLMT,True,False,False,False,False,2,1,35,0.29047023738547445,0.00041622960304257226,0.2903323428571428,18,30,True,1,1
125,64,2048,512,inf,32,512,256,1,DLMT,True,False,True,True,True,23,1,1,inf,inf,inf,18,4,False,1,1
126,64,2048,1,0.21035991371461463,32,1,512,64,DLMT,True,False,True,True,False,19,1,35,0.2103890005710997,4.389880757062276e-05,0.21037445714285716,18,30,True,1,1
127,64,2048,256,0.20401098983925328,1,1,512,32,DLMT,True,False,True,False,True,2,32,35,0.2048630673036039,0.0012859823701460802,0.2044370285714286,18,29,True,1,1
128,64,2048,512,0.12405576528154494,1,512,1,64,DLMT,True,False,False,True,False,28,8,35,0.12408754900416938,4.796900359734799e-05,0.12407165714285716,18,7,True,1,1
129,64,2048,2048,0.16109908279813287,1,128,1,32,DLMT,True,False,True,False,True,12,1,35,0.16123000291615278,0.0001975887999800383,0.16116454285714282,18,26,True,1,1
130,64,2048,1,0.13680872971582267,32,16,16,64,DLMT,True,False,False,False,False,21,1,35,0.13687007028417733,9.257713386299032e-05,0.1368394,18,4,True,1,1
131,64,2048,1,0.20986216868232482,1,256,1,32,DLMT,True,False,False,False,False,29,32,35,0.21061885988910373,0.0011420224008668299,0.21024051428571428,18,29,True,1,1
132,64,2048,1024,0.2073521108705335,1,256,256,64,DLMT,True,False,False,False,True,8,32,35,0.2080693177008951,0.0010824313260018874,0.2077107142857143,18,29,True,1,1
133,64,2048,1,0.14401609824810693,32,1,32,1,DLMT,True,False,False,False,False,1,1,35,0.14412115889475027,0.0001585608645129766,0.1440686285714286,18,13,True,1,1
134,64,2048,1024,0.14624896139918203,1,16,512,1,DLMT,True,False,False,False,False,29,32,35,0.14653783860081798,0.0004359826470989745,0.1463934,18,13,True,1,1
135,64,2048,1024,0.17040515070472192,1,1,512,1,DLMT,True,False,True,False,False,3,1,35,0.17062050643813523,0.0003250217123045607,0.17051282857142858,18,28,True,1,1
136,64,2048,1,0.09468147618682504,1,256,512,64,DLMT,True,False,True,False,False,9,1,35,0.0950376952417464,0.0005376171107730106,0.09485958571428572,18,6,True,1,1
137,64,2048,1,0.21640195751733673,1,1,256,1,DLMT,True,False,False,False,True,27,8,35,0.21651929962552038,0.0001770964363139516,0.21646062857142856,18,1,True,1,1
138,64,2048,2048,0.12058534570110402,1,1,256,64,DLMT,True,False,True,False,False,9,32,35,0.12074236858461027,0.0002369839226442088,0.12066385714285714,18,12,True,1,1
139,64,2048,2048,0.1547215214952784,1,512,16,1,DLMT,True,False,True,False,True,14,1,35,0.15474893564757874,4.137430929197302e-05,0.15473522857142857,18,13,True,1,1
140,64,2048,512,0.1157149016690789,1,1,512,64,DLMT,True,False,False,False,True,5,1,35,0.11573852690234969,3.565595236107993e-05,0.1157267142857143,18,7,True,1,1
141,64,2048,64,0.16057840084118663,1,1,1,64,DLMT,True,False,True,False,False,25,1,35,0.16068302773024196,0.00015790622378552353,0.1606307142857143,18,27,True,1,1
142,64,2048,64,inf,32,64,128,1,DLMT,True,False,True,False,True,29,1,1,inf,inf,inf,18,1,False,1,1
143,64,2048,2048,0.10345460573126357,1,512,1,64,DLMT,True,False,False,False,False,29,1,35,0.10349287998302216,5.77647162979241e-05,0.10347374285714286,18,4,True,1,1
144,64,2048,1,inf,32,512,16,64,DLMT,True,False,False,False,True,24,1,1,inf,inf,inf,18,30,False,1,1
145,64,2048,1024,0.20531452008487294,32,256,16,1,DLMT,True,False,False,False,False,3,1,35,0.2053495942008413,5.2934969730871936e-05,0.20533205714285713,18,1,True,1,1
146,64,2048,1,0.12025283906259573,8,256,256,64,DLMT,True,False,True,False,True,2,8,35,0.12027447522311857,3.265398059930146e-05,0.12026365714285715,18,6,True,1,1
147,64,2048,2048,0.16171178907009523,32,256,512,32,DLMT,True,False,False,False,False,29,1,35,0.1617529537870476,6.212709816602157e-05,0.16173237142857141,18,25,True,1,1
148,64,2048,128,0.1212824205381924,1,1,1,1,DLMT,True,False,False,False,True,1,1,35,0.12130329374752193,3.150251042798477e-05,0.12129285714285716,18,4,True,1,1
149,64,2048,1024,inf,32,16,1,64,DLMT,True,False,True,False,True,17,1,1,inf,inf,inf,18,1,False,1,1
150,64,2048,2048,0.19105123396710533,1,128,16,1,DLMT,True,False,True,False,True,2,32,35,0.1912765374614661,0.00034003518905536493,0.19116388571428572,18,29,True,1,1
151,64,2048,1024,0.16953784832557398,8,128,512,64,DLMT,True,False,True,False,False,6,8,35,0.1695532945315689,2.3311904640318362e-05,0.16954557142857143,18,1,True,1,1
152,64,2048,1,0.20298517323062637,1,1,512,16,DLMT,True,False,True,False,False,8,1,35,0.20300642676937364,3.207651566400016e-05,0.2029958,18,1,True,1,1
153,64,2048,2048,0.2795883109126033,1,128,1,32,DLMT,True,False,True,False,True,30,1,35,0.2796487176588255,9.116777984372203e-05,0.2796185142857144,18,30,True,1,1
154,64,2048,1,0.15403349596639312,1,32,1,1,DLMT,True,False,True,False,False,26,32,35,0.15412278974789265,0.0001347650109014408,0.15407814285714289,18,23,True,1,1
155,64,2048,1024,0.10204052408903926,1,256,1,1,DLMT,True,False,True,False,False,28,32,35,0.10218821876810359,0.00022290550024801054,0.10211437142857142,18,4,True,1,1
156,64,2048,2048,0.16910635703382576,32,16,64,1,DLMT,True,False,True,False,False,12,1,35,0.1691232429661742,2.5484785377048798e-05,0.16911479999999998,18,25,True,1,1
157,64,2048,256,0.11999206576509774,1,1,1,1,DLMT,True,False,False,False,True,10,1,35,0.12001250566347368,3.084854377537503e-05,0.12000228571428571,18,5,True,1,1
158,64,2048,1,0.2926537870648796,1,256,16,64,DLMT,True,False,False,False,False,5,8,35,0.29272712722083466,0.00011068729256194291,0.29269045714285713,18,30,True,1,1
159,64,2048,1,inf,32,1,32,64,DLMT,True,False,True,False,True,29,1,1,inf,inf,inf,18,7,False,1,1
160,64,2048,1024,0.13352120342835286,1,256,1,64,DLMT,True,False,True,False,True,17,1,35,0.13364319657164717,0.00018411592621420442,0.1335822,18,3,True,1,1
161,64,2048,1024,0.27293226915431773,8,1,1,1,DLMT,True,False,False,False,True,26,8,35,0.2736533308456823,0.0010882492046533174,0.2732928,18,29,True,1,1
162,64,2048,2048,0.21851628286940109,1,16,512,64,DLMT,True,False,True,False,True,10,32,35,0.21853937427345613,3.485028035491779e-05,0.2185278285714286,18,22,True,1,1
163,64,2048,2048,0.10412219911598547,1,1,1,64,DLMT,True,False,False,False,False,1,8,35,0.10414814374115738,3.9156452279312325e-05,0.10413517142857143,18,7,True,1,1
164,64,2048,512,0.30609655380298073,1,512,16,16,DLMT,True,False,True,False,True,1,32,35,0.3070160176255907,0.0013876840021402285,0.3065562857142857,18,30,True,1,1
165,64,2048,2048,0.13787195501886979,32,128,1,64,DLMT,True,False,False,False,False,1,1,35,0.13789495926684453,3.471874163054222e-05,0.13788345714285716,18,4,True,1,1
166,64,2048,1,0.15435428235512927,1,1,128,64,DLMT,True,False,False,False,True,25,1,35,0.15447634621629924,0.00018422265587808418,0.15441531428571426,18,26,True,1,1
167,64,2048,2048,0.13421904575117377,1,512,512,1,DLMT,True,False,False,False,True,1,8,35,0.1343338685345405,0.00017329419128953415,0.13427645714285713,18,21,True,1,1
168,64,2048,1024,0.21228914127800555,1,16,512,64,DLMT,True,False,False,False,True,30,32,35,0.21231051586485164,3.225920529911747e-05,0.2122998285714286,18,1,True,1,1
169,64,2048,2048,0.12585195000164812,1,512,512,32,DLMT,True,False,False,False,False,28,1,35,0.12590090714120905,7.388766984485185e-05,0.12587642857142858,18,14,True,1,1
170,64,2048,1,inf,32,512,128,1,DLMT,True,False,False,False,True,14,1,1,inf,inf,inf,18,5,False,1,1
