id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,128,4,64,0.6342625727047712,2,False,2,2,DLMT,True,True,False,False,False,12,32,64,35,0.6353645130095144,0.00166308330420778,0.6348135428571428,2,30,True,1,1
2,2048,16,1,0.11130694830276901,2,False,8,2,DLMT,True,True,True,True,False,1,1,256,35,0.11144676598294527,0.0002110172833621733,0.11137685714285714,13,1,True,1,8
3,1,1,1,0.1596571791132934,1,False,256,8,DLMT,True,False,False,False,False,2,4,1,35,0.15968322088670656,3.930307149029749e-05,0.15967019999999998,1,24,True,3,4
4,1024,2,2,0.1748116079975479,64,False,1,128,DLMT,False,True,True,True,False,11,1,1,35,0.17488776343102358,0.00011493619880576342,0.17484968571428575,1,4,True,1,1
5,128,1,2048,0.2899852049851167,1,False,4,32,DLMT,True,True,True,False,True,24,64,2048,35,0.29003010930059747,6.777101903031698e-05,0.2900076571428571,11,1,True,21,1
6,16,16,256,0.1455885209248863,1,False,4,16,DLMT,True,False,True,False,False,17,64,128,35,0.14587227907511371,0.0004282568121382963,0.1457304,1,2,True,10,1
7,1,2048,8,inf,32,False,1,16,DLMT,True,True,True,False,True,18,2,2,1,inf,inf,inf,26,1,False,16,2
8,256,2048,2,0.24223335157708603,2,False,1,16,DLMT,False,False,False,True,False,30,1,1,35,0.24225927699434258,3.9127463083449117e-05,0.2422463142857143,22,29,True,1,1
9,256,1024,512,0.1285006720671751,2,False,16,1,DLMT,False,False,True,False,True,1,2,8,35,0.12851521364711063,2.1946614261682626e-05,0.12850794285714287,1,26,True,12,2
10,1,16,1024,0.12820642161180776,16,False,1,2048,DLMT,False,False,True,False,True,15,1,512,35,0.12822957838819224,3.494894235064186e-05,0.128218,22,1,True,2,4
11,128,256,8,0.19361624650913717,4,False,256,16,DLMT,False,False,True,True,False,26,4,1,35,0.1936915249194343,0.0001136125675715676,0.19365388571428574,3,15,True,1,1
12,1024,256,128,0.23290383678133433,1,False,256,256,DLMT,True,False,False,True,True,30,1,4,35,0.23293964893295147,5.4048836571139105e-05,0.2329217428571429,29,1,True,1,8
13,2048,1,4,0.4194594766988117,1,False,2,1,DLMT,False,True,False,False,False,30,1,1,35,0.41948486615833114,3.8318578645194445e-05,0.4194721714285714,1,18,True,11,16
14,256,128,2048,inf,16,False,16,4,DLMT,True,False,False,False,True,21,1,1,1,inf,inf,inf,1,7,False,7,4
15,2048,4,2048,0.14206798479277516,4,False,2,512,DLMT,False,True,False,False,True,16,1,2048,35,0.14210155806436775,5.066984773401153e-05,0.14208477142857145,1,30,True,1,4
16,1024,2048,32,0.21282839983014307,2,False,16,64,DLMT,True,False,False,True,False,15,2,32,35,0.21290697159842842,0.00011858300804043636,0.21286768571428574,29,1,True,16,1
17,256,128,512,0.13486353712875832,8,False,4,256,DLMT,True,False,True,False,False,12,2,128,35,0.13500994858552745,0.00022096882040649343,0.13493674285714288,21,23,True,1,2
18,1,1024,2048,0.10866954079202348,2,False,1,1,DLMT,False,False,True,False,False,1,16,1,35,0.10871360206511935,6.649867268891693e-05,0.10869157142857142,1,4,True,19,2
19,2,256,2048,0.5553194045876841,16,False,8,1,DLMT,True,True,False,False,False,30,2,2,35,0.5553777382694587,8.803904514128343e-05,0.5553485714285714,28,1,True,20,1
20,128,2048,8,0.14627309800229335,1,False,16,8,DLMT,False,True,True,False,True,24,1,1,35,0.14630021628342096,4.092777112157085e-05,0.14628665714285716,30,1,True,30,4
21,8,512,4,0.15310633636566295,1,False,16,8,DLMT,True,True,True,True,False,25,16,4,35,0.15313097792005126,3.7189816468751446e-05,0.1531186571428571,16,1,True,1,4
22,64,64,2048,0.29867234885201727,1,False,1,4,DLMT,True,True,True,True,True,1,1,64,35,0.2990000511479827,0.0004945787124989765,0.2988362,7,1,True,9,64
23,1024,64,2048,0.13144679341280568,1,False,64,16,DLMT,False,False,False,True,True,18,2,32,35,0.1316472065871943,0.0003024699276669595,0.131547,1,9,True,14,8
24,1,2048,2048,0.15351717156637978,4,False,2,4,DLMT,True,False,True,False,True,8,2,32,35,0.1535516855764773,5.208964016236811e-05,0.15353442857142854,20,30,True,1,16
25,1,1024,2048,0.10076019802240713,1,False,1,2048,DLMT,True,True,True,True,False,14,1,32,35,0.10084151626330717,0.0001227280717351859,0.10080085714285715,3,1,True,1,4
26,256,1,32,0.10286582391424465,4,False,512,64,DLMT,False,True,True,False,False,5,1,16,35,0.10313914751432679,0.0004125086576704317,0.10300248571428572,27,1,True,5,16
27,2048,1,2048,0.1763113609514846,8,False,128,2048,DLMT,False,False,False,False,True,29,4,1,35,0.1764275533342297,0.00017536123416815914,0.17636945714285715,6,24,True,1,2
28,1024,2048,1,0.08732295869855858,4,False,512,512,DLMT,True,False,True,False,True,12,1,64,35,0.08735241844429856,4.446158387660405e-05,0.08733768857142857,6,8,True,1,16
29,1,32,256,0.39164084741277283,64,False,8,4,DLMT,True,True,True,False,False,19,1,1,35,0.3916976097300843,8.566749198892625e-05,0.39166922857142855,4,1,True,30,1
30,2048,512,32,0.17425342041658412,1,False,8,2048,DLMT,True,False,True,True,False,9,1,2,35,0.1744464652977016,0.00029134946545413334,0.17434994285714286,1,4,True,12,64
31,2048,8,64,0.3020110035016621,1,False,1,8,DLMT,True,True,True,False,True,17,16,2,35,0.3020411679269094,4.552510856883202e-05,0.30202608571428574,21,18,True,1,1
32,2048,2,128,0.1822681515459355,8,False,2,128,DLMT,True,True,False,False,False,28,1,32,35,0.1823201913112073,7.854006646811545e-05,0.1822941714285714,14,11,True,1,2
33,1,512,1,0.24686713734712842,1,False,1,2048,DLMT,True,True,True,True,True,25,8,4,35,0.2469002912243002,5.0036884354627025e-05,0.24688371428571432,29,26,True,1,1
34,512,2048,2048,0.34510959336129926,1,False,8,2,DLMT,False,True,False,False,False,23,1,512,35,0.3461170352101292,0.0015204632333869937,0.34561331428571423,13,21,True,1,64
35,256,16,1024,0.1628771487911745,1,False,8,256,DLMT,True,False,True,True,True,3,4,1024,35,0.16305347978025414,0.0002661243287776337,0.1629653142857143,30,12,True,1,2
36,16,1,64,inf,8,False,8,4,DLMT,False,True,True,True,True,4,1,8,1,inf,inf,inf,4,1,False,22,1
37,1,2048,1,inf,2,False,64,2048,DLMT,True,True,False,True,True,21,32,1,1,inf,inf,inf,25,1,False,14,1
38,2048,1,512,inf,64,False,2048,2048,DLMT,False,False,True,True,True,3,1,32,1,inf,inf,inf,22,1,False,21,1
39,32,256,1,inf,32,False,128,16,DLMT,True,True,False,False,True,27,1,8,1,inf,inf,inf,1,25,False,7,2
40,4,1024,1024,0.4308777613056826,1,False,4,1,DLMT,False,False,False,True,True,27,4,1,35,0.4309653244086032,0.00013215301582573222,0.4309215428571429,5,1,True,6,1
41,32,1,32,0.15008299734715763,1,False,2048,1,DLMT,True,False,False,True,True,7,16,4,35,0.15011837408141376,5.339169086160509e-05,0.1501006857142857,8,1,True,30,2
42,512,4,1,0.08768439010293395,8,False,4,1,DLMT,False,False,True,True,False,20,4,2048,35,0.08770896989706607,3.7096605928689695e-05,0.08769668000000001,6,1,True,6,8
43,2048,512,1,0.27036804797903785,32,False,1,2,DLMT,True,False,False,True,False,29,2,2048,35,0.27060143773524786,0.00035223923224804573,0.27048474285714286,6,5,True,1,1
44,512,2048,1024,0.1996802886422939,2,False,256,8,DLMT,False,True,False,False,True,26,4,512,35,0.19971079707199182,4.604429101087242e-05,0.19969554285714286,1,5,True,2,1
45,4,2048,256,0.2860338661240042,1,False,2048,4,DLMT,True,True,True,False,False,30,1,1,35,0.2861841910188529,0.00022687510544215696,0.28610902857142856,29,19,True,1,32
46,16,1,1,0.11829567477887562,4,False,2,1,DLMT,False,True,True,False,True,19,1,128,35,0.11831615379255295,3.0907577830475715e-05,0.11830591428571428,1,14,True,17,4
47,16,8,1024,0.1487874913203014,16,False,1,1,DLMT,False,True,False,True,False,6,4,1,35,0.14882113725112717,5.077950735628343e-05,0.14880431428571428,11,1,True,23,4
48,8,128,4,0.37853152376822036,2,False,8,2,DLMT,False,False,False,False,True,21,2,1,35,0.378562647660351,4.697316646072499e-05,0.3785470857142857,30,20,True,1,32
49,4,32,32,0.26921552287000033,2,False,1,1,DLMT,True,True,False,False,True,16,1,8,35,0.2692481342728568,4.9218164889625935e-05,0.2692318285714286,25,20,True,1,1
