id,RT1_K,RT1_J,T1_Ja,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,T1_I,T1_J,T1_K,technique,speedup,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,points
1,1,1,512,1,1,16,32,2048,28,16,128,512,DLMT,2.6169863280162105,1,True,False,False,1,1,True,1,5,20,64,1,1,1,26,0.01979982285714286,32,True,424
