id,T1_Ja,T1_La,T1_L,T1_M,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
17,1024,2048,1024,512,2.332953938360648,2,8,16,RS,500,10,True,16,2048,256,2,15,1,False,2,2,False,10,8.077128202520632e-05,2.3330040000000003,True,False,2.3330540616393525
18,256,256,128,32,2.42041073241821,32,2,128,RS,500,10,True,512,128,128,2,8,1,True,8,2,False,10,0.0006232182603230544,2.420797,True,False,2.4211832675817897
19,128,128,64,2,6.266911112990389,4,2,32,RS,500,10,False,128,256,64,1,4,1,False,2,9,False,10,0.00010307764064048133,6.2669749999999995,True,False,6.26703888700961
20,1024,32,4,2,8.83386165083354,2,32,512,RS,500,10,False,1024,32,1024,17,1,1,False,1,1,False,10,0.00022483104767808082,8.834000999999999,True,False,8.834140349166457
21,1,256,2,4,1.7797636533725953,64,1024,4,RS,500,10,True,256,2048,128,2,6,1,True,5,4,False,10,0.0027692164956896886,1.7814799999999997,True,True,1.7831963466274041
22,1,1024,1,8,0.859500645347656,1,32,2048,RS,500,10,False,8,256,1,6,1,8,False,1,1,False,10,0.04278826591064426,0.8860205999999999,True,True,0.9125405546523438
23,1024,1,1024,256,2.917790062946206,128,8,128,RS,500,10,True,1024,1024,1024,1,11,2,False,3,3,False,10,0.044974444132195805,2.945665,True,True,2.973539937053794
24,8,32,16,2,7.068003325748315,32,1,64,RS,500,10,True,1024,8,2048,1,2,1,False,14,1,False,10,0.00016243152403392537,7.068104000000001,True,False,7.068204674251687
25,512,128,8,2048,6.013119208535297,128,32,2,RS,500,10,False,1024,1,16,4,5,2,True,1,2,False,10,0.23623098578298318,6.159534,True,True,6.3059487914647026
26,1024,1,4,1,0.2577701577900691,2,128,128,RS,500,10,True,8,8,2048,25,3,1,False,1,1,False,10,0.015056013235913412,0.2671018,True,True,0.2764334422099309
27,1,1024,128,1024,5.666958456382648,512,256,512,RS,500,10,True,1024,2048,1024,2,1,8,False,1,3,False,10,0.01060438253742297,5.6735310000000005,True,True,5.680103543617353
28,256,512,2,64,3.256086387984297,1,128,1,RS,500,10,False,32,256,2048,1,8,1,True,6,5,False,10,0.0003656241239305582,3.256313,True,False,3.256539612015703
29,256,2,1,16,3.0158678825862473,8,32,1,RS,500,10,True,128,32,16,2,4,1,True,7,1,False,10,0.00013087780560503329,3.015949,True,False,3.0160301174137527
30,64,256,16,8,5.104735139111408,4,16,128,RS,500,10,True,512,1024,128,19,1,1,False,3,1,False,10,0.0010162406211129027,5.105365,True,False,5.1059948608885914
31,8,2048,8,16,0.9029473095946905,64,2,4,RS,500,10,True,1,64,8,14,3,2,False,1,1,False,10,0.018968997479044587,0.9147042000000001,True,True,0.9264610904053097
32,1024,32,4,32,5.530856128484791,512,1024,128,RS,500,10,False,512,1,1,2,5,2,False,9,1,False,10,0.009673958651968616,5.5368520000000006,True,True,5.54284787151521
33,2048,1024,64,2048,3.292742195152123,32,32,128,RS,500,10,False,2048,1,1024,1,7,1,True,5,2,False,10,0.028507496715776428,3.3104109999999998,True,True,3.3280798048478766
34,1,2048,32,1,3.371613156900258,64,8,4,RS,500,10,True,64,2048,2048,2,11,1,False,1,1,False,10,0.0006402811882290341,3.3720100000000004,True,False,3.3724068430997427
35,1,16,4,2,9.988034256874071,32,8,256,RS,500,10,False,128,16,256,1,2,2,False,27,1,False,10,0.00044973436604297954,9.988313000000002,True,False,9.988591743125932
36,1,1,512,16,10.071899594192564,64,32,64,RS,500,10,False,1024,1024,1024,5,2,5,False,1,1,False,10,0.1101983756686098,10.1402,True,True,10.208500405807436
37,128,128,1,4,0.9519033327485913,128,16,64,RS,500,10,True,1,1024,1,12,6,1,False,3,1,False,10,0.01255345210250949,0.9596838999999999,True,True,0.9674644672514086
38,1024,8,2,2,0.9482157217013871,2,2,4,RS,500,10,True,64,8,4,7,4,1,True,9,1,False,10,0.02147222485654434,0.9615240999999999,True,True,0.9748324782986126
39,512,1024,128,128,0.7444879594689011,32,2,32,RS,500,10,False,64,2048,32,1,3,2,True,1,14,False,10,0.024706458962991867,0.7598009,True,True,0.7751138405310989
40,512,1,512,1,4.549565580032661,1024,1,64,RS,500,10,False,2048,256,2048,1,4,2,False,1,6,False,10,0.00027496181553069213,4.549736000000001,True,False,4.549906419967341
41,1,256,8,2,8.172009781000355,1,512,16,RS,500,10,False,16,1024,32,8,1,2,False,4,1,False,10,0.00013749545447036058,8.172095,True,False,8.172180218999646
42,256,64,1,32,3.909337842983422,128,8,32,RS,500,10,True,256,1,512,2,12,2,True,4,1,False,10,0.0006504682928475195,3.9097410000000004,True,False,3.9101441570165787
43,4,512,128,8,5.128798453928073,32,2,256,RS,500,10,True,1024,32,1024,2,2,6,True,5,1,False,10,0.00010575443253130472,5.128864,True,False,5.1289295460719275
44,32,32,4,32,5.889493622758296,16,8,4,RS,500,10,False,16,2048,128,1,11,2,True,1,4,False,10,0.00042816935901579816,5.889759,True,False,5.890024377241703
45,1,256,16,1,6.3187112274532335,4,256,16,RS,500,10,False,512,16,32,1,1,18,True,1,2,False,10,0.0006127389329884467,6.319090999999999,True,False,6.319470772546765
46,256,512,64,4,5.284792699028472,1024,8,4,RS,500,10,True,2048,1024,4,1,3,1,False,21,2,False,10,0.0002005517389602382,5.284916999999999,True,False,5.2850413009715265
47,8,32,4,1,5.183138392216328,1,1,2,RS,500,10,False,256,1024,4,1,13,1,True,1,3,False,10,0.000191366141205715,5.183256999999999,True,False,5.18337560778367
48,1,1,1024,2,0.4178068975776557,16,1024,32,RS,500,10,False,1,128,1024,2,27,1,True,2,1,False,10,0.03277680743391583,0.43812179999999995,True,True,0.4584367024223442
49,32,1,2048,16,2.551303460599599,32,8,8,RS,500,10,True,1024,1,16,4,3,1,True,4,2,False,10,0.0016965921725623728,2.552355,True,False,2.553406539400401
50,2048,128,1,4,7.074580428418451,1,32,1,RS,500,10,True,4,4,32,1,1,2,False,8,1,False,10,0.0012190668562470036,7.075336,True,False,7.076091571581549
51,2048,16,2,2,2.158348393008266,256,8,32,RS,500,10,True,1,8,32,14,2,1,False,2,2,False,10,0.020464195952932057,2.1710320000000003,True,True,2.1837156069917345
52,512,16,1,64,2.347290004302037,1024,1,4,RS,500,10,True,1,2048,1,3,6,1,True,3,3,False,10,0.03378374237706657,2.368229,True,True,2.389167995697963
53,256,2,2,64,0.3482617541788523,1,4,1,RS,500,10,True,1,128,128,1,2,4,True,8,1,False,10,0.01654877062020016,0.3585186,True,True,0.36877544582114774
54,512,512,128,8,0.7124053639537277,4,64,128,RS,500,10,True,128,1,1024,1,2,1,True,2,12,False,10,0.0027937236602785056,0.7141369,True,True,0.7158684360462723
55,16,4,2,64,4.852017958116356,4,16,512,RS,500,10,True,16,2048,1024,1,1,2,True,1,4,False,10,0.0003937461110919023,4.852262,True,False,4.852506041883643
56,128,128,2,1,4.495479375564592,16,32,1,RS,500,10,True,512,1024,4,2,3,8,False,2,1,False,10,0.00015589740215914754,4.495576,True,False,4.495672624435407
57,2048,2048,8,512,3.1658404788893915,512,128,16,RS,500,10,True,512,2048,512,4,3,2,True,2,1,False,10,0.0026033140417552835,3.167454,True,True,3.169067521110609
58,2048,1,2048,32,4.129138187406237,8,2,4,RS,500,10,True,512,128,64,1,1,3,True,19,1,False,10,0.1797768726532975,4.240563000000001,True,True,4.351987812593764
59,8,1024,2,4,4.826636874489977,4,8,32,RS,500,10,True,2048,1,1,1,4,1,False,11,4,False,10,0.010429456793141206,4.833101000000001,True,True,4.839565125510025
60,64,512,1,2,7.183615841820418,2,32,256,RS,500,10,False,32,32,256,1,1,2,True,10,1,False,10,0.000550437099040467,7.1839569999999995,True,False,7.184298158179581
61,512,512,8,8,4.908493060654688,32,32,128,RS,500,10,True,512,1024,2048,2,1,4,True,3,2,False,10,0.002891180554721588,4.910285,True,True,4.912076939345312
62,1,1,64,4,5.7012915075916295,4,64,32,RS,500,10,False,1024,1,512,2,1,5,True,4,2,False,10,0.00013632314550354068,5.701376000000001,True,False,5.701460492408372
63,16,4,4,4,0.2797175127763362,2,16,2,RS,500,10,True,2,1,512,3,13,2,False,2,1,False,10,0.035306651526872374,0.3016004,True,True,0.32348328722366376
64,32,2048,1,4,6.740441390091876,1,32,64,RS,500,10,True,4,8,1024,1,1,1,True,21,2,False,10,5.745432968872127e-05,6.740477000000001,True,False,6.7405126099081265
65,32,1024,128,128,3.1432261507150963,32,16,1,RS,500,10,False,512,256,256,2,6,1,True,3,3,False,10,0.0013405226592638863,3.1440569999999997,True,False,3.144887849284903
66,512,1024,64,2,0.5338072547827583,2,8,8,RS,500,10,True,32,8,512,1,10,2,False,4,2,False,10,0.08741832766193826,0.5879887,True,True,0.6421701452172418
67,32,1024,2,256,1.6809597994218377,16,1,256,RS,500,10,True,256,1024,2048,1,5,2,True,3,3,False,10,0.031588185702885796,1.7005380000000003,True,True,1.720116200578163
68,128,1,4,64,4.562718230281416,64,64,128,RS,500,10,True,1024,1024,2048,1,3,5,False,13,1,False,10,0.0007385824260026711,4.563176,True,False,4.563633769718584
69,1024,2,2,32,0.5721473165330407,1,64,64,RS,500,10,False,64,1024,256,2,2,1,False,17,1,False,10,0.012643992059472371,0.579984,True,True,0.5878206834669594
70,64,1024,4,128,2.3119882268912137,16,2,4,RS,500,10,True,512,128,128,2,2,1,False,1,7,False,10,0.0007660163183640126,2.312463,True,False,2.3129377731087866
71,16,16,2,8,6.519276268014649,1,4,1,RS,500,10,True,8,2048,2048,1,5,3,False,8,1,False,10,5.281098370591276e-05,6.519309000000002,True,False,6.519341731985354
72,1,16,8,1,3.6667990973662343,4,1,32,RS,500,10,False,512,256,2048,2,3,5,False,3,1,False,10,0.014565948681771477,3.6758269999999995,True,True,3.6848549026337647
73,1024,64,1,128,3.5957072955461418,64,1024,32,RS,500,10,True,256,512,256,6,1,2,True,7,1,False,10,0.0001382787040726706,3.5957929999999996,True,False,3.5958787044538574
74,512,1024,8,32,5.355352017478404,32,8,64,RS,500,10,False,128,1024,1,1,4,2,True,10,1,False,10,0.00021939917957916513,5.355487999999999,True,False,5.355623982521594
75,2048,1,256,4,5.049655523340701,16,128,1024,RS,500,10,False,2048,4,2048,3,6,1,True,5,1,False,10,0.0007606977060568118,5.050127000000001,True,False,5.0505984766593
76,128,2048,8,2,1.192236402984913,32,2,1,RS,500,10,False,64,4,256,1,2,6,True,3,4,False,10,0.013339243756675279,1.200504,True,True,1.208771597015087
77,512,2048,256,32,0.1882668234420928,1,1,1,RS,500,10,True,2,512,2048,1,13,1,True,1,7,False,10,0.0258315664428234,0.20427709999999996,True,True,0.22028737655790712
78,1,8,4,256,4.606300636126335,4,16,1,RS,500,10,False,32,1,1024,1,1,14,True,4,1,False,10,7.803204469945605e-05,4.606349,True,False,4.606397363873665
79,128,1,512,8,1.520965225746743,8,1,2,RS,500,10,False,256,1,2,1,2,1,True,3,23,False,10,0.0031651984140018724,1.5229269999999997,True,True,1.5248887742532564
80,1024,1024,8,16,3.5371954118959628,32,1,32,RS,500,10,True,256,256,64,2,1,7,False,2,1,False,10,0.006535367166426098,3.541246,True,True,3.5452965881040375
81,32,2048,64,16,9.63145572387467,128,2,64,RS,500,10,False,1024,16,256,5,3,5,True,1,1,False,10,0.11437535383551804,9.702345,True,True,9.77323427612533
82,1,128,1,1,2.88076105826733,4,2,128,RS,500,10,False,1,1024,2048,1,8,1,True,3,6,False,10,0.0005274997630331158,2.881088,True,False,2.88141494173267
83,64,32,4,8,1.9812360021019553,8,16,2,RS,500,10,False,128,16,128,4,5,3,False,4,1,False,10,0.014304725652734466,1.9901019999999998,True,True,1.9989679978980444
84,4,1,8,2,9.788784478619455,1,1,1024,RS,500,10,False,8,64,1024,3,6,1,False,4,2,False,10,0.004102197094241189,9.791326999999999,True,False,9.793869521380543
85,128,1,512,128,2.792923567905107,64,4,16,RS,500,10,True,2048,2048,2048,2,2,1,True,4,10,False,10,0.019052156728307734,2.804732,True,True,2.816540432094893
86,1,1,4,1,0.264341943897921,16,8,8,RS,500,10,True,32,1024,256,1,13,1,False,4,4,False,10,0.052901450307151314,0.29713,True,True,0.329918056102079
87,512,512,4,2,0.7941714822443047,1,128,64,RS,500,10,True,128,512,64,6,6,1,False,2,2,False,10,0.010864426793899443,0.8009052000000001,True,True,0.8076389177556955
88,512,512,16,1,4.203359004641259,1,1,512,RS,500,10,False,32,256,512,2,4,1,False,13,1,False,10,0.0005824431302711193,4.203720000000001,True,False,4.204080995358742
89,256,64,8,1,3.9677199831410337,4,128,64,RS,500,10,False,4,1,1024,2,3,11,True,2,1,False,10,0.0001242618203632986,3.967797,True,False,3.9678740168589663
90,1024,32,16,32,5.259414811433083,1,1024,4,RS,500,10,False,256,128,512,1,1,2,False,9,4,False,10,0.0010458111684237587,5.260063000000001,True,False,5.260711188566918
91,64,512,128,32,4.975766906697176,512,2,16,RS,500,10,True,2048,512,1,9,1,2,True,1,1,False,10,0.0022638021114931178,4.97717,True,True,4.978573093302824
92,4,16,8,64,3.3922530355309153,8,4,4,RS,500,10,False,64,1024,256,3,3,1,False,2,8,False,10,0.00012417729261018334,3.3923300000000003,True,False,3.3924069644690853
93,2048,2048,4,4,5.251661238384976,16,16,16,RS,500,10,False,16,512,2048,1,5,3,True,4,4,False,10,0.001463002392342554,5.252568,True,False,5.253474761615024
94,2048,512,1,2,8.438439496971007,16,2,8,RS,500,10,False,64,512,1024,14,6,1,True,2,1,False,10,0.0004009438863482135,8.438687999999999,True,False,8.438936503028991
95,1,2048,1,128,5.7888352054097885,128,64,8,RS,500,10,False,1024,1,512,1,2,3,False,1,6,False,10,0.009969093439225139,5.795014,True,True,5.801192794590212
96,256,128,2,2,3.0059757269245204,2048,16,8,RS,500,10,True,1,1,16,1,6,1,True,8,4,False,10,0.000137582702401201,3.006061,True,False,3.0061462730754793
97,128,64,1,2,12.16105526637104,2,2,16,RS,500,10,False,512,4,1024,1,3,13,True,2,1,False,10,0.008236164155722083,12.166160000000001,True,True,12.171264733628963
98,1,512,16,256,1.142703172330359,64,1,2,RS,500,10,True,256,1,128,14,5,1,False,2,1,False,10,0.00876874996792587,1.148138,True,True,1.1535728276696413
99,32,64,32,256,0.26185966740220995,1,1,2,RS,500,10,True,16,256,1024,1,19,3,True,2,1,False,10,0.030389615301941553,0.28069500000000003,True,True,0.2995303325977901
100,32,2,1,4,7.980399455704347,128,4,2,RS,500,10,True,512,1024,2,1,1,1,False,3,4,False,10,0.017756748153871172,7.991405,True,True,8.002410544295653
101,64,2048,16,4,6.465841723263721,64,32,4,RS,500,10,False,256,512,512,1,3,6,False,4,2,False,10,0.00014081548210329535,6.465929,True,False,6.466016276736279
102,2048,32,4,64,4.773294875382147,512,64,2,RS,500,10,False,512,64,512,1,4,4,False,3,3,False,10,0.0009537421035061146,4.773886,True,False,4.774477124617853
103,4,256,32,256,1.6956510437195305,1,4,1,RS,500,10,False,64,1,32,1,6,16,False,1,1,False,10,0.033401294301269216,1.7163529999999998,True,True,1.7370549562804691
104,512,1,1024,128,2.7079235522973097,16,512,2,RS,500,10,True,16,512,64,1,4,3,False,2,4,False,10,0.0005105683108066284,2.70824,True,False,2.70855644770269
105,1024,1,128,128,1.8861855965698755,2,32,2,RS,500,10,True,2048,2048,4,1,4,5,True,2,2,False,10,0.009868429256979016,1.8923020000000002,True,True,1.8984184034301248
106,8,256,1,1,0.4420946620865392,8,8,64,RS,500,10,False,64,256,2048,5,1,1,True,3,3,False,10,0.014941936335027004,0.45135559999999997,True,True,0.46061653791346074
107,1,256,1,32,3.7106669588896417,2,2,256,RS,500,10,False,32,128,1,3,2,1,False,7,3,False,10,0.000488937623833498,3.7109700000000005,True,False,3.7112730411103594
108,64,4,4,64,4.752451002262401,1,16,16,RS,500,10,False,64,1,64,10,3,1,False,1,3,False,10,0.0002000624902374432,4.752575,True,False,4.7526989977376
109,2048,4,4,2048,2.9970315835975616,1,512,16,RS,500,10,True,128,2048,1,5,1,1,False,6,3,False,10,0.00018944392310122672,2.997149,True,False,2.997266416402438
110,256,64,8,4,1.0807849926926518,32,256,2,RS,500,10,False,32,32,1024,1,1,19,False,2,2,False,10,0.21271872221551166,1.212627,True,True,1.344469007307348
111,32,1024,128,4,3.7249381932914014,512,1,64,RS,500,10,True,1024,2048,64,1,4,7,True,4,2,False,10,0.0073198500667704305,3.729475,True,True,3.7340118067085983
112,2048,64,16,32,6.177700719254749,64,256,32,RS,500,10,False,1024,1024,256,3,1,4,False,2,3,False,10,0.1595451328120039,6.276586,True,True,6.375471280745251
113,256,1024,256,512,0.5521753443231326,4,16,4,RS,500,10,False,64,512,128,1,5,3,False,2,4,False,10,0.022102235356633047,0.5658742,True,True,0.5795730556768673
114,64,128,8,64,0.30113226936007953,2,32,8,RS,500,10,True,4,2048,256,1,1,2,False,6,2,False,10,0.03026505483622985,0.31989039999999996,True,True,0.3386485306399204
115,1,128,16,128,2.1435111759437686,16,128,2,RS,500,10,True,512,1,8,3,5,1,True,4,4,False,10,0.0003740334209665687,2.1437429999999997,True,False,2.143974824056231
116,256,16,4,1,3.882387773233183,128,16,8,RS,500,10,False,512,64,2048,1,3,1,False,10,2,False,10,0.00037791004220580896,3.882622,True,False,3.882856226766817
117,16,2048,4,1024,0.9567173101221699,16,8,4,RS,500,10,True,128,2048,64,3,5,2,False,1,2,False,10,0.008779337674904651,0.9621587,True,True,0.9676000898778302
118,1024,1024,4,64,5.195629235371266,1,4,2,RS,500,10,False,1024,256,256,1,8,1,True,1,9,False,10,0.010136842506421821,5.201912,True,True,5.208194764628734
119,512,1,16,2,5.408436680406689,512,16,8,RS,500,10,True,512,4,64,6,2,1,False,6,1,False,10,0.029660320969267868,5.42682,True,True,5.445203319593311
120,2048,2048,2,1024,0.20979965757238808,1,32,128,RS,500,10,True,2,1,256,2,2,1,True,30,1,False,10,0.025303594914754708,0.2254827,True,True,0.24116574242761193
121,64,256,64,4,6.41905696449558,256,2,1,RS,500,10,True,512,32,256,1,5,2,False,4,1,False,10,0.2571108627829638,6.578413,True,True,6.737769035504421
122,128,256,128,2,11.76936835106134,256,1,2,RS,500,10,False,1,32,2048,5,4,3,False,3,1,False,10,0.00045442271070000824,11.769649999999999,True,False,11.769931648938657
123,8,1,2,1,5.39329266676091,64,2,128,RS,500,10,True,1024,1,1024,2,8,3,False,1,1,False,10,0.006334889817510611,5.397219,True,True,5.401145333239089
124,256,256,16,16,5.226969911685043,1024,64,2,RS,500,10,False,2048,1024,2048,1,4,2,True,6,3,False,10,0.00010178899744083995,5.2270330000000005,True,False,5.2270960883149575
125,512,512,8,4,8.269345723421573,4,64,32,RS,500,10,False,8,8,256,1,10,4,True,5,1,False,10,0.0001504958471185053,8.269439,True,False,8.269532276578428
126,512,256,2,2,9.062506109407918,8,256,2,RS,500,10,False,64,512,1,1,1,1,False,15,7,False,10,0.002037593924215348,9.063769,True,False,9.065031890592083
127,1024,512,512,2048,5.204680065507207,2,4,2,RS,500,10,True,512,1,1024,5,5,2,True,5,1,False,10,0.0032671034571925355,5.206705,True,True,5.208729934492793
128,1024,128,128,64,2.133673881951362,4,16,256,RS,500,10,False,256,1,512,1,6,3,True,2,3,False,10,0.0036433303446160854,2.1359319999999995,True,True,2.138190118048637
129,256,1024,1,8,5.83722209902831,16,64,64,RS,500,10,False,512,8,1024,2,2,2,True,1,3,False,10,0.0006726432932840581,5.837639,True,False,5.838055900971691
130,2,1024,128,1,3.6727025874799684,1,2,8,RS,500,10,False,1024,128,256,2,4,1,True,13,2,False,10,0.00959738657135372,3.678651,True,True,3.6845994125200314
131,2048,2048,256,512,1.2648205880240218,32,1,1024,RS,500,10,False,128,1,1,2,6,3,True,2,1,False,10,0.013092089405438694,1.272935,True,True,1.281049411975978
132,64,1024,512,1,3.7870293023413346,2,16,2,RS,500,10,False,2048,2,2,1,1,12,True,1,5,False,10,0.007545555247958939,3.791705999999999,True,True,3.7963826976586637
133,1024,128,64,8,3.047300201784628,1,256,512,RS,500,10,True,32,512,1024,3,3,1,False,14,1,False,10,0.000638595333525055,3.0476959999999997,True,False,3.0480917982153715
134,64,1024,8,1,5.285339552928577,8,64,16,RS,500,10,False,256,2,16,8,1,1,False,1,8,False,10,0.000646095968103739,5.28574,True,False,5.286140447071422
135,4,8,1,8,1.5037735486539379,16,1,2048,RS,500,10,True,128,256,1,3,5,3,True,6,1,False,10,0.0216933835304685,1.5172189999999999,True,True,1.5306644513460619
136,2048,8,1,512,4.238446023323301,256,16,2,RS,500,10,True,2048,1,4,2,2,4,True,1,4,False,10,0.009567641506661924,4.244376000000001,True,True,4.2503059766767
137,16,256,1,64,3.041735331922745,32,4,4,RS,500,10,True,512,1024,256,3,2,1,False,23,1,False,10,0.0001801693647655017,3.041847,True,False,3.0419586680772555
138,128,256,1,1,0.263834090522416,4,8,2,RS,500,10,True,16,32,64,2,1,2,True,1,8,False,10,0.019507754737283323,0.27592490000000003,True,True,0.28801570947758404
139,64,2048,64,128,1.234907688137105,128,16,16,RS,500,10,False,1,256,2048,1,8,5,False,2,2,False,10,0.017496609843052426,1.245752,True,True,1.2565963118628949
140,1,1,1024,2,3.1725380679392523,2048,1024,1,RS,500,10,True,1,64,64,4,1,2,True,1,2,False,10,0.06752382623193091,3.2143889999999997,True,True,3.256239932060747
141,1,16,16,8,13.503509182714332,1024,8,512,RS,500,10,False,1024,128,512,1,3,28,True,1,1,False,10,0.006584140034962664,13.507589999999999,True,True,13.511670817285665
142,128,256,4,8,7.7986865335254585,8,2,64,RS,500,10,False,64,256,128,7,2,6,True,1,1,False,10,0.0007606812735962042,7.799158,True,False,7.799629466474542
143,2,16,8,4,11.290899817284247,256,2,16,RS,500,10,False,1024,32,16,4,1,5,False,1,1,False,10,0.00019390719429620122,11.29102,True,False,11.291140182715752
144,256,512,32,128,5.442568146859804,16,16,4,RS,500,10,False,1,2048,32,3,5,4,True,2,1,False,10,0.0002337113604426613,5.4427129999999995,True,False,5.442857853140195
145,64,64,4,2,6.079256870516627,256,8,8,RS,500,10,True,512,16,16,2,3,8,True,4,1,False,10,0.09305839265751356,6.136934000000001,True,True,6.194611129483375
146,256,2048,64,1,3.1037267735859393,8,4,8,RS,500,10,False,2048,256,256,1,1,1,True,11,9,False,10,0.0006634877542200972,3.104138,True,False,3.1045492264140604
147,8,1024,64,32,0.2826658900130323,2,1,8,RS,500,10,False,2,128,2048,2,4,1,True,1,3,False,10,0.02667738385299429,0.29920040000000003,True,True,0.3157349099869678
148,16,4,4,32,6.019221018736826,16,4,16,RS,500,10,True,512,1,2048,1,10,7,False,3,1,False,10,0.005145219140133947,6.02241,True,True,6.025598981263173
149,1,256,4,4,0.2824785257466268,1,2048,32,RS,500,10,True,8,64,64,10,2,1,True,2,1,False,10,0.024705867997097373,0.2977911,True,True,0.31310367425337315
150,16,512,32,256,4.6817438223388,32,16,32,RS,500,10,False,2048,512,128,4,3,2,False,4,1,False,10,0.006760586069269367,4.6859340000000005,True,True,4.690124177661201
151,256,256,64,8,0.5524910536999759,32,4,128,RS,500,10,True,1,2048,256,2,8,2,False,5,1,False,10,0.06266998648827045,0.5913335999999999,True,True,0.6301761463000239
152,512,32,32,2,2.646396730680446,1,16,32,RS,500,10,True,1,1024,32,1,13,1,True,1,4,False,10,0.0004134743039173761,2.6466529999999997,True,False,2.6469092693195533
153,1024,1024,512,2,7.9586552130566135,256,128,128,RS,500,10,False,1024,16,1,3,7,3,False,4,1,False,10,0.004906116998197337,7.961696000000001,True,True,7.964736786943388
154,512,1,4,32,2.256824174375903,2,256,16,RS,500,10,True,512,64,256,3,6,1,True,2,4,False,10,0.0038332440569314075,2.2592,True,True,2.2615758256240968
155,2048,512,256,1,3.10844055676318,2,512,4,RS,500,10,False,256,2048,128,29,1,1,False,3,1,False,10,7.816009211862947e-05,3.1084889999999996,True,False,3.1085374432368194
156,64,256,8,8,2.832522440855613,256,64,8,RS,500,10,True,512,1024,64,5,11,1,True,1,1,False,10,0.0002477579463911389,2.832676,True,False,2.8328295591443875
157,2048,512,16,16,1.0173933733880898,8,512,2,RS,500,10,False,64,32,4,17,6,1,False,1,1,False,10,0.019822079835375518,1.029679,True,True,1.0419646266119102
158,64,128,1,32,3.244276504955399,32,4,8,RS,500,10,False,1024,256,1,1,4,1,False,7,7,False,10,0.023323025018208945,3.2587319999999997,True,True,3.2731874950446005
159,64,2048,2048,16,4.26052882618478,8,2,8,RS,500,10,False,128,256,128,1,4,1,True,2,9,False,10,0.00012451505933020387,4.260606,True,False,4.26068317381522
