id,T1_Ja,T1_La,speedup,points,T1_L,T1_M,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,cost_mean,OMP
1,512,2048,23.32681441042584,301,256,32,1,1,1,RS,500,10,True,2,512,2048,1,13,1,True,1,7,0.20427709999999996,True
