id,SCREP,correct_result,T1_Ja,technique,mean_confidence_interval_inf,T1_I,T1_J,T1_Ia,U_K,U_J,U_I,T1_K,T1_Ka,runs,cost_mean,OMP,PAR,VEC,cost_std,mean_confidence_interval_sup,baseline
1,False,True,1,DLMT,1.3388015184441426,4,2048,16,1,8,6,1,1,10,1.3391549999999999,False,True,True,0.0005703200855659678,1.3395084815558571,False
2,False,True,256,DLMT,0.27131920368231843,16,128,256,20,5,1,4,1024,10,0.2832005,True,True,True,0.019169718533405752,0.2950817963176816,False
3,True,True,2048,DLMT,1.4403600628547308,4,2048,8,1,6,18,8,128,10,1.4406809999999999,False,False,True,0.0005178117418521929,1.441001937145269,False
4,False,True,1,DLMT,2.740218902075118,2048,512,2048,3,29,1,4,8,10,2.741867,True,True,False,0.0026591015399942304,2.743515097924882,False
5,False,True,2048,DLMT,2.3064076349357916,2,64,1024,1,14,6,4,64,10,2.3068720000000003,False,False,True,0.0007492235981334159,2.307336365064209,False
6,False,True,1,DLMT,1.4825334455034591,1,128,4,1,4,22,2048,2048,10,1.4827659999999998,False,False,False,0.0003752119401085381,1.4829985544965405,False
7,True,True,32,DLMT,1.2079726714045644,256,2,2048,1,15,4,2,2048,10,1.209275,True,False,True,0.0021012246429166093,1.2105773285954358,False
8,False,True,16,DLMT,0.21698210074306135,1,2,1,20,1,2,4,1,10,0.22181669999999998,True,False,False,0.007800319468457682,0.2266512992569386,False
9,False,True,1,DLMT,0.09803258620559767,4,1,32,1,10,2,16,256,10,0.10434231999999999,True,False,False,0.01018035554583434,0.11065205379440231,False
10,True,True,128,DLMT,0.30055923262972445,4,32,128,2,1,1,32,64,10,0.31741160000000007,True,False,True,0.027190226594127533,0.3342639673702757,False
11,True,True,2048,DLMT,1.3133882414667217,16,8,64,13,1,4,64,2048,10,1.313913,False,False,False,0.0008466646325434922,1.3144377585332785,False
12,False,True,512,DLMT,0.1451188207640825,256,8,256,1,14,9,1024,1,10,0.1553711,True,True,True,0.016541402724376188,0.16562337923591752,False
13,False,True,4,DLMT,0.33577042600389473,128,4,1,11,6,1,128,1024,10,0.3863342,True,False,True,0.08158144444639356,0.4368979739961053,False
14,False,True,512,DLMT,1.0342362410514956,1,2,1,5,1,13,1,256,10,1.034841,False,True,False,0.0009757402318240155,1.0354457589485042,False
15,False,True,256,DLMT,1.3814834351486598,1024,256,1,7,17,1,64,256,10,1.382595,False,False,False,0.0017934394330448356,1.3837065648513402,False
16,True,True,1,DLMT,1.5929542317830137,4,512,1,1,3,30,1,2,10,1.59316,False,False,True,0.0003319939758489736,1.5933657682169862,False
17,True,True,1,DLMT,3.407942861377917,1,2048,1,17,1,1,16,2048,10,3.4081939999999995,False,True,True,0.00040519624874863993,3.408445138622082,False
18,True,True,512,DLMT,0.1626210276049981,1,512,8,11,10,1,1,16,10,0.1710231,True,True,True,0.013556211258681387,0.17942517239500191,False
19,False,True,2048,DLMT,1.2970331856541488,4,1024,1024,30,3,1,256,2048,10,1.300462,True,True,True,0.005532174617634566,1.3038908143458512,False
20,True,True,4,DLMT,1.0980640545230707,2048,1,1,1,1,17,1,32,10,1.100891,True,True,True,0.004561097346034119,1.1037179454769295,False
21,False,True,2,DLMT,0.35194409953556816,2,2,256,1,1,28,2048,2048,10,0.3639243,True,True,False,0.01932929410532107,0.3759045004644318,False
22,True,True,8,DLMT,2.6795301243677914,4,8,2048,5,23,1,32,256,10,2.679758,False,True,False,0.00036766288907096826,2.679985875632209,False
23,True,True,1,DLMT,1.103311521344578,128,256,256,5,1,13,1,1,10,1.104008,False,True,False,0.00112372416544272,1.104704478655422,False
24,False,True,2048,DLMT,2.6048977975627716,1,2,32,2,28,1,1,256,10,2.605126,False,True,True,0.0003681901682554898,2.605354202437228,False
25,False,True,2048,DLMT,2.4027259666163467,32,2048,32,24,1,2,2,8,10,2.4029779999999996,False,False,False,0.0004066398898289016,2.4032300333836525,False
26,False,True,2048,DLMT,0.2163789579691626,1,8,8,7,1,7,8,64,10,0.2193397,True,True,True,0.004776969605304183,0.2223004420308374,False
27,True,True,256,DLMT,1.5939345586158318,4,1,8,1,29,3,4,16,10,1.594527,False,True,True,0.0009558666224950216,1.5951194413841683,False
28,True,True,16,DLMT,2.5067123210087274,1,4,64,29,4,1,4,16,10,2.506878,False,False,True,0.0002673125511456349,2.5070436789912725,False
29,False,True,2048,DLMT,1.389160318702737,1024,1024,1,6,6,1,2048,1,10,1.389782,False,True,True,0.0010030433689527294,1.390403681297263,False
30,False,True,256,DLMT,3.100947231966184,4,1,2048,12,1,1,256,1,10,3.101208,False,False,True,0.00042073269423701043,3.101468768033816,False
31,True,True,1,DLMT,0.17521334216498227,32,32,1,1,1,21,8,8,10,0.18002240000000003,True,True,False,0.007759110003086699,0.18483145783501778,False
32,False,True,1,DLMT,4.695454130471283,2048,4,2048,27,1,1,8,1024,10,4.710168000000001,False,True,True,0.023739895871717785,4.724881869528719,False
33,False,True,2048,DLMT,2.457797623403157,128,2,1024,1,1,27,32,64,10,2.459809,False,True,False,0.003245228651420484,2.461820376596843,False
34,True,True,2048,DLMT,1.3885252773563765,1,128,16,1,22,3,64,1,10,1.3894069999999998,False,True,False,0.0014226035990394697,1.3902887226436231,False
35,True,True,1024,DLMT,2.5346221001059717,16,8,2048,30,1,1,1024,1024,10,2.538462,True,True,False,0.0061954350936798816,2.5423018998940283,False
36,True,True,1,DLMT,2.324569129174063,1024,512,2048,13,1,8,16,512,10,2.3399780000000003,True,False,True,0.02486123641334036,2.355386870825938,False
37,False,True,256,DLMT,0.24184013472006693,128,1,128,6,17,1,8,1,10,0.2716172,True,False,True,0.048043407462002516,0.30139426527993307,False
38,True,True,512,DLMT,2.5108751072456137,2048,8,2048,9,7,1,4,1,10,2.585033,False,True,False,0.11964905959095545,2.6591908927543866,False
39,False,True,1,DLMT,1.4923241475464266,1,1,1,1,1,1,1,1,10,1.497355,False,False,False,0.008116961562062491,1.5023858524535734,True
40,False,True,256,DLMT,0.20157690047399784,8,16,8,1,6,10,2,64,10,0.2133774,True,True,False,0.01903935803119423,0.22517789952600215,False
