id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,1,512,512,128,1,30,5,DLMT,8,256,1,1,0.12334321369660942,0.12337667201767627,5.049636074985579e-05,8,0.12335994285714284,8
2,True,35,False,1,64,1,128,21,13,1,DLMT,29,2048,128,1024,0.3186885284905035,0.31942404293806786,0.0011100617633119994,32,0.3190562857142857,1
3,True,35,False,1,16,128,128,30,21,1,DLMT,12,1,1,256,0.20543656577012953,0.20547686280129906,6.081755922596813e-05,1,0.2054567142857143,1
4,True,35,False,1,64,128,512,1,21,1,DLMT,2,512,1,512,0.21111906767931854,0.21130058946353864,0.0002739584416569459,1,0.2112098285714286,32
5,True,35,False,1,512,512,1,1,24,18,DLMT,9,2048,512,2048,0.1440446905083044,0.14412948092026698,0.00012796838257466268,1,0.1440870857142857,1
6,True,35,False,32,1,16,512,1,30,15,DLMT,19,2048,256,256,0.1505370756943727,0.15058972430562728,7.945895616156733e-05,1,0.1505634,1
7,True,35,False,1,64,256,512,11,1,25,DLMT,22,1024,1,64,0.15143970323578593,0.15156069676421413,0.00018260727571172184,1,0.15150020000000003,32
8,True,35,False,1,256,1,1,1,20,29,DLMT,13,1,2048,1024,0.2855338390201084,0.2856472466941774,0.00017115846339529336,32,0.2855905428571429,1
9,True,35,False,32,512,1,512,22,20,1,DLMT,30,2048,1024,2048,0.20181126912203967,0.20182604516367458,2.230047130462174e-05,1,0.20181865714285713,1
10,True,35,False,1,256,512,512,30,1,30,DLMT,23,1024,2048,1,0.2961602887537363,0.2965625112462637,0.0006070469598215374,1,0.2963614,8
11,True,35,False,1,256,32,16,6,30,1,DLMT,24,512,512,256,0.13362627979921393,0.1336602916293575,5.133173422723397e-05,8,0.13364328571428571,8
12,True,35,False,1,1,1,16,1,19,4,DLMT,9,1024,128,2048,0.1295394233324087,0.12957629095330558,5.5641784328554115e-05,1,0.12955785714285714,1
13,True,35,False,1,16,256,64,1,18,27,DLMT,11,2048,1024,64,0.23085463229695335,0.2308939962744752,5.940936502826191e-05,32,0.23087431428571428,1
14,True,35,False,8,128,16,128,1,20,15,DLMT,30,256,2048,1024,0.12122789768750357,0.12134598802678208,0.00017822569044527277,1,0.12128694285714282,1
15,True,35,False,32,64,256,256,1,1,1,DLMT,24,256,2048,2048,0.41316272076204585,0.4132563078093827,0.0001412445440521168,1,0.4132095142857143,1
16,True,35,False,8,16,512,128,17,1,24,DLMT,16,128,512,1024,0.12580093035749243,0.12582604107107906,3.789788643075411e-05,8,0.12581348571428574,1
17,True,35,False,32,64,1,1,1,2,5,DLMT,30,128,1,64,0.18873880368790968,0.18901291059780462,0.00041369085371685354,1,0.18887585714285715,1
18,True,35,False,1,512,64,64,1,29,24,DLMT,30,512,1,2048,0.28152475650641084,0.28162432920787484,0.00015027828335784335,32,0.28157454285714284,1
19,True,35,False,32,32,512,16,20,4,1,DLMT,15,1024,1,1024,0.2918212118949972,0.29183987381928855,2.8165168820619575e-05,1,0.2918305428571429,1
20,True,35,False,1,1,512,1,20,29,1,DLMT,15,2048,2048,1024,0.19348188621781193,0.1936439423536166,0.00024458026686299697,1,0.19356291428571426,1
21,True,35,False,1,512,64,16,1,9,12,DLMT,14,2048,1,1,0.12159320849244167,0.12162662007898685,5.042582752551223e-05,8,0.12160991428571426,8
